위도(WGS84좌표),경도(WGS84좌표),information,man_made,name,addr:full,operator,operator:type,start_date,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
37.8712386,127.7367815,board,,일반게시대,,강원도 춘천시,government,2010,,,387-8,효자동,,,
37.8671673,127.7515629,board,,일반게시대,,강원도 춘천시,government,2010,,,786,석사동,,,
37.8927744,127.7225136,board,,일반게시대,,강원도 춘천시,government,2010,,,804,근화동,,,
37.8615217,127.7453379,board,,일반게시대,,강원도 춘천시,government,2010,,,795,석사동,,,
37.8486165,127.7437324,board,,일반게시대,,강원도 춘천시,government,2010,,,1027,퇴계동,,,
37.8560395,127.7501763,board,,일반게시대,강원도 춘천시 거두리 922,강원도 춘천시,government,2010,,,922,,,,
37.8856933,127.7461005,board,,일반게시대,,강원도 춘천시,government,2015,,,719,후평동,,,
37.9124811,127.7219779,board,,일반게시대,,강원도 춘천시,government,2015,,,367-9,사농동,,,
37.8159294,127.7127088,board,,일반게시대,강원도 춘천시 신동면 증리 1076-5,강원도 춘천시,government,2015,,,1076-5,신동면,,,
37.859773,127.7276799,board,,일반게시대,,강원도 춘천시,government,2015,,,938,퇴계동,,,
37.8917353,127.7566216,board,,일반게시대,강원도 춘천시 동면 장학리 886-2,강원도 춘천시,government,2015,,,886-2,동면,,,
37.856643,127.7231025,board,,일반게시대,강원도 춘천시 퇴계동 산50-5,강원도 춘천시,government,2015,,,,퇴계동,,,
37.8572188,127.7600922,board,,일반게시대,강원도 춘천시 동내면 거두리 1069,강원도 춘천시,government,2015,,,1069,동내면,,,
37.8708138,127.7607119,board,,일반게시대,강원도 춘천시 석사동 산 1-25,강원도 춘천시,government,2015,,,1-25,석사동,,,
37.8708138,127.7607119,board,,일반게시대,강원도 춘천시 석사동 산 1-25,강원도 춘천시,government,2016,,,1-25,석사동,,,
37.8644562,127.7261656,board,,일반게시대,강원도 춘천시 퇴계동 산 36-4,강원도 춘천시,government,2016,,,36-4,퇴계동,,,
37.8644562,127.7261656,board,,일반게시대,강원도 춘천시 퇴계동 산 36-4,강원도 춘천시,government,2017,,,36-4,퇴계동,,,
37.8802166,127.7499674,board,,일반게시대,,강원도 춘천시,government,2017,,,480-80,후평동,,,
37.9303616,127.7754767,board,,일반게시대,강원도 춘천시 신북읍 천전리 672-30,강원도 춘천시,government,2017,,,672-30,신북읍,,,
37.159945,128.989747,,utility_pole,2주공 현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,87-8,황지동,,,
37.158534,128.989267,,utility_pole,소방서현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,621-101,황지동,,,
37.166728,128.992166,,utility_pole,고려의원B현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,62-3,황지동,,,
37.171358,128.99347,,utility_pole,부일갈비현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,29-48,황지동,,,
37.17124253,128.9950065,,utility_pole,대산아파트현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,24,황지동,,,
37.1731497,128.9928956,,utility_pole,자유시장B현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,38-128,황지동,,,
37.1731497,128.9928956,,utility_pole,자유시장A현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,38-128,황지동,,,
37.179633,128.987774,,utility_pole,노인회관현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,274-755,황지동,,,
37.180472,128.977852,,utility_pole,삼수동사무소현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,308-2,화전동,,,
37.180976,128.970268,,utility_pole,면허시험장현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,48,화전동,,,
37.17583,128.981306,,utility_pole,3주공아파트현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,674,황지동,,,
37.174741,128.988712,,utility_pole,국민은행뒤A현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,253-71,황지동,,,
37.163311,128.984826,,utility_pole,청소년장학센터현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,240-22,황지동,,,
37.158965,128.985186,,utility_pole,시영아파트현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,202,황지동,,,
37.1543538,128.9809821,,utility_pole,서학골현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,634,황지동,,,
37.1482356,128.9944699,,utility_pole,여성회관A현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,123-5,황지동,,,
37.13876,128.976752,,utility_pole,함태초교현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,5-5,소도동,,,
37.126118,129.004656,,utility_pole,장성여고현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,33-5,문곡동,,,
37.103496,129.005235,,utility_pole,장성병원앞현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,195,장성동,,,
37.105716,129.00478,,utility_pole,석공정문현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,200-1,장성동,,,
37.105716,129.00478,,utility_pole,석공옹벽현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,200-1,장성동,,,
37.098602,129.021145,,utility_pole,태백기계공고현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,98,장성동,,,
37.0982481,129.0180059,,utility_pole,장성터널현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,125,장성동,,,
37.0929806,129.0422303,,utility_pole,구문소현수막게시대,강원도 태백시 동점동 산6-3,강원도옥외광고협회 태백시지부,government,2004,,,,동점동,,,
37.100643,129.050545,,utility_pole,동점초교현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,60-1,동점동,,,
37.128537,129.045934,,utility_pole,상철암아파트현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,279-2,철암동,,,
37.1681833,129.0356967,,utility_pole,통리주유소앞 현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,69-19,통동,,,
37.1673387,129.0328354,,utility_pole,통리군부대현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,81-1,통동,,,
37.2560791,128.9836953,,utility_pole,사조동현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,6-3,원동,,,
37.17124253,128.9950065,,utility_pole,대산아파트(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,24,황지동,,,
37.1731497,128.9928956,,utility_pole,자유시장(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,38-128,황지동,,,
37.179633,128.987774,,utility_pole,노인회관(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,274-755,황지동,,,
37.180472,128.977852,,utility_pole,삼수동사무소(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,308-2,화전동,,,
37.1999632,128.9618174,,utility_pole,이마트(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,113,화전동,,,
37.180976,128.970268,,utility_pole,면허시험장(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,48,화전동,,,
37.1692561,128.9866359,,utility_pole,국유림(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,59-143,황지동,,,
37.158965,128.985186,,utility_pole,시영아파트(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,202,황지동,,,
37.146094,128.986673,,utility_pole,함태중학교(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,166-2,황지동,,,
37.153413,128.990675,,utility_pole,상장동사무소(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,621-193,황지동,,,
37.1482356,128.9944699,,utility_pole,여성회관(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,123-5,황지동,,,
37.13146866,128.9604889,,utility_pole,소도동사무소(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,101-3,소도동,,,
37.1036588,129.0110019,,utility_pole,협심아파트(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,135,장성동,,,
37.100071,129.022165,,utility_pole,구문소동사무소(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2004,,,99-29,장성동,,,
37.1667311,128.9921518,,utility_pole,고려의원A현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,62-3,황지동,,,
37.1796109,128.9764865,,utility_pole,이마트현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,118,화전동,,,
37.1493763,128.9938131,,utility_pole,삼수동건너편현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,308-2,화전동,,,
37.176099,128.9839366,,utility_pole,태백역옹벽현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,257-2,황지동,,,
37.1747561,128.9887298,,utility_pole,국민은행뒤B현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,253-71,황지동,,,
37.171358,128.99347,,utility_pole,중앙로옹벽현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,29-48,황지동,,,
37.1631944,128.9832795,,utility_pole,청솔아파트현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,663,황지동,,,
37.1599146,128.9869411,,utility_pole,1주공아파트현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,229-16,황지동,,,
37.1482356,128.9944699,,utility_pole,여성회관B현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,123-5,황지동,,,
37.131425,128.960328,,utility_pole,소도동사무소현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,101-3,소도동,,,
37.1465608,128.9905464,,utility_pole,함태중삼거리현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,135-41,황지동,,,
37.1349429,129.0010691,,utility_pole,종합경기장현수막게시대,강원도 태백시 문곡동 산 30,강원도옥외광고협회 태백시지부,government,2017,,,30,문곡동,,,
37.1057629,129.0055958,,utility_pole,장성석공현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,200-4,장성동,,,
37.1150519,129.0370249,,utility_pole,철암역A현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,366-29,철암동,,,
37.499702,127.9914,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 북천리 32-1,횡성군청 도시행정과,government,2003,,,32-1,횡성읍,,,
37.1150519,129.0370249,,utility_pole,철암역B현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,403-59,철암동,,,
37.1182596,129.0399302,,utility_pole,철암동(관용)현수막게시대,,강원도옥외광고협회 태백시지부,government,2017,,,354-44,철암동,,,
37.36888928,128.3975636,board,,평창읍사무소,강원도 평창군 중리 355-1,강원도 평창군 평창읍사무소,government,2016,,,355-1,,,,
37.34203316,128.495433,board,,미탄면사무소,강원도 평창군 창리 617,강원도 평창군 미탄면사무소,government,2016,,,617,,,,
37.42659554,128.3943294,board,,방림면사무소,강원도 평창군 방림면방림리 1268,강원도 평창군 방림면사무소,government,2016,,,1268,,,,
37.45232955,128.3060719,board,,방림면사무소(계촌출장소),강원도 평창군 방림면 계촌리 1410-1,강원도 평창군 방림면사무소 (계촌출장소),government,2016,,,1410-1,방림면,,,
37.5009415,128.4584623,board,,대화면사무소,강원도 평창군 대화면 대화리 410-5,강원도 평창군 대화면사무소,government,2016,,,410-5,대화면,,,
37.61610126,128.3793232,board,,봉평면사무소,강원도 평창군 봉평면 창동리 345,강원도 평창군 봉평면사무소,government,2016,,,345,봉평면,,,
37.60661056,128.4407243,board,,용평면사무소,강원도 평창군 용평면 용전리 135-6,강원도 평창군 용평면사무소,government,2016,,,135-6,용평면,,,
37.63726595,128.553516,board,,진부면사무소,강원도 평창군 진부면 하진부리 251-2,강원도 평창군 진부면사무소,government,2016,,,251-2,진부면,,,
37.67315743,128.7063032,board,,대관령면사무소,강원도 평창군 대관령면 횡계리 335,강원도 평창군 대관령면사무소,government,2016,,,335,대관령면,,,
37.696311,127.888188,,utility_pole,현수막게시대,강원도 홍천군 홍천읍 희망리 94-6,홍천군청,government,2013,,,94-6,홍천읍,,,
37.68877,127.88007,,utility_pole,현수막게시대,강원도 홍천군 홍천읍 희망리 362-4,홍천군청,government,2013,,,362-4,홍천읍,,,
37.694419,127.889166,,utility_pole,현수막게시대,강원도 홍천군 홍천읍 희망리 149-12,홍천군청,government,2014,,,149-12,홍천읍,,,
37.709054,127.912485,,utility_pole,현수막게시대,강원도 홍천군 홍천읍 결운리 334-3,홍천군청,government,2014,,,334-3,홍천읍,,,
37.690342,127.875815,,utility_pole,현수막게시대,강원도 홍천군 홍천읍 희망리 산34-14,홍천군청,government,2014,,,,홍천읍,,,
37.690342,127.875815,,utility_pole,현수막게시대,강원도 홍천군 홍천읍 희망리 산34-14,홍천군청,government,2014,,,,홍천읍,,,
38.104371,127.707175,board,,화천읍사무소,강원도 화천군 화천읍 하리 59-6,강원도 화천군 화천읍사무소,government,2013,,,59-6,화천읍,,,
38.05535,127.789958,board,,간동면사무소,강원도 화천군 간동면 유촌리 614-1,강원도 화천군 간동면사무소,government,2013,,,614-1,간동면,,,
38.058829,127.667703,board,,하남면사무소,강원도 화천군 하남면 원천리 444-4,강원도 화천군 하남면사무소,government,2013,,,444-4,하남면,,,
38.157838,127.654224,board,,상서면사무소,강원도 화천군 상서면 파포리 156-1,강원도 화천군 상서면사무소,government,2013,,,156-1,상서면,,,
38.070115,127.523497,board,,사내면사무소,강원도 화천군 사내면 사창리 421-1,강원도 화천군 사내면사무소,government,2013,,,421-1,사내면,,,
37.488248,127.985092,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 읍하리 560,횡성군청 도시행정과,government,2003,,,560,횡성읍,,,
37.485591,127.990856,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 읍상리 455-1,횡성군청 도시행정과,government,2003,,,455-1,횡성읍,,,
37.492415,127.994194,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 읍상리 17-19,횡성군청 도시행정과,government,2003,,,17-19,횡성읍,,,
37.471533,127.977905,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 묵계리 295,횡성군청 도시행정과,government,2003,,,295,횡성읍,,,
37.494621,127.981088,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 읍하리 377-14,횡성군청 도시행정과,government,2003,,,377-14,횡성읍,,,
37.491761,127.977242,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 읍하리 476-24,횡성군청 도시행정과,government,2003,,,476-24,횡성읍,,,
37.493125,127.986254,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 읍하리 46-6,횡성군청 도시행정과,government,2003,,,46-6,횡성읍,,,
37.226452,128.81771,,utility_pole,현수막게시대,강원도 정선군 사북읍 사북리 369-103,정선군,government,2007,,,369-103,사북읍,,,
37.226568,128.824054,,utility_pole,현수막게시대,강원도 정선군 사북읍 사북 중앙로 89,정선군,government,2002,,중앙로,89,사북읍,,,
37.227375,128.814554,,utility_pole,현수막게시대,강원도 정선군 사북읍 사북리 356-2,정선군,government,2006,,,356-2,사북읍,,,
37.226284,128.8147,,utility_pole,현수막게시대,강원도 정선군 사북읍 사북리 381-2,정선군,government,2011,,,381-2,사북읍,,,
37.225439,128.8261,,utility_pole,현수막게시대,강원도 정선군 사북읍 사북리 305-19,정선군,government,2015,,,305-19,사북읍,,,
37.225439,128.8261,,utility_pole,현수막게시대,강원도 정선군 사북읍 사북리 305-19,정선군,government,2016,,,305-19,사북읍,,,
37.22562,128.8251,,utility_pole,현수막게시대,강원도 정선군 사북읍 사북리 304-1,정선군,government,2017,,,304-1,사북읍,,,
37.211331,128.642343,,utility_pole,현수막게시대,강원도 정선군 신동읍 예미리 777-2,정선군,government,2002,,,777-2,신동읍,,,
37.207075,128.66405,,utility_pole,현수막게시대,강원도 정선군 신동읍 조동리 산 95-7,정선군,government,2003,,,95-7,신동읍,,,
37.219041,128.6429,,utility_pole,현수막게시대,강원도 정선군 신동읍 예미리 산 58-10,정선군,government,2009,,,58-10,신동읍,,,
37.209007,128.640588,,utility_pole,현수막게시대,강원도 정선군 신동읍 예미리 787-12,정선군,government,2012,,,787-12,신동읍,,,
37.21489,128.64234,,utility_pole,현수막게시대,강원도 정선군 신동읍 예미리 892-6,정선군,government,2017,,,892-6,신동읍,,,
37.216095,128.670461,,utility_pole,현수막게시대,강원도 정선군 신동읍 조동리 산 47-4,정선군,government,2002,,,47-4,신동읍,,,
37.33999,128.788446,,utility_pole,현수막게시대,강원도 정선군 화암면 화암리 396-12,정선군,government,2005,,,396-12,화암면,,,
37.350718,128.795827,,utility_pole,현수막게시대,강원도 정선군 화암면 화암리 산 248,정선군,government,2005,,,248,화암면,,,
37.350718,128.795827,,utility_pole,현수막게시대,강원도 정선군 화암면 화암리 329-1,정선군,government,2005,,,329-1,화암면,,,
37.253728,128.779058,,utility_pole,현수막게시대,강원도 정선군 남면 무릉리 788-5,정선군,government,2005,,,788-5,남면,,,
37.239205,128.7839,,utility_pole,현수막게시대,강원도 정선군 남면 무릉리 555-5 ,정선군,government,2005,,,555-5,남면,,,
37.267844,128.741714,,utility_pole,현수막게시대,강원도 정선군 남면 문곡리 46-1,정선군,government,2005,,,46-1,남면,,,
37.269146,128.739653,,utility_pole,현수막게시대,강원도 정선군 남면 문곡리 590,정선군,government,2005,,,590,남면,,,
37.267312,128.740401,,utility_pole,현수막게시대,강원도 정선군 남면 문곡리 324-2,정선군,government,2015,,,324-2,남면,,,
37.269146,128.739653,,utility_pole,현수막게시대,강원도 정선군 남면 문곡리 590 ,정선군,government,2015,,,590,남면,,,
37.516579,128.728649,,utility_pole,현수막게시대,강원도 정선군 여량면 구절리 290-82,정선군,government,2005,,,290-82,여량면,,,
37.471103,128.715183,,utility_pole,현수막게시대,강원도 정선군 여량면 여랑리 653-8,정선군,government,2005,,,653-8,여량면,,,
37.471103,128.715183,,utility_pole,현수막게시대,강원도 정선군 여량면 여랑리 653-8,정선군,government,2016,,,653-8,여량면,,,
37.439799,128.651432,,utility_pole,현수막게시대,강원도 정선군 북평면 북평리 832-4,정선군,government,2005,,,832-4,북평면,,,
37.449575,128.666119,,utility_pole,현수막게시대,강원도 정선군 북평면 북평리 686-2,정선군,government,2005,,,686-2,북평면,,,
37.45094,128.6656,,utility_pole,현수막게시대,강원도 정선군 북평면 북평리 521-26,정선군,government,2016,,,521-26,북평면,,,
37.49499,128.8521,,utility_pole,현수막게시대,강원도 정선군 임계면 송계리 773-1,정선군,government,2005,,,773-1,임계면,,,
37.4933284,128.8489,,utility_pole,현수막게시대,강원도 정선군 임계면 봉산리 238 ,정선군,government,2005,,,238,임계면,,,
37.494811,128.852105,,utility_pole,현수막게시대,강원도 정선군 송계리 773-1,정선군,government,2016,,,773-1,,,,
37.4923919,128.1856479,,utility_pole,현수막게시대,강원도 철원군 철원읍 중리 78,철원군청,government,2001,,,78,철원읍,,,
38.211884,127.2227728,,utility_pole,현수막게시대,강원도 철원군 동송읍 이평리 650-8,철원군청,government,2001,,,650-8,동송읍,,,
38.2484288,127.2123111,,utility_pole,현수막게시대,강원도 철원군 철원읍 대마리 24,철원군청,government,2001,,,24,철원읍,,,
38.145387,127.24223,,utility_pole,현수막게시대,강원도 철원군 김화읍 청양리 104,철원군청,government,2001,,,104,김화읍,,,
38.150033,127.250715,,utility_pole,현수막게시대,강원도 철원군 김화읍 학사리 221-5,철원군청,government,2001,,,221-5,김화읍,,,
38.143446,127.223056,,utility_pole,현수막게시대,강원도 철원군 김화읍 청양리 1178-6,철원군청,government,2001,,,1178-6,김화읍,,,
38.08299,127.182491,,utility_pole,현수막게시대,강원도 철원군 갈말읍 신철원리 954-4 ,철원군청,government,2001,,,954-4,갈말읍,,,
38.08288,127.182279,,utility_pole,현수막게시대,강원도 철원군 갈말읍 지포리 184-4,철원군청,government,2001,,,184-4,갈말읍,,,
38.092835,127.183387,,utility_pole,현수막게시대,강원도 철원군 갈말읍 군탄리 483-13,철원군청,government,2001,,,483-13,갈말읍,,,
38.1585366,127.3102202,,utility_pole,현수막게시대,강원도 철원군 갈말읍 군탄리 491-9,철원군청,government,2001,,,491-9,갈말읍,,,
38.1578183,127.3101699,,utility_pole,현수막게시대,강원도 철원군 갈말읍 군탄리 482-3,철원군청,government,2001,,,482-3,갈말읍,,,
38.081232,127.180551,,utility_pole,현수막게시대,강원도 철원군 갈말읍 지포리 294-1,철원군청,government,2001,,,294-1,갈말읍,,,
38.110441,127.182751,,utility_pole,현수막게시대,강원도 철원군 갈말읍 내대리 520-3,철원군청,government,2001,,,520-3,갈말읍,,,
38.11044,127.182789,,utility_pole,현수막게시대,강원도 철원군 갈말읍 내대리 520-3,철원군청,government,2001,,,520-3,갈말읍,,,
38.104174,127.19399,,utility_pole,현수막게시대,강원도 철원군 갈말읍 문혜리 693-71,철원군청,government,2001,,,693-71,갈말읍,,,
38.093337,127.18154,,utility_pole,현수막게시대,강원도 철원군 갈말읍 군탄리 833-1,철원군청,government,2001,,,833-1,갈말읍,,,
38.11039,127.195758,,utility_pole,현수막게시대,강원도 철원군 갈말읍 문혜리 404-13,철원군청,government,2001,,,404-13,갈말읍,,,
38.110426,127.195763,,utility_pole,현수막게시대,강원도 철원군 갈말읍 문혜리 404-13,철원군청,government,2001,,,404-13,갈말읍,,,
38.110451,127.195774,,utility_pole,현수막게시대,강원도 철원군 갈말읍 문혜리 404-13,철원군청,government,2001,,,404-13,갈말읍,,,
38.2101776,127.2449923,,utility_pole,현수막게시대,강원도 철원군 동송읍 오덕리 3524-2,철원군청,government,2001,,,3524-2,동송읍,,,
38.12372,127.144223,,utility_pole,현수막게시대,강원도 철원군 동송읍 오덕리 3524-2,철원군청,government,2001,,,3524-2,동송읍,,,
38.12225,127.134561,,utility_pole,현수막게시대,강원도 철원군 동송읍 이평리 486-8,철원군청,government,2001,,,486-8,동송읍,,,
38.122269,127.134556,,utility_pole,현수막게시대,강원도 철원군 동송읍 이평리 486-8,철원군청,government,2001,,,486-8,동송읍,,,
38.122276,127.134545,,utility_pole,현수막게시대,강원도 철원군 동송읍 이평리 486-8,철원군청,government,2001,,,486-8,동송읍,,,
38.122562,127.134436,,utility_pole,현수막게시대,강원도 철원군 동송읍 이평리 484-11,철원군청,government,2001,,,484-11,동송읍,,,
38.2108358,127.2242079,,utility_pole,현수막게시대,강원도 철원군 동송읍 이평리 647-5,철원군청,government,2001,,,647-5,동송읍,,,
38.208023,127.2278996,,utility_pole,현수막게시대,강원도 철원군 동송읍 이평리 647-6,철원군청,government,2001,,,647-6,동송읍,,,
38.2653215,127.169109,,utility_pole,현수막게시대,강원도 철원군 동송읍 오지리 1031,철원군청,government,2001,,,1031,동송읍,,,
38.1430484,127.2191559,,utility_pole,현수막게시대,강원도 철원군 동송읍 상노리 786-2,철원군청,government,2001,,,786-2,동송읍,,,
38.1636304,127.4111196,,utility_pole,현수막게시대,강원도 철원군 서면 자등리 975-3,철원군청,government,2001,,,975-3,서면,,,
38.2412422,127.4364601,,utility_pole,현수막게시대,강원도 철원군 서면 와수리 1211-12,철원군청,government,2001,,,1211-12,서면,,,
38.2414595,127.4363157,,utility_pole,현수막게시대,강원도 철원군 서면 와수리 1211-13,철원군청,government,2001,,,1211-13,서면,,,
38.2448433,127.4280835,,utility_pole,현수막게시대,강원도 철원군 서면 와수리 560-9,철원군청,government,2001,,,560-9,서면,,,
38.2448653,127.4285346,,utility_pole,현수막게시대,강원도 철원군 서면 와수리 560-10,철원군청,government,2001,,,560-10,서면,,,
38.2448655,127.4248891,,utility_pole,현수막게시대,강원도 철원군 서면 와수리 555-7,철원군청,government,2001,,,555-7,서면,,,
38.246182,127.4449458,,utility_pole,현수막게시대,강원도 철원군 서면 와수리 765-12,철원군청,government,2001,,,765-12,서면,,,
38.2415797,127.4422459,,utility_pole,현수막게시대,강원도 철원군 서면 와수리 915-1,철원군청,government,2001,,,915-1,서면,,,
38.2399635,127.4682787,,utility_pole,현수막게시대,강원도 철원군 근남면 육단리 269-6,철원군청,government,2001,,,269-6,근남면,,,
38.237298,127.4705747,,utility_pole,현수막게시대,강원도 철원군 근남면 육단리 302-1,철원군청,government,2001,,,302-1,근남면,,,
38.1679673,127.4625208,,utility_pole,현수막게시대,강원도 철원군 근남면 잠곡리 1010-2,철원군청,government,2001,,,1010-2,근남면,,,
38.1858601,127.2317145,,utility_pole,현수막게시대,강원도 철원군 근남면 사곡리 655-5,철원군청,government,2001,,,655-5,근남면,,,
37.8647166,127.7209856,,utility_pole,현수막게시대,,춘천시,government,2000,,,513,온의동,,,
37.8764761,127.7258346,,utility_pole,현수막게시대,,춘천시,government,2000,,,267-4,근화동,,,
37.8558135,127.7502668,,utility_pole,현수막게시대,강원도 춘천시 동내면 거두리 910,춘천시,government,2000,,,910,동내면,,,
37.8864802,127.7499894,,utility_pole,현수막게시대,,춘천시,government,2000,,,300-1,후평동,,,
37.8637742,127.7524778,,utility_pole,현수막게시대,,춘천시,government,2000,,,95-3,석사동,,,
37.8607703,127.7449257,,utility_pole,현수막게시대,,춘천시,government,2000,,,778-6,석사동,,,
37.8760634,127.7222342,,utility_pole,현수막게시대,,춘천시,government,2000,,,73,중앙로2가,,,
37.8934431,127.7279663,,utility_pole,현수막게시대,,춘천시,government,2000,,,104-7,소양로1가,,,
37.8928585,127.7257343,,utility_pole,현수막게시대,,춘천시,government,2000,,,101-15,소양로1가,,,
37.8544334,127.74451,,utility_pole,현수막게시대,,춘천시,government,2000,,,822,석사동,,,
37.8665695,127.7569374,,utility_pole,현수막게시대,,춘천시,government,2000,,,722-2,석사동,,,
37.8640033,127.7238103,,utility_pole,현수막게시대,,춘천시,government,2000,,,633-2,퇴계동,,,
37.884379,127.7158423,,utility_pole,현수막게시대,,춘천시,government,2000,,,190,근화동,,,
37.8843732,127.757993,,utility_pole,현수막게시대,강원도 춘천시 동면 만천리 978,춘천시,government,2000,,,978,동면,,,
37.8726966,127.7488675,,utility_pole,현수막게시대,,춘천시,government,2000,,,480-64,후평동,,,
37.8519251,127.7487959,,utility_pole,현수막게시대,,춘천시,government,2000,,,859,석사동,,,
37.863289,127.7561231,,utility_pole,현수막게시대,강원도 춘천시 석사동 산 29-3,춘천시,government,2000,,,29-3,석사동,,,
37.9008225,127.7283872,,utility_pole,현수막게시대,,춘천시,government,2000,,,1051-4,우두동,,,
37.8555894,127.7391706,,utility_pole,현수막게시대,,춘천시,government,2000,,,811,석사동,,,
37.8694561,127.7444707,,utility_pole,현수막게시대,,춘천시,government,2000,,,192-1,효자동,,,
37.8724106,127.7529263,board,,일반게시대,,춘천시,government,2016,,,891-7,후평동,,,
37.8671673,127.7515629,board,,일반게시대,,춘천시,government,2017,,,786,석사동,,,
37.8444672,127.7143525,board,,일반게시대,,춘천시,government,2010,,,540,칠전동,,,
37.8671673,127.7515629,board,,일반게시대,,춘천시,government,2016,,,786,석사동,,,
37.8712386,127.7367815,board,,일반게시대,,춘천시,government,2016,,,180-2,효자동,,,
37.9254559,127.7514306,board,,일반게시대,강원도 춘천시 율문리 272-69,춘천시,government,2015,,,272-69,,,,
37.9033384,127.7265347,board,,일반게시대,,춘천시,government,2015,,,754-36,우두동,,,
37.8598204,127.7172106,board,,일반게시대,,춘천시,government,1998,,,308-2,온의동,,,
37.460993,127.974859,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 곡교리 452,횡성군청 도시행정과,government,2003,,,452,횡성읍,,,
37.481416,127.980675,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 입석리 100-7,횡성군청 도시행정과,government,2003,,,100-7,횡성읍,,,
37.499492,127.971931,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 학곡리 890-11,횡성군청 도시행정과,government,2003,,,890-11,횡성읍,,,
37.490025,127.993151,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 읍상리 614,횡성군청 도시행정과,government,2003,,,614,횡성읍,,,
37.492309,127.978409,,utility_pole,현수막게시대,강원도 횡성군 횡성읍 읍하리 287-2,횡성군청 도시행정과,government,2003,,,287-2,횡성읍,,,
