위도,경도,name,addr:full,highway,public_transport,operator
37.154752,127.82067,하부론,강원도 원주시 부론면 부귀로 1175,bus_stop,platform,원주시
37.154825,127.820599,하부론,강원도 원주시 부론면 부귀로 1179,bus_stop,platform,원주시
37.252001,127.776539,진골,강원도 원주시 부론면 견훤로 573,bus_stop,platform,원주시
37.226651,127.751421,흥원창,강원도 원주시 부론면 견훤로 181,bus_stop,platform,원주시
37.242612,127.761503,흥호1리,강원도 원주시 부론면 하살미길 2,bus_stop,platform,원주시
37.21532,127.750894,흥호리,강원도 원주시 부론면 견훤로 45,bus_stop,platform,원주시
37.207994,127.749899,부론면사무소,강원도 원주시 부론면 법천시장길 55,bus_stop,platform,원주시
37.191599,127.883853,가마골,강원도 원주시 귀래면 북원로 347,bus_stop,platform,원주시
37.229803,127.853167,고청,강원도 원주시 귀래면 귀문로 636-1,bus_stop,platform,원주시
37.225425,127.860104,고청,강원도 원주시 귀래면 귀문로 543,bus_stop,platform,원주시
37.222925,127.86273,고청정류장,강원도 원주시 귀래면 귀문로 510,bus_stop,platform,원주시
37.223238,127.894166,귀래2리,강원도 원주시 귀래면 귀래아랫말길 2,bus_stop,platform,원주시
37.217321,127.870249,귀래3리,강원도 원주시 귀래면 귀문로 416,bus_stop,platform,원주시
37.219155,127.869461,귀래3리,강원도 원주시 귀래면 귀문로 436,bus_stop,platform,원주시
37.217223,127.870201,귀래3리,강원도 원주시 귀래면 귀문로 410,bus_stop,platform,원주시
37.222451,127.895299,귀래정류장,강원도 원주시 귀래면 귀래웃말길 4-1,bus_stop,platform,원주시
37.227577,127.857601,귀운저수지,강원도 원주시 귀래면 귀문로 582,bus_stop,platform,원주시
37.161105,127.853241,능유마을,강원도 원주시 귀래면 부귀로 1535,bus_stop,platform,원주시
37.155253,127.833234,당우,강원도 원주시 귀래면 부귀로 1294,bus_stop,platform,원주시
37.184523,127.883747,대동마을,강원도 원주시 귀래면 북원로 273,bus_stop,platform,원주시
37.157441,127.848172,덕은,강원도 원주시 귀래면 부귀로 1455,bus_stop,platform,원주시
37.219503,127.896221,동막정류장,강원도 원주시 귀래면 귀래동막길 3,bus_stop,platform,원주시
37.230222,127.849994,방아실,강원도 원주시 문막읍 방아실길 12,bus_stop,platform,원주시
37.217271,127.896821,백운령,강원도 원주시 귀래면 북원로 688,bus_stop,platform,원주시
37.217516,127.896644,백운령,강원도 원주시 귀래면 북원로 688,bus_stop,platform,원주시
37.220203,127.876736,버덩,강원도 원주시 귀래면 귀운길 74,bus_stop,platform,원주시
37.220268,127.876797,버덩,강원도 원주시 귀래면 귀운길 74,bus_stop,platform,원주시
37.21989,127.869015,사두정류장,강원도 원주시 귀래면 귀문로 447,bus_stop,platform,원주시
37.160073,127.856964,삼사골,강원도 원주시 귀래면 부귀로 1575,bus_stop,platform,원주시
37.363451,127.86309,새말,강원도 원주시 지정면 가곡평장길 3,bus_stop,platform,원주시
37.155708,127.828794,생산,강원도 원주시 귀래면 부귀로 1255,bus_stop,platform,원주시
37.155533,127.829191,세포마을,강원도 원주시 귀래면 부귀로 1258-1,bus_stop,platform,원주시
37.199588,127.87173,약수터,강원도 원주시 귀래면 귀문로 184,bus_stop,platform,원주시
37.163566,127.877244,욕골,강원도 원주시 귀래면 부귀로 1851,bus_stop,platform,원주시
37.174725,127.883451,용암말,강원도 원주시 귀래면 북원로 164,bus_stop,platform,원주시
37.197745,127.885139,운계,강원도 원주시 귀래면 운계다둔길 14,bus_stop,platform,원주시
37.20356,127.889962,운계리,강원도 원주시 귀래면 북원로 491-11,bus_stop,platform,원주시
37.200755,127.887672,운계정류장,강원도 원주시 귀래면 북원로 462,bus_stop,platform,원주시
37.196288,127.875117,웃골,강원도 원주시 귀래면 귀문로 133,bus_stop,platform,원주시
37.177651,127.884162,웃한치,강원도 원주시 귀래면 북원로 194,bus_stop,platform,원주시
37.208895,127.870692,웅동경로당,강원도 원주시 귀래면 웅골길 2,bus_stop,platform,원주시
37.208953,127.870591,웅동경로당,강원도 원주시 귀래면 웅골길 2,bus_stop,platform,원주시
37.188881,127.880949,유현,강원도 원주시 귀래면 귀문로 31,bus_stop,platform,원주시
37.193976,127.878817,유현,강원도 원주시 귀래면 귀문로 91,bus_stop,platform,원주시
37.187648,127.883885,유현마을,강원도 원주시 귀래면 귀문로 1,bus_stop,platform,원주시
37.188376,127.883881,유현마을앞,강원도 원주시 귀래면 북원로 313,bus_stop,platform,원주시
37.158638,127.861151,은포마을,강원도 원주시 귀래면 부귀로 1663,bus_stop,platform,원주시
37.15451,127.839576,지둔앞,강원도 원주시 귀래면 부귀로 1364-4,bus_stop,platform,원주시
37.229155,127.896713,천은사정류장,강원도 원주시 귀래면 북원로 840,bus_stop,platform,원주시
37.232605,127.899431,철동골,강원도 원주시 귀래면 북원로 883,bus_stop,platform,원주시
37.210635,127.891404,청원휴게소,강원도 원주시 귀래면 북원로 617,bus_stop,platform,원주시
37.211701,127.891729,청원휴게소,강원도 원주시 귀래면 북원로 596,bus_stop,platform,원주시
37.2359,127.89875,큰양안치고개,강원도 원주시 귀래면 북원로 913,bus_stop,platform,원주시
37.237901,127.897851,큰양안치고개,강원도 원주시 귀래면 북원로 949,bus_stop,platform,원주시
37.212038,128.055294,석동종점,강원도 원주시 신림면 석동구미길 31-2,bus_stop,platform,원주시
37.210695,128.062269,방학동,강원도 원주시 신림면 구학산로 1610,bus_stop,platform,원주시
37.331334,127.92498,부영아파트사거리,강원도 원주시 만대로 200-5,bus_stop,platform,원주시
37.179099,127.835018,용암2리,강원도 원주시 귀래면 용암동막길 289,bus_stop,platform,원주시
37.163489,127.87718,욕골,강원도 원주시 귀래면 부귀로 1851,bus_stop,platform,원주시
37.163989,127.790816,작실 마을회관,강원도 원주시 부론면 섬뜰작실길 117,bus_stop,platform,원주시
37.168727,127.794421,웃작실,강원도 원주시 부론면 섬뜰작실길 184,bus_stop,platform,원주시
37.332589,127.888334,거장아파트,강원도 원주시 흥업면 사제로 491,bus_stop,platform,원주시
37.184483,127.746168,중방곡,충청북도 충주시 앙성면 앙암로 962-17,bus_stop,platform,원주시
37.184528,127.746286,중방곡,충청북도 충주시 앙성면 앙암로 962-17,bus_stop,platform,원주시
37.179467,127.748072,서운,충청북도 충주시 앙성면 앙암로 900,bus_stop,platform,원주시
37.180076,127.748212,서음,충청북도 충주시 앙성면 앙암로 900,bus_stop,platform,원주시
37.186941,127.744355,만락,충청북도 충주시 앙성면 앙암로 988,bus_stop,platform,원주시
37.194024,127.741009,검단,충청북도 충주시 앙성면 앙암로 1073,bus_stop,platform,원주시
37.196741,127.741558,의암,충청북도 충주시 앙성면 앙암로 1104,bus_stop,platform,원주시
37.337941,127.882301,덕고개,강원도 원주시 흥업면 광터길 86,bus_stop,platform,원주시
37.361048,127.907397,광명 식물원,강원도 원주시 호저면 원문로 482,bus_stop,platform,원주시
37.333556,127.891449,봉미마을,강원도 원주시 흥업면 봉미길 3,bus_stop,platform,원주시
37.332007,127.886942,후동,강원도 원주시 흥업면 사제로 469,bus_stop,platform,원주시
37.335517,127.86304,보통리,강원도 원주시 지정면 원문로 1162,bus_stop,platform,원주시
37.33414,127.857269,문막양궁장입구,강원도 원주시 문막읍 원문로 1240,bus_stop,platform,원주시
37.325134,127.842796,동화골,강원도 원주시 문막읍 원문로 1454,bus_stop,platform,원주시
37.170965,127.774316,정산교,강원도 원주시 부론면 부귀로 525-1,bus_stop,platform,원주시
37.298124,127.815168,개나루,강원도 원주시 문막읍 개나루길 1,bus_stop,platform,원주시
37.321287,127.833225,문막동보렉스아파트,강원도 원주시 문막읍 원문로 1578,bus_stop,platform,원주시
37.294208,127.814921,시무리,강원도 원주시 문막읍 견훤로 1251,bus_stop,platform,원주시
37.17098,127.774127,정산교,강원도 원주시 부론면 부귀로 525-1,bus_stop,platform,원주시
37.270673,127.799021,후용2리,강원도 원주시 문막읍 견훤로 912,bus_stop,platform,원주시
37.268184,127.797725,후용용수,강원도 원주시 문막읍 견훤로 879,bus_stop,platform,원주시
37.298311,127.81496,개나루,강원도 원주시 문막읍 개나루길 1,bus_stop,platform,원주시
37.294206,127.81478,시무리,강원도 원주시 문막읍 견훤로 1251,bus_stop,platform,원주시
37.274719,127.800198,후용1리,강원도 원주시 문막읍 비야동길 7,bus_stop,platform,원주시
37.226581,128.083624,신림복지회관,강원도 원주시 신림면 신산2길 1,bus_stop,platform,원주시
37.264392,127.795614,경동 대학교,강원도 원주시 문막읍 법후로 863,bus_stop,platform,원주시
37.262429,127.790197,모산,강원도 원주시 부론면 모산길 4,bus_stop,platform,원주시
37.261238,127.783042,노숲,강원도 원주시 부론면 견훤로 694,bus_stop,platform,원주시
37.251992,127.776804,진골,강원도 원주시 부론면 견훤로 573,bus_stop,platform,원주시
37.249228,127.772804,유진건철,강원도 원주시 부론면 견훤로 527-1,bus_stop,platform,원주시
37.247447,127.767137,노림가루개정류장,강원도 원주시 부론면 가루개길 13-1,bus_stop,platform,원주시
37.244308,127.76446,새말,강원도 원주시 부론면 흥호새말길 12-8,bus_stop,platform,원주시
37.242764,127.761478,흥호1리,강원도 원주시 부론면 하살미길 2,bus_stop,platform,원주시
37.238598,127.759907,검단이,강원도 원주시 부론면 견훤로 335,bus_stop,platform,원주시
37.230197,127.756057,흥창정류장,강원도 원주시 부론면 견훤로 228,bus_stop,platform,원주시
37.230115,127.756147,흥창정류장,강원도 원주시 부론면 아채길 10,bus_stop,platform,원주시
37.226597,127.751254,흥원창,강원도 원주시 부론면 견훤로 181,bus_stop,platform,원주시
37.215326,127.750771,흥호리,강원도 원주시 부론면 견훤로 45,bus_stop,platform,원주시
37.212464,127.750492,버덩말,강원도 원주시 부론면 법후로 7,bus_stop,platform,원주시
37.175994,127.77423,정산2리,강원도 원주시 부론면 정산로 9,bus_stop,platform,원주시
37.175935,127.774309,정산2리,강원도 원주시 부론면 정산로 9,bus_stop,platform,원주시
37.181476,127.779134,음지말,강원도 원주시 부론면 정산음촌길 4,bus_stop,platform,원주시
37.181481,127.77932,음지말,강원도 원주시 부론면 정산음촌길 4,bus_stop,platform,원주시
37.184218,127.780558,거론,강원도 원주시 부론면 거론길 23,bus_stop,platform,원주시
37.184158,127.780678,거론,강원도 원주시 부론면 거론길 23,bus_stop,platform,원주시
37.185655,127.784568,중간말,강원도 원주시 부론면 정산로 174,bus_stop,platform,원주시
37.185777,127.78449,중간말,강원도 원주시 부론면 정산로 174,bus_stop,platform,원주시
37.188341,127.790077,정산3리,강원도 원주시 부론면 정산로 228,bus_stop,platform,원주시
37.188431,127.789976,정산3리,강원도 원주시 부론면 정산로 228,bus_stop,platform,원주시
37.191333,127.790655,거돈사지,강원도 원주시 부론면 정산로 259,bus_stop,platform,원주시
37.191128,127.790495,거돈사지,강원도 원주시 부론면 정산로 259,bus_stop,platform,원주시
37.340568,127.880053,광터사거리,강원도 원주시 흥업면 광터길 127,bus_stop,platform,원주시
37.290682,127.939756,사격장입구,강원도 원주시 판부면 백운정윗길 2,bus_stop,platform,원주시
37.290699,127.939849,사격장입구,강원도 원주시 판부면 백운정윗길 2,bus_stop,platform,원주시
37.285122,127.940307,용수골,강원도 원주시 판부면 용수골길 314,bus_stop,platform,원주시
37.285131,127.940403,용수골,강원도 원주시 판부면 용수골길 311,bus_stop,platform,원주시
37.283873,127.940594,용수골,강원도 원주시 판부면 용수골길 328,bus_stop,platform,원주시
37.284484,127.940472,용수골,강원도 원주시 판부면 용수골길 322,bus_stop,platform,원주시
37.30269,127.769138,퇴골,강원도 원주시 문막읍 원양1로 240,bus_stop,platform,원주시
37.312759,127.766077,밤산골정류장,강원도 원주시 문막읍 밤상골길 4,bus_stop,platform,원주시
37.233761,127.848748,굴바위,강원도 원주시 문막읍 대안로 22,bus_stop,platform,원주시
37.233863,127.848769,굴바위,강원도 원주시 문막읍 대안로 15,bus_stop,platform,원주시
37.25049,127.861037,선들,강원도 원주시 문막읍 대안로 253,bus_stop,platform,원주시
37.25059,127.860986,선들,강원도 원주시 문막읍 대안로 253,bus_stop,platform,원주시
37.297837,127.79523,작백,강원도 원주시 문막읍 원문로 2170,bus_stop,platform,원주시
37.292545,127.7917,남오동,강원도 원주시 문막읍 쪽섬길 2,bus_stop,platform,원주시
37.288354,127.785914,벌무내기,강원도 원주시 문막읍 벌무내기길 122,bus_stop,platform,원주시
37.285205,127.783628,뒷대전,강원도 원주시 문막읍 황효자길 35-10,bus_stop,platform,원주시
37.281919,127.779967,벌무내기,강원도 원주시 문막읍 원문로 2477,bus_stop,platform,원주시
37.160074,127.857036,삼사골,강원도 원주시 귀래면 부귀로 1575,bus_stop,platform,원주시
37.16115,127.853156,능유마을,강원도 원주시 귀래면 부귀로 1535,bus_stop,platform,원주시
37.157522,127.848302,덕은,강원도 원주시 귀래면 부귀로 1455,bus_stop,platform,원주시
37.185124,127.817008,사기막,강원도 원주시 부론면 사기막길 386,bus_stop,platform,원주시
37.154927,127.82076,하부론,강원도 원주시 부론면 부귀로 1179,bus_stop,platform,원주시
37.148863,127.818133,세포,강원도 원주시 부론면 부귀로 1101,bus_stop,platform,원주시
37.146951,127.799433,조귀농,강원도 원주시 부론면 부귀로 929,bus_stop,platform,원주시
37.15273,127.787137,단강앞,강원도 원주시 부론면 부귀로 759,bus_stop,platform,원주시
37.155999,127.784893,작실리,강원도 원주시 부론면 섬뜰작실길 18,bus_stop,platform,원주시
37.159251,127.783167,정산리,강원도 원주시 부론면 부귀로 669,bus_stop,platform,원주시
37.163918,127.780087,정산리,강원도 원주시 부론면 부귀로 616,bus_stop,platform,원주시
37.171184,127.774268,정산교,강원도 원주시 부론면 부귀로 525-1,bus_stop,platform,원주시
37.168405,127.769293,솔미마을,강원도 원주시 부론면 솔미1길 4,bus_stop,platform,원주시
37.166317,127.767471,솔미,강원도 원주시 부론면 솔미2길 4,bus_stop,platform,원주시
37.165542,127.764339,재넘이,강원도 원주시 부론면 부론로 495,bus_stop,platform,원주시
37.165563,127.764473,재넘이,강원도 원주시 부론면 부론로 495,bus_stop,platform,원주시
37.171358,127.760878,정산4리,강원도 원주시 부론면 부론로 391,bus_stop,platform,원주시
37.178744,127.75945,관덕,강원도 원주시 부론면 부론로 306,bus_stop,platform,원주시
37.181689,127.755874,서작마을,강원도 원주시 부론면 부론로 262,bus_stop,platform,원주시
37.189065,127.752227,법천3리,강원도 원주시 부론면 부론로 171,bus_stop,platform,원주시
37.191256,127.753228,좀재,강원도 원주시 부론면 부론로 146,bus_stop,platform,원주시
37.202011,127.753616,산수동,강원도 원주시 부론면 부론로 4,bus_stop,platform,원주시
37.205867,127.753452,법천1리,강원도 원주시 부론면 부귀로 65,bus_stop,platform,원주시
37.207061,127.751647,안말,강원도 원주시 부론면 법천시장길 65-17,bus_stop,platform,원주시
37.330151,127.834165,큰앤이,강원도 원주시 문막읍 큰애니길 82,bus_stop,platform,원주시
37.335343,127.863099,보통리,강원도 원주시 지정면 원문로 1159,bus_stop,platform,원주시
37.355304,127.922053,봉화산푸르지오,강원도 원주시 봉화서부로 11,bus_stop,platform,원주시
37.200253,127.869052,구사,강원도 원주시 귀래면 귀문로 203,bus_stop,platform,원주시
37.200334,127.869118,구사,강원도 원주시 귀래면 귀문로 203,bus_stop,platform,원주시
37.379836,127.892985,신촌,강원도 원주시 지정면 신무로 290-1,bus_stop,platform,원주시
37.317011,127.986804,삼보골,강원도 원주시 섭재삼보길 223,bus_stop,platform,원주시
37.416884,127.892795,매호마을,강원도 원주시 호저면 매호로 222,bus_stop,platform,원주시
37.415839,127.883298,마을회관앞,강원도 원주시 호저면 매호로 143,bus_stop,platform,원주시
37.42551,127.894083,안골,강원도 원주시 호저면 산현안골길 2,bus_stop,platform,원주시
37.408322,127.928466,주산1리,강원도 원주시 호저면 호저로 389,bus_stop,platform,원주시
37.361221,127.897955,하차면,강원도 원주시 지정면 신무로 72,bus_stop,platform,원주시
37.369242,127.895327,차면리,강원도 원주시 지정면 신무로 157,bus_stop,platform,원주시
37.375929,127.894335,상무곡,강원도 원주시 지정면 신무로 235,bus_stop,platform,원주시
37.3853,127.890957,신평2리,강원도 원주시 지정면 저금어지길 4,bus_stop,platform,원주시
37.392487,127.894459,간무곡,강원도 원주시 호저면 간무곡길 2,bus_stop,platform,원주시
37.397232,127.89109,고여대앞,강원도 원주시 호저면 신무로 508,bus_stop,platform,원주시
37.399368,127.891967,고여대,강원도 원주시 호저면 신무로 534,bus_stop,platform,원주시
37.403033,127.892988,무장1리,강원도 원주시 호저면 신무로 574,bus_stop,platform,원주시
37.403064,127.892893,무장1리,강원도 원주시 호저면 신무로 574,bus_stop,platform,원주시
37.408067,127.895864,생담,강원도 원주시 호저면 신무로 644,bus_stop,platform,원주시
37.410423,127.89348,장포암,강원도 원주시 호저면 신무로 679,bus_stop,platform,원주시
37.414139,127.895478,무장2리,강원도 원주시 호저면 신무로 728,bus_stop,platform,원주시
37.419909,127.898219,장포,강원도 원주시 호저면 살미길 10,bus_stop,platform,원주시
37.420061,127.898908,장포,강원도 원주시 호저면 칠봉로 268,bus_stop,platform,원주시
37.419497,127.902383,장포,강원도 원주시 호저면 칠봉로 236-1,bus_stop,platform,원주시
37.415223,127.923956,문화마을,강원도 원주시 호저면 호저문화1길 2,bus_stop,platform,원주시
37.402126,127.932251,중방마을,강원도 원주시 호저면 자은동길 5,bus_stop,platform,원주시
37.395606,127.93673,가현교,강원도 원주시 호저로 230,bus_stop,platform,원주시
37.395723,127.936629,가현교,강원도 원주시 호저로 230,bus_stop,platform,원주시
37.393931,127.939963,가현종점,강원도 원주시 가현로 140,bus_stop,platform,원주시
37.364536,127.897114,차면리,강원도 원주시 지정면 신무로 105-1,bus_stop,platform,원주시
37.375904,127.894175,상무곡,강원도 원주시 지정면 신무로 235,bus_stop,platform,원주시
37.383349,127.961426,약수터,강원도 원주시 흥양로 128,bus_stop,platform,원주시
37.380418,127.972598,흥양삼거리,강원도 원주시 소초면 치악로 2288,bus_stop,platform,원주시
37.380324,127.972768,흥양삼거리,강원도 원주시 소초면 치악로 2288,bus_stop,platform,원주시
37.208384,127.751233,부론,강원도 원주시 부론면 법천시장길 51-2,bus_stop,platform,원주시
37.212788,127.752814,양삿,강원도 원주시 부론면 왜가마길 3,bus_stop,platform,원주시
37.212928,127.752894,양삿,강원도 원주시 부론면 왜가마길 3,bus_stop,platform,원주시
37.212361,127.762691,노시랑이,강원도 원주시 부론면 법후로 111,bus_stop,platform,원주시
37.213654,127.765457,장뜰교,강원도 원주시 부론면 법후로 136,bus_stop,platform,원주시
37.220806,127.771513,새터말,강원도 원주시 부론면 법후로 244,bus_stop,platform,원주시
37.227554,127.782815,잣나무골,강원도 원주시 부론면 잣나무골길 16-5,bus_stop,platform,원주시
37.227653,127.782731,잣나무골,강원도 원주시 부론면 잣나무골길 16-5,bus_stop,platform,원주시
37.224901,127.793795,퉁점교,강원도 원주시 부론면 손비로 90,bus_stop,platform,원주시
37.221284,127.799598,송정,강원도 원주시 부론면 송정이길 3,bus_stop,platform,원주시
37.220045,127.816871,구만이종점,강원도 원주시 부론면 손비로 318,bus_stop,platform,원주시
37.222933,127.812037,손곡2리,강원도 원주시 부론면 손곡로 210,bus_stop,platform,원주시
37.225001,127.81049,손곡2리정류장,강원도 원주시 부론면 손곡로 182,bus_stop,platform,원주시
37.232273,127.803017,새말,강원도 원주시 부론면 손곡새말길 3-4,bus_stop,platform,원주시
37.232371,127.803097,새말,강원도 원주시 부론면 손곡새말길 3-4,bus_stop,platform,원주시
37.234602,127.798111,알산골,강원도 원주시 부론면 손곡로 3,bus_stop,platform,원주시
37.396773,127.93813,가현종점,강원도 원주시 가현로 170,bus_stop,platform,원주시
37.396851,127.93819,가현종점,강원도 원주시 가현로 170,bus_stop,platform,원주시
37.327547,127.930291,우미린아파트,강원도 원주시 제원로8길 11-2,bus_stop,platform,원주시
37.326754,127.930745,우미린아파트,강원도 원주시 제원로8길 23-1,bus_stop,platform,원주시
37.328522,127.985891,메가박스,강원도 원주시 양지로 80,bus_stop,platform,원주시
37.327864,127.98574,메가박스,강원도 원주시 양지로 80,bus_stop,platform,원주시
37.325839,127.983019,LH공사분양홍보관,강원도 원주시 양지뜰3길 24,bus_stop,platform,원주시
37.325477,127.983067,LH공사분양홍보관,강원도 원주시 양지뜰3길 20,bus_stop,platform,원주시
37.460107,127.975276,원주공항,강원도 횡성군 횡성읍 횡성로 55,bus_stop,platform,원주시
37.459645,127.975894,원주공항,강원도 횡성군 횡성읍 횡성로 52,bus_stop,platform,원주시
37.33084,127.927532,부영아파트,강원도 원주시 무실로 382-1,bus_stop,platform,원주시
37.320361,127.973049,유만동,강원도 원주시 유만길 8,bus_stop,platform,원주시
37.473644,127.91962,선바위농원,강원도 원주시 호저면 호저로 1235,bus_stop,platform,원주시
37.339506,127.974519,영랑,강원도 원주시 영랑길 36,bus_stop,platform,원주시
37.340273,127.92486,로아노크사거리,강원도 원주시 시청로 33-2,bus_stop,platform,원주시
37.334768,127.930913,무실주공8차아파트,강원도 원주시 제원로2길 59,bus_stop,platform,원주시
37.335102,127.931008,무실주공8차아파트,강원도 원주시 제원로2길 59,bus_stop,platform,원주시
37.361203,127.994131,안국선원,강원도 원주시 살대울모래기길 208,bus_stop,platform,원주시
37.406239,127.755839,단석1리(작은 안골),경기도 양평군 양동면 지두독길 48-1,bus_stop,platform,원주시
37.406077,127.755731,단석1리(작은 안골),경기도 양평군 양동면 원양2로 832,bus_stop,platform,원주시
37.437907,128.057566,학곡리,강원도 원주시 소초면 서동로 8,bus_stop,platform,원주시
37.406068,128.046453,구룡사,강원도 원주시 소초면 구룡사로 413,bus_stop,platform,원주시
37.409032,128.046722,매표소,강원도 원주시,bus_stop,platform,원주시
37.311493,127.976027,영서고등학교입구,강원도 원주시 치악로 1388,bus_stop,platform,원주시
37.302223,127.981102,원주자동차운전학원,강원도 원주시 치악로 1275,bus_stop,platform,원주시
37.315395,127.964235,청솔5차아파트,강원도 원주시 단관초교길 32,bus_stop,platform,원주시
37.315911,127.963177,청솔5차아파트,강원도 원주시 단관초교길 30-7,bus_stop,platform,원주시
37.316508,127.967437,청솔6.8차아파트,강원도 원주시 치악로 1475,bus_stop,platform,원주시
37.316583,127.967229,청솔6.8차아파트,강원도 원주시 나비허리길 188,bus_stop,platform,원주시
37.316716,127.960535,치악고등학교,강원도 원주시 관설안길 27,bus_stop,platform,원주시
37.316891,127.959436,치악고등학교,강원도 원주시 치악고교길 77,bus_stop,platform,원주시
37.316265,127.96148,현진4차아파트,강원도 원주시 치악고교길 53,bus_stop,platform,원주시
37.323775,127.978757,대한적십자사,강원도 원주시 혁신로 37-2,bus_stop,platform,원주시
37.322892,127.980721,건강보험심사평가원,강원도 원주시 혁신로 60,bus_stop,platform,원주시
37.328869,127.972922,국립과학수사연구원,강원도 원주시 반곡길 180-1,bus_stop,platform,원주시
37.328891,127.973215,국립과학수사연구원,강원도 원주시 반곡길 180-1,bus_stop,platform,원주시
37.3304,127.961797,단구소방파출소,강원도 원주시 강변로 251,bus_stop,platform,원주시
37.330275,127.962022,단구소방파출소,강원도 원주시 강변로 249,bus_stop,platform,원주시
37.32552,127.992521,한국광물자원공사,강원도 원주시 중말12길 11,bus_stop,platform,원주시
37.325807,127.993141,한국광물자원공사,강원도 원주시 중말12길 13,bus_stop,platform,원주시
37.324794,127.975667,도로교통공단,강원도 원주시 혁신로 2,bus_stop,platform,원주시
37.325085,127.975756,도로교통공단,강원도 원주시 혁신로 2,bus_stop,platform,원주시
37.335245,127.963129,반곡아이파크,강원도 원주시 늘품로 199,bus_stop,platform,원주시
37.335349,127.962899,반곡아이파크정문,강원도 원주시 강변로 315,bus_stop,platform,원주시
37.339057,127.969284,방송통신대학,강원도 원주시 오리현길 30,bus_stop,platform,원주시
37.339192,127.969905,방송통신대학,강원도 원주시 오리현길 36,bus_stop,platform,원주시
37.330705,127.991466,원주보훈요양원,강원도 원주시 세계로 92,bus_stop,platform,원주시
37.33113,127.991516,원주보훈요양원,강원도 원주시 주포로3길 15,bus_stop,platform,원주시
37.332998,127.987871,봉대초등학교,강원도 원주시 혁신로 301-15,bus_stop,platform,원주시
37.334505,127.983931,푸른숨LH9단지,강원도 원주시 혁신로 346,bus_stop,platform,원주시
37.333633,127.987357,봉대초등학교,강원도 원주시 혁신로 300,bus_stop,platform,원주시
37.336858,127.964707,아이파크후문,강원도 원주시 늘품로 187-54,bus_stop,platform,원주시
37.336976,127.964713,반곡아이파크후문,강원도 원주시 늘품로 187-54,bus_stop,platform,원주시
37.327471,127.977337,영서방송,강원도 원주시 동부순환로 154-25,bus_stop,platform,원주시
37.32797,127.97722,영서방송,강원도 원주시 동부순환로 154-25,bus_stop,platform,원주시
37.336094,127.974184,반곡중학교,강원도 원주시 혁신로 400-2,bus_stop,platform,원주시
37.337263,127.978708,원주여고,강원도 원주시 영랑길 60-27,bus_stop,platform,원주시
37.336707,127.974004,반곡중학교,강원도 원주시 동부순환로 247,bus_stop,platform,원주시
37.335048,127.976785,원주여고,강원도 원주시 혁신로 405,bus_stop,platform,원주시
37.335395,127.976731,원주여고,강원도 원주시 혁신로 405,bus_stop,platform,원주시
37.335075,127.981561,푸른숨LH10단지,강원도 원주시 혁신로 350-1,bus_stop,platform,원주시
37.325473,127.98148,미리내사거리,강원도 원주시 제천북로3길 2-5,bus_stop,platform,원주시
37.326126,127.981297,미리내사거리,강원도 원주시 양지뜰3길 8-1,bus_stop,platform,원주시
37.347262,127.957948,원주초등학교,강원도 원주시 봉산로 9,bus_stop,platform,원주시
37.349881,127.999376,거름터,강원도 원주시 운곡로 103,bus_stop,platform,원주시
37.349838,127.999871,거름터,강원도 원주시 운곡로 107,bus_stop,platform,원주시
37.34276,127.987427,건영아파트,강원도 원주시 행구로 282-5,bus_stop,platform,원주시
37.342935,127.987019,건영아파트,강원도 원주시 행구로 279,bus_stop,platform,원주시
37.335431,128.011194,국형사,강원도 원주시 고문골길 117,bus_stop,platform,원주시
37.342298,127.972151,너르네,강원도 원주시 행구로 145,bus_stop,platform,원주시
37.336784,127.998741,느티나무정류장,강원도 원주시 행구덕현길 75,bus_stop,platform,원주시
37.343432,127.997688,덕현길입구,강원도 원주시 행구로 376,bus_stop,platform,원주시
37.360163,128.006294,명성레미콘,강원도 원주시 소초면 운곡로 292,bus_stop,platform,원주시
37.36151,128.006889,명성레미콘,강원도 원주시 소초면 운곡로 320,bus_stop,platform,원주시
37.348763,127.988837,미산머리,강원도 원주시 화실유암길 137-4,bus_stop,platform,원주시
37.339131,127.983886,배울마을,강원도 원주시 영랑길 124,bus_stop,platform,원주시
37.320993,127.973955,유만동,강원도 원주시 제천북로18길 13,bus_stop,platform,원주시
37.33546,127.961682,통일아파트후문,강원도 원주시 강변로 313,bus_stop,platform,원주시
37.335072,127.961636,통일아파트후문,강원도 원주시 강변로 313,bus_stop,platform,원주시
37.321735,127.985778,푸른숨 휴브레스,강원도 원주시 혁신로 91,bus_stop,platform,원주시
37.327611,127.993104,미래삼거리(센트럴파크6),강원도 원주시 혁신로 224-2,bus_stop,platform,원주시
37.327911,127.99351,미래삼거리(센트럴파크6),강원도 원주시 혁신로 224-2,bus_stop,platform,원주시
37.322308,127.989139,보배사거리,강원도 원주시 혁신로 141,bus_stop,platform,원주시
37.32288,127.990882,보배사거리,강원도 원주시 중말16길 4,bus_stop,platform,원주시
37.332407,127.961077,현대아이파크아파트,강원도 원주시 강변로 281,bus_stop,platform,원주시
37.332756,127.96117,현대아이파크아파트,강원도 원주시 강변로 283,bus_stop,platform,원주시
37.33253,127.973656,호텔인터불고,강원도 원주시 동부순환로 200,bus_stop,platform,원주시
37.334323,127.973677,원주소방서,강원도 원주시 동부순환로 201,bus_stop,platform,원주시
