위도,경도,name,highway,public_transport,operator
37.719706,128.862093,제비1리마을회관,bus_stop,platform,강릉시
37.705297,128.858253,제비리,bus_stop,platform,강릉시
37.70526,128.858356,제비리,bus_stop,platform,강릉시
37.729947,128.859467,제비리정미소,bus_stop,platform,강릉시
37.729907,128.859391,제비리정미소,bus_stop,platform,강릉시
37.702637,128.851943,제비산북교차로,bus_stop,platform,강릉시
37.70263,128.852044,제비산북교차로,bus_stop,platform,강릉시
37.709293,128.861533,제비삼거리,bus_stop,platform,강릉시
37.709216,128.861568,제비삼거리,bus_stop,platform,강릉시
37.775483,128.887747,젤마을,bus_stop,platform,강릉시
37.68149,129.041964,조각공원,bus_stop,platform,강릉시
37.681344,129.041932,조각공원,bus_stop,platform,강릉시
37.773292,128.895492,종합경기장,bus_stop,platform,강릉시
37.773373,128.895761,종합경기장,bus_stop,platform,강릉시
37.770561,128.897382,종합경기장입구,bus_stop,platform,강릉시
37.766682,128.882888,주공1차A,bus_stop,platform,강릉시
37.766912,128.882575,주공1차A,bus_stop,platform,강릉시
37.768484,128.885141,주공2차아파트,bus_stop,platform,강릉시
37.764012,128.879688,주공3차A,bus_stop,platform,강릉시
37.757893,128.868117,주길,bus_stop,platform,강릉시
37.758137,128.868099,주길,bus_stop,platform,강릉시
37.897529,128.830654,주문2리,bus_stop,platform,강릉시
37.897597,128.83047,주문2리,bus_stop,platform,강릉시
37.889992,128.82825,주문진수산시장,bus_stop,platform,강릉시
37.890289,128.828406,주문진수산시장,bus_stop,platform,강릉시
37.884614,128.825091,주문진시외버스터미널,bus_stop,platform,강릉시
37.885113,128.825312,주문진시외버스터미널,bus_stop,platform,강릉시
37.882485,128.821901,주문진읍민회관,bus_stop,platform,강릉시
37.882582,128.821633,주문진읍민회관,bus_stop,platform,강릉시
37.87987,128.826716,주문진중.고등학교.강릉정보고,bus_stop,platform,강릉시
37.878921,128.826911,주문진중학교,bus_stop,platform,강릉시
37.894651,128.829265,주문진파출소,bus_stop,platform,강릉시
37.894593,128.82859,주문진파출소,bus_stop,platform,강릉시
37.89275,128.826736,주문진항입구,bus_stop,platform,강릉시
37.892711,128.826891,주문진항입구,bus_stop,platform,강릉시
37.909362,128.817021,주문진해변,bus_stop,platform,강릉시
37.909411,128.817178,주문진해변,bus_stop,platform,강릉시
37.90882,128.821637,주문진해변,bus_stop,platform,강릉시
37.908748,128.821556,주문진해변,bus_stop,platform,강릉시
37.614596,129.044648,주수1리,bus_stop,platform,강릉시
37.617712,129.049253,주수1리,bus_stop,platform,강릉시
37.614689,129.044564,주수1리,bus_stop,platform,강릉시
37.617808,129.049219,주수1리,bus_stop,platform,강릉시
37.618187,129.052984,주수2리,bus_stop,platform,강릉시
37.618064,129.052008,주수2리,bus_stop,platform,강릉시
37.775404,128.888126,중앙석재,bus_stop,platform,강릉시
37.757435,128.922317,중앙초교,bus_stop,platform,강릉시
37.757348,128.922034,중앙초교,bus_stop,platform,강릉시
37.797521,128.860394,즈므.과학단지,bus_stop,platform,강릉시
37.797268,128.860826,즈므.과학단지,bus_stop,platform,강릉시
37.790852,128.85045,즈므교,bus_stop,platform,강릉시
37.771922,128.876677,지변동,bus_stop,platform,강릉시
37.842937,128.658644,진고개휴게소,bus_stop,platform,강릉시
37.843017,128.65879,진고개휴게소,bus_stop,platform,강릉시
37.706908,128.863673,진골,bus_stop,platform,강릉시
37.706879,128.863367,진골,bus_stop,platform,강릉시
37.759279,128.926684,차돌광,bus_stop,platform,강릉시
37.758992,128.92671,차돌광,bus_stop,platform,강릉시
37.909617,128.798051,참샘,bus_stop,platform,강릉시
37.596512,129.031913,천남리,bus_stop,platform,강릉시
37.593019,129.033153,천남리,bus_stop,platform,강릉시
37.699216,128.914645,천주교회,bus_stop,platform,강릉시
37.699211,128.914769,천주교회,bus_stop,platform,강릉시
37.737709,128.948597,철길건널목앞,bus_stop,platform,강릉시
37.832212,128.847791,청솔공원,bus_stop,platform,강릉시
37.832352,128.847486,청솔공원,bus_stop,platform,강릉시
37.783959,128.916956,초당,bus_stop,platform,강릉시
37.78637,128.922627,초당분수공원,bus_stop,platform,강릉시
37.786199,128.924214,초당분수공원,bus_stop,platform,강릉시
37.786735,128.914029,초당새마을금고,bus_stop,platform,강릉시
37.786719,128.914136,초당새마을금고,bus_stop,platform,강릉시
37.791184,128.915444,초당순두부마을,bus_stop,platform,강릉시
37.791139,128.915522,초당순두부마을,bus_stop,platform,강릉시
37.870953,128.795634,탄약고,bus_stop,platform,강릉시
37.66015,128.846102,탑동교,bus_stop,platform,강릉시
37.660083,128.845996,탑동교,bus_stop,platform,강릉시
37.724407,128.996716,통일공원안보전시관,bus_stop,platform,강릉시
37.724373,128.996591,통일공원안보전시관,bus_stop,platform,강릉시
37.718401,129.004185,통일공원함정전시관,bus_stop,platform,강릉시
37.718501,129.003988,통일공원함정전시관,bus_stop,platform,강릉시
37.851162,128.752583,퇴곡,bus_stop,platform,강릉시
37.851051,128.752535,퇴곡,bus_stop,platform,강릉시
37.849273,128.742108,퇴곡1리경로당,bus_stop,platform,강릉시
37.849388,128.741941,퇴곡1리경로당,bus_stop,platform,강릉시
37.848007,128.716608,퇴곡2리,bus_stop,platform,강릉시
37.848099,128.71666,퇴곡2리,bus_stop,platform,강릉시
37.834318,128.86307,판교리,bus_stop,platform,강릉시
37.74068,128.905095,평안의집,bus_stop,platform,강릉시
37.740749,128.905028,평안의집,bus_stop,platform,강릉시
37.552665,128.849622,평촌,bus_stop,platform,강릉시
37.552721,128.849517,평촌,bus_stop,platform,강릉시
37.768065,128.908509,포남1동주민센터,bus_stop,platform,강릉시
37.768247,128.908669,포남1동주민센터,bus_stop,platform,강릉시
37.779089,128.917962,포남2주공입구,bus_stop,platform,강릉시
37.778969,128.918274,포남2주공입구,bus_stop,platform,강릉시
37.763952,128.907662,포남시장,bus_stop,platform,강릉시
37.771715,128.876695,풋살경기장옆,bus_stop,platform,강릉시
37.738143,128.97383,프라임솔트,bus_stop,platform,강릉시
37.728732,128.878906,프라자약국,bus_stop,platform,강릉시
37.7288,128.879006,프라자약국,bus_stop,platform,강릉시
37.645854,129.006737,피내,bus_stop,platform,강릉시
37.645933,129.006716,피내,bus_stop,platform,강릉시
37.753508,128.894048,하나금융투자,bus_stop,platform,강릉시
37.741069,128.880266,하나로마트내곡점,bus_stop,platform,강릉시
37.740636,128.88017,하나로마트내곡점,bus_stop,platform,강릉시
37.584223,128.981121,하반암,bus_stop,platform,강릉시
37.584227,128.980884,하반암,bus_stop,platform,강릉시
37.708312,129.012007,하슬라아트월드,bus_stop,platform,강릉시
37.707357,129.011844,하슬라아트월드,bus_stop,platform,강릉시
37.770605,128.907243,하슬라중,bus_stop,platform,강릉시
37.770427,128.907469,하슬라중,bus_stop,platform,강릉시
37.74915,128.959181,하시동,bus_stop,platform,강릉시
37.740897,128.959954,하시동3리3반,bus_stop,platform,강릉시
37.737447,128.955682,하시동3리마을회관,bus_stop,platform,강릉시
37.736263,128.940673,하시동입구,bus_stop,platform,강릉시
37.736186,128.940512,하시동입구,bus_stop,platform,강릉시
37.765153,128.88254,하이빌현대A,bus_stop,platform,강릉시
37.714115,128.917286,하이샤시,bus_stop,platform,강릉시
37.714099,128.917162,하이샤시,bus_stop,platform,강릉시
37.836349,128.872155,하평리,bus_stop,platform,강릉시
37.834393,128.866646,하평리,bus_stop,platform,강릉시
37.804633,128.861001,학고개,bus_stop,platform,강릉시
37.805597,128.860186,학고개,bus_stop,platform,강릉시
37.716188,128.889304,학마을앞,bus_stop,platform,강릉시
37.71625,128.889225,학마을앞,bus_stop,platform,강릉시
37.709867,128.894205,학산1리,bus_stop,platform,강릉시
37.70626,128.888663,학산2리마을회관,bus_stop,platform,강릉시
37.706308,128.888572,학산2리마을회관,bus_stop,platform,강릉시
37.704555,128.903225,학산3리마을회관,bus_stop,platform,강릉시
37.704478,128.903496,학산3리마을회관,bus_stop,platform,강릉시
37.712157,128.905862,학산기갑부대앞,bus_stop,platform,강릉시
37.71223,128.905924,학산기갑부대앞,bus_stop,platform,강릉시
37.713748,128.894566,학산둔지,bus_stop,platform,강릉시
37.711616,128.901943,학산부대앞,bus_stop,platform,강릉시
37.711777,128.902028,학산부대앞,bus_stop,platform,강릉시
37.712069,128.901747,학산부대앞,bus_stop,platform,강릉시
37.719514,128.90194,학산부대후문,bus_stop,platform,강릉시
37.695812,128.893168,학산설래,bus_stop,platform,강릉시
37.695829,128.893068,학산설래,bus_stop,platform,강릉시
37.760727,128.93354,학우리,bus_stop,platform,강릉시
37.814588,128.835126,한과마을,bus_stop,platform,강릉시
37.814759,128.835152,한과마을,bus_stop,platform,강릉시
37.758319,128.901122,한국자산관리공사,bus_stop,platform,강릉시
37.738411,128.888675,한국폴리텍대학,bus_stop,platform,강릉시
37.617904,129.056765,한라시멘트,bus_stop,platform,강릉시
37.617789,129.056763,한라시멘트,bus_stop,platform,강릉시
37.598212,129.030944,한라아파트,bus_stop,platform,강릉시
37.598205,129.030821,한라아파트,bus_stop,platform,강릉시
37.791644,128.864515,한밭입구,bus_stop,platform,강릉시
37.791627,128.864969,한밭입구,bus_stop,platform,강릉시
37.694045,128.907084,한빛마을입구,bus_stop,platform,강릉시
37.775112,128.91415,한솔초교,bus_stop,platform,강릉시
37.775067,128.914517,한솔초교,bus_stop,platform,강릉시
37.73117,128.984487,한전사택,bus_stop,platform,강릉시
37.73106,128.984495,한전사택,bus_stop,platform,강릉시
37.5583,128.702181,한터마을,bus_stop,platform,강릉시
37.734759,128.850408,할머니추어탕,bus_stop,platform,강릉시
37.779004,128.934995,해당화연립,bus_stop,platform,강릉시
37.778582,128.935601,해당화연립,bus_stop,platform,강릉시
37.792291,128.814324,해살이,bus_stop,platform,강릉시
37.792401,128.814336,해살이,bus_stop,platform,강릉시
37.785781,128.889737,해운정,bus_stop,platform,강릉시
37.785692,128.889669,해운정,bus_stop,platform,강릉시
37.707109,128.901731,해찬들,bus_stop,platform,강릉시
37.707119,128.901635,해찬들,bus_stop,platform,강릉시
37.760002,128.930449,핸들,bus_stop,platform,강릉시
37.759683,128.930222,핸들,bus_stop,platform,강릉시
37.852718,128.794027,행정,bus_stop,platform,강릉시
37.852776,128.794219,행정,bus_stop,platform,강릉시
37.850888,128.766965,행정2리,bus_stop,platform,강릉시
37.851011,128.76693,행정2리,bus_stop,platform,강릉시
37.850444,128.778675,행정2리,bus_stop,platform,강릉시
37.788661,128.869939,행정마을,bus_stop,platform,강릉시
37.788617,128.870399,행정마을,bus_stop,platform,강릉시
37.915438,128.810598,향호리,bus_stop,platform,강릉시
37.915202,128.810383,향호리,bus_stop,platform,강릉시
37.910434,128.805632,향호삼거리,bus_stop,platform,강릉시
37.910433,128.805699,향호삼거리,bus_stop,platform,강릉시
37.90409,128.78868,향호저수지,bus_stop,platform,강릉시
37.899663,128.803611,향호회관,bus_stop,platform,강릉시
37.790195,128.909818,허균.허난설헌기념공원,bus_stop,platform,강릉시
37.790279,128.909904,허균.허난설헌기념공원,bus_stop,platform,강릉시
37.789883,128.90993,허균.허난설헌기념공원,bus_stop,platform,강릉시
37.789987,128.909812,허균.허난설헌기념공원,bus_stop,platform,강릉시
37.787771,128.91358,허균생가입구,bus_stop,platform,강릉시
37.787753,128.913503,허균생가입구,bus_stop,platform,강릉시
37.787817,128.912971,허균생가입구,bus_stop,platform,강릉시
37.787927,128.912993,허균생가입구,bus_stop,platform,강릉시
37.791706,128.91277,허난설헌삼거리,bus_stop,platform,강릉시
37.791812,128.91314,허난설헌삼거리,bus_stop,platform,강릉시
37.606189,129.03287,현내1리연탄직매장,bus_stop,platform,강릉시
37.606319,129.032805,현내1리연탄직매장,bus_stop,platform,강릉시
37.601253,129.029333,현내리,bus_stop,platform,강릉시
37.601363,129.02927,현내리,bus_stop,platform,강릉시
37.617924,129.036577,현내리,bus_stop,platform,강릉시
37.617906,129.036444,현내리,bus_stop,platform,강릉시
37.764405,128.880066,현대2차아파트,bus_stop,platform,강릉시
37.707488,128.988617,현대모비스,bus_stop,platform,강릉시
37.707531,128.988505,현대모비스,bus_stop,platform,강릉시
37.765112,128.918974,현대자동차서비스,bus_stop,platform,강릉시
37.84697,128.709991,현덕사입구,bus_stop,platform,강릉시
37.847069,128.709895,현덕사입구,bus_stop,platform,강릉시
37.768445,128.915701,혜성연립,bus_stop,platform,강릉시
37.768597,128.915528,혜성연립,bus_stop,platform,강릉시
37.73817,128.960882,호장골,bus_stop,platform,강릉시
37.747402,128.879276,홍제I.C,bus_stop,platform,강릉시
37.747519,128.878893,홍제I.C,bus_stop,platform,강릉시
37.747897,128.884226,홍제동주민센터,bus_stop,platform,강릉시
37.748143,128.884732,홍제동주민센터,bus_stop,platform,강릉시
37.764339,128.897682,화부산막국수,bus_stop,platform,강릉시
37.764329,128.897815,화부산막국수,bus_stop,platform,강릉시
37.721807,128.902477,화신주방,bus_stop,platform,강릉시
37.575382,128.85164,화실길,bus_stop,platform,강릉시
37.575382,128.851757,화실길,bus_stop,platform,강릉시
37.741844,128.869388,회산교,bus_stop,platform,강릉시
37.741725,128.868921,회산교,bus_stop,platform,강릉시
37.744665,128.87928,회산주공1단지,bus_stop,platform,강릉시
37.744626,128.878797,회산주공1단지,bus_stop,platform,강릉시
37.743645,128.875501,회산주공2단지,bus_stop,platform,강릉시
37.743672,128.876083,회산주공2단지,bus_stop,platform,강릉시
37.674367,129.045127,효도마을,bus_stop,platform,강릉시
37.674344,129.045027,효도마을,bus_stop,platform,강릉시
37.577684,129.023726,흑시골,bus_stop,platform,강릉시
37.577789,129.023669,흑시골,bus_stop,platform,강릉시
