위도,경도,name,operator,source:date
37.9663,127.62519,오월리종점,춘천시,2019-11-27
37.97863,127.65544,오월리입구,춘천시,2019-11-27
37.97853,127.65542,오월리입구,춘천시,2019-11-27
37.98354,127.64466,오월교입구,춘천시,2019-11-27
37.78736,127.71552,오봉마을,춘천시,2019-11-27
37.78688,127.71489,오봉마을,춘천시,2019-11-27
37.95077,127.75615,오동초등학교앞,춘천시,2019-11-27
37.95059,127.75563,오동초등학교,춘천시,2019-11-27
37.85613,127.74853,여성가족연구원,춘천시,2019-11-27
37.85577,127.74872,여성가족연구원,춘천시,2019-11-27
37.85124,127.743,퇴계주공6단지,춘천시,2019-11-27
37.85034,127.74735,현진에버빌1차,춘천시,2019-11-27
37.87179,127.70108,상상마당입구,춘천시,2019-11-27
37.87141,127.70168,상상마당입구,춘천시,2019-11-27
38.00189,127.73779,양통종점,춘천시,2019-11-27
37.86831,127.73052,양우A,춘천시,2019-11-27
37.86796,127.73154,양우A,춘천시,2019-11-27
37.76675,127.63429,창촌3리(양단이),춘천시,2019-11-27
37.7664,127.63364,창촌3리(양단이),춘천시,2019-11-27
37.87212,127.72306,모아엘가A,춘천시,2019-11-27
37.87205,127.72362,모아엘가A,춘천시,2019-11-27
37.87971,127.72668,명동입구,춘천시,2019-11-27
37.8739,127.728,약사리고개입구,춘천시,2019-11-27
37.8739,127.728,약사리고개입구,춘천시,2019-11-27
37.89184,127.68983,현암리,춘천시,2019-11-27
37.89259,127.68997,애니메이션박물관,춘천시,2019-11-27
37.84978,127.57659,안보2리종점,춘천시,2019-11-27
37.84289,127.56777,안보2리입구,춘천시,2019-11-27
37.84263,127.56753,안보2리입구,춘천시,2019-11-27
37.83785,127.57698,탑동마을,춘천시,2019-11-27
37.95009,127.76327,아침못종점,춘천시,2019-11-27
37.79753,127.68775,환경사업소,춘천시,2019-11-27
37.79703,127.68779,혈동2리,춘천시,2019-11-27
38.02611,127.63991,신포중학교,춘천시,2019-11-27
38.01657,127.63411,신포리,춘천시,2019-11-27
38.01666,127.63403,신포리,춘천시,2019-11-27
38.02516,127.64,신포1리,춘천시,2019-11-27
37.85409,127.77998,신촌1리,춘천시,2019-11-27
37.84892,127.75825,신촌3리,춘천시,2019-11-27
37.85009,127.77069,신촌1리,춘천시,2019-11-27
37.8538,127.77616,신촌1리,춘천시,2019-11-27
37.85369,127.77606,신촌1리,춘천시,2019-11-27
37.85016,127.77063,신촌1리,춘천시,2019-11-27
37.8614,127.67345,신연강,춘천시,2019-11-27
37.86173,127.67363,신연강,춘천시,2019-11-27
37.93879,127.72759,한계울마을입구,춘천시,2019-11-27
37.9389,127.72743,한계울마을입구,춘천시,2019-11-27
37.92515,127.74677,신북읍행복센터,춘천시,2019-11-27
37.92523,127.7469,신북읍행복센터,춘천시,2019-11-27
37.92197,127.71147,신매대교,춘천시,2019-11-27
37.92209,127.71137,신매대교,춘천시,2019-11-27
37.91819,127.71156,신매3리,춘천시,2019-11-27
37.91602,127.71089,신매3리,춘천시,2019-11-27
37.91592,127.71104,신매3리,춘천시,2019-11-27
37.91828,127.71172,신매3리,춘천시,2019-11-27
37.93588,127.7027,신매1리,춘천시,2019-11-27
37.93584,127.70284,신매1리,춘천시,2019-11-27
37.92976,127.722,신동초교,춘천시,2019-11-27
37.92992,127.72175,신동초교,춘천시,2019-11-27
37.93196,127.72232,신동삼거리,춘천시,2019-11-27
37.93187,127.72203,신동초등학교,춘천시,2019-11-27
37.92701,127.72165,신동,춘천시,2019-11-27
37.92777,127.72141,신동보급대,춘천시,2019-11-27
37.93733,127.7157,신동배터,춘천시,2019-11-27
37.93666,127.7162,신동배터,춘천시,2019-11-27
37.8172,127.71479,김유정역,춘천시,2019-11-27
37.81716,127.71504,김유정역,춘천시,2019-11-27
37.79923,127.70886,삼포유원지입구,춘천시,2019-11-27
37.87874,127.72912,명동입구,춘천시,2019-11-27
37.87961,127.72865,명동입구,춘천시,2019-11-27
37.86291,127.71768,시외버스터미널,춘천시,2019-11-27
37.86376,127.71724,시외버스터미널,춘천시,2019-11-27
37.86368,127.71989,시외버스터미널,춘천시,2019-11-27
37.86411,127.71976,시외버스터미널,춘천시,2019-11-27
37.87137,127.70841,시립청소년도서관,춘천시,2019-11-27
37.87196,127.70822,공지천분수대,춘천시,2019-11-27
37.87086,127.69305,(구)승마장,춘천시,2019-11-27
37.87067,127.69318,(구)승마장,춘천시,2019-11-27
37.8506,127.75,시립요양원입구,춘천시,2019-11-27
37.98607,127.8925,수청골입구,춘천시,2019-11-27
37.98615,127.89261,수청교,춘천시,2019-11-27
37.77473,127.66838,수동리,춘천시,2019-11-27
37.77471,127.66827,수동리,춘천시,2019-11-27
37.76644,127.64343,수동2리,춘천시,2019-11-27
37.76662,127.64336,수동2리,춘천시,2019-11-27
37.77346,127.67902,수동1리종점,춘천시,2019-11-27
37.78118,127.65406,수동1리입구,춘천시,2019-11-27
37.78132,127.65402,수동1리입구,춘천시,2019-11-27
37.77695,127.66157,수동1리,춘천시,2019-11-27
37.777,127.66151,수동1리,춘천시,2019-11-27
37.98831,127.70326,송암삼거리,춘천시,2019-11-27
37.98852,127.70185,송암리,춘천시,2019-11-27
37.99547,127.68649,송암리,춘천시,2019-11-27
37.99289,127.69071,송암리,춘천시,2019-11-27
37.85203,127.68957,송암동,춘천시,2019-11-27
37.85043,127.69075,송암동,춘천시,2019-11-27
38.00345,127.69205,송암3반,춘천시,2019-11-27
37.82576,127.66532,삼악산주차장입구,춘천시,2019-11-27
37.92527,127.77057,솔밭종점,춘천시,2019-11-27
37.90534,127.73941,소양초교,춘천시,2019-11-27
37.90587,127.73938,소양초교,춘천시,2019-11-27
37.9061,127.72463,소양중학교,춘천시,2019-11-27
37.90513,127.72499,소양중학교,춘천시,2019-11-27
37.90225,127.77733,소양정수장,춘천시,2019-11-27
37.90238,127.77725,소양정수장,춘천시,2019-11-27
37.88914,127.72506,소양로2가,춘천시,2019-11-27
37.89235,127.72546,소양로1가치안센터,춘천시,2019-11-27
37.89146,127.72572,소양로1가,춘천시,2019-11-27
37.93821,127.80166,소양강댐주차장,춘천시,2019-11-27
37.94757,127.81268,소양강댐정상,춘천시,2019-11-27
37.93362,127.79541,소양강댐사택,춘천시,2019-11-27
37.93365,127.7952,소양강댐사택,춘천시,2019-11-27
37.89959,127.72858,소양2교,춘천시,2019-11-27
37.89996,127.72835,사우사거리,춘천시,2019-11-27
37.88067,127.75488,초록지붕8차,춘천시,2019-11-27
37.88077,127.7547,초록지붕6차,춘천시,2019-11-27
37.88484,127.74415,세경3차,춘천시,2019-11-27
37.88451,127.7437,세경3차,춘천시,2019-11-27
37.84813,127.74339,성원초등학교,춘천시,2019-11-27
37.8835,127.73831,한림대학교,춘천시,2019-11-27
37.85273,127.74132,퇴계주공5차A,춘천시,2019-11-27
37.8528,127.74154,현진에버빌2차,춘천시,2019-11-27
37.80992,127.67905,설미종점,춘천시,2019-11-27
37.85657,127.742,봄내초교,춘천시,2019-11-27
37.85642,127.74174,봄내초등학교,춘천시,2019-11-27
37.85451,127.74099,퇴계현대3차,춘천시,2019-11-27
37.86148,127.7453,남부지구대,춘천시,2019-11-27
37.86155,127.74509,남부지구대,춘천시,2019-11-27
37.86281,127.73904,석사A,춘천시,2019-11-27
37.86289,127.73933,석사A,춘천시,2019-11-27
37.85308,127.75104,석사삼익A,춘천시,2019-11-27
37.85324,127.75117,초록지붕A,춘천시,2019-11-27
37.85952,127.74511,석사사거리,춘천시,2019-11-27
37.8691,127.75608,석사부영A,춘천시,2019-11-27
37.85922,127.74244,석사동행복센터,춘천시,2019-11-27
37.85921,127.74273,석사동행복센터,춘천시,2019-11-27
37.86908,127.75638,석사대우A,춘천시,2019-11-27
37.851,127.7527,석사극동A,춘천시,2019-11-27
37.85118,127.75278,석사극동A,춘천시,2019-11-27
37.85961,127.74483,석사교회,춘천시,2019-11-27
37.86115,127.74326,석사4거리,춘천시,2019-11-27
37.87048,127.75677,석사2지구A,춘천시,2019-11-27
37.87027,127.75697,석사2지구A,춘천시,2019-11-27
37.93592,127.69664,석갓,춘천시,2019-11-27
37.93586,127.69652,석갓,춘천시,2019-11-27
37.93234,127.70239,서춘천농협,춘천시,2019-11-27
37.93239,127.70252,서춘천농협,춘천시,2019-11-27
37.84082,127.55202,서천리,춘천시,2019-11-27
37.83801,127.53288,서천2리,춘천시,2019-11-27
37.83858,127.55257,서천1리,춘천시,2019-11-27
37.83862,127.55271,서천1리,춘천시,2019-11-27
37.92833,127.70632,서상초교,춘천시,2019-11-27
37.92814,127.70633,서상초교,춘천시,2019-11-27
37.93433,127.65798,서상2리종점,춘천시,2019-11-27
37.94223,127.70362,서상1리종점,춘천시,2019-11-27
37.94212,127.70357,서상1리종점,춘천시,2019-11-27
37.88581,127.72404,서부시장,춘천시,2019-11-27
37.92395,127.70928,서면치안센터,춘천시,2019-11-27
37.92377,127.70919,서면치안센터,춘천시,2019-11-27
37.89811,127.69369,서면행정복지센터,춘천시,2019-11-27
37.89834,127.69402,서면행정복지센터,춘천시,2019-11-27
37.83437,127.60027,샬롬(산후조리원),춘천시,2019-11-27
37.78622,127.75687,새술막,춘천시,2019-11-27
37.78588,127.75773,새술막,춘천시,2019-11-27
37.84639,127.61061,새말교,춘천시,2019-11-27
37.84628,127.61065,당림1리,춘천시,2019-11-27
37.87146,127.7326,새마을고개,춘천시,2019-11-27
37.87107,127.73241,새마을고개,춘천시,2019-11-27
37.79883,127.73112,증4리종점,춘천시,2019-11-27
37.92989,127.7849,상천초등학교,춘천시,2019-11-27
37.84097,127.67416,상원사,춘천시,2019-11-27
37.84109,127.67431,상원사,춘천시,2019-11-27
37.85075,127.86239,상걸리종점,춘천시,2019-11-27
37.86211,127.8498,상걸리보건진료소,춘천시,2019-11-27
37.86208,127.85015,상걸리보건진료소,춘천시,2019-11-27
37.86614,127.84409,상걸1리,춘천시,2019-11-27
37.86629,127.84392,상걸1리,춘천시,2019-11-27
37.79897,127.70854,삼포유원지입구,춘천시,2019-11-27
37.79899,127.7086,삼포유원지입구,춘천시,2019-11-27
37.79779,127.715,삼포유원지,춘천시,2019-11-27
37.79774,127.71497,삼포유원지,춘천시,2019-11-27
37.86906,127.70704,삼천동사거리,춘천시,2019-11-27
37.86941,127.707,삼천동사거리,춘천시,2019-11-27
37.91949,127.73921,여우고개,춘천시,2019-11-27
37.91915,127.73905,여우고개,춘천시,2019-11-27
37.8376,127.67417,의암댐,춘천시,2019-11-27
37.83721,127.67401,의암댐,춘천시,2019-11-27
37.96104,127.74755,산천2리종점,춘천시,2019-11-27
37.94283,127.75172,산천1리,춘천시,2019-11-27
37.9427,127.75159,산천1리,춘천시,2019-11-27
37.94758,127.75225,산천1리,춘천시,2019-11-27
37.94778,127.75236,산천1리,춘천시,2019-11-27
37.84754,127.76477,산수빌아파트,춘천시,2019-11-27
37.84785,127.7641,산수빌아파트,춘천시,2019-11-27
37.71255,127.67154,산수리,춘천시,2019-11-27
37.86916,127.69261,사이클경기장,춘천시,2019-11-27
37.84124,127.76488,사암리,춘천시,2019-11-27
37.82315,127.76831,사암4리종점,춘천시,2019-11-27
37.82325,127.76838,사암4리종점,춘천시,2019-11-27
37.8238,127.764,사암4리,춘천시,2019-11-27
37.83309,127.77478,사암3리,춘천시,2019-11-27
37.83319,127.77471,사암3리,춘천시,2019-11-27
37.83203,127.77003,사암1리,춘천시,2019-11-27
37.831,127.76829,사암1리,춘천시,2019-11-27
37.83208,127.76997,사암1리,춘천시,2019-11-27
38.03872,127.64348,사북우체국,춘천시,2019-11-27
38.03878,127.64334,사북우체국,춘천시,2019-11-27
38.03011,127.64133,사북면행복센터,춘천시,2019-11-27
38.02896,127.64114,사북면행복센터,춘천시,2019-11-27
37.87282,127.74672,사대부고,춘천시,2019-11-27
37.91353,127.72205,우두로입구,춘천시,2019-11-27
37.9133,127.72187,우두로입구,춘천시,2019-11-27
37.91079,127.72244,사농현대A,춘천시,2019-11-27
37.84508,127.70128,보타사입구,춘천시,2019-11-27
37.84528,127.70111,보타사입구,춘천시,2019-11-27
37.98721,127.88556,북산면행복센터,춘천시,2019-11-27
37.98707,127.88551,북산면행복센터,춘천시,2019-11-27
37.86984,127.73103,교대부설초교,춘천시,2019-11-27
37.87511,127.72948,봉의초교,춘천시,2019-11-27
37.87932,127.74149,봉의중학교,춘천시,2019-11-27
37.87915,127.74159,봉의중학교,춘천시,2019-11-27
37.88675,127.74489,봉의A,춘천시,2019-11-27
37.88768,127.74413,봉의A,춘천시,2019-11-27
37.77377,127.81255,봉명리종점,춘천시,2019-11-27
37.77336,127.81103,봉명2리,춘천시,2019-11-27
37.75785,127.79463,봉명1리,춘천시,2019-11-27
37.75779,127.7945,봉명1리1반,춘천시,2019-11-27
37.87534,127.75261,보안사거리,춘천시,2019-11-27
37.87542,127.75241,보안사거리,춘천시,2019-11-27
37.87636,127.74625,푸른언덕공원,춘천시,2019-11-27
37.87619,127.74552,푸른언덕공원,춘천시,2019-11-27
37.86609,127.73414,춘천지방법원,춘천시,2019-11-27
37.86609,127.73285,법원,춘천시,2019-11-27
37.8659,127.73311,법원,춘천시,2019-11-27
37.89205,127.72626,번개시장,춘천시,2019-11-27
37.81028,127.57333,백양리종점,춘천시,2019-11-27
37.8277,127.6123,백양리역,춘천시,2019-11-27
37.8277,127.6124,백양리역,춘천시,2019-11-27
37.82778,127.55995,백양리,춘천시,2019-11-27
37.82779,127.56018,백양리,춘천시,2019-11-27
37.82402,127.56262,백양1리,춘천시,2019-11-27
37.8241,127.56272,백양1리,춘천시,2019-11-27
37.99437,127.79036,오음리고개정상,춘천시,2019-11-27
37.99397,127.79054,오음리고개정상,춘천시,2019-11-27
37.85995,127.71745,배나무골,춘천시,2019-11-27
37.85983,127.717,배나무골,춘천시,2019-11-27
37.83553,127.73603,방죽기,춘천시,2019-11-27
37.83551,127.73615,방죽기,춘천시,2019-11-27
37.85578,127.68863,송암스포츠타운,춘천시,2019-11-27
37.90904,127.66544,방동리종점,춘천시,2019-11-27
37.90053,127.67505,방동2리,춘천시,2019-11-27
37.90395,127.6732,방동2리,춘천시,2019-11-27
37.90705,127.66854,방동2리,춘천시,2019-11-27
37.90711,127.66859,방동2리,춘천시,2019-11-27
37.90406,127.6732,방동2리,춘천시,2019-11-27
37.90063,127.67514,방동2리,춘천시,2019-11-27
37.90176,127.66183,장절공,춘천시,2019-11-27
37.89575,127.67528,방동1리,춘천시,2019-11-27
37.93689,127.72774,국군병원사거리,춘천시,2019-11-27
37.86684,127.71259,춘추로입구,춘천시,2019-11-27
37.86461,127.71589,럭키아파트후문,춘천시,2019-11-27
37.86483,127.71602,럭키아파트후문,춘천시,2019-11-27
37.8524,127.7472,퇴계동/스무숲성당,춘천시,2019-11-27
37.85251,127.74616,현진에버빌1차아파트,춘천시,2019-11-27
37.85569,127.68883,송암스포츠타운,춘천시,2019-11-27
37.88126,127.73989,성심경로당,춘천시,2019-11-27
37.80167,127.77557,원창2리,춘천시,2019-11-27
37.80157,127.77567,원창2리,춘천시,2019-11-27
37.89835,127.75513,한림성심대학교,춘천시,2019-11-27
37.89835,127.75522,한림성심대학교,춘천시,2019-11-27
37.91843,127.78156,가산교,춘천시,2019-11-27
37.92251,127.77711,지내3리,춘천시,2019-11-27
37.91848,127.78159,가산교,춘천시,2019-11-27
37.92252,127.77715,지내3리,춘천시,2019-11-27
37.85097,127.86237,상걸리종점,춘천시,2019-11-27
37.8814,127.73971,성심경로당,춘천시,2019-11-27
37.86661,127.71242,춘추로입구,춘천시,2019-11-27
37.75109,127.83287,조양3리종점,춘천시,2019-11-27
37.87981,127.76324,유앤아이A,춘천시,2019-11-27
37.8797,127.76337,유앤아이A,춘천시,2019-11-27
37.87807,127.75956,동신장로교회,춘천시,2019-11-27
37.87791,127.75965,구름다리주유소,춘천시,2019-11-27
37.87205,127.74747,강원사대부고,춘천시,2019-11-27
37.87192,127.74732,강원사대부고,춘천시,2019-11-27
37.86164,127.72784,케이티앤지,춘천시,2019-11-27
37.8634,127.7247,신축남춘천역사,춘천시,2019-11-27
37.90682,127.72831,농산물도매시장,춘천시,2019-11-27
37.90702,127.72832,농산물도매시장,춘천시,2019-11-27
37.9069,127.73859,우두사거리,춘천시,2019-11-27
37.90704,127.73867,우두사거리,춘천시,2019-11-27
37.85079,127.73524,홈플러스,춘천시,2019-11-27
37.92214,127.73908,올미,춘천시,2019-11-27
37.92228,127.73914,올미입구,춘천시,2019-11-27
37.86716,127.78776,금대울,춘천시,2019-11-27
37.85717,127.75935,호반베르디움,춘천시,2019-11-27
37.8639,127.7231,남춘천역환승센터,춘천시,2019-11-27
37.89351,127.725,호반환승센터,춘천시,2019-11-27
37.8932,127.72493,호반환승센터,춘천시,2019-11-27
37.8851,127.7181,춘천역환승센터,춘천시,2019-11-27
37.86815,127.72885,효자교,춘천시,2019-11-27
37.86621,127.72678,퇴계일성A,춘천시,2019-11-27
37.86612,127.72695,퇴계일성A,춘천시,2019-11-27
37.86792,127.72887,효자교,춘천시,2019-11-27
37.8913,127.72188,당간지주입구,춘천시,2019-11-27
37.89126,127.72202,당간지주입구,춘천시,2019-11-27
37.86412,127.72331,남춘천역환승센터,춘천시,2019-11-27
37.83118,127.58876,백양리역,춘천시,2019-11-27
37.8311,127.58832,백양리역,춘천시,2019-11-27
37.8327,127.5574,굴봉산역,춘천시,2019-11-27
37.83251,127.55733,굴봉산역,춘천시,2019-11-27
37.8886,127.7203,성신양회,춘천시,2019-11-27
37.80627,127.6337,강촌역,춘천시,2019-11-27
37.80637,127.63371,강촌역,춘천시,2019-11-27
37.80592,127.63649,강촌역입구,춘천시,2019-11-27
37.8059,127.63666,강촌역입구,춘천시,2019-11-27
37.92461,127.75161,신북사거리,춘천시,2019-11-27
37.9484,127.7498,막국수체험관,춘천시,2019-11-27
37.921,127.8056,옥광산,춘천시,2019-11-27
37.8636,127.7248,남춘천역,춘천시,2019-11-27
37.7354,127.70744,광판농협입구,춘천시,2019-11-27
37.7351,127.7075,광판농협입구,춘천시,2019-11-27
37.7935,127.7666,원창3리,춘천시,2019-11-27
37.79308,127.7664,원창3리,춘천시,2019-11-27
37.7831,127.74031,갈골교,춘천시,2019-11-27
37.7828,127.74034,갈골교,춘천시,2019-11-27
37.86435,127.72513,남춘천역종점,춘천시,2019-11-27
37.8615,127.7274,케이티앤지,춘천시,2019-11-27
37.86071,127.733,휴먼시아2차,춘천시,2019-11-27
37.86087,127.7332,휴먼시아1차,춘천시,2019-11-27
37.8617,127.729,(구)남춘천역,춘천시,2019-11-27
37.86379,127.7281,(구)안디옥교회입구,춘천시,2019-11-27
37.85789,127.73464,퇴계환승센터,춘천시,2019-11-27
37.85723,127.73525,퇴계환승센터,춘천시,2019-11-27
37.8525,127.7471,퇴계동/스무숲성당,춘천시,2019-11-27
38.028,127.8171,간척사거리,춘천시,2019-11-27
37.89437,127.8206,느랏재터널입구,춘천시,2019-11-27
37.88567,127.81886,느랏재터널입구,춘천시,2019-11-27
37.94769,127.81209,소양강댐정상,춘천시,2019-11-27
38.028,127.8171,간척사거리,춘천시,2019-11-27
37.98042,127.81775,청평사종점,춘천시,2019-11-27
38.01914,127.81653,기도원입구,춘천시,2019-11-27
37.85737,127.73965,석사교사거리,춘천시,2019-11-27
37.98555,127.70025,전원주택입구,춘천시,2019-11-27
37.98582,127.70038,전원주택입구,춘천시,2019-11-27
37.88858,127.75105,동광길입구,춘천시,2019-11-27
37.86973,127.72791,수협,춘천시,2019-11-27
37.91481,127.70589,월송2리입구,춘천시,2019-11-27
37.91482,127.70613,월송2리입구,춘천시,2019-11-27
37.90071,127.66398,장절공입구,춘천시,2019-11-27
37.90061,127.6641,장절공입구,춘천시,2019-11-27
37.98254,127.6959,호수요양병원,춘천시,2019-11-27
37.93405,127.7518,율문3리입구,춘천시,2019-11-27
37.9881,127.70943,고탄농협,춘천시,2019-11-27
37.98821,127.70928,고탄농협,춘천시,2019-11-27
37.81891,127.56503,백양1리,춘천시,2019-11-27
37.7237,127.54571,박암리,춘천시,2019-11-27
37.724,127.5457,박암리,춘천시,2019-11-27
37.72528,127.54382,박암리,춘천시,2019-11-27
37.7252,127.54401,박암리,춘천시,2019-11-27
37.89101,127.7499,공단입구,춘천시,2019-11-27
37.89086,127.74996,공단입구,춘천시,2019-11-27
38.04967,127.60929,오탄2리입구,춘천시,2019-11-27
38.05073,127.61007,오탄3리입구,춘천시,2019-11-27
37.79906,127.71267,삼포,춘천시,2019-11-27
37.93805,127.77834,방아간앞,춘천시,2019-11-27
37.93931,127.77932,침례교회앞,춘천시,2019-11-27
37.94188,127.7793,원정사입구,춘천시,2019-11-27
37.94605,127.77861,유포리,춘천시,2019-11-27
37.9341,127.77473,국유림관리소앞,춘천시,2019-11-27
37.85547,127.85525,상걸2리,춘천시,2019-11-27
37.85477,127.8561,상걸2리,춘천시,2019-11-27
37.75663,127.56784,한화제약입구,춘천시,2019-11-27
37.75686,127.5675,한화제약입구,춘천시,2019-11-27
37.73051,127.5292,박암리,춘천시,2019-11-27
37.87869,127.71219,부강연립앞,춘천시,2019-11-27
37.85903,127.61665,당림1리3반,춘천시,2019-11-27
37.846,127.60552,당림1리5반,춘천시,2019-11-27
37.84255,127.60803,풀무원입구,춘천시,2019-11-27
37.8502,127.60195,당림리,춘천시,2019-11-27
37.85403,127.77535,신촌리입구,춘천시,2019-11-27
37.85301,127.60101,당림1리5반,춘천시,2019-11-27
37.87423,127.64075,덕두원주말농장,춘천시,2019-11-27
37.8742,127.64089,덕두원주말농장,춘천시,2019-11-27
37.70885,127.67589,산수1리,춘천시,2019-11-27
37.8861,127.74819,강원도시가스,춘천시,2019-11-27
37.88591,127.7479,강원도시가스,춘천시,2019-11-27
37.89382,127.73183,소양1교,춘천시,2019-11-27
37.89379,127.72952,소양로1가,춘천시,2019-11-27
37.88912,127.71776,평화공원,춘천시,2019-11-27
37.88902,127.71811,평화공원,춘천시,2019-11-27
37.87849,127.71178,부강연립,춘천시,2019-11-27
37.86634,127.73784,강원대정문,춘천시,2019-11-27
37.86658,127.73786,강원대정문,춘천시,2019-11-27
37.87219,127.74127,자연과학대학쪽문,춘천시,2019-11-27
37.87204,127.74097,강원학생과학관입구,춘천시,2019-11-27
37.93013,127.78151,천전삼거리,춘천시,2019-11-27
37.93391,127.78335,상천초교입구,춘천시,2019-11-27
37.93384,127.78315,상천초교입구,춘천시,2019-11-27
37.86672,127.75832,롯데마트석사점,춘천시,2019-11-27
37.86672,127.75846,롯데마트석사점,춘천시,2019-11-27
37.85055,127.7487,스무숲입구,춘천시,2019-11-27
37.85151,127.74465,고용노동부,춘천시,2019-11-27
37.8591,127.6928,강원체고앞,춘천시,2019-11-27
37.85909,127.6925,강원체고앞,춘천시,2019-11-27
37.94298,127.78518,춘천공원묘지,춘천시,2019-11-27
37.79474,127.64108,노일교,춘천시,2019-11-27
37.79484,127.64107,노일교,춘천시,2019-11-27
37.78095,127.74001,갈골,춘천시,2019-11-27
37.98989,127.6932,솔바우마을,춘천시,2019-11-27
37.87461,127.71295,서부지구대,춘천시,2019-11-27
37.78552,127.6465,창촌2리입구,춘천시,2019-11-27
37.78548,127.64664,창촌2리입구,춘천시,2019-11-27
37.78381,127.64121,창촌농공단지,춘천시,2019-11-27
37.796,127.71229,삼포유원지,춘천시,2019-11-27
37.79575,127.71249,삼포유원지,춘천시,2019-11-27
37.77559,127.7141,혈동1리,춘천시,2019-11-27
37.77319,127.71338,덕만리혈동1리입구,춘천시,2019-11-27
37.78474,127.64315,보매기,춘천시,2019-11-27
37.88716,127.76399,춘천여고,춘천시,2019-11-27
37.94865,127.7618,유포1리,춘천시,2019-11-27
37.92935,127.69207,월송1리,춘천시,2019-11-27
37.93055,127.69655,월송1리,춘천시,2019-11-27
37.83785,127.53307,서천2리,춘천시,2019-11-27
37.84316,127.54411,서천1리,춘천시,2019-11-27
37.84327,127.5453,서천1리,춘천시,2019-11-27
37.72662,127.58925,충의대교,춘천시,2019-11-27
37.8553,127.78532,신촌1리,춘천시,2019-11-27
37.8551,127.78535,신촌1리,춘천시,2019-11-27
37.74733,127.67478,행촌리종점,춘천시,2019-11-27
37.85075,127.73406,홈플러스,춘천시,2019-11-27
37.88426,127.75938,만천주공A,춘천시,2019-11-27
37.88436,127.75937,만천주공A,춘천시,2019-11-27
37.79999,127.71957,새고개,춘천시,2019-11-27
37.83593,127.5554,서천분교,춘천시,2019-11-27
37.83619,127.55523,서천분교,춘천시,2019-11-27
37.73213,127.60257,발산1리1반,춘천시,2019-11-27
37.73206,127.602,발산1리1반,춘천시,2019-11-27
37.83722,127.6079,당림초교,춘천시,2019-11-27
37.86084,127.77386,거두1리1반,춘천시,2019-11-27
37.9436,127.72798,지내리,춘천시,2019-11-27
37.90007,127.78819,합동교,춘천시,2019-11-27
37.87507,127.7809,만천3리,춘천시,2019-11-27
37.93036,127.73416,올미,춘천시,2019-11-27
37.93038,127.73428,올미,춘천시,2019-11-27
37.83387,127.605,당림리,춘천시,2019-11-27
37.89487,127.6892,방동리입구,춘천시,2019-11-27
37.93532,127.6611,서상마을회관,춘천시,2019-11-27
37.93649,127.67055,서상2리,춘천시,2019-11-27
37.93805,127.67701,서상2리,춘천시,2019-11-27
37.93611,127.6649,서상2리,춘천시,2019-11-27
37.73582,127.69132,우러니입구,춘천시,2019-11-27
37.82917,127.6011,강촌수련원앞,춘천시,2019-11-27
37.85747,127.6623,덕두원2리1반,춘천시,2019-11-27
37.82007,127.76238,검문소종점,춘천시,2019-11-27
37.82083,127.76223,한국산업인력공단,춘천시,2019-11-27
37.77566,127.6402,창촌3리2반,춘천시,2019-11-27
37.72338,127.51235,관천리종점,춘천시,2019-11-27
37.96099,127.74758,산천2리종점,춘천시,2019-11-27
37.97751,127.90441,오항리종점,춘천시,2019-11-27
37.98044,127.81763,청평사종점,춘천시,2019-11-27
38.00188,127.73786,양통종점,춘천시,2019-11-27
38.05263,127.58151,오탄리종점,춘천시,2019-11-27
37.77338,127.67903,수동1리종점,춘천시,2019-11-27
37.77674,127.62605,창촌3리종점,춘천시,2019-11-27
37.77156,127.69999,혈동1리종점,춘천시,2019-11-27
37.79874,127.73104,증4리,춘천시,2019-11-27
37.78527,127.68745,혈동2리종점,춘천시,2019-11-27
37.93438,127.65796,서상2리종점,춘천시,2019-11-27
37.90907,127.66556,방동리종점,춘천시,2019-11-27
37.81032,127.57326,백양리종점,춘천시,2019-11-27
37.95236,127.77681,유포2리종점,춘천시,2019-11-27
37.76331,127.5774,가정리종점,춘천시,2019-11-27
37.9628,127.76644,발산리종점,춘천시,2019-11-27
37.86114,127.78735,거두2리마을회관,춘천시,2019-11-27
37.94648,127.7075,용산3리종점,춘천시,2019-11-27
37.95975,127.72099,지내2리마을회관,춘천시,2019-11-27
37.92629,127.73725,올미종점,춘천시,2019-11-27
37.97542,127.59532,지암리종점,춘천시,2019-11-27
37.7892,127.73137,재취골,춘천시,2019-11-27
37.7511,127.83273,조양3리종점,춘천시,2019-11-27
37.77383,127.81239,봉명리종점,춘천시,2019-11-27
37.79721,127.61657,구곡폭포종점,춘천시,2019-11-27
37.84989,127.57649,안보2리종점,춘천시,2019-11-27
37.86235,127.61857,당림3반종점,춘천시,2019-11-27
37.88322,127.6294,덕두2리종점,춘천시,2019-11-27
37.78371,127.64133,창총농공단지,춘천시,2019-11-27
37.78819,127.62929,방곡2리종점,춘천시,2019-11-27
37.80988,127.67907,설미종점,춘천시,2019-11-27
37.92263,127.80804,월곡리종점,춘천시,2019-11-27
37.91701,127.67544,월송3리종점,춘천시,2019-11-27
37.89259,127.68981,애니메이션박물관,춘천시,2019-11-27
37.96632,127.62511,오월리종점,춘천시,2019-11-27
37.86949,127.73786,공대후문,춘천시,2019-11-27
