위도,경도,name,ref,source:date
35.56729448,129.1173476,언양맨션,20608,2020-07-27
35.56399734,129.124818,언양알프스시장입구,20610,2020-07-27
35.56620873,129.1189952,언양전화국,20611,2020-07-27
35.56635806,129.1190226,언양전화국,20612,2020-07-27
35.56445339,129.1264318,시장입구,20614,2020-07-27
35.56500377,129.1220432,영화루사거리,20615,2020-07-27
35.56505149,129.1221989,영화루사거리,20616,2020-07-27
35.56510674,129.1239952,농협중앙회앞,20618,2020-07-27
35.56466006,129.1257446,시장입구,20619,2020-07-27
35.56380656,129.1272604,언양터미널,20623,2020-07-27
35.5637605,129.1269838,언양터미널,20624,2020-07-27
35.65292751,129.1686255,고속지하도,20701,2020-07-27
35.65303465,129.168768,고속지하도,20702,2020-07-27
35.6504737,129.1789548,망향동산앞,20703,2020-07-27
35.65073483,129.1786643,망향동산앞,20704,2020-07-27
35.65574627,129.1991745,대밀사거리,20709,2020-07-27
35.65587293,129.1991913,대밀사거리,20710,2020-07-27
35.65451898,129.2012752,두동면주민센터,20711,2020-07-27
35.6546527,129.2012456,두동면주민센터,20712,2020-07-27
35.65088639,129.2057726,홍골,20713,2020-07-27
35.65098828,129.2057883,홍골,20714,2020-07-27
35.64554998,129.2108558,아래하리,20715,2020-07-27
35.6457925,129.2107982,아래하리,20716,2020-07-27
35.64320862,129.2127166,하리,20717,2020-07-27
35.64338603,129.2127194,하리,20718,2020-07-27
35.64135375,129.2141477,장성,20719,2020-07-27
35.64138138,129.2142989,장성,20720,2020-07-27
35.63888707,129.2162632,상리,20721,2020-07-27
35.638875,129.2163854,상리,20722,2020-07-27
35.63629969,129.2175277,은편중리,20723,2020-07-27
35.63605316,129.2177651,은편중리,20724,2020-07-27
35.63406975,129.2188338,은편삼거리,20725,2020-07-27
35.63399262,129.2189484,은편삼거리,20726,2020-07-27
35.6313124,129.2194826,신기,20727,2020-07-27
35.63116843,129.2197061,신기,20728,2020-07-27
35.61799167,129.2264041,지지,20729,2020-07-27
35.61799133,129.2266286,지지,20730,2020-07-27
35.6006921,129.2333227,중리회관,20731,2020-07-27
35.60065991,129.2334183,중리회관,20732,2020-07-27
35.59771456,129.2334423,범서중리,20733,2020-07-27
35.59756263,129.2335934,범서중리,20734,2020-07-27
35.58921836,129.2309678,망성,20735,2020-07-27
35.58984918,129.2310914,망성,20736,2020-07-27
35.58631947,129.2309361,망성교,20737,2020-07-27
35.58624282,129.231071,망성교,20738,2020-07-27
35.58118537,129.2351153,선바위,20739,2020-07-27
35.58096213,129.2352852,선바위,20740,2020-07-27
35.57921805,129.234664,선바위입구,20741,2020-07-27
35.58548131,129.2254986,욱실,20742,2020-07-27
35.58522162,129.224628,욱실,20743,2020-07-27
35.5706788,129.232776,구영리입구,20744,2020-07-27
35.57738779,129.2155363,사일,20745,2020-07-27
35.57757623,129.2153255,사일,20746,2020-07-27
35.62595608,129.2208102,지지마을허고개,20747,2020-07-27
35.62596682,129.2209376,지지마을허고개,20748,2020-07-27
35.56174775,129.2224049,천상중학교,20801,2020-07-27
35.56181819,129.2223723,천상중학교,20802,2020-07-27
35.56204545,129.2237871,천상청구제네스아파트,20803,2020-07-27
35.5621231,129.2237904,천상청구제네스아파트,20804,2020-07-27
35.56251583,129.2260804,한라아파트,20805,2020-07-27
35.56260055,129.2259582,한라아파트,20806,2020-07-27
35.56320383,129.2293056,천상,20807,2020-07-27
35.56329577,129.2292242,천상,20808,2020-07-27
35.56376465,129.2318952,범서초등학교앞,20809,2020-07-27
35.56394679,129.2320455,범서초등학교앞,20810,2020-07-27
35.54891767,129.2778876,옥현초등학교앞,20901,2020-07-27
35.54955501,129.2785591,옥현초등학교앞,20902,2020-07-27
35.55570989,129.3110546,우정동행정복지센터입구,21001,2020-07-27
35.55586922,129.3114468,우정동행정복지센터입구,21002,2020-07-27
35.55579433,129.3160377,목살골목입구,21003,2020-07-27
35.55603119,129.3162788,목살골목입구,21004,2020-07-27
35.5568001,129.3195913,양사초등학교앞,21005,2020-07-27
35.55649962,129.3187468,양사초등학교앞,21006,2020-07-27
35.55744577,129.3228782,구울산초등학교앞,21007,2020-07-27
35.55744874,129.3223197,구울산초등학교앞,21008,2020-07-27
35.55870597,129.3258954,정림탑스빌,21009,2020-07-27
35.55893555,129.3264642,정림탑스빌,21010,2020-07-27
35.57929439,129.2652104,다운교,21101,2020-07-27
35.57922933,129.2652803,다운교,21102,2020-07-27
35.57595708,129.2658936,말미,21103,2020-07-27
35.57567824,129.2660584,말미,21104,2020-07-27
35.56792795,129.2662112,다운동아아파트앞,21105,2020-07-27
35.56852266,129.2665107,다운동아 아파트앞,21106,2020-07-27
35.56627214,129.265977,다운중고등학교,21107,2020-07-27
35.56572381,129.2661465,다운중고등학교,21108,2020-07-27
35.56280781,129.2671614,다운아파트,21109,2020-07-27
35.56307139,129.2671608,다운아파트,21110,2020-07-27
35.5605313,129.2699574,다운파출소,21111,2020-07-27
35.55817284,129.2724414,다운농협,21113,2020-07-27
35.5589774,129.2717,다운농협,21114,2020-07-27
35.5568252,129.2742151,다운동행정복지센터앞,21115,2020-07-27
35.55695855,129.2743589,다운동행정복지센터앞,21116,2020-07-27
35.56797656,129.266431,다운동아아파트앞,21118,2020-07-27
35.5612609,129.2775416,테크노파크,21119,2020-07-27
35.5613833,129.2775532,테크노파크,21120,2020-07-27
35.56834679,129.26939,다운중학교,21121,2020-07-27
35.5681669,129.2694924,다운중학교,21122,2020-07-27
35.56934851,129.2663165,다운동아 아파트,21124,2020-07-27
35.56863393,129.2707045,다운중학교,21125,2020-07-27
35.56857083,129.2704206,다운중학교,21126,2020-07-27
35.55504884,129.2781917,삼호교,21201,2020-07-27
35.55532503,129.2778451,삼호교,21202,2020-07-27
35.55356597,129.2844245,제일중학교앞,21203,2020-07-27
35.5536945,129.2846769,제일중학교앞,21204,2020-07-27
35.55320237,129.2903918,학성여중앞,21205,2020-07-27
35.55341041,129.2911625,학성여중앞,21206,2020-07-27
35.55224472,129.2954346,태화동,21207,2020-07-27
35.55213148,129.2963542,태화동,21208,2020-07-27
35.5524047,129.3009966,태화강국가정원 동강병원,21209,2020-07-27
35.55252253,129.3007777,태화강국가정원 동강병원,21210,2020-07-27
35.55393657,129.3071811,태화루,21211,2020-07-27
35.55403531,129.3074447,태화루,21212,2020-07-27
35.55503528,129.2860931,중앙고등학교,21213,2020-07-27
35.55105781,129.2997793,태화강국가정원 로터리,21214,2020-07-27
35.54953828,129.3073981,남구둔치주차장,21220,2020-07-27
35.55025649,129.2981565,만남의광장,21221,2020-07-27
35.55047678,129.2981006,만남의광장,21222,2020-07-27
35.54957433,129.2927734,전원타운,21223,2020-07-27
35.5497248,129.2928377,전원타운,21224,2020-07-27
35.55096257,129.2888438,둔치임시주차장,21225,2020-07-27
35.55108977,129.2889506,둔치임시주차장,21226,2020-07-27
35.55316092,129.2827972,먹거리단지,21227,2020-07-27
35.5532998,129.2828686,먹거리단지,21228,2020-07-27
35.55469715,129.2773436,중구둔치주차장,21229,2020-07-27
35.55488235,129.2774293,중구둔치주차장,21230,2020-07-27
35.64904879,129.2872529,"대신,녹동",21301,2020-07-27
35.6490732,129.2872801,"대신,녹동",21302,2020-07-27
35.6464775,129.2867626,천룡사,21303,2020-07-27
35.64650785,129.2867955,천룡사,21304,2020-07-27
35.64308871,129.2872234,대신회관,21305,2020-07-27
35.64241928,129.287986,대신회관,21306,2020-07-27
35.63722704,129.2878165,큰마을,21307,2020-07-27
35.63743388,129.2878613,큰마을,21308,2020-07-27
35.63443118,129.2875023,성산주유소,21309,2020-07-27
35.63459456,129.2875824,성산주유소,21310,2020-07-27
35.63014867,129.2881688,왕걸,21311,2020-07-27
35.63004646,129.2882605,왕걸,21312,2020-07-27
35.62539837,129.2863012,먹골,21313,2020-07-27
35.62562645,129.2864447,먹골,21314,2020-07-27
35.62054969,129.2858097,방아다리마을,21315,2020-07-27
35.62059514,129.286193,방아다리마을,21316,2020-07-27
35.61136956,129.2797328,구룡회관,21317,2020-07-27
35.61216883,129.2798349,구룡회관,21318,2020-07-27
35.60897744,129.2794763,구룡삼거리,21319,2020-07-27
35.60855955,129.2798082,구룡삼거리,21320,2020-07-27
35.60680414,129.2798022,새각단,21321,2020-07-27
35.60667016,129.280121,새각단,21322,2020-07-27
35.60439895,129.2801912,연동,21323,2020-07-27
35.60397547,129.2804309,연동,21324,2020-07-27
35.59869813,129.275121,신척과,21325,2020-07-27
35.59857583,129.2754043,신척과,21326,2020-07-27
35.59585771,129.27326,범동골,21327,2020-07-27
35.59663654,129.2747239,범동골,21328,2020-07-27
35.59110503,129.2708034,들꽃학습원,21329,2020-07-27
35.59110749,129.2708954,들꽃학습원,21330,2020-07-27
35.58746996,129.270144,개안사입구,21331,2020-07-27
35.58693848,129.2668378,내사,21333,2020-07-27
35.5868953,129.2669239,내사,21334,2020-07-27
35.58874769,129.2703227,들꽃학습원,21337,2020-07-27
35.58704279,129.2654414,내사회관,21339,2020-07-27
35.58697091,129.2654043,내사회관,21340,2020-07-27
35.55562965,129.323634,옥교동,21403,2020-07-27
35.55641723,129.3278355,구역전시장앞,21406,2020-07-27
35.55682544,129.3316537,"학성새벽시장, 세민병원",21407,2020-07-27
35.55417521,129.3177796,성남프라자,21409,2020-07-27
35.5530315,129.3097969,태화루사거리,21601,2020-07-27
35.55306557,129.3104246,태화루사거리,21602,2020-07-27
35.5529201,129.310314,태화루사거리,21603,2020-07-27
35.55299612,129.3103981,태화루사거리,21604,2020-07-27
35.55283827,129.3182264,성남동,21605,2020-07-27
35.55302175,129.3190518,성남동,21606,2020-07-27
35.552359,129.3207467,강변공영주차장,21609,2020-07-27
35.55202006,129.3276672,풍적맨션,21611,2020-07-27
35.5521621,129.3281411,풍적맨션,21612,2020-07-27
35.55154857,129.333128,학성배수장앞,21613,2020-07-27
35.55179813,129.3324074,학성배수장,21614,2020-07-27
35.5359811,129.295941,남산초등학교,21705,2020-07-27
35.53338667,129.294004,군청,21901,2020-07-27
35.53204786,129.2931887,울산대공원 정문 로터리,21902,2020-07-27
35.53187417,129.2937314,대공원,21903,2020-07-27
35.52940214,129.2994519,올림푸스아파트4동,21907,2020-07-27
35.53037969,129.303495,올림푸스아파트1동,21909,2020-07-27
35.53200629,129.3056977,중앙병원,21911,2020-07-27
35.55136639,129.2766546,무거복개천,22003,2020-07-27
35.55102444,129.2779282,무거복개천,22006,2020-07-27
35.5489616,129.2822044,정광사입구,22007,2020-07-27
35.54850235,129.2837508,정광사입구,22008,2020-07-27
35.54398802,129.2953754,태화강전망대,22009,2020-07-27
35.54414856,129.295363,태화강전망대,22010,2020-07-27
35.54634853,129.3035797,크로바아파트앞,22011,2020-07-27
35.54538746,129.3018532,크로바아파트앞,22012,2020-07-27
35.54908429,129.3061922,십리대밭교,22013,2020-07-27
35.54924984,129.3062409,십리대밭교,22014,2020-07-27
35.49458474,129.3057567,덕하역앞,22101,2020-07-27
35.49469111,129.3058788,덕하역앞,22102,2020-07-27
35.49210568,129.3050791,덕하시장앞,22103,2020-07-27
35.49164503,129.3050191,덕하시장앞,22104,2020-07-27
35.48497321,129.298396,덕정마을,22105,2020-07-27
35.48560223,129.2986164,덕정마을,22106,2020-07-27
35.47524915,129.2949463,"남구예비군훈련장,청량농협",22107,2020-07-27
35.47544979,129.2952571,"남구예비군훈련장,청량농협",22108,2020-07-27
35.44033,129.30767,동원아파트앞,22301,2020-07-27
35.44042876,129.3077682,동백아파트앞,22302,2020-07-27
35.43767876,129.3066327,울산기술공업고등학교앞,22303,2020-07-27
35.43778255,129.3068482,울산기술공업고등학교앞,22304,2020-07-27
35.4347568,129.3059132,덕신초등학교앞,22305,2020-07-27
35.43510442,129.3060657,덕신초등학교앞,22306,2020-07-27
35.43052009,129.3064681,장수나무,22307,2020-07-27
35.43060084,129.3066033,장수나무,22308,2020-07-27
35.42759138,129.3119323,무궁화아파트,22311,2020-07-27
35.42740555,129.311803,무궁화아파트,22312,2020-07-27
35.45402275,129.2913788,LG하우시스,22318,2020-07-27
35.45413033,129.2914899,LG하우시스,22319,2020-07-27
35.44345952,129.300966,오산마을입구,22320,2020-07-27
35.44387545,129.3003555,오산마을입구,22321,2020-07-27
35.44990717,129.29523,망양마을,22322,2020-07-27
35.45018507,129.2953089,망양마을,22323,2020-07-27
35.54587096,129.2639122,옥현주공아파트앞,22401,2020-07-27
35.54509843,129.2644145,옥현주공아파트앞,22402,2020-07-27
35.54168482,129.2643855,성광여고앞,22403,2020-07-27
35.54147023,129.2652976,성광여고앞,22404,2020-07-27
35.53043069,129.2686977,문수국제양궁장,22406,2020-07-27
35.52674316,129.2745088,갈티마을입구,22407,2020-07-27
35.52721395,129.2734349,갈티마을입구,22408,2020-07-27
35.52610387,129.2857897,울산대공원남문,22409,2020-07-27
35.52673188,129.2839984,울산대공원남문,22410,2020-07-27
35.52352858,129.2890292,갈현마을회관,22411,2020-07-27
35.52462487,129.288066,갈현마을회관,22412,2020-07-27
35.52032795,129.2953566,중간갈티마을입구,22413,2020-07-27
35.52044431,129.2956341,중간갈티마을입구,22414,2020-07-27
35.51811816,129.3011249,시립문수궁도장입구,22415,2020-07-27
35.51874678,129.3001746,시립문수궁도장입구,22416,2020-07-27
35.51348369,129.297415,산학융합지구캠퍼스,22417,2020-07-27
35.51300041,129.2958818,산학융합지구캠퍼스,22418,2020-07-27
35.51495243,129.2938637,대공원호반베르디움,22419,2020-07-27
35.51507377,129.2940681,대공원호반베르디움,22420,2020-07-27
35.5182004,129.3004848,시립문수궁도장입구,22421,2020-07-27
35.54653637,129.3072783,태화로터리,22501,2020-07-27
35.54626786,129.3074784,태화로터리,22502,2020-07-27
35.54176146,129.3059693,신정1동행정복지센터,22503,2020-07-27
35.54186292,129.3062712,신정1동행정복지센터,22504,2020-07-27
35.53742382,129.3055491,산업은행앞,22505,2020-07-27
35.53745386,129.3058205,산업은행앞,22506,2020-07-27
35.53388128,129.3067875,신정2동주민센터입구,22507,2020-07-27
35.53350664,129.3071968,신정2동주민센터입구,22508,2020-07-27
35.5496373,129.2674491,삼호중학교앞,22601,2020-07-27
35.54984576,129.266066,삼호중학교앞,22602,2020-07-27
35.54947942,129.2718357,삼호시영아파트,22603,2020-07-27
35.54977364,129.2698993,삼호시영아파트,22604,2020-07-27
35.54892,129.2745897,삼호주공아파트후문,22605,2020-07-27
35.54926616,129.2737355,삼호주공아파트후문,22606,2020-07-27
35.54738939,129.2788762,정광사약수터앞,22607,2020-07-27
35.54776982,129.2783815,정광사약수터앞,22608,2020-07-27
35.54621743,129.282855,정광사,22609,2020-07-27
35.54634455,129.2831604,정광사,22610,2020-07-27
35.54736634,129.2824426,정광사입구,22611,2020-07-27
35.5474633,129.2826871,정광사입구,22612,2020-07-27
35.56006288,129.315795,향교앞,22701,2020-07-27
35.55988435,129.3158251,향교앞,22702,2020-07-27
35.55741959,129.3103131,우정선경아파트앞,22703,2020-07-27
35.55817021,129.3123538,우정선경아파트,22704,2020-07-27
35.55437783,129.3089158,"태화시장,우정시장",22705,2020-07-27
35.55540387,129.3094828,"태화시장,우정시장",22706,2020-07-27
35.55571989,129.3092783,우정시장,22707,2020-07-27
35.54272899,129.3150271,울산공고,22801,2020-07-27
35.54289767,129.314945,울산공고,22802,2020-07-27
35.54397377,129.319752,신정5동주민센터앞,22805,2020-07-27
35.5448986,129.3233035,극동스타클래스,22807,2020-07-27
35.54590931,129.326888,남구문화원앞,22809,2020-07-27
35.5470559,129.3314586,삼산현대아파트앞,22811,2020-07-27
35.54720742,129.3318139,삼산현대아파트앞,22812,2020-07-27
35.54668877,129.3350642,남부소방서앞,22813,2020-07-27
35.54699536,129.3342234,남부소방서앞,22814,2020-07-27
35.54643782,129.3288091,남울산우체국,22815,2020-07-27
35.52670355,129.317224,중앙중학교앞,22901,2020-07-27
35.52654035,129.3174498,중앙중학교앞,22902,2020-07-27
35.52233555,129.3189483,롯데캐슬 삼거리,22903,2020-07-27
35.52222981,129.3191547,롯데캐슬 삼거리,22904,2020-07-27
35.52413373,129.3182439,수암동주민센터,22905,2020-07-27
35.52417714,129.3183973,수암동주민센터,22906,2020-07-27
35.53563352,129.3312661,달동사거리,23002,2020-07-27
35.53621412,129.3353795,숭의빌딩,23003,2020-07-27
35.53634222,129.3350577,숭의빌딩,23004,2020-07-27
35.54803814,129.3149065,센트럴하이츠,23102,2020-07-27
35.54789168,129.3149671,센트럴하이츠,23104,2020-07-27
35.54725725,129.313046,중앙공원,23107,2020-07-27
35.54728904,129.3131503,중앙공원,23108,2020-07-27
35.53601769,129.3421599,공구월드앞,23201,2020-07-27
35.53627558,129.3423681,공구월드앞,23202,2020-07-27
35.53603451,129.3463707,울산세무서,23203,2020-07-27
35.53628736,129.3463422,울산세무서,23204,2020-07-27
35.39245805,129.3322315,서생교,23301,2020-07-27
35.39208036,129.3330607,서생교,23302,2020-07-27
35.38953017,129.3342999,화정마을,23303,2020-07-27
35.38911136,129.3345112,화정마을,23304,2020-07-27
35.38661902,129.3380565,서생포왜성앞,23305,2020-07-27
35.38670788,129.3380604,서생포왜성앞,23306,2020-07-27
35.38391206,129.3411802,진하,23307,2020-07-27
35.38389175,129.3414492,진하,23308,2020-07-27
35.37319931,129.3464459,솔개마을,23309,2020-07-27
35.37326521,129.3465066,솔개마을,23310,2020-07-27
35.36572817,129.3529089,송정마을,23311,2020-07-27
35.3662719,129.3532385,송정마을,23312,2020-07-27
35.35942982,129.3552934,간절곶,23313,2020-07-27
35.35978238,129.3552696,간절곶,23314,2020-07-27
35.35792031,129.3531818,평동,23315,2020-07-27
35.35774135,129.3526378,평동,23316,2020-07-27
35.3562291,129.3471035,산자골,23317,2020-07-27
35.35603789,129.3462989,산자골,23318,2020-07-27
35.35764073,129.3411634,나사리,23319,2020-07-27
35.35728815,129.33968,나사마을,23320,2020-07-27
35.35697631,129.3347281,나사리입구,23321,2020-07-27
35.35705252,129.3355635,나사리입구,23322,2020-07-27
35.35073682,129.3294578,서생중학교,23323,2020-07-27
35.35129617,129.3304156,서생중학교,23324,2020-07-27
35.34957828,129.3250381,서생면주민센터입구,23325,2020-07-27
35.34964964,129.3251978,서생면주민센터입구,23326,2020-07-27
35.370464,129.3529604,대성농수산,23327,2020-07-27
35.37050877,129.3530332,대성농수산,23328,2020-07-27
35.35653918,129.3445097,해연사,23329,2020-07-27
35.3637595,129.3565165,간절곶공영주차장,23331,2020-07-27
35.36390421,129.3565595,간절곶공영주차장,23332,2020-07-27
35.35677422,129.343207,나사리,23334,2020-07-27
35.45311227,129.2971109,망양이편한세상,23335,2020-07-27
35.45330365,129.2970337,망양이편한세상,23336,2020-07-27
35.53238641,129.3178298,이진빌라,23401,2020-07-27
35.53246924,129.3167149,이진빌라,23402,2020-07-27
35.53204653,129.3231276,신정현대홈타운앞,23405,2020-07-27
35.53179001,129.323721,신정현대홈타운앞,23406,2020-07-27
35.53049428,129.3274478,동평교회,23407,2020-07-27
35.51789051,129.3407513,변전소,23501,2020-07-27
35.51790484,129.3410298,변전소,23502,2020-07-27
35.51004845,129.344225,SK정문앞,23503,2020-07-27
35.50995668,129.344484,SK정문앞,23504,2020-07-27
35.50258697,129.3410071,SK후문앞,23505,2020-07-27
35.50501005,129.3422837,SK후문앞,23506,2020-07-27
35.50055151,129.3406399,부곡동,23508,2020-07-27
35.49981159,129.340019,석유화학단지입구,23509,2020-07-27
35.4984662,129.3395036,석유화학단지입구,23510,2020-07-27
35.4860675,129.3504928,포스코플랜텍앞,23511,2020-07-27
35.4860415,129.3507867,포스코플랜텍앞,23512,2020-07-27
35.4814809,129.3472848,신한비료앞,23513,2020-07-27
35.4821165,129.3479616,신한비료앞,23514,2020-07-27
35.47673561,129.346362,개운포성지입구,23515,2020-07-27
35.4772596,129.3464653,개운포성지입구,23516,2020-07-27
35.46841177,129.3520095,처용암입구,23517,2020-07-27
35.46935545,129.350236,처용암입구,23518,2020-07-27
35.46909067,129.3595761,SK케미칼앞,23519,2020-07-27
35.4692567,129.3582879,SK케미칼앞,23520,2020-07-27
35.46941517,129.3634585,황암마을,23521,2020-07-27
35.46982272,129.3723766,용연,23523,2020-07-27
35.46869188,129.3555249,이지정문,23525,2020-07-27
35.46898544,129.3559567,이지정문,23526,2020-07-27
35.47328088,129.3776,용연한국가스공사,23527,2020-07-27
35.47313423,129.3775428,용연한국가스공사,23528,2020-07-27
35.48014592,129.379296,울산화력본부앞,23529,2020-07-27
35.48018896,129.3792152,울산화력본부앞,23530,2020-07-27
35.49368153,129.381035,SK에너지앞,23531,2020-07-27
35.49363609,129.3809632,SK에너지앞,23532,2020-07-27
35.495433,129.376111,듀퐁앞,23533,2020-07-27
35.49533109,129.376196,듀퐁앞,23534,2020-07-27
35.49247846,129.3712549,한진중공업앞,23535,2020-07-27
35.49230101,129.371321,한진중공업앞,23536,2020-07-27
35.4922641,129.36184,SKC앞,23537,2020-07-27
35.49218554,129.3618025,SKC앞,23538,2020-07-27
35.50061805,129.3446609,외국인투자기업단지입구,23539,2020-07-27
35.50058373,129.3444561,외국인투자기업단지입구,23540,2020-07-27
35.46411367,129.3693479,울산국제물류센터,23542,2020-07-27
35.49047836,129.3576849,FCC삼거리,23543,2020-07-27
35.49048849,129.3575354,FCC삼거리,23544,2020-07-27
35.50260505,129.3423344,SK후문앞,23546,2020-07-27
35.46970664,129.3667246,현대중공업용연공장,23547,2020-07-27
35.53347655,129.3345506,우방아파트앞,23601,2020-07-27
35.53375335,129.3346132,우방아파트앞,23602,2020-07-27
35.53323204,129.339971,태화중학교,23603,2020-07-27
35.53350384,129.3400164,태화중학교,23604,2020-07-27
35.53363541,129.3440488,현대문화아파트1차,23605,2020-07-27
35.53245338,129.3311786,광로교,23607,2020-07-27
35.53270982,129.3310151,광로교,23608,2020-07-27
35.49957683,129.0887876,세광병원,23609,2020-07-27
35.50064907,129.0886875,신흥마을입구,23610,2020-07-27
35.54554122,129.3356015,남구보건소앞,23701,2020-07-27
35.54569243,129.3358404,남구보건소앞,23702,2020-07-27
35.54049386,129.3355676,현대백화점정문,23704,2020-07-27
35.54058394,129.3353271,현대백화점,23705,2020-07-27
35.52092163,129.3151065,해양경비안전서,23805,2020-07-27
35.52109549,129.3147158,울산해양경찰서,23806,2020-07-27
35.52126434,129.3171733,롯데캐슬,23807,2020-07-27
35.52145585,129.3170651,롯데캐슬,23808,2020-07-27
35.52099142,129.3153019,울산해양경찰서,23809,2020-07-27
35.57674,129.3173095,백양초등학교,23901,2020-07-27
35.5764893,129.3173436,백양초등학교,23902,2020-07-27
35.57322206,129.314893,경찰청,23903,2020-07-27
35.57322712,129.3150986,경찰청,23904,2020-07-27
35.56817504,129.3153019,궁도장,23905,2020-07-27
35.56832223,129.3154964,궁도장,23906,2020-07-27
35.56266495,129.3187052,성안입구,23907,2020-07-27
35.56235027,129.3191372,성안입구,23908,2020-07-27
35.57410088,129.3154642,경찰청,23909,2020-07-27
35.57450362,129.3159583,경찰청,23910,2020-07-27
35.56498695,129.3177934,성안고가하부도로,23911,2020-07-27
35.56573086,129.3177652,성안고가하부도로,23912,2020-07-27
35.52339446,129.3376949,남구국민체육센터,24001,2020-07-27
35.52351381,129.3372338,남구국민체육센터,24002,2020-07-27
35.52405313,129.3412858,신화마을,24003,2020-07-27
35.52419497,129.3409394,신화마을,24004,2020-07-27
35.52544795,129.3507824,주식회사조비앞,24005,2020-07-27
35.52560252,129.3508663,주식회사조비앞,24006,2020-07-27
35.52847813,129.3557549,롯데정밀화학,24007,2020-07-27
35.52864404,129.3556798,롯데정밀화학,24008,2020-07-27
35.52409458,129.370572,쌍용양회앞,24009,2020-07-27
35.52403982,129.3707909,쌍용양회앞,24010,2020-07-27
35.52072645,129.3734688,"제3,4부두입구",24011,2020-07-27
35.52094645,129.3734067,"제3,4부두입구",24012,2020-07-27
35.51912655,129.3728461,제5부두,24013,2020-07-27
35.51921787,129.3731346,제5부두,24014,2020-07-27
35.52490682,129.4010898,성내,24201,2020-07-27
35.52391917,129.3992633,성내,24202,2020-07-27
35.53002072,129.4092194,정수장,24203,2020-07-27
35.53038114,129.4093103,정수장,24204,2020-07-27
35.53757524,129.4191831,남목고등학교,24205,2020-07-27
35.53730278,129.418572,남목고등학교.비석골,24206,2020-07-27
35.5391062,129.4207982,남목1동행정복지센터,24208,2020-07-27
35.53932548,129.4255749,남목1동,24209,2020-07-27
35.53952615,129.4257231,남목1동,24210,2020-07-27
35.53561906,129.4300818,현대청운고앞,24211,2020-07-27
35.53585991,129.4302157,현대청운고앞,24212,2020-07-27
35.53315765,129.4321277,현대중공업미포문앞,24213,2020-07-27
35.53294973,129.432637,현대중공업미포문앞,24214,2020-07-27
35.52884851,129.4329805,서부패밀리 아파트,24215,2020-07-27
35.52793333,129.433302,서부패밀리 아파트,24216,2020-07-27
35.52446545,129.4328884,남목2동,24217,2020-07-27
35.52436731,129.4331544,남목2동,24218,2020-07-27
35.52259503,129.4326158,현대중공업 울산대학병원,24219,2020-07-27
35.52107585,129.4321038,현대중공업 울산대학병원,24220,2020-07-27
35.51730092,129.4319,전하1동주민센터,24221,2020-07-27
35.51785655,129.4319377,전하1동주민센터,24222,2020-07-27
35.51511153,129.4322545,전하시장앞,24223,2020-07-27
35.51593469,129.432486,전하시장앞,24224,2020-07-27
35.51162475,129.43055,동울산우체국,24225,2020-07-27
35.51160565,129.4307712,동울산우체국,24226,2020-07-27
35.50781424,129.4299606,동부경찰서,24227,2020-07-27
35.50797166,129.4302088,동부경찰서,24228,2020-07-27
35.5029945,129.4291149,현대중공업일산문,24229,2020-07-27
35.50518078,129.4297793,현대중공업일산문,24230,2020-07-27
35.50000017,129.4283629,번덕마을,24231,2020-07-27
35.50149907,129.4289678,번덕마을,24232,2020-07-27
35.49622157,129.4273823,일산해수욕장,24233,2020-07-27
35.49774379,129.4280135,일산해수욕장,24234,2020-07-27
35.49193024,129.4262814,대왕암공원입구,24235,2020-07-27
35.4915373,129.4264076,대왕암공원입구,24236,2020-07-27
35.48900444,129.4239894,화진맨션,24237,2020-07-27
35.48962981,129.4250188,화진맨션,24238,2020-07-27
35.4878159,129.4216152,서남구수협,24239,2020-07-27
35.48756363,129.4214167,서남구수협,24240,2020-07-27
35.48727077,129.418311,문재사거리,24241,2020-07-27
35.48709528,129.4186056,문재사거리,24242,2020-07-27
35.53942251,129.4248293,남목1동,24243,2020-07-27
35.48739125,129.4167156,문현관앞,24244,2020-07-27
35.49598441,129.4078595,미포해양개발앞,24245,2020-07-27
35.49410882,129.4086386,현대미포조선동문,24246,2020-07-27
35.50749703,129.4025172,현대미포조선,24247,2020-07-27
35.50731807,129.4020556,현대미포조선,24248,2020-07-27
35.51882729,129.3979877,KCC울산공장,24249,2020-07-27
35.51872328,129.3977711,KCC울산공장,24250,2020-07-27
35.52446106,129.3910883,자동차선적장2,24253,2020-07-27
35.52358671,129.3914777,자동차선적장1,24254,2020-07-27
35.53324961,129.4132377,동구노인요양원,24255,2020-07-27
35.52114442,129.4318309,현대중공업 울산대학병원,24256,2020-07-27
35.53339686,129.4130297,동구노인요양원,24258,2020-07-27
35.55645653,129.3378584,학성공원,24301,2020-07-27
35.55599389,129.3375541,학성공원,24302,2020-07-27
35.55250827,129.3360308,옥성초등학교앞,24303,2020-07-27
35.55361134,129.3363509,옥성초등학교앞,24304,2020-07-27
35.4845872,129.1228051,교육원입구,24380,2020-07-27
35.48437576,129.1218906,교육원입구,24381,2020-07-27
35.4794489,129.1318859,보삼마을,24382,2020-07-27
35.4794621,129.1317761,보삼마을,24383,2020-07-27
35.46972223,129.1359163,하늘공원,24385,2020-07-27
35.46965159,129.136059,하늘공원,24386,2020-07-27
35.49738431,129.0967721,현대자동차출고장앞,24401,2020-07-27
35.49716441,129.0955282,현대자동차출고장앞,24402,2020-07-27
