위도,경도,highway,public_transport,bus,name,source,source:date,addr:subdistrict
37.145027,128.199098,bus_stop,platform,yes,하소주공2단지앞,,2020-04-28,하소동
37.146717,128.196142,bus_stop,platform,yes,하소주공4단지앞,,2020-04-28,하소동
37.141427,128.196443,bus_stop,platform,yes,하소체육공원,,2020-04-28,하소동
37.145747,128.194304,bus_stop,platform,yes,하소청구아파트,,2020-04-28,하소동
37.145747,128.194304,bus_stop,platform,yes,하소청구아파트앞,,2020-04-28,하소동
37.136122,128.195022,bus_stop,platform,yes,하소힐스테이트앞,,2020-04-28,하소동
36.959151,128.146516,bus_stop,platform,yes,고명리 마을내,,2020-04-28,수산면
36.934271,128.194975,bus_stop,platform,yes,수산리 팔경휴게소,,2020-04-28,수산면
36.932826,128.196643,bus_stop,platform,yes,수산리 팔경휴게소,,2020-04-28,수산면
36.969812,128.226198,bus_stop,platform,yes,하천리 산야초 입구,,2020-04-28,수산면
36.925868,128.227257,bus_stop,platform,yes,계란리,,2020-04-28,수산면
36.926236,128.181787,bus_stop,platform,yes,내리,,2020-04-28,수산면
36.917149,128.199925,bus_stop,platform,yes,적곡리 마을회관,,2020-04-28,수산면
36.915392,128.194601,bus_stop,platform,yes,적곡리(가마치마을),,2020-04-28,수산면
36.915518,128.194781,bus_stop,platform,yes,적곡리(가마치마을),,2020-04-28,수산면
36.914524,128.217078,bus_stop,platform,yes,수리 수례골,,2020-04-28,수산면
36.907682,128.227775,bus_stop,platform,yes,수리 수청거리 마을앞,,2020-04-28,수산면
36.910778,128.22508,bus_stop,platform,yes,수리 수청거리,,2020-04-28,수산면
36.910778,128.22508,bus_stop,platform,yes,수리 수청거리,,2020-04-28,수산면
36.934858,128.177217,bus_stop,platform,yes,남제천 농협 앞,,2020-04-28,수산면
36.934858,128.177217,bus_stop,platform,yes,남제천 농협 옆,,2020-04-28,수산면
36.934858,128.177217,bus_stop,platform,yes,남제천 농협 옆,,2020-04-28,수산면
36.961586,128.200064,bus_stop,platform,yes,지곡리 높실,,2020-04-28,수산면
36.961586,128.200064,bus_stop,platform,yes,지곡리 높실,,2020-04-28,수산면
36.931469,128.210088,bus_stop,platform,yes,원대리 삼거리(계란리 방향),,2020-04-28,수산면
36.931469,128.210088,bus_stop,platform,yes,원대리 삼거리(수산면 방향),,2020-04-28,수산면
37.155948,128.215226,bus_stop,platform,yes,청전동,,2020-04-28,
37.157534,128.21478,bus_stop,platform,yes,청전동,,2020-04-28,
37.154292,128.213578,bus_stop,platform,yes,제천변전소,,2020-04-28,
37.153275,128.213113,bus_stop,platform,yes,제천변전소,,2020-04-28,
37.146005,128.216639,bus_stop,platform,yes,시립도서관 입구,,2020-04-28,
37.146258,128.216594,bus_stop,platform,yes,시립도서관 입구,,2020-04-28,
37.147001,128.219298,bus_stop,platform,yes,동산교회,,2020-04-28,
37.146045,128.209671,bus_stop,platform,yes,두진백로상가,,2020-04-28,
37.145766,128.209715,bus_stop,platform,yes,청전덕일아파트,,2020-04-28,
37.145271,128.20932,bus_stop,platform,yes,청전동,,2020-04-28,
37.146273,128.208005,bus_stop,platform,yes,두진백로아파트,,2020-04-28,
37.145775,128.204379,bus_stop,platform,yes,대제중학교 앞,,2020-04-28,
37.148936,128.210523,bus_stop,platform,yes,청전두진공원,,2020-04-28,청전동
37.149811,128.209906,bus_stop,platform,yes,청전두진공원 앞,,2020-04-28,
37.145326,128.208385,bus_stop,platform,yes,한라약국,,2020-04-28,
37.145191,128.208622,bus_stop,platform,yes,한라약국,,2020-04-28,
37.144227,128.203103,bus_stop,platform,yes,제천여중,,2020-04-28,
37.187551,128.271441,bus_stop,platform,yes,무도리,,2020-04-28,송학면
37.187935,128.272986,bus_stop,platform,yes,무도리,,2020-04-28,송학면
37.184498,128.262938,bus_stop,platform,yes,시곡리 송학초교 앞(포전 방향),,2020-04-28,송학면
37.184498,128.262938,bus_stop,platform,yes,시곡리 송학초교 앞(시내방향),,2020-04-28,송학면
37.190924,128.258511,bus_stop,platform,yes,시곡리 하늘마루 전원주택(포전 방향),,2020-04-28,송학면
37.190924,128.258511,bus_stop,platform,yes,시곡리 하늘마루 전원주택(면사무소 방향),,2020-04-28,송학면
37.183448,128.29171,bus_stop,platform,yes,시곡리,,2020-04-28,송학면
37.192626,128.278781,bus_stop,platform,yes,시곡리,,2020-04-28,송학면
37.186454,128.262652,bus_stop,platform,yes,시곡리,,2020-04-28,송학면
37.196791,128.300165,bus_stop,platform,yes,시곡리,,2020-04-28,송학면
37.213014,128.295374,bus_stop,platform,yes,입석리,,2020-04-28,송학면
37.209685,128.310762,bus_stop,platform,yes,장곡리,,2020-04-28,송학면
37.209685,128.310762,bus_stop,platform,yes,장곡리,,2020-04-28,송학면
37.210843,128.316062,bus_stop,platform,yes,장곡리,,2020-04-28,송학면
37.210627,128.319216,bus_stop,platform,yes,장곡리,,2020-04-28,송학면
37.211441,128.324841,bus_stop,platform,yes,장곡리,,2020-04-28,송학면
37.184145,128.263387,bus_stop,platform,yes,무도리,,2020-04-28,송학면
37.187705,128.271352,bus_stop,platform,yes,무도리 구 송학역 앞(시내방향),,2020-04-28,송학면
37.179927,128.259769,bus_stop,platform,yes,무도리,,2020-04-28,송학면
37.157018,128.252552,bus_stop,platform,yes,무도리,,2020-04-28,송학면
37.148814,128.250138,bus_stop,platform,yes,무도리,,2020-04-28,송학면
37.150277,128.252901,bus_stop,platform,yes,무도리,,2020-04-28,송학면
37.15224,128.249068,bus_stop,platform,yes,무도리,,2020-04-28,송학면
37.185123,128.244672,bus_stop,platform,yes,도화리,,2020-04-28,송학면
37.184062,128.252147,bus_stop,platform,yes,도화리,,2020-04-28,송학면
37.18422,128.222887,bus_stop,platform,yes,도화리,,2020-04-28,송학면
37.185193,128.213159,bus_stop,platform,yes,도화리,,2020-04-28,송학면
37.185085,128.213282,bus_stop,platform,yes,도화리,,2020-04-28,송학면
37.195247,128.242486,bus_stop,platform,yes,포전리,,2020-04-28,송학면
37.195382,128.242655,bus_stop,platform,yes,포전리,,2020-04-28,송학면
37.198183,128.243374,bus_stop,platform,yes,포전리,,2020-04-28,송학면
37.202861,128.242837,bus_stop,platform,yes,포전리,,2020-04-28,송학면
37.208204,128.243372,bus_stop,platform,yes,송한리,,2020-04-28,송학면
37.212472,128.2404,bus_stop,platform,yes,송한리,,2020-04-28,송학면
37.220282,128.237586,bus_stop,platform,yes,송한리,,2020-04-28,송학면
37.214643,128.231765,bus_stop,platform,yes,송한리,,2020-04-28,송학면
37.217007,128.190127,bus_stop,platform,yes,오미리(오미리 방향),,2020-04-28,송학면
37.217007,128.190127,bus_stop,platform,yes,오미리(송학방향),,2020-04-28,송학면
37.240086,128.199969,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.237797,128.200019,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.229488,128.189483,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.240896,128.200557,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.236788,128.205269,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.219689,128.191982,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.219689,128.191982,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.23871,128.198455,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.234495,128.207426,bus_stop,platform,yes,오미리,,2020-04-28,송학면
37.200236,128.299052,bus_stop,platform,yes,입석리,,2020-04-28,송학면
37.20037,128.29929,bus_stop,platform,yes,입석리,,2020-04-28,송학면
37.146281,128.223596,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.147417,128.223172,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.149587,128.22382,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.152464,128.222996,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.155162,128.22557,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.155577,128.225482,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.157839,128.225387,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.160286,128.222658,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.150745,128.221775,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.150477,128.220524,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.15132,128.222812,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.151008,128.225322,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.151994,128.22376,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.144532,128.224098,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.146387,128.224745,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.150069,128.226647,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.143686,128.227923,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.149866,128.228707,bus_stop,platform,yes,장락동,,2020-04-28,장락동
37.138229,128.22113,bus_stop,platform,yes,교 동,,2020-04-28,교동
37.138724,128.221784,bus_stop,platform,yes,교 동,,2020-04-28,교동
36.901162,128.158747,bus_stop,platform,yes,월롱리,,2020-04-28,덕산면
36.901162,128.158747,bus_stop,platform,yes,월롱리,,2020-04-28,덕산면
36.901624,128.150164,bus_stop,platform,yes,삼전리,,2020-04-28,덕산면
36.912779,128.119716,bus_stop,platform,yes,수산2리,,2020-04-28,덕산면
36.912779,128.119716,bus_stop,platform,yes,수산2리,,2020-04-28,덕산면
36.911338,128.164334,bus_stop,platform,yes,성내리,,2020-04-28,덕산면
36.907051,128.168343,bus_stop,platform,yes,도전리 성내,,2020-04-28,덕산면
36.907051,128.168343,bus_stop,platform,yes,도전리 성내,,2020-04-28,덕산면
37.132213,128.21948,bus_stop,platform,yes,동현동,,2020-04-28,동현동
37.1305,128.219937,bus_stop,platform,yes,동현동,,2020-04-28,동현동
37.134514,128.217349,bus_stop,platform,yes,동현동,,2020-04-28,동현동
36.885544,128.07896,bus_stop,platform,yes,송계리,,2020-04-28,한수면
36.884634,128.078802,bus_stop,platform,yes,송계리,,2020-04-28,한수면
36.886319,128.0795,bus_stop,platform,yes,송계리,,2020-04-28,한수면
36.886057,128.080128,bus_stop,platform,yes,송계리,,2020-04-28,한수면
36.880703,128.081457,bus_stop,platform,yes,송계리,,2020-04-28,한수면
36.876196,128.082619,bus_stop,platform,yes,송계리,,2020-04-28,한수면
36.846711,128.092173,bus_stop,platform,yes,송계리,,2020-04-28,한수면
36.845828,128.092509,bus_stop,platform,yes,송계리,,2020-04-28,한수면
36.847784,128.091906,bus_stop,platform,yes,팔랑소,,2020-04-28,한수면
36.92277,128.093995,bus_stop,platform,yes,상탄지리 월악주유소,,2020-04-28,한수면
36.999043,128.168086,bus_stop,platform,yes,물태리 청풍농협,,2020-04-28,청풍면
36.999043,128.168086,bus_stop,platform,yes,물태리 느티나무 횟집,,2020-04-28,청풍면
36.999043,128.168086,bus_stop,platform,yes,물태리 청풍주유소,,2020-04-28,청풍면
36.994698,128.163066,bus_stop,platform,yes,물태리 삼거리,,2020-04-28,청풍면
37.004046,128.173378,bus_stop,platform,yes,물태리 문화재단지,,2020-04-28,청풍면
36.995222,128.162157,bus_stop,platform,yes,신리 삼거리,,2020-04-28,청풍면
36.99649,128.157126,bus_stop,platform,yes,신리 예촌식당,,2020-04-28,청풍면
36.996401,128.156396,bus_stop,platform,yes,신리 예촌식당,,2020-04-28,청풍면
36.999926,128.155606,bus_stop,platform,yes,신리마을,,2020-04-28,청풍면
36.987728,128.159265,bus_stop,platform,yes,신리,,2020-04-28,청풍면
36.999514,128.13901,bus_stop,platform,yes,대류리,,2020-04-28,청풍면
36.999679,128.136258,bus_stop,platform,yes,대류리,,2020-04-28,청풍면
37.00506,128.182471,bus_stop,platform,yes,도화리,,2020-04-28,청풍면
37.016318,128.180509,bus_stop,platform,yes,교리,,2020-04-28,청풍면
37.016318,128.180509,bus_stop,platform,yes,교리,,2020-04-28,청풍면
36.988844,128.160694,bus_stop,platform,yes,신리,,2020-04-28,청풍면
36.987728,128.159265,bus_stop,platform,yes,신리,,2020-04-28,청풍면
37.00281,128.133465,bus_stop,platform,yes,도곡리(모노레일 앞),,2020-04-28,청풍면
37.03659,128.129613,bus_stop,platform,yes,황석리(황골),,2020-04-28,청풍면
37.03659,128.129613,bus_stop,platform,yes,황석리(황골),,2020-04-28,청풍면
36.978818,128.118888,bus_stop,platform,yes,상용곡,,2020-04-28,청풍면
36.97871,128.118978,bus_stop,platform,yes,상용곡,,2020-04-28,청풍면
37.017145,128.127355,bus_stop,platform,yes,계산리,,2020-04-28,청풍면
37.131793,128.124386,bus_stop,platform,yes,봉양도서관,,2020-04-28,봉양읍
37.137651,128.123855,bus_stop,platform,yes,주포리,,2020-04-28,봉양읍
37.132719,128.126357,bus_stop,platform,yes,봉양 중앙아파트,,2020-04-28,봉양읍
37.130531,128.13251,bus_stop,platform,yes,장평,,2020-04-28,봉양읍
37.133524,128.147271,bus_stop,platform,yes,구미,,2020-04-28,봉양읍
37.130793,128.147164,bus_stop,platform,yes,고모동,,2020-04-28,봉양읍
37.157634,128.16424,bus_stop,platform,yes,미당1리(제천방향),,2020-04-28,봉양읍
37.157627,128.162315,bus_stop,platform,yes,미당1리(봉양방향),,2020-04-28,봉양읍
37.156516,128.157944,bus_stop,platform,yes,왕미초등학교(제천방향),,2020-04-28,봉양읍
37.156516,128.157944,bus_stop,platform,yes,왕미초등학교(봉양방향),,2020-04-28,봉양읍
37.155168,128.155318,bus_stop,platform,yes,미당리(절골)(제천방향),,2020-04-28,봉양읍
37.155464,128.155836,bus_stop,platform,yes,미당리(절골)(봉양방향),,2020-04-28,봉양읍
37.164266,128.170414,bus_stop,platform,yes,미당2리,,2020-04-28,봉양읍
37.152439,128.13927,bus_stop,platform,yes,명도1리,,2020-04-28,봉양읍
37.154113,128.148336,bus_stop,platform,yes,명도리(미실),,2020-04-28,봉양읍
37.156945,128.139661,bus_stop,platform,yes,명도1리 회관,,2020-04-28,봉양읍
37.153933,128.148313,bus_stop,platform,yes,하이테크밸리,,2020-04-28,봉양읍
37.15114,128.132873,bus_stop,platform,yes,명도2리,,2020-04-28,봉양읍
37.144744,128.122483,bus_stop,platform,yes,오산,,2020-04-28,봉양읍
37.147682,128.122476,bus_stop,platform,yes,봉양리,,2020-04-28,봉양읍
37.148214,128.122533,bus_stop,platform,yes,봉양리,,2020-04-28,봉양읍
37.148117,128.128477,bus_stop,platform,yes,국화실,,2020-04-28,봉양읍
37.151509,128.125376,bus_stop,platform,yes,동막,,2020-04-28,봉양읍
37.156228,128.128412,bus_stop,platform,yes,국화실,,2020-04-28,봉양읍
37.156945,128.139661,bus_stop,platform,yes,명도2리(마장벌),,2020-04-28,봉양읍
37.16543,128.127009,bus_stop,platform,yes,매화동,,2020-04-28,봉양읍
37.191687,128.144175,bus_stop,platform,yes,밤나무골,,2020-04-28,봉양읍
37.194592,128.162699,bus_stop,platform,yes,문바위,,2020-04-28,봉양읍
37.145552,128.133617,bus_stop,platform,yes,안골,,2020-04-28,봉양읍
37.199801,128.097395,bus_stop,platform,yes,학산리,,2020-04-28,봉양읍
37.184998,128.103739,bus_stop,platform,yes,학산리(제천방향),,2020-04-28,봉양읍
37.185043,128.103841,bus_stop,platform,yes,학산리(원주방향),,2020-04-28,봉양읍
37.193935,128.096621,bus_stop,platform,yes,학산(산사동),,2020-04-28,봉양읍
37.189347,128.097224,bus_stop,platform,yes,학산,,2020-04-28,봉양읍
37.181795,128.108882,bus_stop,platform,yes,학전,,2020-04-28,봉양읍
37.177478,128.08758,bus_stop,platform,yes,옥전,,2020-04-28,봉양읍
37.16968,128.112299,bus_stop,platform,yes,벌대암,,2020-04-28,봉양읍
37.166466,128.108893,bus_stop,platform,yes,용대암,,2020-04-28,봉양읍
37.163548,128.107797,bus_stop,platform,yes,탁사정,,2020-04-28,봉양읍
37.160482,128.109346,bus_stop,platform,yes,베론성지 입구,,2020-04-28,봉양읍
37.15953,128.083877,bus_stop,platform,yes,베론성지 ,,2020-04-28,봉양읍
37.157802,128.113767,bus_stop,platform,yes,구학,,2020-04-28,봉양읍
37.139877,128.114967,bus_stop,platform,yes,디지털고등학교,,2020-04-28,봉양읍
37.141735,128.113292,bus_stop,platform,yes,팔송,,2020-04-28,봉양읍
37.146057,128.116507,bus_stop,platform,yes,팔송,,2020-04-28,봉양읍
37.132937,128.116464,bus_stop,platform,yes,다리목,,2020-04-28,봉양읍
37.134337,128.102532,bus_stop,platform,yes,송수골,,2020-04-28,봉양읍
37.13275,128.093605,bus_stop,platform,yes,송수골,,2020-04-28,봉양읍
37.12159,128.108344,bus_stop,platform,yes,벼루박달,,2020-04-28,봉양읍
37.115189,128.111047,bus_stop,platform,yes,새둑,,2020-04-28,봉양읍
37.111879,128.12271,bus_stop,platform,yes,연박2리(도장골),,2020-04-28,봉양읍
37.129377,128.084788,bus_stop,platform,yes,원박리,,2020-04-28,봉양읍
37.133729,128.08512,bus_stop,platform,yes,원박리,,2020-04-28,봉양읍
37.136103,128.080564,bus_stop,platform,yes,박달재터널,,2020-04-28,봉양읍
37.123773,128.08342,bus_stop,platform,yes,덕고개,,2020-04-28,봉양읍
37.119262,128.078666,bus_stop,platform,yes,삼성동,,2020-04-28,봉양읍
37.107434,128.08527,bus_stop,platform,yes,공전,,2020-04-28,봉양읍
37.108596,128.085496,bus_stop,platform,yes,공전(마을회관),,2020-04-28,봉양읍
37.115066,128.073385,bus_stop,platform,yes,공전2리,,2020-04-28,봉양읍
37.102094,128.079492,bus_stop,platform,yes,공전3리,,2020-04-28,봉양읍
37.089518,128.108354,bus_stop,platform,yes,구곡삼거리,,2020-04-28,봉양읍
37.103984,128.105236,bus_stop,platform,yes,요골,,2020-04-28,봉양읍
37.084395,128.102712,bus_stop,platform,yes,구곡(아랫담),,2020-04-28,봉양읍
37.079692,128.102064,bus_stop,platform,yes,구곡리,,2020-04-28,봉양읍
37.099625,128.079737,bus_stop,platform,yes,구곡3리,,2020-04-28,봉양읍
37.092051,128.085601,bus_stop,platform,yes,구곡3리(굴탄마을),,2020-04-28,봉양읍
37.088923,128.117555,bus_stop,platform,yes,음마곡,,2020-04-28,봉양읍
37.08904,128.117532,bus_stop,platform,yes,마곡보건진료소,,2020-04-28,봉양읍
37.086871,128.140003,bus_stop,platform,yes,솔티,,2020-04-28,봉양읍
37.091142,128.147683,bus_stop,platform,yes,삼거리(본동),,2020-04-28,봉양읍
37.106908,128.157863,bus_stop,platform,yes,삼거리(두무동),,2020-04-28,봉양읍
37.099334,128.154618,bus_stop,platform,yes,갈경지,,2020-04-28,봉양읍
37.104937,128.133759,bus_stop,platform,yes,삼거리(논골),,2020-04-28,봉양읍
37.11777,128.155297,bus_stop,platform,yes,제비랑,,2020-04-28,봉양읍
37.132344,128.123442,bus_stop,platform,yes,봉양농협,,2020-04-28,봉양읍
37.128784,128.139575,bus_stop,platform,yes,장평리(고산동),,2020-04-28,봉양읍
37.157816,128.169194,bus_stop,platform,yes,덕포,,2020-04-28,봉양읍
37.106028,128.085234,bus_stop,platform,yes,공전3리 입구(시내방면),,2020-04-28,봉양읍
37.030273,128.177631,bus_stop,platform,yes,성내리,,2020-04-28,금성면
37.034105,128.175987,bus_stop,platform,yes,성내리,,2020-04-28,금성면
37.069736,128.157177,bus_stop,platform,yes,구룡리,,2020-04-28,금성면
37.066302,128.164412,bus_stop,platform,yes,구룡리,,2020-04-28,금성면
37.065225,128.167795,bus_stop,platform,yes,구룡리,,2020-04-28,금성면
37.064541,128.167523,bus_stop,platform,yes,구룡리,,2020-04-28,금성면
37.070401,128.15872,bus_stop,platform,yes,구룡리,,2020-04-28,금성면
37.06409,128.167252,bus_stop,platform,yes,구룡리,,2020-04-28,금성면
37.072413,128.228551,bus_stop,platform,yes,대장리,,2020-04-28,금성면
37.072502,128.22466,bus_stop,platform,yes,대장리,,2020-04-28,금성면
37.064951,128.135903,bus_stop,platform,yes,활산리,,2020-04-28,금성면
37.065941,128.120015,bus_stop,platform,yes,활산리,,2020-04-28,금성면
37.066443,128.131171,bus_stop,platform,yes,활산리 활산마을,,2020-04-28,금성면
37.072416,128.147995,bus_stop,platform,yes,사곡리,,2020-04-28,금성면
37.072382,128.153033,bus_stop,platform,yes,사곡리,,2020-04-28,금성면
37.067666,128.148773,bus_stop,platform,yes,사곡리,,2020-04-28,금성면
37.056167,128.16231,bus_stop,platform,yes,월굴리,,2020-04-28,금성면
37.05624,128.161816,bus_stop,platform,yes,월굴리,,2020-04-28,금성면
37.042314,128.176625,bus_stop,platform,yes,월굴리,,2020-04-28,금성면
37.054791,128.190877,bus_stop,platform,yes,중전리,,2020-04-28,금성면
37.063165,128.189212,bus_stop,platform,yes,중전리,,2020-04-28,금성면
37.061081,128.190792,bus_stop,platform,yes,중전리,,2020-04-28,금성면
37.086504,128.172038,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.073794,128.186696,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.074538,128.188925,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.073255,128.179734,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.072622,128.181003,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.079205,128.17192,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.072408,128.185231,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.074339,128.189228,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.073294,128.194781,bus_stop,platform,yes,양화리 ,,2020-04-28,금성면
37.077633,128.203014,bus_stop,platform,yes,양화리,,2020-04-28,금성면
37.077785,128.203532,bus_stop,platform,yes,금성테크노빌 앞,,2020-04-28,금성면
37.080909,128.205149,bus_stop,platform,yes,양화리,,2020-04-28,금성면
37.07543,128.199679,bus_stop,platform,yes,양화테크노빌 앞,,2020-04-28,금성면
37.07554,128.198813,bus_stop,platform,yes,양화리,,2020-04-28,금성면
37.078182,128.21352,bus_stop,platform,yes,양화리(길마재),,2020-04-28,금성면
37.07609,128.17631,bus_stop,platform,yes,월림리,,2020-04-28,금성면
37.061081,128.190792,bus_stop,platform,yes,중전리(중포전삼거리),,2020-04-28,금성면
37.138012,128.023251,bus_stop,platform,yes,평동리(시외버스승하차장),,2020-04-28,백운면
37.137552,128.023071,bus_stop,platform,yes,평동리,,2020-04-28,백운면
37.142032,128.017939,bus_stop,platform,yes,백운중학교,,2020-04-28,백운면
37.153973,128.014227,bus_stop,platform,yes,방학1리(중퉁말),,2020-04-28,백운면
37.171814,128.021359,bus_stop,platform,yes,방학2리 큰골 종점,,2020-04-28,백운면
37.164318,128.014297,bus_stop,platform,yes,방학2리 음실,,2020-04-28,백운면
37.161093,128.001911,bus_stop,platform,yes,도곡1리 우경,,2020-04-28,백운면
37.167626,127.994074,bus_stop,platform,yes,도곡1리 도장골,,2020-04-28,백운면
37.170888,127.990369,bus_stop,platform,yes,화당1리 화당교,,2020-04-28,백운면
37.213506,127.960912,bus_stop,platform,yes,덕동 원덕동,,2020-04-28,백운면
37.202545,128.001755,bus_stop,platform,yes,운학1리 중촌,,2020-04-28,백운면
37.208547,128.000257,bus_stop,platform,yes,"운학1리 신촌,새터말",,2020-04-28,백운면
37.22766,127.997676,bus_stop,platform,yes,운학2리 차도리,,2020-04-28,백운면
37.127539,128.030754,bus_stop,platform,yes,모정1리 왕당,,2020-04-28,백운면
37.135584,128.036543,bus_stop,platform,yes,모정2리 회관,,2020-04-28,백운면
37.115851,128.030862,bus_stop,platform,yes,애련1리 경로당(길현),,2020-04-28,백운면
37.123333,128.021209,bus_stop,platform,yes,응평리 등마루가든,,2020-04-28,백운면
37.156821,128.009285,bus_stop,platform,yes,매촌연립,,2020-04-28,백운면
37.131346,127.997542,bus_stop,platform,yes,재현리(오천마을입구),,2020-04-28,백운면
37.114494,128.00668,bus_stop,platform,yes,대월종점,,2020-04-28,백운면
37.102253,128.053447,bus_stop,platform,yes,애련2리(한치),,2020-04-28,백운면
37.121514,127.994043,bus_stop,platform,yes,소월리(터널관리소앞),,2020-04-28,백운면
37.13711,128.025637,bus_stop,platform,yes,백운면행정복지센터,,2020-04-28,백운면
37.188568,127.992349,bus_stop,platform,yes,덕동리 덕동교옆,,2020-04-28,백운면
37.221784,127.998476,bus_stop,platform,yes,운학2리 용산골교 옆,,2020-04-28,백운면
37.119685,128.009584,bus_stop,platform,yes,대월 안말입구,,2020-04-28,백운면
37.141403,127.999028,bus_stop,platform,yes,가정리,,2020-04-28,백운면
37.124029,127.99958,bus_stop,platform,yes,소월,,2020-04-28,백운면
37.16266,127.987848,bus_stop,platform,yes,도곡리,,2020-04-28,백운면
37.169491,127.987869,bus_stop,platform,yes,화당리,,2020-04-28,백운면
37.174592,127.952598,bus_stop,platform,yes,화당리,,2020-04-28,백운면
37.170346,127.980741,bus_stop,platform,yes,화당리,,2020-04-28,백운면
37.164706,127.99672,bus_stop,platform,yes,도곡1리(시내방면),,2020-04-28,백운면
37.171813,127.97216,bus_stop,platform,yes,화당리,,2020-04-28,백운면
37.173841,128.196156,bus_stop,platform,yes,세명대입구 좌측편,,2020-04-28,모산동
37.173841,128.196156,bus_stop,platform,yes,세명대입구 우측편,,2020-04-28,모산동
37.180459,128.204935,bus_stop,platform,yes,모산동 솔밭 입구,,2020-04-28,모산동
37.179957,128.208346,bus_stop,platform,yes,모산동 세명대사 거리,,2020-04-28,모산동
37.176907,128.210545,bus_stop,platform,yes,안모산,,2020-04-28,모산동
37.175139,128.211677,bus_stop,platform,yes,의림지 광장화장실 앞,,2020-04-28,모산동
37.172021,128.212018,bus_stop,platform,yes,제1 의림지 입구,,2020-04-28,모산동
37.166777,128.211553,bus_stop,platform,yes,밖모산 경로당 앞,,2020-04-28,모산동
37.163532,128.211814,bus_stop,platform,yes,홍광초진입로앞,,2020-04-28,모산동
37.163741,128.211229,bus_stop,platform,yes,홍광초 진입로 건너편,,2020-04-28,모산동
37.160497,128.210758,bus_stop,platform,yes,제천소방서 (양평해장국) 건너편,,2020-04-28,모산동
37.160523,128.211704,bus_stop,platform,yes,제천소방서 (양평해장국)앞,,2020-04-28,모산동
37.16045,128.212087,bus_stop,platform,yes,제천소방서(모산로즈웰입구),,2020-04-28,모산동
37.159625,128.215034,bus_stop,platform,yes,고암동 부강아파트 앞,,2020-04-28,고암동
37.160115,128.222906,bus_stop,platform,yes,장락동 롯데캐슬 앞,,2020-04-28,장락동
37.160017,128.217028,bus_stop,platform,yes,고암동 홍인 아파트 입구,,2020-04-28,고암동
37.159238,128.219255,bus_stop,platform,yes,고암동 두진 아파트 입구,,2020-04-28,고암동
37.156277,128.217175,bus_stop,platform,yes,고암동 금용아파트 옆,,2020-04-28,청전동
37.15801,128.230353,bus_stop,platform,yes,고암삼거리 CU편의정,,2020-04-28,고암동
37.157757,128.230262,bus_stop,platform,yes,고암삼거리 동마지업사,,2020-04-28,고암동
37.162733,128.234376,bus_stop,platform,yes,명지병원입구,,2020-04-28,고암동
37.162714,128.234803,bus_stop,platform,yes,명지병원입구,,2020-04-28,고암동
37.162937,128.244825,bus_stop,platform,yes,고암 테크노빌 앞,,2020-04-28,고암동
37.166309,128.221021,bus_stop,platform,yes,고암동 무덤실 마을 앞,,2020-04-28,고암동
37.165622,128.231682,bus_stop,platform,yes,고암동 둔전골 마을입구,,2020-04-28,고암동
37.173825,128.234883,bus_stop,platform,yes,고암동 보궁장례식장 입구,,2020-04-28,고암동
37.142534,128.212667,bus_stop,platform,yes,"시외버스터미널,우리은행",,2020-04-28,의림동
37.144227,128.21338,bus_stop,platform,yes,청전동 롯데슈퍼,,2020-04-28,중앙로2가
37.141519,128.211133,bus_stop,platform,yes,모아산부인과 앞,,2020-04-28,의림동
37.14211,128.212947,bus_stop,platform,yes,시외버스터미널.우리은행,,2020-04-28,중앙로2가
