위도,경도,name,addr:full,public_transport,bus
35.930226,126.82755,장좌,전라북도 군산시 대야면 복교리 1872번지,platform,yes
35.915327,126.757066,전중마을,전라북도 군산시 회현면 대정리 36-1번지,platform,yes
35.937077,126.855147,접산,전라북도 군산시 대야면 접산리 948-2번지,platform,yes
36.020189,126.764949,철새조망대,전라북도 군산시 성산면 성덕리 411-10번지,platform,yes
35.963519,126.819775,초산,전라북도 군산시 대야면 보덕리 690-10번지,platform,yes
35.973974,126.772782,충량마을,전라북도 군산시 개정면 아동리 486-5번지,platform,yes
35.930623,126.729354,칠다리,전라북도 군산시 옥산면 금성리 292-5번지,platform,yes
35.916821,126.656526,칠호촌마을,전라북도 군산시 옥구읍 어은리 1842번지,platform,yes
35.981186,126.713553,태광특수용접,전라북도 군산시 선양동 228-12번지,platform,yes
35.961106,126.87285,하갈마을,전라북도 군산시 임피면 월하리 828번지,platform,yes
35.973338,126.571821,하수처리장,전라북도 군산시 소룡동 1582-46번지,platform,yes
35.971668,126.647253,한국유리,전라북도 군산시 소룡동 151번지,platform,yes
35.964194,126.718444,수송동주민센터,전라북도 군산시 수송동 850-6번지,platform,yes
35.974,126.628433,해원조선,전라북도 군산시 소룡동 39-5번지,platform,yes
35.981305,126.725502,경암사거리,전라북도 군산시 경암동 570-110번지,platform,yes
35.969688,126.711766,중앙여자고등학교,전라북도 군산시 수송동 757-8번지,platform,yes
36.054683,126.905954,진등,전라북도 익산시 함라면 신대리 341-8번지,platform,yes
35.928645,126.80858,천수마을,전라북도 군산시 대야면 지경리 2467-9번지,platform,yes
35.918451,126.820926,함열,전라북도 군산시 대야면 복교리 1400번지,platform,yes
36.023312,126.774995,항동마을,전라북도 군산시 성산면 성덕리 163-5번지,platform,yes
36.026202,126.722417,효실,충청남도 서천군 마서면 송내리 162번지,platform,yes
36.046949,126.705963,홍덕리,충청남도 서천군 마서면 덕암리 542-2번지,platform,yes
35.909974,126.643721,오산촌,전라북도 군산시 옥서면 옥봉리 1368-6번지,platform,yes
35.966812,126.757512,정다운요양원,전라북도 군산시 개정동 32-37번지,platform,yes
35.970385,126.641594,동양특수고무,전라북도 군산시 소룡동 95번지,platform,yes
35.91023,126.713732,우포,전라북도 군산시 옥구읍 수산리 13-25번지,platform,yes
35.910125,126.713791,우포,전라북도 군산시 옥구읍 수산리 13-25번지,platform,yes
35.984688,126.707105,클래시움아파트,전라북도 군산시 월명동 22-33번지,platform,yes
35.987532,126.698524,월명터널,전라북도 군산시 해망동 995-5번지,platform,yes
35.962793,126.767265,개정파출소,전라북도 군산시 개정동 127-7번지,platform,yes
35.971719,126.783631,와룡,전라북도 군산시 개정면 운회리 417-19번지,platform,yes
35.973224,126.796888,원아산마을,전라북도 군산시 개정면 아산리 75-1번지,platform,yes
35.969206,126.797528,원발산,전라북도 군산시 개정면 발산리 320-3번지,platform,yes
35.997861,126.866582,마룡,전라북도 군산시 서수면 축동리 492-1번지,platform,yes
36.049816,126.8748,입점,전라북도 익산시 웅포면 입점리 550-17번지,platform,yes
36.003414,126.869834,서울주유소,전라북도 군산시 서수면 마룡리 903-2번지,platform,yes
35.882024,126.84673,관상리,전라북도 김제시 청하면 장산리 477-4번지,platform,yes
35.887192,126.843714,제상,전라북도 김제시 청하면 장산리 1069-3번지,platform,yes
36.025997,126.72263,효실,충청남도 서천군 마서면 송내리 163번지,platform,yes
36.01289,126.812541,신성마을,전라북도 군산시 나포면 서포리 79-3번지,platform,yes
35.930367,126.728281,칠다리,전라북도 군산시 옥산면 당북리 135-10번지,platform,yes
35.967525,126.851555,남산마을,전라북도 군산시 임피면 보석리 산33-2번지,platform,yes
35.925473,126.852563,하광,전라북도 군산시 대야면 광교리 590-2번지,platform,yes
35.95411,126.556782,(주)우진고분자,전라북도 군산시 오식도동 867번지,platform,yes
35.969785,126.622517,공진선박,전라북도 군산시 소룡동 24번지,platform,yes
35.970604,126.733337,교통정보센터,전라북도 군산시 경장동 548번지,platform,yes
35.948353,126.821861,석화,전라북도 군산시 대야면 산월리 537-44번지,platform,yes
36.016372,126.770506,성덕마을,전라북도 군산시 성산면 성덕리 302-4번지,platform,yes
35.973004,126.571589,하수처리장,전라북도 군산시 소룡동 1582-46번지,platform,yes
35.9332,126.678519,개사리,전라북도 군산시 개사동 50-2번지,platform,yes
35.946734,126.576415,한성산업삼거리,전라북도 군산시 오식도동 828번지,platform,yes
35.905851,126.705838,가산마을,전라북도 군산시 옥구읍 수산리 673-6번지,platform,yes
35.92461,126.708256,광월,전라북도 군산시 옥구읍 상평리 317-1번지,platform,yes
35.98357,126.74147,구암세풍아파트,전라북도 군산시 구암동 323-6번지,platform,yes
35.939656,126.772439,망동마을,전라북도 군산시 옥산면 남내리 112-4번지,platform,yes
35.945399,126.563173,거산빌딩삼거리,전라북도 군산시 오식도동 991번지,platform,yes
35.903852,126.670873,신어은,전라북도 군산시 옥구읍 어은리 839-2번지,platform,yes
35.922977,126.639059,신장원마을,전라북도 군산시 옥서면 옥봉리 1493-3번지,platform,yes
35.898992,126.637325,신하제,전라북도 군산시 옥서면 선연리 1471-3번지,platform,yes
35.938844,126.775435,신흥,전라북도 군산시 개정면 옥석리 429-2번지,platform,yes
35.956606,126.868878,양주,전라북도 군산시 임피면 술산리 127-5번지,platform,yes
35.952599,126.541145,열병합사거리,전라북도 군산시 오식도동 850-7번지,platform,yes
35.973598,126.719775,군산고등학교,전라북도 군산시 동흥남동 403-12번지,platform,yes
35.969254,126.737596,군산교육문화회관사거리,전라북도 군산시 조촌동 859-9번지,platform,yes
35.973452,126.700687,군산상고,전라북도 군산시 문화동 920-10번지,platform,yes
35.960962,126.678385,군산종합사회복지관,전라북도 군산시 산북동 3606-4번지,platform,yes
35.978699,126.749306,군장주유소,전라북도 군산시 조촌동 29-3번지,platform,yes
35.914058,126.739001,금성마을,전라북도 군산시 옥산면 금성리 27-2번지,platform,yes
35.97199,126.699811,보람더하임아파트,전라북도 군산시 나운동 667-6번지,platform,yes
35.89661,126.741021,옥삼마을,전라북도 군산시 회현면 월연리 11-10번지,platform,yes
35.940343,126.703923,옥정,전라북도 군산시 옥구읍 옥정리 80-4번지,platform,yes
35.937889,126.695695,옥정마을,전라북도 군산시 미룡동 213번지,platform,yes
36.034059,126.833863,외곤,전라북도 군산시 나포면 옥곤리 545-4번지,platform,yes
35.927408,126.72948,외류,전라북도 군산시 옥산면 금성리 202-34번지,platform,yes
36.010623,126.760004,요동,전라북도 군산시 성산면 성덕리 467-10번지,platform,yes
35.946593,126.718289,원당,전라북도 군산시 옥산면 당북리 44-37번지,platform,yes
36.011242,126.796673,남전,전라북도 군산시 성산면 여방리 356-5번지,platform,yes
36.014359,126.866424,내흥,전라북도 군산시 서수면 축동리 130-2번지,platform,yes
35.94174,126.633876,당매,전라북도 군산시 옥서면 옥봉리 392-5번지,platform,yes
35.973155,126.876884,대령,전라북도 군산시 임피면 영창리 767-4번지,platform,yes
35.948039,126.822039,석화,전라북도 군산시 대야면 산월리 202-9번지,platform,yes
35.971315,126.71078,선거관리위원회,전라북도 군산시 서흥남동 764-16번지,platform,yes
35.985604,126.691981,성원상떼빌아파트,전라북도 군산시 소룡동 1019-3번지,platform,yes
35.992477,126.870616,성자,전라북도 군산시 서수면 서수리 1192-6번지,platform,yes
35.983698,126.686111,세명공업사,전라북도 군산시 소룡동 1524-11번지,platform,yes
35.980795,126.676918,소룡제일아파트,전라북도 군산시 소룡동 657번지,platform,yes
35.965363,126.710613,수송코아루,전라북도 군산시 나운동 1536-7번지,platform,yes
35.908839,126.752537,원당마을,전라북도 군산시 회현면 금광리 427-1번지,platform,yes
35.912805,126.765261,원학당마을,전라북도 군산시 회현면 학당리 900-3번지,platform,yes
36.006364,126.823616,원주곡삼벌마을,전라북도 군산시 나포면 주곡리 437-11번지,platform,yes
36.00216,126.898505,원화등,전라북도 군산시 서수면 화등리 341-6번지,platform,yes
35.968045,126.719763,아리울초등학교,전라북도 군산시 수송동 13-4번지,platform,yes
35.959489,126.704754,은파파출소,전라북도 군산시 지곡동 491-2번지,platform,yes
35.955816,126.710416,의료원,전라북도 군산시 지곡동 524-4번지,platform,yes
35.966564,126.734947,시청사거리,전라북도 군산시 조촌동 893-8번지,platform,yes
35.990318,126.789246,식천,전라북도 군산시 성산면 도암리 632-1번지,platform,yes
35.975472,126.676406,신도시아파트,전라북도 군산시 산북동 1225-2번지,platform,yes
35.967087,126.570852,대우기숙사,전라북도 군산시 오식도동 508-1번지,platform,yes
35.956212,126.831589,덕곡마을,전라북도 군산시 대야면 보덕리 200-3번지,platform,yes
35.965076,126.586024,두산인프라코어,전라북도 군산시 소룡동 1654번지,platform,yes
35.963604,126.705634,롯데시네마,전라북도 군산시 나운동 126-14번지,platform,yes
36.006118,126.873231,마룡,전라북도 군산시 서수면 관원리 577-5번지,platform,yes
35.983247,126.70863,명산사거리,전라북도 군산시 금광동 162-1번지,platform,yes
36.029552,126.830113,나포문화,전라북도 군산시 나포면 옥곤리 454-2번지,platform,yes
35.943444,126.689577,미룡3주공아파트,전라북도 군산시 미룡동 896-3번지,platform,yes
35.950722,126.685391,미룡초등학교,전라북도 군산시 미룡동 461-2번지,platform,yes
35.98433,126.828927,미산,전라북도 군산시 임피면 미원리 757-8번지,platform,yes
35.956182,126.795428,발산농협,전라북도 군산시 개정면 발산리 100-2번지,platform,yes
35.962174,126.742521,사정건널목,전라북도 군산시 사정동 361-23번지,platform,yes
35.913509,126.660059,사호촌,전라북도 군산시 옥구읍 어은리 1042-6번지,platform,yes
35.982777,126.817844,산곡마을,전라북도 군산시 성산면 창오리 205-7번지,platform,yes
35.972958,126.653796,산북주유소,전라북도 군산시 소룡동 633-2번지,platform,yes
35.916733,126.665329,상산,전라북도 군산시 옥구읍 어은리 720-10번지,platform,yes
36.00562,126.775596,상흥마을,전라북도 군산시 성산면 둔덕리 256-1번지,platform,yes
35.98203,126.877818,서수삼거리,전라북도 군산시 서수면 서수리 793-11번지,platform,yes
35.97406,126.841388,서원,전라북도 군산시 임피면 미원리 319-1번지,platform,yes
35.984467,126.851439,임피,전라북도 군산시 임피면 읍내리 479번지,platform,yes
35.978377,126.820291,작촌,전라북도 군산시 성산면 산곡리 312-3번지,platform,yes
35.908121,126.787977,증석마을,전라북도 군산시 회현면 증석리 384-11번지,platform,yes
35.942182,126.654487,창원마을,전라북도 군산시 개사동 870-21번지,platform,yes
35.962222,126.697069,청솔아파트,전라북도 군산시 나운동 산306-5번지,platform,yes
35.963534,126.819696,초산,전라북도 군산시 대야면 보덕리 681-9번지,platform,yes
35.976247,126.724364,시외버스터미널,전라북도 군산시 경장동 462-2번지,platform,yes
36.001367,126.882143,하장곤,전라북도 군산시 서수면 마룡리 968-2번지,platform,yes
35.945555,126.811573,대야홈마트,전라북도 군산시 대야면 지경리 726-20번지,platform,yes
35.988648,126.880465,호산,전라북도 군산시 서수면 서수리 1635번지,platform,yes
35.981618,126.73036,화력발전소,전라북도 군산시 경암동 577-24번지,platform,yes
35.893701,126.627793,하제,전라북도 군산시 옥서면 선연리 1293-2번지,platform,yes
35.896876,126.71377,김제촌,전라북도 군산시 옥구읍 수산리 993-3번지,platform,yes
35.932084,126.675086,개사마을경로당,전라북도 군산시 개사동 121-3번지,platform,yes
35.917755,126.68987,원오곡,전라북도 군산시 옥구읍 오곡리 651-7번지,platform,yes
35.914168,126.751932,회현초등학교,전라북도 군산시 회현면 대정리 93-1번지,platform,yes
35.96611,126.78007,와룡,전라북도 군산시 개정면 운회리 560-13번지,platform,yes
35.972993,126.784548,와룡,전라북도 군산시 개정면 운회리 112-7번지,platform,yes
35.966407,126.797028,원발산,전라북도 군산시 개정면 발산리 304-1번지,platform,yes
35.971055,126.639407,대한통운주유소,전라북도 군산시 소룡동 63-10번지,platform,yes
35.91898,126.773575,풍신,전라북도 군산시 회현면 학당리 544-9번지,platform,yes
35.983136,126.808185,고봉재정상,전라북도 군산시 성산면 고봉리 산26-5번지,platform,yes
35.998183,126.869978,행운가든(수서저수지),전라북도 군산시 서수면 마룡리 816-1번지,platform,yes
35.949239,126.768214,접산,전라북도 군산시 옥산면 쌍봉리 6-2번지,platform,yes
35.947128,126.727754,석교마을,전라북도 군산시 옥산면 당북리 43-24번지,platform,yes
35.966854,126.846602,봉황공원,전라북도 군산시 임피면 보석리 산16-1번지,platform,yes
36.06275,126.920133,함라중학교,전라북도 익산시 함라면 금성리 377-2번지,platform,yes
36.018366,126.814713,외곡,전라북도 군산시 나포면 주곡리 629-21번지,platform,yes
36.029455,126.829956,문화,전라북도 군산시 나포면 옥곤리 916-8번지,platform,yes
36.028676,126.710422,송내리,충청남도 서천군 마서면 송내리 505-4번지,platform,yes
35.953329,126.54202,열병합사거리,전라북도 군산시 오식도동 850-7번지,platform,yes
35.796515,126.490706,바람쉼터,전라북도 군산시 옥도면 ,platform,yes
35.969292,126.61779,군산항3부두,전라북도 군산시 소룡동 19번지,platform,yes
36.014366,126.866506,내흥,전라북도 군산시 서수면 관원리 산259-4번지,platform,yes
36.006187,126.873219,마룡,전라북도 군산시 서수면 관원리 577-5번지,platform,yes
35.955364,126.568059,에스엔에스사거리,전라북도 군산시 오식도동 860번지,platform,yes
35.9599,126.63211,옥성마을,전라북도 군산시 산북동 2628-5번지,platform,yes
35.972186,126.681004,한양정형외과,전라북도 군산시 소룡동 1540-3번지,platform,yes
35.963133,126.6615,화흥,전라북도 군산시 산북동 1737번지,platform,yes
35.966903,126.75743,정다운요양원,전라북도 군산시 개정동 32-37번지,platform,yes
36.006319,126.855494,내무장마을,전라북도 군산시 서수면 축동리 569-3번지,platform,yes
36.064622,126.924135,간성마을,전라북도 익산시 함라면 금성리 593-7번지,platform,yes
35.920478,126.710422,개정,전라북도 군산시 옥구읍 이곡리 801-17번지,platform,yes
35.945757,126.562093,거산빌딩삼거리,전라북도 군산시 오식도동 989번지,platform,yes
35.952908,126.867764,계산,전라북도 군산시 임피면 술산리 226-124번지,platform,yes
35.934831,126.867067,광산,전라북도 군산시 대야면 접산리 391-38번지,platform,yes
35.983642,126.742672,구암세풍아파트,전라북도 군산시 구암동 320-15번지,platform,yes
35.882134,126.84654,관상리,전라북도 김제시 청하면 장산리 29-16번지,platform,yes
35.944868,126.557967,조달청비축기지3,전라북도 군산시 오식도동 981번지,platform,yes
35.896349,126.669108,신어은마을,전라북도 군산시 옥구읍 어은리 1990번지,platform,yes
35.909803,126.838941,신창,전라북도 김제시 청하면 동지산리 697-10번지,platform,yes
36.024179,126.823812,신촌,전라북도 군산시 나포면 주곡리 132-1번지,platform,yes
35.9053,126.637396,신하제,전라북도 군산시 옥서면 선연리 1450-8번지,platform,yes
35.967449,126.749159,야구장,전라북도 군산시 사정동 512-3번지,platform,yes
35.944155,126.873271,야중마을,전라북도 군산시 대야면 접산리 93-35번지,platform,yes
36.007732,126.773184,양지마을,전라북도 군산시 성산면 둔덕리 278-6번지,platform,yes
35.974628,126.702033,군산상고,전라북도 군산시 문화동 893-17번지,platform,yes
35.961202,126.674593,근로자종합복지관,전라북도 군산시 산북동 3600-6번지,platform,yes
35.905538,126.642177,오산촌마을,전라북도 군산시 옥서면 옥봉리 1951번지,platform,yes
35.942873,126.771249,옥석마을,전라북도 군산시 옥산면 쌍봉리 37-9번지,platform,yes
35.939523,126.701284,옥정중리,전라북도 군산시 옥구읍 옥정리 52-2번지,platform,yes
35.954652,126.82989,외덕,전라북도 군산시 대야면 보덕리 269-2번지,platform,yes
36.027223,126.828335,용호초리,전라북도 군산시 나포면 옥곤리 840-10번지,platform,yes
35.991172,126.819753,우곡마을,전라북도 군산시 성산면 창오리 290-11번지,platform,yes
35.937035,126.758296,우동마을,전라북도 군산시 옥산면 남내리 372-7번지,platform,yes
35.976664,126.843723,남서원,전라북도 군산시 임피면 미원리 368-13번지,platform,yes
35.931907,126.732229,내류,전라북도 군산시 옥산면 금성리 307-5번지,platform,yes
35.974165,126.733249,신한주택,전라북도 군산시 조촌동 778-3번지,platform,yes
35.977384,126.78142,송호마을,전라북도 군산시 개정면 운회리 313-1번지,platform,yes
35.969705,126.717383,수송현대,전라북도 군산시 수송동 412-16번지,platform,yes
35.903758,126.749505,월평,전라북도 군산시 회현면 금광리 903-1번지,platform,yes
35.958794,126.690106,나운3동주민센터,전라북도 군산시 나운동 867-1번지,platform,yes
35.954878,126.715422,의료원삼거리,전라북도 군산시 수송동 53-42번지,platform,yes
36.011929,126.878155,신관원,전라북도 군산시 서수면 관원리 산325-3번지,platform,yes
35.975392,126.677015,신도시아파트,전라북도 군산시 소룡동 733-1번지,platform,yes
35.971964,126.876579,대령마을,전라북도 군산시 임피면 영창리 831-4번지,platform,yes
35.946082,126.811387,대야면사무소,전라북도 군산시 대야면 지경리 771-6번지,platform,yes
35.969366,126.548011,대우로지스틱스,전라북도 군산시 오식도동 500-9,platform,yes
35.928063,126.765819,대위,전라북도 군산시 회현면 고사리 199-4번지,platform,yes
35.963735,126.693781,나운사거리,전라북도 군산시 나운동 838-6번지,platform,yes
36.043385,126.706571,덕암리,충청남도 서천군 마서면 덕암리 317-1번지,platform,yes
35.977476,126.737853,동군산병원,전라북도 군산시 조촌동 671-31번지,platform,yes
35.947887,126.815428,동오산,전라북도 군산시 대야면 산월리 434-15번지,platform,yes
35.921345,126.63446,드림빌아파트,전라북도 군산시 옥서면 선연리 1562-10번지,platform,yes
35.984375,126.708201,명산사거리,전라북도 군산시 월명동 17-48번지,platform,yes
35.955248,126.675798,미룡대명,전라북도 군산시 미룡동 865-4번지,platform,yes
35.955321,126.672697,미룡대명아파트,전라북도 군산시 산북동 610-6번지,platform,yes
35.962283,126.699553,구보건소사거리,전라북도 군산시 나운동 320-3번지,platform,yes
35.959314,126.541485,비응1호교,전라북도 군산시 오식도동 509-5번지,platform,yes
35.940317,126.534254,비응항,전라북도 군산시 비응도동 75-2번지,platform,yes
35.974036,126.82172,산남마을,전라북도 군산시 성산면 산곡리 398번지,platform,yes
35.964469,126.67864,하나리움시티아파트,전라북도 군산시 산북동 3576-1번지,platform,yes
35.92405,126.64235,삼거리,전라북도 군산시 옥서면 옥봉리 1313-45번지,platform,yes
35.977471,126.710514,삼학대우아파트,전라북도 군산시 삼학동 788-9번지,platform,yes
36.00551,126.883859,상장곤보건소,전라북도 군산시 서수면 마룡리 438-3번지,platform,yes
35.982727,126.850059,임피면사무소,전라북도 군산시 임피면 읍내리 218-5번지,platform,yes
35.999477,126.836635,입점,전라북도 군산시 나포면 부곡리 504-9번지,platform,yes
35.978459,126.820428,작촌,전라북도 군산시 성산면 산곡리 312-3번지,platform,yes
35.961838,126.715908,LG서비스센터,전라북도 군산시 수송동 854-4번지,platform,yes
35.958473,126.780174,정수,전라북도 군산시 개정면 운회리 634-51번지,platform,yes
35.97276,126.737515,조촌농협,전라북도 군산시 조촌동 841-11번지,platform,yes
35.958721,126.710654,수송동신,전라북도 군산시 지곡동 540-3번지,platform,yes
35.973612,126.723549,진포중학교,전라북도 군산시 동흥남동 406-2번지,platform,yes
35.983467,126.820856,창오,전라북도 군산시 성산면 창오리 191-10번지,platform,yes
35.936181,126.859235,탑천교,전라북도 군산시 대야면 접산리 509-9번지,platform,yes
35.916462,126.770162,풍성,전라북도 군산시 회현면 학당리 665-8번지,platform,yes
35.9636,126.690722,하이마트,전라북도 군산시 나운동 849-4번지,platform,yes
35.971791,126.64928,한국유리,전라북도 군산시 소룡동 205-6번지,platform,yes
36.060666,126.911396,함라파출소,전라북도 익산시 함라면 함열리 439-1번지,platform,yes
35.990709,126.701669,참사랑교회,전라북도 군산시 해망동 999-111번지,platform,yes
35.990017,126.871176,호산,전라북도 군산시 서수면 서수리 1133-5번지,platform,yes
35.990021,126.871255,호산,전라북도 군산시 서수면 서수리 1133-5번지,platform,yes
35.974486,126.715725,흥남사거리,전라북도 군산시 서흥남동 848-27번지,platform,yes
35.966683,126.6661,십자다리,전라북도 군산시 산북동 1488-5번지,platform,yes
35.916587,126.643592,구호촌사거리,전라북도 군산시 옥서면 옥봉리 1339-6번지,platform,yes
35.953432,126.642599,해성,전라북도 군산시 산북동 3125번지,platform,yes
35.932141,126.67514,개사마을경로당,전라북도 군산시 개사동 121-6번지,platform,yes
36.00274,126.775442,상흥마을,전라북도 군산시 성산면 둔덕리 208-12번지,platform,yes
35.964639,126.763857,동안마을,전라북도 군산시 개정동 28-86번지,platform,yes
35.966177,126.779971,와룡,전라북도 군산시 개정면 운회리 560-11번지,platform,yes
35.960845,126.797362,대방마을,전라북도 군산시 개정면 발산리 26-3번지,platform,yes
35.971066,126.639717,대한통운주유소,전라북도 군산시 소룡동 87번지,platform,yes
36.02683,126.85062,불주사,전라북도 군산시 나포면 장상리 820-6번지,platform,yes
35.895972,126.854507,대신,전라북도 김제시 청하면 동지산리 183-7번지,platform,yes
35.903897,126.749198,월평,전라북도 군산시 회현면 금광리 886-8번지,platform,yes
36.004095,126.761245,거척,전라북도 군산시 내흥동 424-8번지,platform,yes
36.012919,126.81262,신성마을,전라북도 군산시 나포면 서포리 79-3번지,platform,yes
36.072978,126.93975,와초주유소,전라북도 익산시 성당면 와초리 120번지,platform,yes
35.945606,126.757234,봉동마을,전라북도 군산시 옥산면 쌍봉리 466-7번지,platform,yes
35.850501,126.499124,야미도입구,전라북도 군산시 옥도면 야미도리 ,platform,yes
35.959313,126.637072,금성.평화,전라북도 군산시 산북동 2655-3번지,platform,yes
35.949613,126.541849,기펠이엔씨,전라북도 군산시 오식도동 873번지,platform,yes
35.937131,126.743176,대려마을,전라북도 군산시 옥산면 옥산리 273-10번지,platform,yes
35.969418,126.684933,동아아파트입구,전라북도 군산시 소룡동 1513-2번지,platform,yes
35.970009,126.726393,미장현대파인빌2차,전라북도 군산시 미장동 397-2번지,platform,yes
35.91978,126.790273,방채,전라북도 군산시 회현면 증석리 93-3번지,platform,yes
36.005569,126.775445,상흥마을,전라북도 군산시 성산면 둔덕리 256-1번지,platform,yes
36.013986,126.878882,서수농공,전라북도 군산시 서수면 마룡리 26-34번지,platform,yes
35.997895,126.896406,신기촌,전라북도 군산시 서수면 화등리 300-1번지,platform,yes
35.96036,126.694987,아리랑아파트,전라북도 군산시 나운동 1189-16번지,platform,yes
35.985983,126.866145,오일마을,전라북도 군산시 서수면 서수리 1247-10번지,platform,yes
35.948426,126.816467,대야체육센타,전라북도 군산시 대야면 산월리 833-7번지,platform,yes
35.936431,126.858814,탑천교,전라북도 군산시 대야면 접산리 510-17번지,platform,yes
35.99218,126.704399,수산물센터,전라북도 군산시 해망동 1000-228번지,platform,yes
36.045984,126.854291,혜곡,전라북도 군산시 나포면 나포리 714-1번지,platform,yes
35.958668,126.861286,술산초등학교,전라북도 군산시 임피면 술산리 518-7번지,platform,yes
35.941917,126.853305,탑동,전라북도 군산시 대야면 죽산리 16-4번지,platform,yes
35.72905,126.529404,가력휴게소,전라북도 부안군 변산면 대항리 577번지,platform,yes
35.90573,126.70583,가산마을,전라북도 군산시 옥구읍 수산리 208-4번지,platform,yes
35.96385,126.75605,군산간호대학입구,전라북도 군산시 개정동 508-1번지,platform,yes
35.937827,126.650011,거사마을,전라북도 군산시 개사동 672-115번지,platform,yes
35.970827,126.726007,경문교,전라북도 군산시 미장동 396-11번지,platform,yes
35.975654,126.731685,경암동성가병원,전라북도 군산시 경암동 682-22번지,platform,yes
36.043926,126.841495,경원산업,전라북도 군산시 나포면 옥곤리 10-3번지,platform,yes
35.952987,126.867728,계산,전라북도 군산시 임피면 술산리 226-124번지,platform,yes
35.919373,126.823871,고산,전라북도 군산시 대야면 복교리 1325-93번지,platform,yes
35.978595,126.669785,공단삼거리,전라북도 군산시 소룡동 511번지,platform,yes
35.907809,126.662845,광야마을,전라북도 군산시 옥구읍 어은리 1014-3번지,platform,yes
35.965915,126.620863,해양경찰서,전라북도 군산시 소룡동 10-5번지,platform,yes
35.985983,126.746167,구암주공아파트,전라북도 군산시 구암동 261-1번지,platform,yes
35.942872,126.537809,새마금비응공원,전라북도 군산시 비응도동 122번지,platform,yes
35.902784,126.672832,신어은,전라북도 군산시 옥구읍 어은리 589-2번지,platform,yes
35.896236,126.669093,신어은마을,전라북도 군산시 옥구읍 어은리 1990번지,platform,yes
35.910145,126.661718,어은경로당,전라북도 군산시 옥구읍 어은리 1521번지,platform,yes
35.948244,126.586744,엑스포삼거리,전라북도 군산시 오식도동 814-3번지,platform,yes
35.933602,126.724897,한림마을,전라북도 군산시 옥산면 당북리 1012-29번지,platform,yes
35.970575,126.737959,군산교육문화회관,전라북도 군산시 조촌동 743-7번지,platform,yes
35.976728,126.703817,군산중학교,전라북도 군산시 문화동 887-23번지,platform,yes
35.969539,126.617878,군산항3부두,전라북도 군산시 소룡동 19번지,platform,yes
36.000933,126.787524,군장대학교,전라북도 군산시 성산면 도암리 565-3번지,platform,yes
35.965038,126.702476,신한은행,전라북도 군산시 나운동 99-4번지,platform,yes
35.918511,126.686769,오산,전라북도 군산시 옥구읍 선제리 535-7번지,platform,yes
35.905541,126.638999,신오산촌마을,전라북도 군산시 옥서면 옥봉리 2033번지,platform,yes
35.926367,126.647067,옥서치안센타,전라북도 군산시 옥서면 옥봉리 34-8번지,platform,yes
35.937863,126.695811,옥정마을,전라북도 군산시 미룡동 213-1번지,platform,yes
35.93946,126.701233,옥정중리,전라북도 군산시 옥구읍 옥정리 52-2번지,platform,yes
36.026602,126.830542,용호초리,전라북도 군산시 나포면 옥곤리 408-3번지,platform,yes
35.991233,126.819614,우곡마을,전라북도 군산시 성산면 창오리 290-11번지,platform,yes
35.937031,126.758151,우동마을,전라북도 군산시 옥산면 남내리 372-6번지,platform,yes
35.926671,126.686677,우치산마을,전라북도 군산시 옥구읍 선제리 136-16번지,platform,yes
35.961212,126.833437,내덕,전라북도 군산시 대야면 보덕리 1088-1번지,platform,yes
36.016232,126.800227,서포,전라북도 군산시 나포면 서포리 458-11번지,platform,yes
35.925194,126.807615,소차,전라북도 군산시 대야면 지경리 159-10번지,platform,yes
35.903846,126.749514,월평,전라북도 군산시 회현면 금광리 902-2번지,platform,yes
35.956395,126.71589,의료원삼거리,전라북도 군산시 수송동 52-34번지,platform,yes
35.96689,126.695346,시민회관,전라북도 군산시 나운동 789-32번지,platform,yes
35.948756,126.80403,신동화마을,전라북도 군산시 개정면 통사리 309-7번지,platform,yes
35.954353,126.555279,대륜중공업,전라북도 군산시 오식도동 852-15번지,platform,yes
36.038829,126.705108,대치,충청남도 서천군 마서면 덕암리 232-1번지,platform,yes
36.043299,126.706769,덕암리,충청남도 서천군 마서면 덕암리 317-1번지,platform,yes
35.99426,126.797546,도암,전라북도 군산시 성산면 도암리 123-6번지,platform,yes
36.004422,126.914403,마포,전라북도 군산시 서수면 금암리 17-6번지,platform,yes
35.955247,126.678133,미룡대명아파트삼거리,전라북도 군산시 미룡동 522번지,platform,yes
35.951471,126.685954,미룡초등학교,전라북도 군산시 미룡동 441-3번지,platform,yes
35.984427,126.828949,미산,전라북도 군산시 임피면 미원리 770-25번지,platform,yes
35.956789,126.65783,미성사거리,전라북도 군산시 산북동 910-3번지,platform,yes
35.979816,126.718115,미원동,전라북도 군산시 중앙로3가 156-25번지,platform,yes
35.987685,126.712248,민방위대피소앞,전라북도 군산시 중앙로1가 25-10번지,platform,yes
35.923411,126.64361,보건소,전라북도 군산시 옥서면 옥봉리 1316-1번지,platform,yes
35.978507,126.715474,흥남주민센터,전라북도 군산시 미원동 404-3번지,platform,yes
35.949303,126.747645,봉서마을,전라북도 군산시 옥산면 쌍봉리 742-57번지,platform,yes
35.982592,126.817644,산곡마을,전라북도 군산시 성산면 창오리 453-4번지,platform,yes
35.965218,126.678874,하나리움시티아파트,전라북도 군산시 산북동 3562-5번지,platform,yes
35.960134,126.744643,삼수마을,전라북도 군산시 사정동 342-2번지,platform,yes
