위도,경도,highway,public_transport,bus,name,addr:full,source,source:date
36.999043,128.168086,bus_stop,platform,yes,물태리 느티나무 횟집,충청북도 제천시 청풍면 물태리 133-118,공공데이터포털,2020-04-28
36.999043,128.168086,bus_stop,platform,yes,물태리 청풍주유소,충청북도 제천시 청풍면 물태리 133-118,공공데이터포털,2020-04-28
36.994698,128.163066,bus_stop,platform,yes,물태리 삼거리,충청북도 제천시 청풍면 물태리 산23-9,공공데이터포털,2020-04-28
37.004046,128.173378,bus_stop,platform,yes,물태리 문화재단지,충청북도 제천시 청풍면 물태리 산6-20,공공데이터포털,2020-04-28
36.995222,128.162157,bus_stop,platform,yes,신리 삼거리,충청북도 제천시 청풍면 신리 산19-7,공공데이터포털,2020-04-28
36.99649,128.157126,bus_stop,platform,yes,신리 예촌식당,충청북도 제천시 청풍면 신리 160-6,공공데이터포털,2020-04-28
36.996401,128.156396,bus_stop,platform,yes,신리 예촌식당,충청북도 제천시 청풍면 신리 160-8,공공데이터포털,2020-04-28
36.999926,128.155606,bus_stop,platform,yes,신리마을,충청북도 제천시 청풍면 신리 산 10-2,공공데이터포털,2020-04-28
36.987728,128.159265,bus_stop,platform,yes,신리,충청북도 제천시 청풍면 신리 47-7,공공데이터포털,2020-04-28
36.999514,128.13901,bus_stop,platform,yes,대류리,충청북도 제천시 청풍면 대류리 산2-1,공공데이터포털,2020-04-28
36.999679,128.136258,bus_stop,platform,yes,대류리,충청북도 제천시 청풍면 대류리 430,공공데이터포털,2020-04-28
37.00506,128.182471,bus_stop,platform,yes,도화리,충청북도 제천시 청풍면 도화리 215-29,공공데이터포털,2020-04-28
37.016318,128.180509,bus_stop,platform,yes,교리,충청북도 제천시 청풍면 교리 21,공공데이터포털,2020-04-28
37.016318,128.180509,bus_stop,platform,yes,교리,충청북도 제천시 청풍면 교리 21,공공데이터포털,2020-04-28
36.988844,128.160694,bus_stop,platform,yes,신리,충청북도 제천시 청풍면 신리 47-6,공공데이터포털,2020-04-28
36.987728,128.159265,bus_stop,platform,yes,신리,충청북도 제천시 청풍면 신리 47-7,공공데이터포털,2020-04-28
37.00281,128.133465,bus_stop,platform,yes,도곡리(모노레일 앞),충청북도 제천시 청풍면 도곡리 100-3,공공데이터포털,2020-04-28
37.03659,128.129613,bus_stop,platform,yes,황석리(황골),충청북도 제천시 청풍면 황석리 595-16,공공데이터포털,2020-04-28
37.03659,128.129613,bus_stop,platform,yes,황석리(황골),충청북도 제천시 청풍면 황석리 595-16,공공데이터포털,2020-04-28
36.978818,128.118888,bus_stop,platform,yes,상용곡,충청북도 제천시 청풍면 용곡리 723,공공데이터포털,2020-04-28
36.97871,128.118978,bus_stop,platform,yes,상용곡,충청북도 제천시 청풍면 용곡리 334-2,공공데이터포털,2020-04-28
37.017145,128.127355,bus_stop,platform,yes,계산리,충청북도 제천시 청풍면 계산리 185-26,공공데이터포털,2020-04-28
37.131793,128.124386,bus_stop,platform,yes,봉양도서관,충청북도 제천시 봉양읍 주포리 210-8,공공데이터포털,2020-04-28
37.137651,128.123855,bus_stop,platform,yes,주포리,충청북도 제천시 봉양읍 주포리 40-2,공공데이터포털,2020-04-28
37.132719,128.126357,bus_stop,platform,yes,봉양 중앙아파트,충청북도 제천시 봉양읍 주포리 226-1,공공데이터포털,2020-04-28
37.130531,128.13251,bus_stop,platform,yes,장평,충청북도 제천시 봉양읍 장평리 795-5,공공데이터포털,2020-04-28
37.133524,128.147271,bus_stop,platform,yes,구미,충청북도 제천시 봉양읍 장평리 191-19,공공데이터포털,2020-04-28
37.130793,128.147164,bus_stop,platform,yes,고모동,충청북도 제천시 봉양읍 장평리 255-2,공공데이터포털,2020-04-28
37.157634,128.16424,bus_stop,platform,yes,미당1리(제천방향),충청북도 제천시 봉양읍 미당리 989-105,공공데이터포털,2020-04-28
37.157627,128.162315,bus_stop,platform,yes,미당1리(봉양방향),충청북도 제천시 봉양읍 미당리 693-2,공공데이터포털,2020-04-28
37.156516,128.157944,bus_stop,platform,yes,왕미초등학교(제천방향),충청북도 제천시 봉양읍 미당리 764-7,공공데이터포털,2020-04-28
37.156516,128.157944,bus_stop,platform,yes,왕미초등학교(봉양방향),충청북도 제천시 봉양읍 미당리 764-7,공공데이터포털,2020-04-28
37.155168,128.155318,bus_stop,platform,yes,미당리(절골)(제천방향),충청북도 제천시 봉양읍 미당리 983-3,공공데이터포털,2020-04-28
37.155464,128.155836,bus_stop,platform,yes,미당리(절골)(봉양방향),충청북도 제천시 봉양읍 미당리 982-2,공공데이터포털,2020-04-28
37.164266,128.170414,bus_stop,platform,yes,미당2리,충청북도 제천시 봉양읍 미당리 1009,공공데이터포털,2020-04-28
37.152439,128.13927,bus_stop,platform,yes,명도1리,충청북도 제천시 봉양읍 명도리 176-4,공공데이터포털,2020-04-28
37.154113,128.148336,bus_stop,platform,yes,명도리(미실),충청북도 제천시 봉양읍 명도리 421-12,공공데이터포털,2020-04-28
37.156945,128.139661,bus_stop,platform,yes,명도1리 회관,충청북도 제천시 봉양읍 명도리 332-1,공공데이터포털,2020-04-28
37.153933,128.148313,bus_stop,platform,yes,하이테크밸리,충청북도 제천시 봉양읍 명도리 419-3,공공데이터포털,2020-04-28
37.15114,128.132873,bus_stop,platform,yes,명도2리,충청북도 제천시 봉양읍 봉양리 324-1,공공데이터포털,2020-04-28
37.144744,128.122483,bus_stop,platform,yes,오산,충청북도 제천시 봉양읍 봉양리 664-2,공공데이터포털,2020-04-28
37.147682,128.122476,bus_stop,platform,yes,봉양리,충청북도 제천시 봉양읍 봉양리 503-2,공공데이터포털,2020-04-28
37.148214,128.122533,bus_stop,platform,yes,봉양리,충청북도 제천시 봉양읍 봉양리 724-39,공공데이터포털,2020-04-28
37.148117,128.128477,bus_stop,platform,yes,국화실,충청북도 제천시 봉양읍 봉양리 741,공공데이터포털,2020-04-28
37.151509,128.125376,bus_stop,platform,yes,동막,충청북도 제천시 봉양읍 봉양리 724-8,공공데이터포털,2020-04-28
37.156228,128.128412,bus_stop,platform,yes,국화실,충청북도 제천시 봉양읍 봉양리 724-1,공공데이터포털,2020-04-28
37.156945,128.139661,bus_stop,platform,yes,명도2리(마장벌),충청북도 제천시 봉양읍 명도리 332-1,공공데이터포털,2020-04-28
37.16543,128.127009,bus_stop,platform,yes,매화동,충청북도 제천시 봉양읍 명도리 93-11,공공데이터포털,2020-04-28
37.191687,128.144175,bus_stop,platform,yes,밤나무골,충청북도 제천시 봉양읍 명암리 519-1,공공데이터포털,2020-04-28
37.194592,128.162699,bus_stop,platform,yes,문바위,충청북도 제천시 봉양읍 명암리 663,공공데이터포털,2020-04-28
37.145552,128.133617,bus_stop,platform,yes,안골,충청북도 제천시 봉양읍 봉양리 201,공공데이터포털,2020-04-28
37.199801,128.097395,bus_stop,platform,yes,학산리,충청북도 제천시 봉양읍 학산리 565-12,공공데이터포털,2020-04-28
37.184998,128.103739,bus_stop,platform,yes,학산리(제천방향),충청북도 제천시 봉양읍 학산리 274-2,공공데이터포털,2020-04-28
37.185043,128.103841,bus_stop,platform,yes,학산리(원주방향),충청북도 제천시 봉양읍 학산리 274-5,공공데이터포털,2020-04-28
37.193935,128.096621,bus_stop,platform,yes,학산(산사동),충청북도 제천시 봉양읍 학산리 451-1,공공데이터포털,2020-04-28
37.189347,128.097224,bus_stop,platform,yes,학산,충청북도 제천시 봉양읍 학산리 755-1,공공데이터포털,2020-04-28
37.181795,128.108882,bus_stop,platform,yes,학전,충청북도 제천시 봉양읍 학산리 211-2,공공데이터포털,2020-04-28
37.177478,128.08758,bus_stop,platform,yes,옥전,충청북도 제천시 봉양읍 옥전리 961,공공데이터포털,2020-04-28
37.16968,128.112299,bus_stop,platform,yes,벌대암,충청북도 제천시 봉양읍 옥전리 31,공공데이터포털,2020-04-28
37.166466,128.108893,bus_stop,platform,yes,용대암,충청북도 제천시 봉양읍 구학리 200-5,공공데이터포털,2020-04-28
37.163548,128.107797,bus_stop,platform,yes,탁사정,충청북도 제천시 봉양읍 구학리 233-4,공공데이터포털,2020-04-28
37.160482,128.109346,bus_stop,platform,yes,베론성지 입구,충청북도 제천시 봉양읍 구학리 255-5,공공데이터포털,2020-04-28
37.15953,128.083877,bus_stop,platform,yes,베론성지 ,충청북도 제천시 봉양읍 구학리 832,공공데이터포털,2020-04-28
37.157802,128.113767,bus_stop,platform,yes,구학,충청북도 제천시 봉양읍 구학리 84-2,공공데이터포털,2020-04-28
37.139877,128.114967,bus_stop,platform,yes,디지털고등학교,충청북도 제천시 봉양읍 연박리 944-6,공공데이터포털,2020-04-28
37.141735,128.113292,bus_stop,platform,yes,팔송,충청북도 제천시 봉양읍 팔송리 387,공공데이터포털,2020-04-28
37.146057,128.116507,bus_stop,platform,yes,팔송,충청북도 제천시 봉양읍 팔송리 63-2,공공데이터포털,2020-04-28
37.132937,128.116464,bus_stop,platform,yes,다리목,충청북도 제천시 봉양읍 연박리 827-4,공공데이터포털,2020-04-28
37.134337,128.102532,bus_stop,platform,yes,송수골,충청북도 제천시 봉양읍 연박리 1487-1,공공데이터포털,2020-04-28
37.13275,128.093605,bus_stop,platform,yes,송수골,충청북도 제천시 봉양읍 연박리 1286-8,공공데이터포털,2020-04-28
37.12159,128.108344,bus_stop,platform,yes,벼루박달,충청북도 제천시 봉양읍 연박리 643-5,공공데이터포털,2020-04-28
37.115189,128.111047,bus_stop,platform,yes,새둑,충청북도 제천시 봉양읍 연박리 327-3,공공데이터포털,2020-04-28
37.111879,128.12271,bus_stop,platform,yes,연박2리(도장골),충청북도 제천시 봉양읍 연박리 150-3,공공데이터포털,2020-04-28
37.129377,128.084788,bus_stop,platform,yes,원박리,충청북도 제천시 봉양읍 원박리 982,공공데이터포털,2020-04-28
37.133729,128.08512,bus_stop,platform,yes,원박리,충청북도 제천시 봉양읍 원박리 288-2,공공데이터포털,2020-04-28
37.136103,128.080564,bus_stop,platform,yes,박달재터널,충청북도 제천시 봉양읍 원박리 343-1,공공데이터포털,2020-04-28
37.123773,128.08342,bus_stop,platform,yes,덕고개,충청북도 제천시 봉양읍 원박리 110-7,공공데이터포털,2020-04-28
37.119262,128.078666,bus_stop,platform,yes,삼성동,충청북도 제천시 봉양읍 원박리 1000,공공데이터포털,2020-04-28
37.107434,128.08527,bus_stop,platform,yes,공전,충청북도 제천시 봉양읍 공전리 105-61,공공데이터포털,2020-04-28
37.108596,128.085496,bus_stop,platform,yes,공전(마을회관),충청북도 제천시 봉양읍 공전리 108-3,공공데이터포털,2020-04-28
37.115066,128.073385,bus_stop,platform,yes,공전2리,충청북도 제천시 봉양읍 공전리 283-1,공공데이터포털,2020-04-28
37.102094,128.079492,bus_stop,platform,yes,공전3리,충청북도 제천시 봉양읍 공전리 413-1,공공데이터포털,2020-04-28
37.089518,128.108354,bus_stop,platform,yes,구곡삼거리,충청북도 제천시 봉양읍 구곡리 239-3,공공데이터포털,2020-04-28
37.103984,128.105236,bus_stop,platform,yes,요골,충청북도 제천시 봉양읍 구곡리 1350,공공데이터포털,2020-04-28
37.084395,128.102712,bus_stop,platform,yes,구곡(아랫담),충청북도 제천시 봉양읍 구곡리 1350-8,공공데이터포털,2020-04-28
37.079692,128.102064,bus_stop,platform,yes,구곡리,충청북도 제천시 봉양읍 구곡리 480-2,공공데이터포털,2020-04-28
37.099625,128.079737,bus_stop,platform,yes,구곡3리,충청북도 제천시 봉양읍 공전리 1054-37,공공데이터포털,2020-04-28
37.092051,128.085601,bus_stop,platform,yes,구곡3리(굴탄마을),충청북도 제천시 봉양읍 구곡리 1102-1,공공데이터포털,2020-04-28
37.088923,128.117555,bus_stop,platform,yes,음마곡,충청북도 제천시 봉양읍 마곡리 633,공공데이터포털,2020-04-28
37.08904,128.117532,bus_stop,platform,yes,마곡보건진료소,충청북도 제천시 봉양읍 마곡리 570-5,공공데이터포털,2020-04-28
37.086871,128.140003,bus_stop,platform,yes,솔티,충청북도 제천시 봉양읍 삼거리 984-7,공공데이터포털,2020-04-28
37.091142,128.147683,bus_stop,platform,yes,삼거리(본동),충청북도 제천시 봉양읍 삼거리 562-1,공공데이터포털,2020-04-28
37.106908,128.157863,bus_stop,platform,yes,삼거리(두무동),충청북도 제천시 봉양읍 삼거리 163-1,공공데이터포털,2020-04-28
37.099334,128.154618,bus_stop,platform,yes,갈경지,충청북도 제천시 봉양읍 삼거리 산60-1,공공데이터포털,2020-04-28
37.104937,128.133759,bus_stop,platform,yes,삼거리(논골),충청북도 제천시 봉양읍 삼거리 1156-2,공공데이터포털,2020-04-28
37.11777,128.155297,bus_stop,platform,yes,제비랑,충청북도 제천시 봉양읍 삼거리 213-1,공공데이터포털,2020-04-28
37.132344,128.123442,bus_stop,platform,yes,봉양농협,충청북도 제천시 봉양읍 주포리 208-11,공공데이터포털,2020-04-28
37.128784,128.139575,bus_stop,platform,yes,장평리(고산동),충청북도 제천시 봉양읍 장평리 578-1,공공데이터포털,2020-04-28
37.157816,128.169194,bus_stop,platform,yes,덕포,충청북도 제천시 봉양읍 신동 314-10,공공데이터포털,2020-04-28
37.106028,128.085234,bus_stop,platform,yes,공전3리 입구(시내방면),충청북도 제천시 봉양읍 공전리 81-4,공공데이터포털,2020-04-28
37.030273,128.177631,bus_stop,platform,yes,성내리,충청북도 제천시 금성면 성내리 171-3 ,공공데이터포털,2020-04-28
37.034105,128.175987,bus_stop,platform,yes,성내리,충청북도 제천시 금성면 성내리 116-1,공공데이터포털,2020-04-28
37.069736,128.157177,bus_stop,platform,yes,구룡리,충청북도 제천시 금성면 구룡리 431-1,공공데이터포털,2020-04-28
37.066302,128.164412,bus_stop,platform,yes,구룡리,충청북도 제천시 금성면 구룡리 325-16,공공데이터포털,2020-04-28
37.065225,128.167795,bus_stop,platform,yes,구룡리,충청북도 제천시 금성면 구룡리 106-8,공공데이터포털,2020-04-28
37.064541,128.167523,bus_stop,platform,yes,구룡리,충청북도 제천시 금성면 구룡리 453,공공데이터포털,2020-04-28
37.070401,128.15872,bus_stop,platform,yes,구룡리,충청북도 제천시 금성면 구룡리 443,공공데이터포털,2020-04-28
37.06409,128.167252,bus_stop,platform,yes,구룡리,충청북도 제천시 금성면 구룡리 460,공공데이터포털,2020-04-28
37.072413,128.228551,bus_stop,platform,yes,대장리,충청북도 제천시 금성면 대장리 170-1,공공데이터포털,2020-04-28
37.072502,128.22466,bus_stop,platform,yes,대장리,충청북도 제천시 금성면 대장리 212-1,공공데이터포털,2020-04-28
37.064951,128.135903,bus_stop,platform,yes,활산리,충청북도 제천시 금성면 활산리 135-3,공공데이터포털,2020-04-28
37.065941,128.120015,bus_stop,platform,yes,활산리,충청북도 제천시 금성면 활산리 483-3,공공데이터포털,2020-04-28
37.066443,128.131171,bus_stop,platform,yes,활산리 활산마을,충청북도 제천시 금성면 활산리 170-2,공공데이터포털,2020-04-28
37.072416,128.147995,bus_stop,platform,yes,사곡리,충청북도 제천시 금성면 사곡리 252-1,공공데이터포털,2020-04-28
37.072382,128.153033,bus_stop,platform,yes,사곡리,충청북도 제천시 금성면 사곡리 82-1,공공데이터포털,2020-04-28
37.067666,128.148773,bus_stop,platform,yes,사곡리,충청북도 제천시 금성면 사곡리 555,공공데이터포털,2020-04-28
37.056167,128.16231,bus_stop,platform,yes,월굴리,충청북도 제천시 금성면 월굴리 468-5,공공데이터포털,2020-04-28
37.05624,128.161816,bus_stop,platform,yes,월굴리,충청북도 제천시 금성면 월굴리 475-7,공공데이터포털,2020-04-28
37.042314,128.176625,bus_stop,platform,yes,월굴리,충청북도 제천시 금성면 월굴리 164-1,공공데이터포털,2020-04-28
37.054791,128.190877,bus_stop,platform,yes,중전리,충청북도 제천시 금성면 중전리 272-3,공공데이터포털,2020-04-28
37.063165,128.189212,bus_stop,platform,yes,중전리,충청북도 제천시 금성면 중전리 480-4,공공데이터포털,2020-04-28
37.061081,128.190792,bus_stop,platform,yes,중전리,충청북도 제천시 금성면 중전리 98-4,공공데이터포털,2020-04-28
37.086504,128.172038,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 676,공공데이터포털,2020-04-28
37.073794,128.186696,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 126-9,공공데이터포털,2020-04-28
37.074538,128.188925,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 154-7,공공데이터포털,2020-04-28
37.073255,128.179734,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 222-5,공공데이터포털,2020-04-28
37.072622,128.181003,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 222-6,공공데이터포털,2020-04-28
37.079205,128.17192,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 481-11,공공데이터포털,2020-04-28
37.072408,128.185231,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 485-9,공공데이터포털,2020-04-28
37.074339,128.189228,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 159-2,공공데이터포털,2020-04-28
37.073294,128.194781,bus_stop,platform,yes,양화리 ,충청북도 제천시 금성면 양화리 768-4,공공데이터포털,2020-04-28
37.077633,128.203014,bus_stop,platform,yes,양화리,충청북도 제천시 금성면 양화리 224-14,공공데이터포털,2020-04-28
37.077785,128.203532,bus_stop,platform,yes,금성테크노빌 앞,충청북도 제천시 금성면 양화리 254-9,공공데이터포털,2020-04-28
37.080909,128.205149,bus_stop,platform,yes,양화리,충청북도 제천시 금성면 양화리 251-1,공공데이터포털,2020-04-28
37.07543,128.199679,bus_stop,platform,yes,양화테크노빌 앞,충청북도 제천시 금성면 양화리 342,공공데이터포털,2020-04-28
37.07554,128.198813,bus_stop,platform,yes,양화리,충청북도 제천시 금성면 양화리 594-6,공공데이터포털,2020-04-28
37.078182,128.21352,bus_stop,platform,yes,양화리(길마재),충청북도 제천시 금성면 양화리 909,공공데이터포털,2020-04-28
37.07609,128.17631,bus_stop,platform,yes,월림리,충청북도 제천시 금성면 월림리 245-3,공공데이터포털,2020-04-28
37.061081,128.190792,bus_stop,platform,yes,중전리(중포전삼거리),충청북도 제천시 금성면 중전리 98-4,공공데이터포털,2020-04-28
37.138012,128.023251,bus_stop,platform,yes,평동리(시외버스승하차장),충청북도 제천시 백운면 평동리215-2,공공데이터포털,2020-04-28
37.137552,128.023071,bus_stop,platform,yes,평동리,충청북도 제천시 백운면 평동리217-4,공공데이터포털,2020-04-28
37.142032,128.017939,bus_stop,platform,yes,백운중학교,충청북도 제천시 백운면 평동리573-1,공공데이터포털,2020-04-28
37.153973,128.014227,bus_stop,platform,yes,방학1리(중퉁말),충청북도 제천시 백운면 방학리573-12,공공데이터포털,2020-04-28
37.171814,128.021359,bus_stop,platform,yes,방학2리 큰골 종점,충청북도 제천시 백운면 방학리47-56,공공데이터포털,2020-04-28
37.164318,128.014297,bus_stop,platform,yes,방학2리 음실,충청북도 제천시 백운면 방학리467-7,공공데이터포털,2020-04-28
37.161093,128.001911,bus_stop,platform,yes,도곡1리 우경,충청북도 제천시 백운면 도곡리716-4,공공데이터포털,2020-04-28
37.167626,127.994074,bus_stop,platform,yes,도곡1리 도장골,충청북도 제천시 백운면 도곡리449,공공데이터포털,2020-04-28
37.170888,127.990369,bus_stop,platform,yes,화당1리 화당교,충청북도 제천시 백운면 도곡리125-2,공공데이터포털,2020-04-28
37.213506,127.960912,bus_stop,platform,yes,덕동 원덕동,충청북도 제천시 백운면 덕동리456,공공데이터포털,2020-04-28
37.202545,128.001755,bus_stop,platform,yes,운학1리 중촌,충청북도 제천시 백운면 운학리195-8,공공데이터포털,2020-04-28
37.208547,128.000257,bus_stop,platform,yes,"운학1리 신촌,새터말",충청북도 제천시 백운면 운학리 산 236-20,공공데이터포털,2020-04-28
37.22766,127.997676,bus_stop,platform,yes,운학2리 차도리,충청북도 제천시 백운면 운학리646,공공데이터포털,2020-04-28
37.127539,128.030754,bus_stop,platform,yes,모정1리 왕당,충청북도 제천시 백운면 모정리328-18,공공데이터포털,2020-04-28
37.135584,128.036543,bus_stop,platform,yes,모정2리 회관,충청북도 제천시 백운면 모정리169-2,공공데이터포털,2020-04-28
37.115851,128.030862,bus_stop,platform,yes,애련1리 경로당(길현),충청북도 제천시 백운면 애련리654-1,공공데이터포털,2020-04-28
37.123333,128.021209,bus_stop,platform,yes,응평리 등마루가든,충청북도 제천시 백운면 원월리190-5,공공데이터포털,2020-04-28
37.156821,128.009285,bus_stop,platform,yes,매촌연립,충청북도 제천시 백운면 매촌리357-2,공공데이터포털,2020-04-28
37.131346,127.997542,bus_stop,platform,yes,재현리(오천마을입구),충청북도 제천시 백운면 원월리914,공공데이터포털,2020-04-28
37.114494,128.00668,bus_stop,platform,yes,대월종점,충청북도 제천시 백운면 원월리879-49,공공데이터포털,2020-04-28
37.102253,128.053447,bus_stop,platform,yes,애련2리(한치),충청북도 제천시 백운면 애련리323-1,공공데이터포털,2020-04-28
37.121514,127.994043,bus_stop,platform,yes,소월리(터널관리소앞),충청북도 제천시 백운면 원월리933,공공데이터포털,2020-04-28
37.13711,128.025637,bus_stop,platform,yes,백운면행정복지센터,충청북도 제천시 백운면 원월리2-5,공공데이터포털,2020-04-28
37.188568,127.992349,bus_stop,platform,yes,덕동리 덕동교옆,충청북도 제천시 백운면 덕동리40-3,공공데이터포털,2020-04-28
37.221784,127.998476,bus_stop,platform,yes,운학2리 용산골교 옆,충청북도 제천시 백운면 운학리 474-2,공공데이터포털,2020-04-28
37.119685,128.009584,bus_stop,platform,yes,대월 안말입구,충청북도 제천시 백운면 원월리231-1,공공데이터포털,2020-04-28
37.141403,127.999028,bus_stop,platform,yes,가정리,충청북도 제천시 백운면 원월리476-1,공공데이터포털,2020-04-28
37.124029,127.99958,bus_stop,platform,yes,소월,충청북도 제천시 백운면 원월리745-2,공공데이터포털,2020-04-28
37.16266,127.987848,bus_stop,platform,yes,도곡리,충청북도 제천시 백운면 도곡리687-4,공공데이터포털,2020-04-28
37.169491,127.987869,bus_stop,platform,yes,화당리,충청북도 제천시 백운면 화당리85-4,공공데이터포털,2020-04-28
37.174592,127.952598,bus_stop,platform,yes,화당리,충청북도 제천시 백운면 화당리405-5,공공데이터포털,2020-04-28
37.170346,127.980741,bus_stop,platform,yes,화당리,충청북도 제천시 백운면 화당리206 ,공공데이터포털,2020-04-28
37.164706,127.99672,bus_stop,platform,yes,도곡1리(시내방면),충청북도 제천시 백운면 도곡리 465-3,공공데이터포털,2020-04-28
37.171813,127.97216,bus_stop,platform,yes,화당리,충청북도 제천시 백운면 화당리 301-54,공공데이터포털,2020-04-28
37.173841,128.196156,bus_stop,platform,yes,세명대입구 좌측편,충청북도 제천시 모산동 103-4,공공데이터포털,2020-04-28
37.173841,128.196156,bus_stop,platform,yes,세명대입구 우측편,충청북도 제천시 모산동 103-4,공공데이터포털,2020-04-28
37.180459,128.204935,bus_stop,platform,yes,모산동 솔밭 입구,충청북도 제천시 모산동 109-1,공공데이터포털,2020-04-28
37.179957,128.208346,bus_stop,platform,yes,모산동 세명대사 거리,충청북도 제천시 모산동 52-7,공공데이터포털,2020-04-28
37.176907,128.210545,bus_stop,platform,yes,안모산,충청북도 제천시 모산동 183-7,공공데이터포털,2020-04-28
37.175139,128.211677,bus_stop,platform,yes,의림지 광장화장실 앞,충청북도 제천시 모산동 209-3,공공데이터포털,2020-04-28
37.172021,128.212018,bus_stop,platform,yes,제1 의림지 입구,충청북도 제천시 모산동 565-16,공공데이터포털,2020-04-28
37.166777,128.211553,bus_stop,platform,yes,밖모산 경로당 앞,충청북도 제천시 모산동 362-13,공공데이터포털,2020-04-28
37.163532,128.211814,bus_stop,platform,yes,홍광초진입로앞,충청북도 제천시 모산동 409-5,공공데이터포털,2020-04-28
37.163741,128.211229,bus_stop,platform,yes,홍광초 진입로 건너편,충청북도 제천시 모산동 411-15,공공데이터포털,2020-04-28
37.160497,128.210758,bus_stop,platform,yes,제천소방서 (양평해장국) 건너편,충청북도 제천시 모산동 448-1,공공데이터포털,2020-04-28
37.160523,128.211704,bus_stop,platform,yes,제천소방서 (양평해장국)앞,충청북도 제천시 모산동 429-4,공공데이터포털,2020-04-28
37.16045,128.212087,bus_stop,platform,yes,제천소방서(모산로즈웰입구),충청북도 제천시 모산동 543-1,공공데이터포털,2020-04-28
37.159625,128.215034,bus_stop,platform,yes,고암동 부강아파트 앞,충청북도 제천시 고암동 1163-1,공공데이터포털,2020-04-28
37.160115,128.222906,bus_stop,platform,yes,장락동 롯데캐슬 앞,충청북도 제천시 장락동 593-2,공공데이터포털,2020-04-28
37.160017,128.217028,bus_stop,platform,yes,고암동 홍인 아파트 입구,충청북도 제천시 고암동 1169-7,공공데이터포털,2020-04-28
37.159238,128.219255,bus_stop,platform,yes,고암동 두진 아파트 입구,충청북도 제천시 고암동 1101,공공데이터포털,2020-04-28
37.156277,128.217175,bus_stop,platform,yes,고암동 금용아파트 옆,충청북도 제천시 청전동 599-19,공공데이터포털,2020-04-28
37.15801,128.230353,bus_stop,platform,yes,고암삼거리 CU편의정,충청북도 제천시 고암동 505-5,공공데이터포털,2020-04-28
37.157757,128.230262,bus_stop,platform,yes,고암삼거리 동마지업사,충청북도 제천시 고암동 498-4,공공데이터포털,2020-04-28
37.162733,128.234376,bus_stop,platform,yes,명지병원입구,충청북도 제천시 고암동 565-30,공공데이터포털,2020-04-28
37.162714,128.234803,bus_stop,platform,yes,명지병원입구,충청북도 제천시 고암동 565-8,공공데이터포털,2020-04-28
37.162937,128.244825,bus_stop,platform,yes,고암 테크노빌 앞,충청북도 제천시 고암동 38-2,공공데이터포털,2020-04-28
37.166309,128.221021,bus_stop,platform,yes,고암동 무덤실 마을 앞,충청북도 제천시 고암동 1013,공공데이터포털,2020-04-28
37.165622,128.231682,bus_stop,platform,yes,고암동 둔전골 마을입구,충청북도 제천시 고암동 737-2,공공데이터포털,2020-04-28
37.173825,128.234883,bus_stop,platform,yes,고암동 보궁장례식장 입구,충청북도 제천시 고암동 910-1,공공데이터포털,2020-04-28
37.142534,128.212667,bus_stop,platform,yes,"시외버스터미널,우리은행",충청북도 제천시 의림동 7-4,공공데이터포털,2020-04-28
37.144227,128.21338,bus_stop,platform,yes,청전동 롯데슈퍼,충청북도 제천시 중앙로2가 67-6 ,공공데이터포털,2020-04-28
37.141519,128.211133,bus_stop,platform,yes,모아산부인과 앞,충청북도 제천시 의림동 32-2,공공데이터포털,2020-04-28
37.14211,128.212947,bus_stop,platform,yes,시외버스터미널.우리은행,충청북도 제천시 중앙로2가 73-12,공공데이터포털,2020-04-28
37.13923,128.210777,bus_stop,platform,yes,중앙공원,충청북도 제천시 중앙로2가 26-1,공공데이터포털,2020-04-28
37.139535,128.21187,bus_stop,platform,yes,하나은행 앞,충청북도 제천시 중앙로2가 87-9,공공데이터포털,2020-04-28
37.13814,128.210853,bus_stop,platform,yes,중앙우체국,충청북도 제천시 중앙로1가 129,공공데이터포털,2020-04-28
37.136625,128.211299,bus_stop,platform,yes,중앙시장,충청북도 제천시 중앙로1가 77,공공데이터포털,2020-04-28
37.136004,128.210926,bus_stop,platform,yes,신중앙시장,충청북도 제천시 중앙로1가 101-1,공공데이터포털,2020-04-28
37.136203,128.21078,bus_stop,platform,yes,중앙시장 아놀드파마 앞,충청북도 제천시 중앙로1가 101,공공데이터포털,2020-04-28
37.13729,128.207294,bus_stop,platform,yes,명동 1통,충청북도 제천시 명동 8-13,공공데이터포털,2020-04-28
37.135338,128.205184,bus_stop,platform,yes,제천여고 앞,충청북도 제천시 명동 169-7,공공데이터포털,2020-04-28
37.133467,128.20331,bus_stop,platform,yes,남부터미널(삼우이엔지앞),충청북도 제천시 명동 334-7,공공데이터포털,2020-04-28
37.135827,128.209181,bus_stop,platform,yes,명동사거리,충청북도 제천시 명동 57-1,공공데이터포털,2020-04-28
