위도,경도,office,name,operator,addr:full
35.16227726,129.1658748,estate_agent,LCT신화공인중개사사무소,김유경,"부산광역시 해운대구 해운대해변로 322 111호 (중동, 골든튤립상가)"
35.16227726,129.1658748,estate_agent,LCT신화공인중개사사무소,허욱성,"부산광역시 해운대구 해운대해변로 322 111호 (중동, 골든튤립상가)"
35.1609695,129.1668879,estate_agent,LCT에이스공인중개사사무소,손홍규,"부산광역시 해운대구 해운대해변로298번길 29 근생106호일부(중동,해운대푸르지오시티)"
35.1609695,129.1668879,estate_agent,LCT예일공인중개사사무소,김경애,"부산광역시 해운대구 해운대해변로298번길 29 근생104호(중동, 해운대푸르지오시티)"
35.16110882,129.1711267,estate_agent,LCT해운대미포부동산중개,여혜순,부산광역시 해운대구 달맞이길 58 101호일부(중동)
35.16110882,129.1711267,estate_agent,LCT해운대미포부동산중개,곽근호,부산광역시 해운대구 달맞이길 58 101호일부(중동)
35.18894778,129.0806016,estate_agent,LG공인중개사사무소,이상민,"부산광역시 연제구 중앙대로 1135 4층(연산동,해성빌딩)"
35.16181466,129.1155091,estate_agent,LG공인중개사사무소,김홍금,부산광역시 수영구 무학로 15 (광안동)
35.16181466,129.1155091,estate_agent,LG공인중개사사무소,박영호,부산광역시 수영구 무학로 15 (광안동)
35.12692281,129.1095247,estate_agent,LG메트로공인중개사사무소,이경미,"부산광역시 남구 분포로 111 1001동102호(용호동, 분산상가)"
35.18066924,129.1738668,estate_agent,LG부동산공인중개사사무소,이상미,"부산광역시 해운대구 대천로103번길 61 상가동 110호(좌동,LG아파트)"
35.12692281,129.1095247,estate_agent,LG신라공인중개사사무소,이수애,"부산광역시 남구 분포로 111 1003동 109호 (용호동, 엘지메트로시티)"
