위도,경도,데이터기준일자,highway,support,light_method,light:lit,light:shape,light:tilt
37.487888,126.566466,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488018,126.566276,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48821,126.566027,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488416,126.565776,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491121,126.561062,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491006,126.561271,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49088,126.561475,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490714,126.561712,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490537,126.561996,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490415,126.562166,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490307,126.562333,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490183,126.5625,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490023,126.562769,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489846,126.563023,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489674,126.563282,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489491,126.563546,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489359,126.563702,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489229,126.563889,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489085,126.564177,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488905,126.564437,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488734,126.564686,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488562,126.564953,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488401,126.565133,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488652,126.565407,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488769,126.56516,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488942,126.564902,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489118,126.564636,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48933,126.564374,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489498,126.564169,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489641,126.563977,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489739,126.56375,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489907,126.563516,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490052,126.56324,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490236,126.562998,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490418,126.562747,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490532,126.5626,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490666,126.562424,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490763,126.562222,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49093,126.561977,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49111,126.561715,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491281,126.561448,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491406,126.56132,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4946,126.555888,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494541,126.556042,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494364,126.556301,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494183,126.556552,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493999,126.556804,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493815,126.557051,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493721,126.557233,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493593,126.557457,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49342,126.557714,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49325,126.557974,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493076,126.558239,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4929,126.558494,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492726,126.558758,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492556,126.55902,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492381,126.559273,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49221,126.559538,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492036,126.559797,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491862,126.560054,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491687,126.560314,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491496,126.560556,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491296,126.560788,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491569,126.56104,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491724,126.560752,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491874,126.560513,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492064,126.560245,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49222,126.559992,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492425,126.559704,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49257,126.559467,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492762,126.559203,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492919,126.558953,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493106,126.558679,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493263,126.558433,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493437,126.558178,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493613,126.557912,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493782,126.557655,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493927,126.557427,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494033,126.557273,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494203,126.557014,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494374,126.55675,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494552,126.556498,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494732,126.556234,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494867,126.556057,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500785,126.576592,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.50067,126.576274,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500561,126.57591,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500448,126.575522,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500321,126.575132,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500191,126.574679,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.50005,126.574239,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49991,126.573781,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499791,126.574077,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499934,126.574533,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500076,126.574989,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500215,126.575431,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500041,126.575609,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500302,126.575705,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500442,126.576145,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500559,126.576522,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500634,126.576781,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500612,126.576953,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500437,126.577025,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500253,126.577123,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500232,126.576946,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500177,126.576782,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500112,126.576591,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.500047,126.576391,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499961,126.576122,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489854,126.560549,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489584,126.560293,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489461,126.56017,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489259,126.560068,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489117,126.560269,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488982,126.560483,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488845,126.560672,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488698,126.560895,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488562,126.561106,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488421,126.561312,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488248,126.561578,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488107,126.56178,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487987,126.561962,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487859,126.562148,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487759,126.562302,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487586,126.56256,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487461,126.562748,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487329,126.56304,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487485,126.563262,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487648,126.563445,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487809,126.563615,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489766,126.560699,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489505,126.561118,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489222,126.56153,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488946,126.561946,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488685,126.562355,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48841,126.562694,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488229,126.562559,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487967,126.562231,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489705,126.560431,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487921,126.562455,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488104,126.562646,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488254,126.562803,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488883,126.563517,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488755,126.563324,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488454,126.563023,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487982,126.563795,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488147,126.563967,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488316,126.564142,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488501,126.564273,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488658,126.564081,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488797,126.563877,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488931,126.563673,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489,126.563613,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489113,126.563456,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489197,126.563275,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489332,126.563064,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489469,126.562862,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48964,126.562607,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489782,126.562403,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489916,126.562189,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490057,126.561987,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490198,126.561771,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490335,126.561565,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490473,126.561353,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490365,126.561121,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490198,126.560945,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49004,126.560777,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490009,126.560686,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490115,126.560468,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489003,126.563325,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488656,126.563017,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48856,126.562857,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488638,126.56268,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488911,126.562266,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489195,126.561846,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489481,126.561428,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48976,126.561009,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489896,126.560826,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.495617,126.565729,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.495849,126.565915,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.496082,126.566172,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.496356,126.566458,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.496633,126.566753,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.496908,126.56704,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.497183,126.567333,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.497462,126.567633,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.497711,126.567908,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49789,126.568234,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498026,126.568543,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498089,126.568754,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49817,126.569014,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498289,126.569309,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49837,126.569617,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498525,126.570055,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498652,126.570512,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498804,126.570941,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498942,126.571376,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498968,126.57154,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499063,126.571817,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49918,126.572201,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499317,126.572617,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499426,126.573041,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499552,126.572738,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49942,126.572325,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499294,126.571934,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499253,126.571688,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499175,126.571465,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.499018,126.571061,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498886,126.570633,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498755,126.570218,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498601,126.569734,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49847,126.569319,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498376,126.568875,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498313,126.568624,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.498163,126.56827,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.497962,126.567909,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.497724,126.567569,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.497436,126.567303,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.497156,126.567007,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.496882,126.566705,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.496607,126.56643,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.496322,126.566138,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49605,126.565847,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487928,126.558168,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487773,126.558351,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487696,126.558321,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487528,126.558147,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487363,126.557972,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487165,126.557891,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487019,126.558091,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486887,126.558299,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486744,126.558503,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486608,126.558712,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486468,126.55892,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486331,126.559128,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48616,126.559379,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485887,126.559796,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485754,126.559927,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485645,126.560097,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485619,126.560191,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485482,126.560393,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48534,126.560612,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485219,126.560831,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485365,126.561027,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485529,126.561218,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485693,126.561391,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485764,126.560195,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485919,126.56036,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486211,126.560665,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487686,126.558489,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487559,126.558712,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487282,126.559122,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487006,126.559536,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486717,126.559966,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48645,126.560375,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486323,126.560497,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486183,126.560405,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485877,126.560039,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486787,126.561327,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486681,126.56116,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48637,126.560822,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485867,126.561561,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48603,126.561737,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486195,126.561908,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486394,126.562078,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486574,126.561865,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486712,126.561654,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486887,126.561393,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486993,126.561239,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487101,126.561077,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487235,126.560866,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487378,126.560656,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487557,126.560379,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487695,126.560185,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487841,126.559955,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487967,126.559771,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48811,126.559558,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488249,126.559361,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48838,126.559149,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
