위도,경도,amenity,name,addr:full,source,source:date,shop,branch,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door,addr:housename
33.2391543,126.4362409,,GS25 서귀대포점,,공공데이터포털,2018-02-23,,서귀대포점,,이어도로,129,대포동,,,,
33.2594012,126.5703057,restaurant,서울삼촌네,,공공데이터포털,2018-02-23,,,,동홍북로,15,동홍동,,,,
33.2328609,126.3140629,restaurant,네덜란드버거,,공공데이터포털,2018-02-23,,,,사계남로216번길,24-32,안덕면,,,,
33.2067734,126.290037,restaurant,던킨도너츠제주송악산점,,공공데이터포털,2018-02-23,,,,형제해안로,322,대정읍,,,,
33.2235695,126.2533082,restaurant,카페달콩,,공공데이터포털,2018-02-23,,,,하모이삼로,51,대정읍,,,,
33.2067734,126.290037,cafe,스타벅스  제주송악산점,,공공데이터포털,2018-02-23,,,,형제해안로,322,대정읍,,1; 2,,
33.2502446,126.4142309,restaurant,투썸플레이스제주중문관광단지점,,공공데이터포털,2018-02-23,,,,중문관광로,90,색달동,,,,
33.3056347,126.7921182,restaurant,슬로우,,공공데이터포털,2018-02-23,,,,일주동로,6470,표선면,,,,
33.382686,126.7888722,restaurant,오늘은,,공공데이터포털,2018-02-23,,,,중산간동로,4772,표선면,,,,
33.4490938,126.9151914,restaurant,아이야,,공공데이터포털,2018-02-23,,,,동류암로,51-1,성산읍,,,,
33.254188,126.6213171,restaurant,카페바라기,,공공데이터포털,2018-02-23,,,,쇠소깍로,209,하효동,,,,
33.2490892,126.5208686,,CU 서귀포서호중로점,,공공데이터포털,2018-02-23,convenience,서귀포서호중로점,,서호남로,92-15,서호동,,,,
33.241909,126.5576506,restaurant,솜반내 풍경,,공공데이터포털,2018-02-23,,,,서홍로,60,서홍동,,,,
33.2923161,126.2996588,restaurant,항공우주박물관 엔젤리너스,,공공데이터포털,2018-02-23,,,,녹차분재로,218,안덕면,,,,
33.2923161,126.2996588,restaurant,항공우주박물관 새차미,,공공데이터포털,2018-02-23,,,,녹차분재로,218,안덕면,,,,
33.2370137,126.5958116,restaurant,섶섬지기,,공공데이터포털,2018-02-23,,,,보목로64번길,79,보목동,,,,
33.244488,126.405938,restaurant,올레카페,,공공데이터포털,2018-02-23,,,,중문관광로,72-114,색달동,,,,
33.4268965,126.8647243,restaurant,플로리안,,공공데이터포털,2018-02-23,,,,서성일로,474,성산읍,,,,
33.2923161,126.2996588,restaurant,항공우주박물관 푸드팰리스,,공공데이터포털,2018-02-23,,,,녹차분재로,218,안덕면,,,,
33.2923161,126.2996588,restaurant,항공우주박물관 롯데리아,,공공데이터포털,2018-02-23,,,,녹차분재로,218,안덕면,,,,
33.2487665,126.567381,,세븐일레븐 서귀포 동문점,,공공데이터포털,2018-02-23,convenience,,,동문로,70,서귀동,,,,
33.2336998,126.3676904,restaurant,카페 아라,,공공데이터포털,2018-02-23,,,,,,,,,,
33.261859,126.5561853,restaurant,띠아모서홍점,,공공데이터포털,2018-02-23,,,,중앙로195번길,2,서홍동,,,,
33.2551726,126.5736765,restaurant,어린이나라방방,,공공데이터포털,2018-02-23,,,,동홍중앙로52번길,14-1,동홍동,,,,
33.3744469,126.8521602,restaurant,모구리의 뜰,,공공데이터포털,2018-02-23,,,,삼달로164번길,9-4,성산읍,,,,
33.2372991,126.4742042,restaurant,제주카페 스르륵,,공공데이터포털,2018-02-23,,,,말질로,428,강정동,,,,
33.2586063,126.5620424,restaurant,시카고핫도그,,공공데이터포털,2018-02-23,,,,중앙로150번길,4-1,동홍동,,,,
33.2487954,126.4198849,restaurant,마신다,,공공데이터포털,2018-02-23,,,,중문관광로,348,중문동,,,,
33.2312411,126.2963537,,세븐일레븐 서귀포안덕사계점,,공공데이터포털,2018-02-23,convenience,,,사계남로21번길,30-5,안덕면,,,,
33.2532184,126.4272791,restaurant,제주몽,,공공데이터포털,2018-02-23,,,,천제연로,194,중문동,,,,
33.2494603,126.6187916,restaurant,테라로사 서귀포지점,,공공데이터포털,2018-02-23,,,,칠십리로658번길,27-16,하효동,,,,
33.2351833,126.5045321,restaurant,나쿠펜다,,공공데이터포털,2018-02-23,,,,이어도로,842-27,강정동,,,,
33.2581442,126.5698153,restaurant,엄블랑,,공공데이터포털,2018-02-23,,,,동홍서로,104-10,동홍동,,,,
33.2522055,126.6231188,restaurant,던킨도너츠제주쇠소깍점,,공공데이터포털,2018-02-23,,,,쇠소깍로,128,하효동,,,,
33.474087,126.9110984,,CU 봄그리고가을리조트점,,공공데이터포털,2018-02-23,convenience,봄그리고가을리조트점,,해맞이해안로,2660,성산읍,,,,
33.4364523,126.9217313,,세븐일레븐 신양점,,공공데이터포털,2018-02-23,convenience,,,신양로,114,성산읍,,,,
33.2500837,126.4828487,restaurant,맘스김밥,,공공데이터포털,2018-02-23,,,,일주서로,235,강정동,,,,
33.2502446,126.4142309,restaurant,투썸플레이스제주중문관광단지2호점,,공공데이터포털,2018-02-23,,,,중문관광로,90,색달동,,,,
33.4035709,126.7804804,restaurant,곤경에빠진버거,,공공데이터포털,2018-02-23,,,,번영로,2570,표선면,,,,
33.2545255,126.4178578,restaurant,중문해물라면 오빠네,,공공데이터포털,2018-02-23,,,,천제연로,115,색달동,,,,
33.4359606,126.9162583,restaurant,성산읍 코지리,,공공데이터포털,2018-02-23,,,,신양로,99,성산읍,,,,
33.2746312,126.7058491,restaurant,플레이(Play),,공공데이터포털,2018-02-23,,,,태위로,536,남원읍,,,,
33.2625599,126.3838962,restaurant,재즈맛집,,공공데이터포털,2018-02-23,,,,소보리당로,220,상예동,,,,
33.2600096,126.6147254,restaurant,갤러리버금(Gallery. 버금),,공공데이터포털,2018-02-23,,,,일주동로,8167-2,하효동,,,,
33.2494552,126.5669792,restaurant,제주권역재활병원꿈앤카페소리,,공공데이터포털,2018-02-23,,,,동문로,1,서귀동,,,,
33.2476269,126.5641044,restaurant,설빙,,공공데이터포털,2018-02-23,,,,이중섭로,4-1,서귀동,,2,,
33.4610534,126.9139939,restaurant,카페바오름561,,공공데이터포털,2018-02-23,,,,오조로,140,성산읍,,,,
33.2526876,126.570047,restaurant,코리아치킨,,공공데이터포털,2018-02-23,,,,태평로537번길,49,동홍동,,,,
33.2387359,126.2315851,restaurant,북마크하우스,,공공데이터포털,2018-02-23,,,,일과대수로11번길,16-8,대정읍,,,,
33.3244501,126.8331639,restaurant,유드림분식,,공공데이터포털,2018-02-23,,,,표선중앙로90번길,13,표선면,,,,
33.4364202,126.9206412,restaurant,망고레이필리핀디저트카페,,공공데이터포털,2018-02-23,,,,신양로,102,성산읍,,,,
33.416346,126.889907,restaurant,아쿠아비치커피숍,,공공데이터포털,2018-02-23,,,,일주동로,4258,성산읍,,,,
33.4349796,126.9163156,restaurant,카페배알로,,공공데이터포털,2018-02-23,,,,환해장성로,941,성산읍,,,,
33.3937793,126.7979406,restaurant,유끼네,,공공데이터포털,2018-02-23,,,,성읍정의현로136번길,5-8,표선면,,,,
33.2477094,126.5617231,restaurant,착한만두앤고로케,,공공데이터포털,2018-02-23,,,,중앙로,35,서귀동,,,,
33.3190481,126.7087521,restaurant,물보라골,,공공데이터포털,2018-02-23,,,,남조로,697,남원읍,,,,
33.259148,126.5727969,restaurant,헬로방방,,공공데이터포털,2018-02-23,,,,동홍북로,74,동홍동,,,,
33.2887993,126.2822574,,GS25 제주영어마을점,,공공데이터포털,2018-02-23,convenience,제주영어마을점,,에듀시티로,74,대정읍,,,,
33.291267,126.2885061,,CU 제주영어교육도시점,,공공데이터포털,2018-02-23,convenience,제주영어교육도시점,,,,,,,,
33.2410003,126.5123075,restaurant,아이비테라스,,공공데이터포털,2018-02-23,,,,법환상로,65,법환동,,,,
33.4610534,126.9139939,restaurant,빈필드,,공공데이터포털,2018-02-23,,,,오조로,129,성산읍,,,,
33.3190481,126.7087521,restaurant,제주티에스휴게음식점,,공공데이터포털,2018-02-23,,,,남조로,861-78,남원읍,,2,,
33.258231,126.5687386,,CU 서귀동홍로점,,공공데이터포털,2018-02-23,convenience,서귀동홍로점,,동홍로,108,동홍동,,,,
33.3262139,126.7650106,restaurant,그림상회,,공공데이터포털,2018-02-23,,,,중산간동로5570번길,9,표선면,,,,
33.2496807,126.5634895,restaurant,또또만두,,공공데이터포털,2018-02-23,,,,중앙로54번길,42,서귀동,,,,
33.2067454,126.2897673,,미레편의점,,공공데이터포털,2018-02-23,convenience,,,형제해안로,322-1,대정읍,,,,
33.4735544,126.911217,restaurant,카페네스카페 성산리조트점,,공공데이터포털,2018-02-23,,,,해맞이해안로,2670,성산읍,,,,
33.2607771,126.5158302,restaurant,카페린다,,공공데이터포털,2018-02-23,,,,중산간동로,8434,서호동,,,,
33.2574431,126.5714934,restaurant,낭만팥집,,공공데이터포털,2018-02-23,,,,동홍서로96번길,17,동홍동,,,,
33.301546,126.317122,restaurant,신화속으로,,공공데이터포털,2018-02-23,,,,신화역사로,473-2,안덕면,,,,
33.2578877,126.5751971,restaurant,지중해,,공공데이터포털,2018-02-23,,,,서호남로32번길,39,서호동,,,,
33.2744356,126.6568976,restaurant,시스베이글,,공공데이터포털,2018-02-23,,,,태위로,87,남원읍,,,,
33.2886219,126.3301078,restaurant,감귤창고카페,,공공데이터포털,2018-02-23,,,,서광동로25번길,11,안덕면,,,,
33.2583322,126.559628,restaurant,달공식당,,공공데이터포털,2018-02-23,,,,중앙로153번길,4,서홍동,,,,
33.240469,126.493008,restaurant,모루티,,공공데이터포털,2018-02-23,,,,이어도로,986-1,법환동,,,,
33.2272567,126.47456,restaurant,미소쉼터,,공공데이터포털,2018-02-23,,,,말질로,296,강정동,,,,
33.3053725,126.8049995,restaurant,헤세드하우스,,공공데이터포털,2018-02-23,,,,가마행남로,42,표선면,,,,
33.3056347,126.7921182,,CU 제주샤인빌리조트점,,공공데이터포털,2018-02-23,convenience,제주샤인빌리조트점,,일주동로,6347-17,표선면,,,,
33.2328609,126.3140629,restaurant,용머리올레휴게소,,공공데이터포털,2018-02-23,,,,사계남로216번길,24-49,안덕면,,,,
33.2484031,126.5663601,cafe,올레길다방,,공공데이터포털,2018-02-23,,,,중정로,94,서귀동,,,,
33.2337896,126.3116142,restaurant,산방산캐릭터아이스크림,,공공데이터포털,2018-02-23,,,,사계남로216번길,24-9,안덕면,,,,
33.2392231,126.5586562,restaurant,대국해저관광(주) 에프엔비사업부,,공공데이터포털,2018-02-23,,,,남성중로,40,서홍동,,,,
33.2524102,126.5549436,,CU 서귀선반네점,,공공데이터포털,2018-02-23,convenience,서귀선반네점,,일주동로,8738,서홍동,,,,
33.2489004,126.5594598,,CU 서귀아랑조을거리점,,공공데이터포털,2018-02-23,convenience,서귀아랑조을거리점,,서문로29번길,15,서귀동,,,,
33.3835243,126.8413634,restaurant,물고기나무,,공공데이터포털,2018-02-23,,,,중산간동로,4204-14,성산읍,,,,
33.248136,126.5632215,restaurant,리틀브라운제주본점,,공공데이터포털,2018-02-23,,,,중정로61번길,4,서귀동,,1,,
33.2576185,126.560127,restaurant,짱아찌김밥,,공공데이터포털,2018-02-23,,,,홍중동로,4-5,서홍동,,,,
33.223711,126.2540091,restaurant,흔한남자의커피이야기,,공공데이터포털,2018-02-23,,,,하모이삼로,59,대정읍,,,,
33.2402854,126.4342037,restaurant,조안베어뮤지엄,,공공데이터포털,2018-02-23,,,,대포로,113,대포동,,,,
33.248136,126.5632215,restaurant,죠스떡볶이 제주서귀포점,,공공데이터포털,2018-02-23,,,,중정로61번길,4,서귀동,,,,
33.2431765,126.4164517,restaurant,유리성휴게점,,공공데이터포털,2018-02-23,,,,,,,,,,
33.2526783,126.4184383,restaurant,천제 푸드트럭,,공공데이터포털,2018-02-23,,,,천제연로,132,중문동,,,,
33.281754,126.6336018,restaurant,행복나무,,공공데이터포털,2018-02-23,,,,신례로,95,남원읍,,1,,
33.2885679,126.3028931,restaurant,카페올림,,공공데이터포털,2018-02-23,,,,녹차분재로,32,안덕면,,,,
33.4626991,126.9357555,restaurant,맛있는여행,,공공데이터포털,2018-02-23,,,,,,,,,,
33.2118052,126.291623,restaurant,송악정,,공공데이터포털,2018-02-23,,,,형제해안로,260,대정읍,,,,
33.2526783,126.4184383,restaurant,중문푸드트럭,,공공데이터포털,2018-02-23,,,,천제연로,132,중문동,,,,
33.2643673,126.4437226,,CU 제주중문사거리점,,공공데이터포털,2018-02-23,convenience,제주중문사거리점,,1100로,6,중문동,,,,
33.4143696,126.8999778,restaurant,제주별,,공공데이터포털,2018-02-23,,,,일주동로,4731,성산읍,,,,
33.266226,126.4427367,restaurant,새코롬,,공공데이터포털,2018-02-23,,,,중산간서로,777,중문동,,1,,
33.4624482,126.9344763,restaurant,림벅와플성산일출봉점 골드바바,,공공데이터포털,2018-02-23,,,,일출로,277,성산읍,,,,
33.254188,126.6213171,restaurant,쇠소깍랜드,,공공데이터포털,2018-02-23,,,,쇠소깍로,100,하효동,,,,
33.2412366,126.424492,restaurant,스트린런치푸드트럭,,공공데이터포털,2018-02-23,,,,,,,,,,
33.2451213,126.3852784,,CU 서귀예래점,,공공데이터포털,2018-02-23,convenience,서귀예래점,,예래로,446,하예동,,,,
33.466534,126.930766,restaurant,브리즈베이호텔,,공공데이터포털,2018-02-23,,,,성산등용로,42,성산읍,,1,,
33.2220044,126.2549772,cafe,현다방,,공공데이터포털,2018-02-23,,,,상모로,323-1,대정읍,,2,,
33.2344079,126.3664832,restaurant,가온해,,공공데이터포털,2018-02-23,,,,난드르로,4,안덕면,,,,
33.2513951,126.4277315,restaurant,초사랑,,공공데이터포털,2018-02-23,,,,천제연로,216,중문동,,1,,
33.2782984,126.7196335,restaurant,이디야커피 제주남원점,,공공데이터포털,2018-02-23,,,,남태해안로,135,남원읍,,1,,
33.2490195,126.5638327,restaurant,쉬멍가,,공공데이터포털,2018-02-23,,,,중정로73번길,11,서귀동,,,,
33.2956392,126.2896818,,GS25 제주국제점,,공공데이터포털,2018-02-23,,제주국제점,,글로벌에듀로145번길,40,대정읍,,,,
33.2446869,126.5266506,restaurant,랍다:즐겁다,,공공데이터포털,2018-02-23,,,,태평로,34-17,호근동,,2,,
33.2532617,126.473267,cafe,맥도날드 제주월드컵스타디움DT점,,공공데이터포털,2018-02-23,,,,일주서로,7,강정동,,1; 2,,
33.255487,126.5686054,restaurant,엔제리너스 서귀포시청DI점,,공공데이터포털,2018-02-23,,,,일주동로,8668,동홍동,,,,
33.2647393,126.3705871,restaurant,춘심이네 카페,,공공데이터포털,2018-02-23,,,,창천중앙로24번길,16,안덕면,,2,,
33.2542585,126.553507,restaurant,해모루,,공공데이터포털,2018-02-23,,,,남성중로,135,서홍동,,1,,
33.2549983,126.4159059,cafe,스타벅스 제주중문DT,,공공데이터포털,2018-02-23,,,,천제연로,95,색달동,,1; 2,,
33.254188,126.6213171,restaurant,리치망고 쇠소깍점,,공공데이터포털,2018-02-23,,,,쇠소깍로,164,하효동,,,,
33.2431765,126.4164517,restaurant,후드푸드트럭,,공공데이터포털,2018-02-23,,,,,,,,,,
33.2370816,126.3873187,restaurant,용우동논짓물점,,공공데이터포털,2018-02-23,,,,논짓물로,15-10,하예동,,,,
33.4623382,126.9348886,cafe,빽다방 제주성산일출봉점,,공공데이터포털,2018-02-23,,,,일출로,280-4,성산읍,,,,
33.2337896,126.3116142,restaurant,산방산용머리휴게소,,공공데이터포털,2018-02-23,,,,사계남로216번길,24-9,안덕면,,,,
33.311317,126.7226314,restaurant,오끼416갤러리,,공공데이터포털,2018-02-23,,,,태수로358번길,3-1,남원읍,,,,
33.2359288,126.513206,restaurant,소담,,공공데이터포털,2018-02-23,,,,막숙포로,152,법환동,,,,
33.2535591,126.5606367,cafe,빽다방 서귀포시청점,,공공데이터포털,2018-02-23,,,,중앙로,99,서홍동,,,,
33.2499302,126.4132655,cafe,중문다방,,공공데이터포털,2018-02-23,,,,중문관광로110번길,15,색달동,,1,,
33.3073838,126.3380661,restaurant,더꾸밈,,공공데이터포털,2018-02-23,,,,동광본동로,14-5,안덕면,,1,,
33.2413649,126.4245153,restaurant,델리지아 미니,,공공데이터포털,2018-02-23,,,,중문관광로,224,중문동,,,,
33.2512799,126.333662,,CU 제주안덕큰길점,,공공데이터포털,2018-02-23,convenience,제주안덕큰길점,,일주서로,1723,안덕면,,,,
33.3801892,126.8371501,restaurant,블루마운틴커피테마파크,,공공데이터포털,2018-02-23,,,,중산간동로,4255,성산읍,,,,
33.3801892,126.8371501,restaurant,베베로,,공공데이터포털,2018-02-23,,,,중산간동로,4255,성산읍,,,,
33.2531869,126.4726051,cafe,스타벅스 서귀포DT,,공공데이터포털,2018-02-23,,,,일주서로,11,강정동,,2,,
33.2071934,126.2903538,restaurant,망고레이송악산점,,공공데이터포털,2018-02-23,,,,형제해안로,316,대정읍,,1,,
33.2541205,126.560076,restaurant,이어도,,공공데이터포털,2018-02-23,,,,서호중로,19,서호동,,1,,
33.1174776,126.266121,restaurant,노을예쁜집,,공공데이터포털,2018-02-23,,,,마라로,73,대정읍,,,,
33.2469861,126.5621759,restaurant,못난이찹쌀꽈배기제주본점,,공공데이터포털,2018-02-23,,,,명동로,1,서귀동,,1,,
33.2545187,126.5173832,restaurant,테이크어반제주테라스(Take Urban Jeju terrace),,공공데이터포털,2018-02-23,,,,서호중로,65,서호동,,1,,라마다앙코르이스트호텔
33.2349355,126.3657417,restaurant,맨날맨날모드락,,공공데이터포털,2018-02-23,,,,난드르로,26,안덕면,,,,
33.24487,126.5679057,restaurant,하올람 커피,,공공데이터포털,2018-02-23,,,,태평로442번길,21,서귀동,,1,,
33.2555211,126.4150466,restaurant,갈치카페,,공공데이터포털,2018-02-23,,,,중문관광로,29,색달동,,,,
33.4709507,126.9170084,restaurant,한라전복,,공공데이터포털,2018-02-23,,,,해맞이해안로,2732,성산읍,,,,
33.2667636,126.6083751,restaurant,금선다원,,공공데이터포털,2018-02-23,,,,효돈로,34,신효동,,,,
33.2528319,126.5577149,restaurant,비빔머꾸제비머꾸,,공공데이터포털,2018-02-23,,,,일주동로,8712,서홍동,,1,,
33.4143696,126.8999778,restaurant,행복모음센터,,공공데이터포털,2018-02-23,,,,일주동로,4282,성산읍,,2,,
33.2469128,126.5608897,restaurant,카페베네엠스테이점,,공공데이터포털,2018-02-23,,,,태평로353번길,14,서귀동,,1,,
33.2483228,126.5662788,,세븐일레븐 서귀포중앙점,,공공데이터포털,2018-02-23,convenience,,,태평로431번길,32,서귀동,,1,,
33.392159,126.8004404,,세븐일레븐 서귀포성읍점,,공공데이터포털,2018-02-23,convenience,,,성읍정의현로,110,표선면,,,,
33.2499481,126.5626575,cafe,오서울다방,,공공데이터포털,2018-02-23,,,,중정로61번길,23,서귀동,,2,,
33.2956392,126.2896818,restaurant,노스코(NOSCO),,공공데이터포털,2018-02-23,,,,글로벌에듀로145번길,40,대정읍,,2,,
33.4408725,126.906148,restaurant,컬러인제주,,공공데이터포털,2018-02-23,,,,난고로42번길,24,성산읍,,,,
33.3296299,126.8302818,,CU 제주표선중앙점,,공공데이터포털,2018-02-23,convenience,제주표선중앙점,,표선중앙로,34,표선면,,,,
33.2968281,126.3723948,restaurant,아뜰리에제주명월,,공공데이터포털,2018-02-23,,,,병악로,31,안덕면,,1,,
33.2788509,126.7174303,restaurant,개미와베짱이,,공공데이터포털,2018-02-23,,,,태위로663번길,1,남원읍,,1,,
33.2470111,126.5691104,restaurant,할머니만두,,공공데이터포털,2018-02-23,,,,동부로,24,서귀동,,1,,
33.2510522,126.5676324,,CU 서귀동홍시민점,,공공데이터포털,2018-02-23,convenience,서귀동홍시민점,,동홍로,29,서귀동,,,,
33.2567573,126.5758432,,세븐일레븐 서귀포동홍현대점,,공공데이터포털,2018-02-23,convenience,,,동홍남로,70,동홍동,,,,
33.4630122,126.9360023,restaurant,꽃담가마솥팥집,,공공데이터포털,2018-02-23,,,,일출로,284-7,성산읍,,,,
33.2534474,126.5058435,,GS25 김정문화점,,공공데이터포털,2018-02-23,convenience,김정문화점,,신서로32번길,10,강정동,,,,
33.2567756,126.572337,,세븐일레븐 서귀포동홍점,,공공데이터포털,2018-02-23,convenience,,,동홍중앙로,70,동홍동,,1,,
33.2212493,126.2522409,cafe,금화다방,,공공데이터포털,2018-02-23,,,,하모중앙로,77,대정읍,,2,,
33.2499302,126.4132655,restaurant,나비채,,공공데이터포털,2018-02-23,,,,중문관광로110번길,15,색달동,,,,
33.2449133,126.5306973,,CU 서귀여고정문점,,공공데이터포털,2018-02-23,convenience,서귀여고정문점,,태평로,69,호근동,,,,
33.2489306,126.5639446,restaurant,원꼬치,,공공데이터포털,2018-02-23,,,,중정로73번길,9,서귀동,,1,,
33.2493117,126.5631433,restaurant,아우토반피시방,,공공데이터포털,2018-02-23,,,,중앙로48번길,15,서귀동,,,,
33.2646885,126.5732289,,GS25 서귀동홍반석점,,공공데이터포털,2018-02-23,,서귀동홍반석점,,동홍로162번길,3,동홍동,,1,,
33.2441813,126.5630395,restaurant,하논,,공공데이터포털,2018-02-23,,,,태평로,398,서귀동,,1,,
33.2530944,126.5578865,,CU 서귀홍중로점,,공공데이터포털,2018-02-23,convenience,서귀홍중로점,,홍중로27번길,1,서홍동,,1,,
33.2492864,126.5581487,,세븐일레븐 서귀포서문로점,,공공데이터포털,2018-02-23,convenience,,,서문로41번길,2,서귀동,,,,
33.2643139,126.5570217,,CU 서귀서홍로점,,공공데이터포털,2018-02-23,convenience,서귀서홍로점,,중산간동로,8048-2,서홍동,,,,
33.2590901,126.5708484,,CU 서귀동홍북로점,,공공데이터포털,2018-02-23,convenience,서귀동홍북로점,,동홍북로,22-1,동홍동,,,,
33.2545135,126.5753237,restaurant,골든큐클럽,,공공데이터포털,2018-02-23,,,,일주동로,8545,동홍동,,,,
33.2560963,126.5630644,restaurant,카페베네서귀포의료원점,,공공데이터포털,2018-02-23,,,,장수로,47,동홍동,,1,,
33.2583289,126.4080818,,CU 중문일주서로점,,공공데이터포털,2018-02-23,convenience,중문일주서로점,,일주서로,962,색달동,,,,
33.4268965,126.8647243,restaurant,벵삭이,,공공데이터포털,2018-02-23,,,,서성일로,936,성산읍,,,,
33.2894549,126.5876107,restaurant,에스케이엘이씨,,공공데이터포털,2018-02-23,,,,토평공단로,78-22,토평동,,1,,
33.2235664,126.2553356,restaurant,철수와영희,,공공데이터포털,2018-02-23,,,,상모로290번길,29,대정읍,,1,,
33.2879642,126.5785245,restaurant,파우제,,공공데이터포털,2018-02-23,,,,인정오름로86번길,2,토평동,,-,,
33.2575199,126.4085525,restaurant,(Boo coffee)부커피,,공공데이터포털,2018-02-23,,,,천제연로,21,색달동,,,,
33.2504491,126.2842402,,CU 제주안성점,,공공데이터포털,2018-02-23,convenience,제주안성점,,,,,,,,
33.2505672,126.5720227,restaurant,요거프레소제주동홍점,,공공데이터포털,2018-02-23,,,,태평로,509,동홍동,,2,209,제이원타워
33.2522495,126.5107549,restaurant,못난이찹쌀꽈배기신시가지점,,공공데이터포털,2018-02-23,,,,신서귀로,35,법환동,,,,
33.2825685,126.2875448,restaurant,바람곶,,공공데이터포털,2018-02-23,,,,중산간서로,2576,대정읍,나,,,
33.2800152,126.7216566,,CU 서귀남원태위로점,,공공데이터포털,2018-02-23,convenience,서귀남원태위로점,,태위로,703,남원읍,,,,
33.2503593,126.5681351,restaurant,슈가얌,,공공데이터포털,2018-02-23,,,,동홍로,20,서귀동,,,,
33.236924,126.297902,restaurant,바람불어좋은날,,공공데이터포털,2018-02-23,,,,사계로,68,안덕면,,,,
33.4268965,126.8647243,,GS25 성산수산점,,공공데이터포털,2018-02-23,,성산수산점,,서성일로,872-18,성산읍,,,,
33.2442635,126.5599329,restaurant,제주특산품할인마트휴게음식점,,공공데이터포털,2018-02-23,,,,남성중로,2-11,서홍동,,,,
33.4621467,126.9364271,,세븐일레븐 성산일출봉점,,공공데이터포털,2018-02-23,convenience,,,일출로,284-12,성산읍,,,2,
33.2480975,126.5624592,,세븐일레븐 서귀포스타점(농업법인헬로팜(주)),,공공데이터포털,2018-02-23,convenience,,,중정로,57,서귀동,,,,
33.2540281,126.5590945,,세븐일레븐 서귀포시청점,,공공데이터포털,2018-02-23,convenience,,,홍중로,12,서홍동,,1,,
33.2297757,126.293107,restaurant,향스토리,,공공데이터포털,2018-02-23,,,,사계남로,102,안덕면,,1,,
33.233888,126.484374,,CU 서귀강정천점,,공공데이터포털,2018-02-23,convenience,서귀강정천점,,이어도로,638,강정동,,1,,
33.3211393,126.8306756,,CU 제주표선마을점,,공공데이터포털,2018-02-23,convenience,제주표선마을점,,표선동서로,192,표선면,,,,
33.2644895,126.3924634,restaurant,상예휴게마트,,공공데이터포털,2018-02-23,,,,우남로2번길,8,상예동,,1,,
33.2352359,126.3129553,restaurant,몽마르카부덴,,공공데이터포털,2018-02-23,,,,사계남로216번길,24-68,안덕면,,1,,
33.259148,126.5727969,,CU 서귀동홍중앙점,,공공데이터포털,2018-02-23,convenience,서귀동홍중앙점,,동홍북로,74,동홍동,,,,
33.2324894,126.4882796,restaurant,후레쉬맘,,공공데이터포털,2018-02-23,,,,이어도로,662,강정동,,2,,
33.467855,126.9239401,,GS25 성산오조점,,공공데이터포털,2018-02-23,,성산오조점,,한도로,129,성산읍,,1,,
33.2629769,126.3982809,,GS25 중문상예점,,공공데이터포털,2018-02-23,convenience,중문상예점,,일주서로,1076,상예동,,,,
33.2577811,126.4135431,,세븐일레븐 서귀포색달점,,공공데이터포털,2018-02-23,convenience,,,색달중앙로,25,색달동,,1,,
33.2899733,126.6935278,restaurant,가뫼물카페,,공공데이터포털,2018-02-23,,,,남위남성로,168,남원읍,,,,
33.2761837,126.2571383,,CU 서귀구억점,,공공데이터포털,2018-02-23,convenience,서귀구억점,,중산간서로,2397,대정읍,,1,,
33.249826,126.4109614,,세븐일레븐 서귀포중문롯데점,,공공데이터포털,2018-02-23,convenience,,,중문관광로72번길,29-5,색달동,,,,
33.3234478,126.8447796,restaurant,모루,,공공데이터포털,2018-02-23,,,,민속해안로,537,표선면,,1,,
33.2515944,126.4240302,restaurant,못난이찹쌀꽈배기3호점,,공공데이터포털,2018-02-23,,,,천제연로,182,중문동,,1,,
33.4636892,126.933465,restaurant,이디야커피성산점,,공공데이터포털,2018-02-23,,,,성산중앙로,43,성산읍,,,,
33.2350833,126.3136705,restaurant,스위트브라운,,공공데이터포털,2018-02-23,,,,사계남로216번길,24-61,안덕면,,2,,
33.450195,126.9145044,,GS25 성산고성점,,공공데이터포털,2018-02-23,convenience,성산고성점,,고성오조로,73,성산읍,,1,,
33.2560492,126.5723584,,CU 서귀동홍대림점,,공공데이터포털,2018-02-23,convenience,서귀동홍대림점,,동홍중앙로,58-1,동홍동,,1,,
33.2589211,126.3537935,restaurant,감산휴게마트,,공공데이터포털,2018-02-23,,,,감산중로,34,안덕면,,,,
33.4635831,126.933817,,CU 제주성산중앙로점,,공공데이터포털,2018-02-23,convenience,제주성산중앙로점,,성산중앙로,44,성산읍,,,,
33.2615636,126.49447,restaurant,제주맛드림,,공공데이터포털,2018-02-23,,,,,,,,,,
33.2812109,126.7340308,restaurant,무인카페등대,,공공데이터포털,2018-02-23,,,,남태해안로,145,남원읍,,1,,
33.2439871,126.5677702,,세븐일레븐 서귀포송산점,,공공데이터포털,2018-02-23,convenience,,,칠십리로,139,서귀동,,,,
33.255487,126.5686054,restaurant,참좋은슈퍼분식,,공공데이터포털,2018-02-23,,,,일주동로,8806,서홍동,,,,
33.258388,126.57472,restaurant,에브리데이,,공공데이터포털,2018-02-23,,,,동홍동로,37,동홍동,,1,,
33.2489663,126.5216984,,CU 서귀포부영점,,공공데이터포털,2018-02-23,convenience,서귀포부영점,,서호남로,91,서호동,상가,,101,
33.2453597,126.5655406,restaurant,꽃돼지분식,,공공데이터포털,2018-02-23,,,,태평로,423,서귀동,,1,,
