위도,경도,amenity,name,addr:full,source,source:date,shop
33.3244501,126.8331639,휴게음식점,유드림분식,제주특별자치도 서귀포시 표선면 표선중앙로90번길 13,공공데이터포털,2018-02-23,
33.4364202,126.9206412,휴게음식점,망고레이필리핀디저트카페,제주특별자치도 서귀포시 성산읍 신양로 102,공공데이터포털,2018-02-23,
33.416346,126.889907,휴게음식점,아쿠아비치커피숍,제주특별자치도 서귀포시 성산읍 일주동로 4258,공공데이터포털,2018-02-23,
33.4349796,126.9163156,휴게음식점,카페배알로,제주특별자치도 서귀포시 성산읍 환해장성로 941,공공데이터포털,2018-02-23,
33.3937793,126.7979406,휴게음식점,유끼네,제주특별자치도 서귀포시 표선면 성읍정의현로136번길 5-8,공공데이터포털,2018-02-23,
33.2477094,126.5617231,휴게음식점,착한만두앤고로케,제주특별자치도 서귀포시 중앙로 35 (서귀동),공공데이터포털,2018-02-23,
33.3190481,126.7087521,휴게음식점,물보라골,제주특별자치도 서귀포시 남원읍 남조로 697,공공데이터포털,2018-02-23,
33.259148,126.5727969,휴게음식점,헬로방방,제주특별자치도 서귀포시 동홍북로 74 (동홍동),공공데이터포털,2018-02-23,
33.2887993,126.2822574,,GS25 제주영어마을점,제주특별자치도 서귀포시 대정읍 에듀시티로 74,공공데이터포털,2018-02-23,convenience
33.291267,126.2885061,,씨유제주영어교육도시점, ,공공데이터포털,2018-02-23,convenience
33.2410003,126.5123075,휴게음식점,아이비테라스,제주특별자치도 서귀포시 법환상로 65 (법환동),공공데이터포털,2018-02-23,
33.4610534,126.9139939,휴게음식점,빈필드,제주특별자치도 서귀포시 성산읍 오조로 129,공공데이터포털,2018-02-23,
33.3190481,126.7087521,휴게음식점,제주티에스휴게음식점,제주특별자치도 서귀포시 남원읍 남조로 861-78 2층,공공데이터포털,2018-02-23,
33.258231,126.5687386,휴게음식점,CU 서귀동홍로점,제주특별자치도 서귀포시 동홍로 108 (동홍동),공공데이터포털,2018-02-23,convenience
33.3262139,126.7650106,휴게음식점,그림상회,제주특별자치도 서귀포시 표선면 중산간동로5570번길 9,공공데이터포털,2018-02-23,
33.2496807,126.5634895,휴게음식점,또또만두,제주특별자치도 서귀포시 중앙로54번길 42 (서귀동),공공데이터포털,2018-02-23,
33.2067454,126.2897673,,미레편의점,제주특별자치도 서귀포시 대정읍 형제해안로 322-1,공공데이터포털,2018-02-23,convenience
33.4735544,126.911217,휴게음식점,카페네스카페 성산리조트점,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,공공데이터포털,2018-02-23,
33.2607771,126.5158302,휴게음식점,카페린다,제주특별자치도 서귀포시 중산간동로 8434 (서호동),공공데이터포털,2018-02-23,
33.2574431,126.5714934,휴게음식점,낭만팥집,제주특별자치도 서귀포시 동홍서로96번길 17 (동홍동),공공데이터포털,2018-02-23,
33.301546,126.317122,휴게음식점,신화속으로,제주특별자치도 서귀포시 안덕면 신화역사로 473-2,공공데이터포털,2018-02-23,
33.2578877,126.5751971,휴게음식점,지중해,제주특별자치도 서귀포시 서호남로32번길 39 (서호동),공공데이터포털,2018-02-23,
33.2744356,126.6568976,휴게음식점,시스베이글,제주특별자치도 서귀포시 남원읍 태위로 87,공공데이터포털,2018-02-23,
33.2886219,126.3301078,휴게음식점,감귤창고카페,제주특별자치도 서귀포시 안덕면 서광동로25번길 11,공공데이터포털,2018-02-23,
33.2583322,126.559628,휴게음식점,달공식당,제주특별자치도 서귀포시 중앙로153번길 4 (서홍동),공공데이터포털,2018-02-23,
33.240469,126.493008,휴게음식점,모루티,제주특별자치도 서귀포시 이어도로 986-1 (법환동),공공데이터포털,2018-02-23,
33.2272567,126.47456,휴게음식점,미소쉼터,제주특별자치도 서귀포시 말질로 296 (강정동),공공데이터포털,2018-02-23,
33.3053725,126.8049995,휴게음식점,헤세드하우스,제주특별자치도 서귀포시 표선면 가마행남로 42,공공데이터포털,2018-02-23,
33.3056347,126.7921182,,씨유 제주샤인빌리조트점,제주특별자치도 서귀포시 표선면 일주동로 6347-17,공공데이터포털,2018-02-23,convenience
33.2328609,126.3140629,휴게음식점,용머리올레휴게소,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-49,공공데이터포털,2018-02-23,
33.2484031,126.5663601,cafe,올레길다방,제주특별자치도 서귀포시 중정로 94 (서귀동),공공데이터포털,2018-02-23,
33.2337896,126.3116142,휴게음식점,산방산캐릭터아이스크림,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-9,공공데이터포털,2018-02-23,
33.2392231,126.5586562,휴게음식점,대국해저관광(주) 에프엔비사업부,제주특별자치도 서귀포시 남성중로 40 (서홍동),공공데이터포털,2018-02-23,
33.2524102,126.5549436,,씨유서귀선반네점,제주특별자치도 서귀포시 일주동로 8738 (서홍동),공공데이터포털,2018-02-23,convenience
33.2489004,126.5594598,,씨유서귀아랑조을거리점,제주특별자치도 서귀포시 서문로29번길 15 (서귀동),공공데이터포털,2018-02-23,convenience
33.3835243,126.8413634,휴게음식점,물고기나무,제주특별자치도 서귀포시 성산읍 중산간동로 4204-14,공공데이터포털,2018-02-23,
33.248136,126.5632215,휴게음식점,리틀브라운제주본점,제주특별자치도 서귀포시 중정로61번길 4 1층 (서귀동),공공데이터포털,2018-02-23,
33.2576185,126.560127,휴게음식점,짱아찌김밥,제주특별자치도 서귀포시 홍중동로 4-5 (서홍동),공공데이터포털,2018-02-23,
33.223711,126.2540091,휴게음식점,흔한남자의커피이야기,제주특별자치도 서귀포시 대정읍 하모이삼로 59,공공데이터포털,2018-02-23,
33.2402854,126.4342037,휴게음식점,조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113 (대포동),공공데이터포털,2018-02-23,
33.248136,126.5632215,휴게음식점,죠스떡볶이 제주서귀포점,제주특별자치도 서귀포시 중정로61번길 4 (서귀동),공공데이터포털,2018-02-23,
33.2431765,126.4164517,휴게음식점,유리성휴게점, ,공공데이터포털,2018-02-23,
33.2526783,126.4184383,휴게음식점,천제 푸드트럭,제주특별자치도 서귀포시 천제연로 132 (중문동),공공데이터포털,2018-02-23,
33.281754,126.6336018,휴게음식점,행복나무,제주특별자치도 서귀포시 남원읍 신례로 95 1층,공공데이터포털,2018-02-23,
33.2885679,126.3028931,휴게음식점,카페올림,제주특별자치도 서귀포시 안덕면 녹차분재로 32,공공데이터포털,2018-02-23,
33.4626991,126.9357555,휴게음식점,맛있는여행, ,공공데이터포털,2018-02-23,
33.2118052,126.291623,휴게음식점,송악정,제주특별자치도 서귀포시 대정읍 형제해안로 260,공공데이터포털,2018-02-23,
33.2526783,126.4184383,휴게음식점,중문푸드트럭,제주특별자치도 서귀포시 천제연로 132 (중문동),공공데이터포털,2018-02-23,
33.2643673,126.4437226,,씨유제주중문사거리점,제주특별자치도 서귀포시 1100로 6 (중문동),공공데이터포털,2018-02-23,convenience
33.4143696,126.8999778,휴게음식점,제주별,제주특별자치도 서귀포시 성산읍 일주동로 4731,공공데이터포털,2018-02-23,
33.266226,126.4427367,휴게음식점,새코롬,제주특별자치도 서귀포시 중산간서로 777 1층 (중문동),공공데이터포털,2018-02-23,
33.4624482,126.9344763,휴게음식점,림벅와플성산일출봉점 골드바바,제주특별자치도 서귀포시 성산읍 일출로 277,공공데이터포털,2018-02-23,
33.254188,126.6213171,휴게음식점,쇠소깍랜드,제주특별자치도 서귀포시 쇠소깍로 100 (하효동),공공데이터포털,2018-02-23,
33.2412366,126.424492,휴게음식점,스트린런치푸드트럭, ,공공데이터포털,2018-02-23,
33.2451213,126.3852784,,씨유서귀예래점,제주특별자치도 서귀포시 예래로 446 (하예동),공공데이터포털,2018-02-23,convenience
33.466534,126.930766,휴게음식점,브리즈베이호텔,제주특별자치도 서귀포시 성산읍 성산등용로 42 1층,공공데이터포털,2018-02-23,
33.2220044,126.2549772,cafe,현다방,제주특별자치도 서귀포시 대정읍 상모로 323-1 2층,공공데이터포털,2018-02-23,
33.2344079,126.3664832,휴게음식점,가온해,제주특별자치도 서귀포시 안덕면 난드르로 4,공공데이터포털,2018-02-23,
33.2513951,126.4277315,휴게음식점,초사랑,제주특별자치도 서귀포시 천제연로 216 1층 (중문동),공공데이터포털,2018-02-23,
33.2782984,126.7196335,휴게음식점,이디야커피 제주남원점,제주특별자치도 서귀포시 남원읍 남태해안로 135 1층,공공데이터포털,2018-02-23,
33.2490195,126.5638327,휴게음식점,쉬멍가,제주특별자치도 서귀포시 중정로73번길 11 (서귀동),공공데이터포털,2018-02-23,
33.2956392,126.2896818,휴게음식점,GS25 제주국제점,제주특별자치도 서귀포시 대정읍 글로벌에듀로145번길 40,공공데이터포털,2018-02-23,
33.2446869,126.5266506,휴게음식점,랍다:즐겁다,제주특별자치도 서귀포시 태평로 34-17 2층 (호근동),공공데이터포털,2018-02-23,
33.2532617,126.473267,휴게음식점,한국맥도날드(유)제주월드컵스타디움DT점,제주특별자치도 서귀포시 일주서로 7 1 2층 (강정동),공공데이터포털,2018-02-23,
33.255487,126.5686054,휴게음식점,엔제리너스 서귀포시청DI점,제주특별자치도 서귀포시 일주동로 8668 (동홍동),공공데이터포털,2018-02-23,
33.2647393,126.3705871,휴게음식점,춘심이네 카페,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16 2층,공공데이터포털,2018-02-23,
33.2542585,126.553507,휴게음식점,해모루,제주특별자치도 서귀포시 남성중로 135 1층 (서홍동),공공데이터포털,2018-02-23,
33.2549983,126.4159059,휴게음식점,스타벅스 제주중문DT,제주특별자치도 서귀포시 천제연로 95 1~2층 (색달동),공공데이터포털,2018-02-23,
33.254188,126.6213171,휴게음식점,리치망고 쇠소깍점,제주특별자치도 서귀포시 쇠소깍로 164 (하효동),공공데이터포털,2018-02-23,
33.2431765,126.4164517,휴게음식점,후드푸드트럭, ,공공데이터포털,2018-02-23,
33.2370816,126.3873187,휴게음식점,용우동논짓물점,제주특별자치도 서귀포시 논짓물로 15-10 (하예동),공공데이터포털,2018-02-23,
33.4623382,126.9348886,cafe,빽다방 제주성산일출봉점,제주특별자치도 서귀포시 성산읍 일출로 280-4,공공데이터포털,2018-02-23,
33.2337896,126.3116142,휴게음식점,산방산용머리휴게소,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-9,공공데이터포털,2018-02-23,
33.311317,126.7226314,휴게음식점,오끼416갤러리,제주특별자치도 서귀포시 남원읍 태수로358번길 3-1,공공데이터포털,2018-02-23,
33.2359288,126.513206,휴게음식점,소담,제주특별자치도 서귀포시 막숙포로 152 (법환동),공공데이터포털,2018-02-23,
33.2535591,126.5606367,cafe,빽다방 서귀포시청점,제주특별자치도 서귀포시 중앙로 99 (서홍동),공공데이터포털,2018-02-23,
33.2499302,126.4132655,cafe,중문다방,제주특별자치도 서귀포시 중문관광로110번길 15 1층 (색달동),공공데이터포털,2018-02-23,
33.3073838,126.3380661,휴게음식점,더꾸밈,제주특별자치도 서귀포시 안덕면 동광본동로 14-5 1층,공공데이터포털,2018-02-23,
33.2413649,126.4245153,휴게음식점,델리지아 미니,제주특별자치도 서귀포시 중문관광로 224 (중문동),공공데이터포털,2018-02-23,
33.2512799,126.333662,,씨유제주안덕큰길점,제주특별자치도 서귀포시 안덕면 일주서로 1723,공공데이터포털,2018-02-23,convenience
33.3801892,126.8371501,휴게음식점,블루마운틴커피테마파크,제주특별자치도 서귀포시 성산읍 중산간동로 4255,공공데이터포털,2018-02-23,
33.3801892,126.8371501,휴게음식점,베베로,제주특별자치도 서귀포시 성산읍 중산간동로 4255,공공데이터포털,2018-02-23,
33.2531869,126.4726051,휴게음식점,스타벅스서귀포DT,제주특별자치도 서귀포시 일주서로 11 1 2층 (강정동),공공데이터포털,2018-02-23,
33.2071934,126.2903538,휴게음식점,망고레이송악산점,제주특별자치도 서귀포시 대정읍 형제해안로 316 1층,공공데이터포털,2018-02-23,
33.2541205,126.560076,휴게음식점,이어도,제주특별자치도 서귀포시 서호중로 19 1층 (서호동),공공데이터포털,2018-02-23,
33.1174776,126.266121,휴게음식점,노을예쁜집,제주특별자치도 서귀포시 대정읍 마라로 73,공공데이터포털,2018-02-23,
33.2469861,126.5621759,휴게음식점,못난이찹쌀꽈배기제주본점,제주특별자치도 서귀포시 명동로 1 1층 (서귀동),공공데이터포털,2018-02-23,
33.2545187,126.5173832,휴게음식점,테이크어반제주테라스(Take Urban Jeju terrace),제주특별자치도 서귀포시 서호중로 65 1층 (서호동 라마다앙코르이스트호텔),공공데이터포털,2018-02-23,
33.2349355,126.3657417,휴게음식점,맨날맨날모드락,제주특별자치도 서귀포시 안덕면 난드르로 26,공공데이터포털,2018-02-23,
33.24487,126.5679057,휴게음식점,하올람 커피,제주특별자치도 서귀포시 태평로442번길 21 1층 (서귀동),공공데이터포털,2018-02-23,
33.2555211,126.4150466,휴게음식점,갈치카페,제주특별자치도 서귀포시 중문관광로 29 (색달동),공공데이터포털,2018-02-23,
33.4709507,126.9170084,휴게음식점,한라전복,제주특별자치도 서귀포시 성산읍 해맞이해안로 2732,공공데이터포털,2018-02-23,
33.2667636,126.6083751,휴게음식점,금선다원,제주특별자치도 서귀포시 효돈로 34 (신효동),공공데이터포털,2018-02-23,
33.2528319,126.5577149,휴게음식점,비빔머꾸제비머꾸,제주특별자치도 서귀포시 일주동로 8712 1층 (서홍동),공공데이터포털,2018-02-23,
33.4143696,126.8999778,휴게음식점,행복모음센터,제주특별자치도 서귀포시 성산읍 일주동로 4282 2층,공공데이터포털,2018-02-23,
33.2469128,126.5608897,휴게음식점,카페베네엠스테이점,제주특별자치도 서귀포시 태평로353번길 14 1층 (서귀동),공공데이터포털,2018-02-23,
33.2483228,126.5662788,휴게음식점,세븐일레븐서귀포중앙점,제주특별자치도 서귀포시 태평로431번길 32 1층 (서귀동),공공데이터포털,2018-02-23,
33.392159,126.8004404,휴게음식점,세븐일레븐서귀포성읍점,제주특별자치도 서귀포시 표선면 성읍정의현로 110,공공데이터포털,2018-02-23,
33.2499481,126.5626575,cafe,오서울다방,제주특별자치도 서귀포시 중정로61번길 23 2층 (서귀동),공공데이터포털,2018-02-23,
33.2956392,126.2896818,휴게음식점,노스코(NOSCO),제주특별자치도 서귀포시 대정읍 글로벌에듀로145번길 40 2층,공공데이터포털,2018-02-23,
33.4408725,126.906148,휴게음식점,컬러인제주,제주특별자치도 서귀포시 성산읍 난고로42번길 24,공공데이터포털,2018-02-23,
33.3296299,126.8302818,,씨유제주표선중앙점,제주특별자치도 서귀포시 표선면 표선중앙로 34,공공데이터포털,2018-02-23,convenience
33.2968281,126.3723948,휴게음식점,아뜰리에제주명월,제주특별자치도 서귀포시 안덕면 병악로 31 1층,공공데이터포털,2018-02-23,
33.2788509,126.7174303,휴게음식점,개미와베짱이,제주특별자치도 서귀포시 남원읍 태위로663번길 1 1층,공공데이터포털,2018-02-23,
33.2470111,126.5691104,휴게음식점,할머니만두,제주특별자치도 서귀포시 동부로 24 1층 (서귀동),공공데이터포털,2018-02-23,
33.2510522,126.5676324,,씨유서귀동홍시민점,제주특별자치도 서귀포시 동홍로 29 (서귀동),공공데이터포털,2018-02-23,convenience
33.2567573,126.5758432,휴게음식점,세븐일레븐서귀포동홍현대점,제주특별자치도 서귀포시 동홍남로 70 (동홍동),공공데이터포털,2018-02-23,
33.4630122,126.9360023,휴게음식점,꽃담가마솥팥집,제주특별자치도 서귀포시 성산읍 일출로 284-7,공공데이터포털,2018-02-23,
33.2534474,126.5058435,,GS25 김정문화점,제주특별자치도 서귀포시 신서로32번길 10 (강정동),공공데이터포털,2018-02-23,convenience
33.2567756,126.572337,휴게음식점,세븐일레븐서귀포동홍점,제주특별자치도 서귀포시 동홍중앙로 70 1층 (동홍동),공공데이터포털,2018-02-23,
33.2212493,126.2522409,cafe,금화다방,제주특별자치도 서귀포시 대정읍 하모중앙로 77 2층,공공데이터포털,2018-02-23,
33.2499302,126.4132655,휴게음식점,나비채,제주특별자치도 서귀포시 중문관광로110번길 15 (색달동),공공데이터포털,2018-02-23,
33.2449133,126.5306973,,씨유서귀여고정문점,제주특별자치도 서귀포시 태평로 69 (호근동),공공데이터포털,2018-02-23,convenience
33.2489306,126.5639446,휴게음식점,원꼬치,제주특별자치도 서귀포시 중정로73번길 9 1층 (서귀동),공공데이터포털,2018-02-23,
33.2493117,126.5631433,휴게음식점,아우토반피시방,제주특별자치도 서귀포시 중앙로48번길 15 (서귀동),공공데이터포털,2018-02-23,
33.2646885,126.5732289,휴게음식점,GS25서귀동홍반석점,제주특별자치도 서귀포시 동홍로162번길 3 1층 (동홍동),공공데이터포털,2018-02-23,
33.2441813,126.5630395,휴게음식점,하논,제주특별자치도 서귀포시 태평로 398 1층 (서귀동),공공데이터포털,2018-02-23,
33.2530944,126.5578865,,씨유서귀홍중로점,제주특별자치도 서귀포시 홍중로27번길 1 1층 (서홍동),공공데이터포털,2018-02-23,convenience
33.2492864,126.5581487,휴게음식점,(주)코리아세븐 서귀포서문로점,제주특별자치도 서귀포시 서문로41번길 2 (서귀동),공공데이터포털,2018-02-23,
33.2643139,126.5570217,,씨유서귀서홍로점,제주특별자치도 서귀포시 중산간동로 8048-2 (서홍동),공공데이터포털,2018-02-23,convenience
33.2590901,126.5708484,,씨유서귀동홍북로점,제주특별자치도 서귀포시 동홍북로 22-1 (동홍동),공공데이터포털,2018-02-23,convenience
33.2545135,126.5753237,휴게음식점,골든큐클럽,제주특별자치도 서귀포시 일주동로 8545 (동홍동),공공데이터포털,2018-02-23,
33.2560963,126.5630644,휴게음식점,카페베네서귀포의료원점,제주특별자치도 서귀포시 장수로 47 1층 (동홍동),공공데이터포털,2018-02-23,
33.2583289,126.4080818,,씨유중문일주서로점,제주특별자치도 서귀포시 일주서로 962 (색달동),공공데이터포털,2018-02-23,convenience
33.4268965,126.8647243,휴게음식점,벵삭이,제주특별자치도 서귀포시 성산읍 서성일로 936,공공데이터포털,2018-02-23,
33.2894549,126.5876107,휴게음식점,에스케이엘이씨,제주특별자치도 서귀포시 토평공단로 78-22 1동 1층 (토평동),공공데이터포털,2018-02-23,
33.2235664,126.2553356,휴게음식점,철수와영희,제주특별자치도 서귀포시 대정읍 상모로290번길 29 1층,공공데이터포털,2018-02-23,
33.2879642,126.5785245,휴게음식점,파우제,제주특별자치도 서귀포시 인정오름로86번길 2 지하층 (토평동),공공데이터포털,2018-02-23,
33.2575199,126.4085525,휴게음식점,(Boo coffee)부커피,제주특별자치도 서귀포시 천제연로 21 (색달동),공공데이터포털,2018-02-23,
33.2504491,126.2842402,,씨유제주안성점, ,공공데이터포털,2018-02-23,convenience
33.2505672,126.5720227,휴게음식점,요거프레소제주동홍점,제주특별자치도 서귀포시 태평로 509 2층 209호 (동홍동 제이원타워),공공데이터포털,2018-02-23,
33.2522495,126.5107549,휴게음식점,못난이찹쌀꽈배기신시가지점,제주특별자치도 서귀포시 신서귀로 35 (법환동 신시가지점),공공데이터포털,2018-02-23,
33.2825685,126.2875448,휴게음식점,바람곶,제주특별자치도 서귀포시 대정읍 중산간서로 2576 나동,공공데이터포털,2018-02-23,
33.2800152,126.7216566,,씨유서귀남원태위로점,제주특별자치도 서귀포시 남원읍 태위로 703,공공데이터포털,2018-02-23,convenience
33.2503593,126.5681351,휴게음식점,슈가얌,제주특별자치도 서귀포시 동홍로 20 (서귀동),공공데이터포털,2018-02-23,
33.236924,126.297902,휴게음식점,바람불어좋은날,제주특별자치도 서귀포시 안덕면 사계로 68,공공데이터포털,2018-02-23,
33.4268965,126.8647243,휴게음식점,GS25성산수산점,제주특별자치도 서귀포시 성산읍 서성일로 872-18,공공데이터포털,2018-02-23,
33.2442635,126.5599329,휴게음식점,제주특산품할인마트휴게음식점,제주특별자치도 서귀포시 남성중로 2-11 (서홍동),공공데이터포털,2018-02-23,
33.4621467,126.9364271,휴게음식점,세븐일레븐성산일출봉점,제주특별자치도 서귀포시 성산읍 일출로 284-12 2호,공공데이터포털,2018-02-23,
33.2480975,126.5624592,휴게음식점,세븐일레븐서귀포스타점(농업법인헬로팜(주)),제주특별자치도 서귀포시 중정로 57 (서귀동),공공데이터포털,2018-02-23,
33.2540281,126.5590945,휴게음식점,세븐일레븐서귀포시청점,제주특별자치도 서귀포시 홍중로 12 1층 (서홍동),공공데이터포털,2018-02-23,
33.2297757,126.293107,휴게음식점,향스토리,제주특별자치도 서귀포시 안덕면 사계남로 102 1층,공공데이터포털,2018-02-23,
33.233888,126.484374,,씨유서귀강정천점,제주특별자치도 서귀포시 이어도로 638 1층 (강정동),공공데이터포털,2018-02-23,convenience
33.3211393,126.8306756,,씨유제주표선마을점,제주특별자치도 서귀포시 표선면 표선동서로 192,공공데이터포털,2018-02-23,convenience
33.2644895,126.3924634,휴게음식점,상예휴게마트,제주특별자치도 서귀포시 우남로2번길 8 1층 (상예동),공공데이터포털,2018-02-23,
33.2352359,126.3129553,휴게음식점,몽마르카부덴,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-68 1층,공공데이터포털,2018-02-23,
33.259148,126.5727969,,씨유서귀동홍중앙점,제주특별자치도 서귀포시 동홍북로 74 (동홍동),공공데이터포털,2018-02-23,convenience
33.2324894,126.4882796,휴게음식점,후레쉬맘,제주특별자치도 서귀포시 이어도로 662 2층 (강정동),공공데이터포털,2018-02-23,
33.467855,126.9239401,휴게음식점,GS25성산오조점,제주특별자치도 서귀포시 성산읍 한도로 129 1층,공공데이터포털,2018-02-23,
33.2629769,126.3982809,휴게음식점,GS25 중문상예점,제주특별자치도 서귀포시 일주서로 1076 (상예동),공공데이터포털,2018-02-23,convenience
33.2577811,126.4135431,휴게음식점,세븐일레븐서귀포색달점,제주특별자치도 서귀포시 색달중앙로 25 1층 (색달동),공공데이터포털,2018-02-23,
33.2899733,126.6935278,휴게음식점,가뫼물카페,제주특별자치도 서귀포시 남원읍 남위남성로 168,공공데이터포털,2018-02-23,
33.2761837,126.2571383,,씨유서귀구억점,제주특별자치도 서귀포시 대정읍 중산간서로 2397 1층,공공데이터포털,2018-02-23,convenience
33.249826,126.4109614,휴게음식점,세븐일레븐서귀포중문롯데점,제주특별자치도 서귀포시 중문관광로72번길 29-5 (색달동),공공데이터포털,2018-02-23,
33.3234478,126.8447796,휴게음식점,모루,제주특별자치도 서귀포시 표선면 민속해안로 537 1층,공공데이터포털,2018-02-23,
33.2515944,126.4240302,휴게음식점,못난이찹쌀꽈배기3호점,제주특별자치도 서귀포시 천제연로 182 1층 (중문동),공공데이터포털,2018-02-23,
33.4636892,126.933465,휴게음식점,이디야커피성산점,제주특별자치도 서귀포시 성산읍 성산중앙로 43,공공데이터포털,2018-02-23,
33.2350833,126.3136705,휴게음식점,스위트브라운,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-61 2층,공공데이터포털,2018-02-23,
33.450195,126.9145044,,GS25 성산고성점,제주특별자치도 서귀포시 성산읍 고성오조로 73 1층,공공데이터포털,2018-02-23,convenience
33.2560492,126.5723584,,씨유서귀동홍대림점,제주특별자치도 서귀포시 동홍중앙로 58-1 1층 (동홍동),공공데이터포털,2018-02-23,convenience
33.2589211,126.3537935,휴게음식점,감산휴게마트,제주특별자치도 서귀포시 안덕면 감산중로 34,공공데이터포털,2018-02-23,
33.4635831,126.933817,,씨유제주성산중앙로점,제주특별자치도 서귀포시 성산읍 성산중앙로 44,공공데이터포털,2018-02-23,convenience
33.2615636,126.49447,휴게음식점,제주맛드림, ,공공데이터포털,2018-02-23,
33.2812109,126.7340308,휴게음식점,무인카페등대,제주특별자치도 서귀포시 남원읍 남태해안로 145 1층,공공데이터포털,2018-02-23,
33.2439871,126.5677702,휴게음식점,세븐일레븐 서귀포송산점,제주특별자치도 서귀포시 칠십리로 139 (서귀동),공공데이터포털,2018-02-23,
33.255487,126.5686054,휴게음식점,참좋은슈퍼분식,제주특별자치도 서귀포시 일주동로 8806 (서홍동),공공데이터포털,2018-02-23,
33.258388,126.57472,휴게음식점,에브리데이,제주특별자치도 서귀포시 동홍동로 37 1층 (동홍동),공공데이터포털,2018-02-23,
33.2489663,126.5216984,,씨유서귀포부영점,제주특별자치도 서귀포시 서호남로 91 상가동 101호 (서호동),공공데이터포털,2018-02-23,convenience
33.2453597,126.5655406,휴게음식점,꽃돼지분식,제주특별자치도 서귀포시 태평로 423 1층 (서귀동),공공데이터포털,2018-02-23,
33.2545653,126.5072614,휴게음식점,GS25신서귀포점,제주특별자치도 서귀포시 신서귀로97번길 45 1층 (강정동),공공데이터포털,2018-02-23,
33.2550279,126.5085509,휴게음식점,7번가피자신서귀점,제주특별자치도 서귀포시 신중로 6 1층 (강정동),공공데이터포털,2018-02-23,
33.3104382,126.3413657,휴게음식점,세븐일레븐동광점,제주특별자치도 서귀포시 안덕면 동광로 164,공공데이터포털,2018-02-23,
33.2491469,126.5657309,휴게음식점,이칠이,제주특별자치도 서귀포시 중정로91번길 7 1층 (서귀동),공공데이터포털,2018-02-23,
33.255487,126.5686054,휴게음식점,에코소랑꼬라지오꿈앤카페,제주특별자치도 서귀포시 일주동로 8777 (서홍동),공공데이터포털,2018-02-23,
33.254188,126.6213171,휴게음식점,쇠소깍탐앤탐스제주점,제주특별자치도 서귀포시 쇠소깍로 122 (하효동),공공데이터포털,2018-02-23,
33.2472388,126.5092079,휴게음식점,찜질방매점,제주특별자치도 서귀포시 월드컵로 33 1층 (법환동),공공데이터포털,2018-02-23,
33.2835671,126.7051642,휴게음식점,세븐일레븐서귀포신흥점,제주특별자치도 서귀포시 남원읍 일주동로 6611,공공데이터포털,2018-02-23,
33.2641256,126.613848,휴게음식점,플러스숑,제주특별자치도 서귀포시 효돈로 137-1 1층 (신효동),공공데이터포털,2018-02-23,
33.2505248,126.6209111,휴게음식점,GS25쇠소깍점,제주특별자치도 서귀포시 쇠소깍로 151-8 (하효동),공공데이터포털,2018-02-23,
33.2422314,126.566816,휴게음식점,몬들락,제주특별자치도 서귀포시 칠십리로 113 (서귀동),공공데이터포털,2018-02-23,
33.4505144,126.9144273,휴게음식점,세븐일레븐 고성점,제주특별자치도 서귀포시 성산읍 고성동서로 66,공공데이터포털,2018-02-23,
33.2835671,126.7051642,휴게음식점,남원휴게소,제주특별자치도 서귀포시 남원읍 일주동로 7224,공공데이터포털,2018-02-23,
33.2402708,126.2507128,,씨유서귀일과수로점,제주특별자치도 서귀포시 대정읍 일주서로 2817,공공데이터포털,2018-02-23,convenience
33.3245683,126.6627718,휴게음식점,머체왓숲길영농조합법인,제주특별자치도 서귀포시 남원읍 서성로 755,공공데이터포털,2018-02-23,
33.3835243,126.8413634,휴게음식점,산지물마을까페,제주특별자치도 서귀포시 중산간동로 7971 (동홍동),공공데이터포털,2018-02-23,
33.4721117,126.9331983,휴게음식점,제주몬순커피,제주특별자치도 서귀포시 성산읍 성산등용로 130-19,공공데이터포털,2018-02-23,
33.2139586,126.2573973,,GS25 서귀운진항점,제주특별자치도 서귀포시 대정읍 최남단해안로125번길 35 1층,공공데이터포털,2018-02-23,convenience
33.2541205,126.560076,,GS25 서귀혁신점,제주특별자치도 서귀포시 대청로 33 101호 (강정동 오름강정웨스트상가),공공데이터포털,2018-02-23,convenience
33.3067321,126.7828911,휴게음식점,매일더탐나,제주특별자치도 서귀포시 표선면 일주동로6455번길 9 1층,공공데이터포털,2018-02-23,
33.3270768,126.8348562,cafe,용용다방,제주특별자치도 서귀포시 표선면 표선동서로 264 2층,공공데이터포털,2018-02-23,
33.3873938,126.8010884,휴게음식점,툇마루커피,제주특별자치도 서귀포시 표선면 성읍정의현로 53,공공데이터포털,2018-02-23,
33.2492088,126.5639079,휴게음식점,하영꼬치,제주특별자치도 서귀포시 중정로73번길 13 (서귀동),공공데이터포털,2018-02-23,
33.222978,126.2582595,휴게음식점,더달,제주특별자치도 서귀포시 대정읍 상모로 289,공공데이터포털,2018-02-23,
