위도,경도,amenity,name,addr:full,source,source:date
33.2512273,126.4300018,restaurant,한스시,제주특별자치도 서귀포시 천제연로 238 (중문동),공공데이터포털,2018-02-23
33.3245683,126.6627718,restaurant,스프링데일골프앤리조트,제주특별자치도 서귀포시 남원읍 서성로 459,공공데이터포털,2018-02-23
33.3245683,126.6627718,restaurant,스프링데일골프앤리조트대식당,제주특별자치도 서귀포시 남원읍 서성로 459,공공데이터포털,2018-02-23
33.2413649,126.4245153,restaurant,제주국제컨벤션센터크라제버거,제주특별자치도 서귀포시 중문관광로 224 (중문동),공공데이터포털,2018-02-23
33.2474435,126.5116938,restaurant,앙끄레국수,제주특별자치도 서귀포시 법환상로2번길 97-18 (법환동),공공데이터포털,2018-02-23
33.2258281,126.257952,restaurant,박김식당,제주특별자치도 서귀포시 대정읍 상모대서로44번길 8,공공데이터포털,2018-02-23
33.2512238,126.5623426,restaurant,투게더,제주특별자치도 서귀포시 중정로91번길 47 (서귀동),공공데이터포털,2018-02-23
33.2204877,126.2499531,restaurant,평진옥,제주특별자치도 서귀포시 대정읍 신영로 68-6,공공데이터포털,2018-02-23
33.2315119,126.5061073,restaurant,아뜰리에안,제주특별자치도 서귀포시 막숙포로 166 (법환동),공공데이터포털,2018-02-23
33.2490611,126.5653299,restaurant,왕천파닭,제주특별자치도 서귀포시 중앙로42번길 33-1 (서귀동),공공데이터포털,2018-02-23
33.4143696,126.8999778,restaurant,구미식당,제주특별자치도 서귀포시 성산읍 일주동로 4213,공공데이터포털,2018-02-23
33.2525109,126.5601249,restaurant,라면김밥전문점뚱스,제주특별자치도 서귀포시 중앙로89번길 6 (서귀동),공공데이터포털,2018-02-23
33.2434627,126.3270381,restaurant,만복해물탕,제주특별자치도 서귀포시 안덕면 산방로 53 (2층),공공데이터포털,2018-02-23
33.2473245,126.5632917,restaurant,또래오래중앙점,제주특별자치도 서귀포시 명동로 11 (서귀동),공공데이터포털,2018-02-23
33.3678216,126.8703286,restaurant,삼달,제주특별자치도 서귀포시 성산읍 삼달하동로 20,공공데이터포털,2018-02-23
33.2220044,126.2549772,restaurant,모슬포한라전복,제주특별자치도 서귀포시 대정읍 영서중로13번길 10,공공데이터포털,2018-02-23
33.2474911,126.5643706,restaurant,구피풋, ,공공데이터포털,2018-02-23
33.2345505,126.3081601,restaurant,부용식당,제주특별자치도 서귀포시 안덕면 산방로 261,공공데이터포털,2018-02-23
33.2608328,126.6148101,restaurant,곤밥앤국수,제주특별자치도 서귀포시 일주동로 8168 (하효동),공공데이터포털,2018-02-23
33.2503415,126.5586378,restaurant,조개까는날,제주특별자치도 서귀포시 서문로 30 (서귀동),공공데이터포털,2018-02-23
33.3258978,126.8317849,restaurant,호꼴락,제주특별자치도 서귀포시 표선면 표선중앙로80번길 9 (제2호),공공데이터포털,2018-02-23
33.237762,126.362801,restaurant,테라스8.9,제주특별자치도 서귀포시 안덕면 대평로 46 (B동),공공데이터포털,2018-02-23
33.2621067,126.5517425,restaurant,마블링,제주특별자치도 서귀포시 서홍로 160 (서홍동),공공데이터포털,2018-02-23
33.2402708,126.2507128,restaurant,상모가든,제주특별자치도 서귀포시 대정읍 일주서로 2530,공공데이터포털,2018-02-23
33.2473776,126.5654723,restaurant,쭈꾸쭈꾸쭈꾸미,제주특별자치도 서귀포시 명동로 32 (서귀동),공공데이터포털,2018-02-23
33.2514372,126.5604451,restaurant,천년맛집,제주특별자치도 서귀포시 중앙로79번길 8 (서귀동),공공데이터포털,2018-02-23
33.2844099,126.5796743,restaurant,토평해뜨는집, ,공공데이터포털,2018-02-23
33.2504227,126.5629266,restaurant,중앙통닭마농치킨2호점,제주특별자치도 서귀포시 중앙로62번길 13 1층 (서귀동),공공데이터포털,2018-02-23
33.2223342,126.2536181,restaurant,모슬포일번지가든,제주특별자치도 서귀포시 대정읍 하모중앙로67번길 11,공공데이터포털,2018-02-23
33.2512123,126.5601773,restaurant,서귀동298-5,제주특별자치도 서귀포시 천지로 42 (서귀동),공공데이터포털,2018-02-23
33.2533831,126.5717236,restaurant,아싸횟집,제주특별자치도 서귀포시 동홍중앙로 29-1 (동홍동),공공데이터포털,2018-02-23
33.3190481,126.7087521,restaurant,육값하네식육가든,제주특별자치도 서귀포시 남원읍 남조로 141,공공데이터포털,2018-02-23
33.2495478,126.57111,restaurant,제주명가두루치기,제주특별자치도 서귀포시 태평로 495 (동홍동),공공데이터포털,2018-02-23
33.2525717,126.4269474,restaurant,중문대양횟집,제주특별자치도 서귀포시 천제연로207번길 9 (중문동),공공데이터포털,2018-02-23
33.2531585,126.5097338,restaurant,군족,제주특별자치도 서귀포시 서호남로32번길 48 1층 (서호동),공공데이터포털,2018-02-23
33.2204108,126.2503827,restaurant,모메든식당모슬포점,제주특별자치도 서귀포시 대정읍 하모항구로 67-14,공공데이터포털,2018-02-23
33.2654015,126.3716523,restaurant,달팽이,제주특별자치도 서귀포시 안덕면 한창로 2,공공데이터포털,2018-02-23
33.2517813,126.5625255,restaurant,시장골목순대,제주특별자치도 서귀포시 동문로 12 (서귀동),공공데이터포털,2018-02-23
33.2348199,126.4893864,restaurant,진가,제주특별자치도 서귀포시 이어도로 689 (강정동),공공데이터포털,2018-02-23
33.2400105,126.5628083,restaurant,양평해장국,제주특별자치도 서귀포시 칠십리로 61 (서귀동),공공데이터포털,2018-02-23
33.3039456,126.6708275,restaurant,예촌골성문맛집,제주특별자치도 서귀포시 남원읍 중산간동로 7131,공공데이터포털,2018-02-23
33.2340344,126.3109797,restaurant,용머리식당,제주특별자치도 서귀포시 안덕면 사계남로216번길 32,공공데이터포털,2018-02-23
33.2360566,126.4975457,restaurant,풍향가든,제주특별자치도 서귀포시 이어도로 770 (강정동),공공데이터포털,2018-02-23
33.2503412,126.5725264,restaurant,금복주,제주특별자치도 서귀포시 태평로512번길 4 (동홍동),공공데이터포털,2018-02-23
33.2393856,126.471238,restaurant,만추,제주특별자치도 서귀포시 이어도로 497 (강정동),공공데이터포털,2018-02-23
33.2791801,126.7187469,restaurant,남원골 정가네 막창,제주특별자치도 서귀포시 남원읍 남한로 4-6,공공데이터포털,2018-02-23
33.2529828,126.5110086,restaurant,신시가지점굽네치킨,제주특별자치도 서귀포시 신서귀로 43 (법환동),공공데이터포털,2018-02-23
33.257702,126.2289377,restaurant,새미골,제주특별자치도 서귀포시 대정읍 일주서로3000번길 139,공공데이터포털,2018-02-23
33.3256037,126.8345533,restaurant,복돈지,제주특별자치도 서귀포시 표선면 표선중앙로 100 2층,공공데이터포털,2018-02-23
33.461686,126.9342243,restaurant,성산양꼬치,제주특별자치도 서귀포시 성산읍 일출로 270-2,공공데이터포털,2018-02-23
33.2496659,126.5671142,restaurant,고도리야식,제주특별자치도 서귀포시 동문동로 7 (서귀동),공공데이터포털,2018-02-23
33.2660294,126.3901653,restaurant,오디마을,제주특별자치도 서귀포시 일주서로 1156-16 (상예동),공공데이터포털,2018-02-23
33.2399882,126.562989,restaurant,선영횟집,제주특별자치도 서귀포시 칠십리로 61-1 1.5층 (서귀동),공공데이터포털,2018-02-23
33.2593881,126.5591664,restaurant,은수네해장국,제주특별자치도 서귀포시 중앙로 163 (서홍동),공공데이터포털,2018-02-23
33.2567824,126.5738714,restaurant,왕호랑이막창,제주특별자치도 서귀포시 동홍남로 52 (동홍동),공공데이터포털,2018-02-23
33.2207825,126.2518737,restaurant,영풍해장국,제주특별자치도 서귀포시 대정읍 하모중앙로 84,공공데이터포털,2018-02-23
33.2664252,126.5734808,restaurant,오일장장터식당,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),공공데이터포털,2018-02-23
33.2664252,126.5734808,restaurant,오일장본전식당,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),공공데이터포털,2018-02-23
33.2664252,126.5734808,restaurant,무진장식당,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),공공데이터포털,2018-02-23
33.2664252,126.5734808,restaurant,오일장어머니식당,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),공공데이터포털,2018-02-23
33.2664252,126.5734808,restaurant,오일장왕십리식당,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),공공데이터포털,2018-02-23
33.2664252,126.5734808,restaurant,풍년식당,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),공공데이터포털,2018-02-23
33.2664252,126.5734808,restaurant,일번지식당,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),공공데이터포털,2018-02-23
33.263534,126.384476,restaurant,중문점보관광식당,제주특별자치도 서귀포시 소보리당로164번길 61 (상예동),공공데이터포털,2018-02-23
33.2664252,126.5734808,restaurant,오일장맛나식당,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),공공데이터포털,2018-02-23
33.2401855,126.5624257,restaurant,부두회수산,제주특별자치도 서귀포시 칠십리로 55 (서귀동),공공데이터포털,2018-02-23
33.2475582,126.4081161,restaurant,한라연회,제주특별자치도 서귀포시 중문관광로72번길 75 (색달동),공공데이터포털,2018-02-23
33.2164454,126.2520233,restaurant,동성수산별관,제주특별자치도 서귀포시 대정읍 최남단해안로 46,공공데이터포털,2018-02-23
33.3017887,126.5095926,restaurant,누가빌리지(주),제주특별자치도 서귀포시 산록남로 2704 (토평동),공공데이터포털,2018-02-23
33.2736501,126.6231687,restaurant,오랑주리,제주특별자치도 서귀포시 남원읍 하례로 296,공공데이터포털,2018-02-23
33.2479574,126.5071097,restaurant,율스버거,제주특별자치도 서귀포시 월드컵로 18 (강정동),공공데이터포털,2018-02-23
33.2711473,126.2025341,restaurant,신토불이,제주특별자치도 서귀포시 대정읍 서삼중로 94,공공데이터포털,2018-02-23
33.2555387,126.621972,restaurant,쇠소깍향기가득,제주특별자치도 서귀포시 쇠소깍로 94 (하효동),공공데이터포털,2018-02-23
33.2646569,126.5603216,restaurant,여원숯불갈비,제주특별자치도 서귀포시 중산간동로 8016-3 (동홍동),공공데이터포털,2018-02-23
33.4647727,126.9346932,restaurant,마시카호프,제주특별자치도 서귀포시 성산읍 성산중앙로 59-1,공공데이터포털,2018-02-23
33.2583792,126.556763,restaurant,BHC서귀행복점,제주특별자치도 서귀포시 홍중로 64-1 1층 (서홍동),공공데이터포털,2018-02-23
33.2515346,126.5534589,restaurant,한옥집,제주특별자치도 서귀포시 서홍로 41 (서홍동),공공데이터포털,2018-02-23
33.2700443,126.6541023,restaurant,무주향,제주특별자치도 서귀포시 남원읍 위미해안로 118-5,공공데이터포털,2018-02-23
33.3832449,126.8768829,restaurant,괸당네식당,제주특별자치도 서귀포시 성산읍 독자봉로 2,공공데이터포털,2018-02-23
33.2421005,126.5667194,restaurant,건축카페,제주특별자치도 서귀포시 칠십리로 109 (서귀동),공공데이터포털,2018-02-23
33.2781372,126.7198291,restaurant,해수식당,제주특별자치도 서귀포시 남원읍 남태해안로 137-1,공공데이터포털,2018-02-23
33.3125215,126.8374024,restaurant,해비치불턱,제주특별자치도 서귀포시 표선면 민속해안로 384,공공데이터포털,2018-02-23
33.2234929,126.2562649,restaurant,사계짬뽕,제주특별자치도 서귀포시 대정읍 상모로290번길 21,공공데이터포털,2018-02-23
33.2593881,126.5591664,restaurant,노블컨벤션웨딩홀,제주특별자치도 서귀포시 중앙로 163 (서홍동),공공데이터포털,2018-02-23
33.2549296,126.5703335,restaurant,딕시,제주특별자치도 서귀포시 일주동로 8592 (동홍동),공공데이터포털,2018-02-23
33.2457004,126.5232408,restaurant,블랑마레,제주특별자치도 서귀포시 이어도로 1051 (서호동),공공데이터포털,2018-02-23
33.249632,126.4464808,restaurant,동백정원,제주특별자치도 서귀포시 이어도로343번길 117 (대포동),공공데이터포털,2018-02-23
33.2506928,126.5637538,restaurant,신쭈,제주특별자치도 서귀포시 중앙로62번길 23 (서귀동),공공데이터포털,2018-02-23
33.2780552,126.719825,restaurant,흑돼지일번지,제주특별자치도 서귀포시 남원읍 남조로 5,공공데이터포털,2018-02-23
33.2519689,126.5714462,restaurant,집밥,제주특별자치도 서귀포시 문부로 32 (동홍동),공공데이터포털,2018-02-23
33.250576,126.564407,restaurant,맛나리,제주특별자치도 서귀포시 동문로 34 (서귀동),공공데이터포털,2018-02-23
33.2253598,126.2484874,restaurant,(주)제주마켓물류센타킹마트모슬포지점,제주특별자치도 서귀포시 대정읍 동일하모로 158-3,공공데이터포털,2018-02-23
33.2109096,126.2919257,restaurant,텐피자,제주특별자치도 서귀포시 대정읍 형제해안로 268,공공데이터포털,2018-02-23
33.2216217,126.2514119,restaurant,서산아지매,제주특별자치도 서귀포시 대정읍 하모상가로 23,공공데이터포털,2018-02-23
33.2116934,126.2576906,restaurant,너는나의바다,제주특별자치도 서귀포시 대정읍 최남단해안로127번길 3-3,공공데이터포털,2018-02-23
33.2085292,126.2906582,restaurant,건호네식당,제주특별자치도 서귀포시 대정읍 송악관광로411번길 2,공공데이터포털,2018-02-23
33.251034,126.5113486,restaurant,팔공주네횟집,제주특별자치도 서귀포시 김정문화로 61 (서호동),공공데이터포털,2018-02-23
33.2584326,126.4353135,restaurant,중문정든해장국집,제주특별자치도 서귀포시 일주서로 773 (중문동),공공데이터포털,2018-02-23
33.2531635,126.4269765,restaurant,도리치킨,제주특별자치도 서귀포시 천제연로207번길 17 (중문동),공공데이터포털,2018-02-23
33.2496778,126.4113633,restaurant,아일랜드스토리,제주특별자치도 서귀포시 중문관광로72번길 29-9 (색달동),공공데이터포털,2018-02-23
33.2498051,126.5609,restaurant,뚱이네뷔페,제주특별자치도 서귀포시 천지로 26 (서귀동),공공데이터포털,2018-02-23
33.2500167,126.5608751,restaurant,한라산저팔계,제주특별자치도 서귀포시 중앙로59번길 8 (서귀동),공공데이터포털,2018-02-23
33.2464212,126.5618955,restaurant,옛날손칼국수,제주특별자치도 서귀포시 중앙로 19 (서귀동),공공데이터포털,2018-02-23
33.2661075,126.6420477,restaurant,요네주방,제주특별자치도 서귀포시 남원읍 공천포로 83,공공데이터포털,2018-02-23
33.2812324,126.4158092,restaurant,아트빌라스클럽라운지,제주특별자치도 서귀포시 색달중앙로252번길 124 (색달동),공공데이터포털,2018-02-23
33.251093,126.564831,restaurant,흑두루,제주특별자치도 서귀포시 동문동로 33 (서귀동),공공데이터포털,2018-02-23
33.2494819,126.5650763,restaurant,인우식당,제주특별자치도 서귀포시 중앙로48번길 32 (서귀동),공공데이터포털,2018-02-23
33.2214513,126.2533364,restaurant,필,제주특별자치도 서귀포시 대정읍 하모상가로 40-2,공공데이터포털,2018-02-23
33.2812324,126.4158092,restaurant,아트빌라스커뮤니티센터,제주특별자치도 서귀포시 색달중앙로252번길 124 (색달동),공공데이터포털,2018-02-23
33.254156,126.5122303,restaurant,로트105,제주특별자치도 서귀포시 신중로 66 (서호동),공공데이터포털,2018-02-23
33.2647404,126.5682536,restaurant,순대이야기,제주특별자치도 서귀포시 동홍로 184 (동홍동),공공데이터포털,2018-02-23
33.2567178,126.5753148,restaurant,까투리올레점,제주특별자치도 서귀포시 동홍남로 64 (동홍동),공공데이터포털,2018-02-23
33.416346,126.889907,restaurant,모루식당,제주특별자치도 서귀포시 성산읍 일주동로 5089,공공데이터포털,2018-02-23
33.2474435,126.5116938,restaurant,미쎄스올리브,제주특별자치도 서귀포시 법환상로2번길 97-18 (법환동),공공데이터포털,2018-02-23
33.2593098,126.4042812,restaurant,한우설렁탕,제주특별자치도 서귀포시 색달로 3 (색달동),공공데이터포털,2018-02-23
33.2524822,126.5595126,restaurant,서귀포대정식당,제주특별자치도 서귀포시 중앙로89번길 12 (서귀동),공공데이터포털,2018-02-23
33.2825685,126.2875448,restaurant,노리 매,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,공공데이터포털,2018-02-23
33.2468625,126.5639602,restaurant,취향대로취향,제주특별자치도 서귀포시 이중섭로 14 (서귀동),공공데이터포털,2018-02-23
33.4639046,126.9341907,restaurant,스타,제주특별자치도 서귀포시 성산읍 성산중앙로 48,공공데이터포털,2018-02-23
33.3317541,126.6792028,restaurant,한남닭농원식당,제주특별자치도 서귀포시 남원읍 서성로810번길 37,공공데이터포털,2018-02-23
33.449765,126.9147281,restaurant,네네치킨성산점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 18,공공데이터포털,2018-02-23
33.2512479,126.5645055,restaurant,서촌,제주특별자치도 서귀포시 동문동로 37 (서귀동),공공데이터포털,2018-02-23
33.3256066,126.8352439,restaurant,굽네치킨표선점,제주특별자치도 서귀포시 표선면 표선중앙로 106,공공데이터포털,2018-02-23
33.2559652,126.5751746,restaurant,표선얼큰이와 피자디노 동홍점,제주특별자치도 서귀포시 동홍중앙로66번길 30-8 (동홍동),공공데이터포털,2018-02-23
33.2511083,126.5110758,restaurant,숯검댕이,제주특별자치도 서귀포시 김정문화로 59 (서호동),공공데이터포털,2018-02-23
33.2803169,126.7190856,restaurant,비비큐펀앤정,제주특별자치도 서귀포시 남원읍 태위로679번길 12-1,공공데이터포털,2018-02-23
33.2252658,126.2518768,restaurant,굽네치킨모슬포점,제주특별자치도 서귀포시 대정읍 하모중앙로32번길 17 1층,공공데이터포털,2018-02-23
33.4628904,126.9328466,restaurant,윌라라,제주특별자치도 서귀포시 성산읍 성산중앙로 33,공공데이터포털,2018-02-23
33.2576253,126.4135534,restaurant,색달식당,제주특별자치도 서귀포시 색달중앙로 23 (색달동),공공데이터포털,2018-02-23
33.2450768,126.5648521,restaurant,로로417,제주특별자치도 서귀포시 태평로 417 (서귀동),공공데이터포털,2018-02-23
33.2457306,126.3297492,restaurant,번네식당,제주특별자치도 서귀포시 안덕면 산방로 16,공공데이터포털,2018-02-23
33.4489134,126.9153937,restaurant,또또양꼬치,제주특별자치도 서귀포시 성산읍 동류암로 49,공공데이터포털,2018-02-23
33.2313094,126.2980505,restaurant,사계밥집,제주특별자치도 서귀포시 안덕면 산방로 363-1,공공데이터포털,2018-02-23
33.2648413,126.5620734,restaurant,서귀포일번지해장국,제주특별자치도 서귀포시 중산간동로 8002-2 (동홍동),공공데이터포털,2018-02-23
33.2554399,126.5747357,restaurant,군족서귀포점,제주특별자치도 서귀포시 동홍동로 5 (동홍동),공공데이터포털,2018-02-23
33.2542333,126.5611698,restaurant,시청앞탕&탕,제주특별자치도 서귀포시 중앙로 108 2층 (동홍동),공공데이터포털,2018-02-23
33.2487954,126.4198849,restaurant,한우명작오늘,제주특별자치도 서귀포시 중문관광로 312 1층 (중문동),공공데이터포털,2018-02-23
33.3844441,126.8027195,restaurant,백제식당,제주특별자치도 서귀포시 표선면 성읍정의현로22번길 16,공공데이터포털,2018-02-23
33.2569055,126.5728955,restaurant,모이,제주특별자치도 서귀포시 동홍남로 81 (동홍동),공공데이터포털,2018-02-23
33.2635619,126.4378075,restaurant,운정이네중문점,제주특별자치도 서귀포시 중산간서로 726 (중문동),공공데이터포털,2018-02-23
33.2492287,126.5651652,restaurant,성도식당,제주특별자치도 서귀포시 중정로91번길 13 (서귀동),공공데이터포털,2018-02-23
33.2638022,126.6181664,restaurant,술창고,제주특별자치도 서귀포시 효돈로 181 (하효동),공공데이터포털,2018-02-23
33.2494835,126.5592882,restaurant,카페흠뻑,제주특별자치도 서귀포시 서문로29번길 9 (서귀동),공공데이터포털,2018-02-23
33.2321402,126.2381963,restaurant,마농삼계탕,제주특별자치도 서귀포시 대정읍 동일하모로 37,공공데이터포털,2018-02-23
33.2610847,126.4940996,restaurant,엉또올레차이나타운,제주특별자치도 서귀포시 월산로 3 (강정동),공공데이터포털,2018-02-23
33.2620924,126.6165159,restaurant,베지그랑,제주특별자치도 서귀포시 효돈로170번길 20 (하효동),공공데이터포털,2018-02-23
33.2490498,126.5630242,restaurant,제주광어직판장,제주특별자치도 서귀포시 중정로61번길 14 (서귀동),공공데이터포털,2018-02-23
33.2496807,126.5634895,restaurant,귤하르방,제주특별자치도 서귀포시 중앙로54번길 35 2호 (서귀동),공공데이터포털,2018-02-23
33.2379445,126.3661192,restaurant,올레풍차가든,제주특별자치도 서귀포시 안덕면 대평감산로 35,공공데이터포털,2018-02-23
33.2509432,126.4374398,restaurant,오렌지가든,제주특별자치도 서귀포시 천제연로 292 (대포동),공공데이터포털,2018-02-23
33.2509432,126.4374398,restaurant,오렌지가든1호점,제주특별자치도 서귀포시 천제연로 292 (대포동),공공데이터포털,2018-02-23
33.2509432,126.4374398,restaurant,오렌지가든2호점,제주특별자치도 서귀포시 천제연로 292 (대포동),공공데이터포털,2018-02-23
33.240469,126.493008,restaurant,도니우니,제주특별자치도 서귀포시 이어도로 733 (강정동),공공데이터포털,2018-02-23
33.4345727,126.9263432,restaurant,앤티앤스 아쿠아플라넷제주점,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15,공공데이터포털,2018-02-23
33.3726822,126.7971235,restaurant,흑돼지브라더스표선직영점,제주특별자치도 서귀포시 표선면 번영로 3271-4,공공데이터포털,2018-02-23
33.2593313,126.5562977,restaurant,오븐에빠진닭서홍점,제주특별자치도 서귀포시 홍중로 76-3 (서홍동),공공데이터포털,2018-02-23
33.240469,126.493008,restaurant,메밀애,제주특별자치도 서귀포시 이어도로 769 (강정동),공공데이터포털,2018-02-23
33.240469,126.493008,restaurant,수일통닭강정점,제주특별자치도 서귀포시 이어도로 565 (강정동),공공데이터포털,2018-02-23
33.2536997,126.5107926,restaurant,찜,제주특별자치도 서귀포시 신서귀로51번길 5 (법환동),공공데이터포털,2018-02-23
33.4345727,126.9263432,restaurant,제주해양과학관 푸드코트,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15,공공데이터포털,2018-02-23
33.2408107,126.3347888,restaurant,몬딱,제주특별자치도 서귀포시 안덕면 화순중앙로 132,공공데이터포털,2018-02-23
33.2466149,126.4298708,restaurant,베니떼,제주특별자치도 서귀포시 중문관광로 296 (대포동),공공데이터포털,2018-02-23
33.2656171,126.5712626,restaurant,온평화,제주특별자치도 서귀포시 중산간동로 7912 (동홍동),공공데이터포털,2018-02-23
33.4478014,126.9154624,restaurant,꼬기부라더,제주특별자치도 서귀포시 성산읍 일출로 23,공공데이터포털,2018-02-23
33.267345,126.2550138,restaurant,산동산,제주특별자치도 서귀포시 대정읍 중산간서로 2660,공공데이터포털,2018-02-23
33.2508555,126.4242065,restaurant,정인이네식당,제주특별자치도 서귀포시 천제연로188번길 12 (중문동),공공데이터포털,2018-02-23
33.2619174,126.5617693,restaurant,밥의정석,제주특별자치도 서귀포시 중앙로 198-26 (동홍동),공공데이터포털,2018-02-23
33.277758,126.2790746,restaurant,포르체타, ,공공데이터포털,2018-02-23
33.2639747,126.5566914,restaurant,제주흑돈세상수라간,제주특별자치도 서귀포시 중산간동로 8051 (서홍동),공공데이터포털,2018-02-23
33.2315766,126.2962946,restaurant,지니야,제주특별자치도 서귀포시 안덕면 산방로 382,공공데이터포털,2018-02-23
33.2472047,126.5601014,restaurant,청원나들목맛집,제주특별자치도 서귀포시 서문로29번길 37 (서귀동),공공데이터포털,2018-02-23
33.2508555,126.4242065,restaurant,마니마니물회,제주특별자치도 서귀포시 천제연로188번길 12 (중문동),공공데이터포털,2018-02-23
33.1663761,126.2730014,restaurant,가파도용궁정식,제주특별자치도 서귀포시 대정읍 가파로67번길 7,공공데이터포털,2018-02-23
33.2468475,126.5625859,restaurant,궁한스샤브서귀포점,제주특별자치도 서귀포시 명동로 4 (서귀동),공공데이터포털,2018-02-23
33.2444858,126.5637244,restaurant,새서울두루치기,제주특별자치도 서귀포시 태평로 406 (서귀동),공공데이터포털,2018-02-23
33.2572641,126.4154905,restaurant,한그릇,제주특별자치도 서귀포시 중문관광로 7 (색달동),공공데이터포털,2018-02-23
33.4467034,126.8834782,restaurant,프로젝트비,제주특별자치도 서귀포시 성산읍 수산서남로 18-9,공공데이터포털,2018-02-23
33.254619,126.4182628,restaurant,중문착한포차,제주특별자치도 서귀포시 천제연로 119 (색달동),공공데이터포털,2018-02-23
33.2489367,126.5625238,restaurant,수련,제주특별자치도 서귀포시 중앙로48번길 8 (서귀동),공공데이터포털,2018-02-23
33.2747072,126.3625699,restaurant,콩이네두부,제주특별자치도 서귀포시 안덕면 한창로 137,공공데이터포털,2018-02-23
33.247915,126.2766899,restaurant,양자강,제주특별자치도 서귀포시 대정읍 추사로55번길 24,공공데이터포털,2018-02-23
33.2723619,126.676564,restaurant,넙빌레스토리,제주특별자치도 서귀포시 남원읍 태위로2번길 28,공공데이터포털,2018-02-23
33.2424536,126.3049147,restaurant,유앤아이,제주특별자치도 서귀포시 안덕면 사계로114번길 54-93,공공데이터포털,2018-02-23
33.2584326,126.4353135,restaurant,돈가마을,제주특별자치도 서귀포시 일주서로 680 (회수동),공공데이터포털,2018-02-23
33.2354639,126.3667768,restaurant,카페두가시,제주특별자치도 서귀포시 안덕면 대평감산로 9,공공데이터포털,2018-02-23
33.4612504,126.9334723,restaurant,경미네집,제주특별자치도 서귀포시 성산읍 일출로 259,공공데이터포털,2018-02-23
33.2279732,126.3042898,restaurant,바당칼국수,제주특별자치도 서귀포시 안덕면 형제해안로 22,공공데이터포털,2018-02-23
33.326243,126.8333118,restaurant,미몽,제주특별자치도 서귀포시 표선면 표선동서로 252,공공데이터포털,2018-02-23
33.2454578,126.5635744,restaurant,파즈,제주특별자치도 서귀포시 중앙로4번길 15-1 (서귀동),공공데이터포털,2018-02-23
33.2617367,126.5620459,restaurant,유명한정식,제주특별자치도 서귀포시 중앙로150번길 49 (동홍동),공공데이터포털,2018-02-23
33.2425925,126.3276981,restaurant,와이레스토랑,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,공공데이터포털,2018-02-23
33.2463883,126.3350972,restaurant,술통,제주특별자치도 서귀포시 안덕면 화순로 107,공공데이터포털,2018-02-23
33.2361322,126.3670047,restaurant,난드르깡통구이,제주특별자치도 서귀포시 안덕면 대평감산로 14,공공데이터포털,2018-02-23
33.2586235,126.5704149,restaurant,금상첨화,제주특별자치도 서귀포시 동홍서로112번길 4-16 (동홍동),공공데이터포털,2018-02-23
33.2956392,126.2896818,restaurant,피자알볼로제주영어교육도시점,제주특별자치도 서귀포시 대정읍 글로벌에듀로145번길 40 1층,공공데이터포털,2018-02-23
33.2787404,126.7182509,restaurant,358소주타운,제주특별자치도 서귀포시 남원읍 태위로 672-2,공공데이터포털,2018-02-23
33.2906338,126.3009476,restaurant,다와매운갈비찜,제주특별자치도 서귀포시 안덕면 녹차분재로59번길 6,공공데이터포털,2018-02-23
33.4464096,126.9092234,restaurant,농원백숙,제주특별자치도 서귀포시 성산읍 서성일로 1224,공공데이터포털,2018-02-23
33.2526783,126.4184383,restaurant,놀멍쉬멍머그멍,제주특별자치도 서귀포시 천제연로 132 (중문동),공공데이터포털,2018-02-23
33.2515313,126.5126675,restaurant,내담,제주특별자치도 서귀포시 신동로 33 (서호동),공공데이터포털,2018-02-23
33.2474236,126.5689116,restaurant,팔팔아나고장어구이,제주특별자치도 서귀포시 태평로 464 (서귀동),공공데이터포털,2018-02-23
33.4523928,126.9143587,restaurant,왕성참숯구이,제주특별자치도 서귀포시 성산읍 고성오조로 98-3,공공데이터포털,2018-02-23
33.2414088,126.5361357,restaurant,뷰크레스트,제주특별자치도 서귀포시 태평로120번길 36 (호근동),공공데이터포털,2018-02-23
33.2835671,126.7051642,restaurant,하마다,제주특별자치도 서귀포시 남원읍 일주동로 6863,공공데이터포털,2018-02-23
33.2496807,126.5634895,restaurant,동글이,제주특별자치도 서귀포시 중앙로54번길 35 8호 (서귀동),공공데이터포털,2018-02-23
33.2496807,126.5634895,restaurant,왈순이네,제주특별자치도 서귀포시 중앙로54번길 35 3호 (서귀동),공공데이터포털,2018-02-23
33.2496807,126.5634895,restaurant,삼삼삼,제주특별자치도 서귀포시 중앙로54번길 35 4호 (서귀동),공공데이터포털,2018-02-23
