Y좌표,X좌표,ref,name,name:ko,highway,public_transport
35.08684984,128.7657295,630332,(주)에스에이치아이,(주)에스에이치아이,bus_stop,platform
35.09063786,128.831487,630300,(주)태광,(주)태광,bus_stop,platform
35.09031518,128.8312982,630301,(주)태광,(주)태광,bus_stop,platform
35.31273357,128.5986795,104710,1366경남센터,1366경남센터,bus_stop,platform
35.3129172,128.5985963,104709,1366경남센터,1366경남센터,bus_stop,platform
35.22677109,128.5770894,408608,3.15아트센터,3.15아트센터,bus_stop,platform
35.22576206,128.5787387,408607,3.15아트센터,3.15아트센터,bus_stop,platform
35.08688288,128.7707004,630333,ENK,ENK,bus_stop,platform
35.08578793,128.769914,630354,ENK/한진중공업,ENK/한진중공업,bus_stop,platform
35.18033943,128.5607562,630060,GS마트,GS마트,bus_stop,platform
35.18010402,128.5608527,630061,GS마트,GS마트,bus_stop,platform
35.21193121,128.6335744,201203,HSD엔진.피케이밸브,HSD엔진.피케이밸브,bus_stop,platform
35.21174866,128.6338485,201204,HSD엔진.피케이밸브,HSD엔진.피케이밸브,bus_stop,platform
35.23332675,128.5044714,401016,KB국민은행,KB국민은행,bus_stop,platform
35.24676579,128.6150498,120903,KPE,KPE,bus_stop,platform
35.25052541,128.5979819,400127,KT동마산지점,KT동마산지점,bus_stop,platform
35.25005349,128.5978164,400128,KT동마산지점,KT동마산지점,bus_stop,platform
35.20358937,128.5722024,300128,KT서마산지점,KT서마산지점,bus_stop,platform
35.20294987,128.5710189,300119,KT서마산지점,KT서마산지점,bus_stop,platform
35.20283824,128.5703212,300126,KT서마산지점,KT서마산지점,bus_stop,platform
35.21158714,128.6682636,213701,LG2공장,LG2공장,bus_stop,platform
35.21145743,128.6680812,213702,LG2공장,LG2공장,bus_stop,platform
35.20999853,128.695576,214221,LG사원아파트,LG사원아파트,bus_stop,platform
35.20291643,128.6703362,201217,LG산전,LG산전,bus_stop,platform
35.20225787,128.6710654,201218,LG산전,LG산전,bus_stop,platform
35.15271135,128.7190842,503205,LH자은프라임,LH자은프라임,bus_stop,platform
35.15351181,128.7203422,503209,LH자은프라임,LH자은프라임,bus_stop,platform
35.18075441,128.5624987,630058,MH우리병원,MH우리병원,bus_stop,platform
35.18067621,128.5629221,630059,MH우리병원,MH우리병원,bus_stop,platform
35.20773407,128.6745402,213704,OTIS-LG,OTIS-LG,bus_stop,platform
35.20770682,128.675016,213703,OTIS-LG,OTIS-LG,bus_stop,platform
35.21113761,128.6814958,218818,S&T중공업,S&T중공업,bus_stop,platform
35.24687882,128.6229509,117001,SCC㈜,SCC㈜,bus_stop,platform
35.23984739,128.6261514,118402,SG서보,SG서보,bus_stop,platform
35.11193143,128.7161012,522301,STX북문,STX북문,bus_stop,platform
35.11232904,128.7162123,522302,STX북문,STX북문,bus_stop,platform
35.10790724,128.7083095,522303,STX서문,STX서문,bus_stop,platform
35.10794479,128.7080033,522304,STX서문,STX서문,bus_stop,platform
35.12031897,128.7784691,514506,STX아파트,STX아파트,bus_stop,platform
35.12066311,128.778701,514505,STX아파트,STX아파트,bus_stop,platform
35.11373143,128.7233512,630225,STX입구,STX입구,bus_stop,platform
35.11380143,128.7233012,630226,STX입구,STX입구,bus_stop,platform
35.11049049,128.7194519,505501,STX정문,STX정문,bus_stop,platform
35.11061413,128.7193497,505502,STX정문,STX정문,bus_stop,platform
35.11344385,128.7235705,518149,STX조선입구,STX조선입구,bus_stop,platform
35.11277634,128.7247747,518150,STX조선입구,STX조선입구,bus_stop,platform
35.32263598,128.5805454,104717,STX칸1차아파트정문,STX칸1차아파트정문,bus_stop,platform
35.32257898,128.5806281,104718,STX칸1차아파트정문,STX칸1차아파트정문,bus_stop,platform
35.32264364,128.583139,104719,STX칸1차아파트후문,STX칸1차아파트후문,bus_stop,platform
35.32272974,128.5833086,104720,STX칸1차아파트후문,STX칸1차아파트후문,bus_stop,platform
35.31635846,128.58043,104715,STX칸2차아파트,STX칸2차아파트,bus_stop,platform
35.31617493,128.5805745,104716,STX칸2차아파트,STX칸2차아파트,bus_stop,platform
35.09400104,128.7690853,630357,㈜HND로지스틱스,㈜HND로지스틱스,bus_stop,platform
35.115748,128.7787869,502811,㈜대륜기업,㈜대륜기업,bus_stop,platform
35.21766236,128.6001026,407005,㈜동방,㈜동방,bus_stop,platform
35.21791973,128.6002837,407006,㈜동방,㈜동방,bus_stop,platform
35.11560421,128.7791328,502812,㈜세웅전기,㈜세웅전기,bus_stop,platform
35.36062566,128.6442132,110309,가곡마을,가곡마을,bus_stop,platform
35.36047848,128.6440662,110310,가곡마을,가곡마을,bus_stop,platform
35.33532932,128.7090879,118004,가술,가술,bus_stop,platform
35.33516263,128.7088864,118001,가술정류장,가술정류장,bus_stop,platform
35.30386562,128.6750688,116501,가월마을입구,가월마을입구,bus_stop,platform
35.3026771,128.67292,116403,가월윗담,가월윗담,bus_stop,platform
35.30256926,128.672971,116404,가월윗담,가월윗담,bus_stop,platform
35.30344898,128.6745616,116502,가월입구,가월입구,bus_stop,platform
35.20787455,128.6942219,214223,가음은아아파트,가음은아아파트,bus_stop,platform
35.20813443,128.6875982,218813,가음정본동,가음정본동,bus_stop,platform
35.20538959,128.6923705,218815,가음정사거리,가음정사거리,bus_stop,platform
35.20488404,128.6923733,218822,가음정사거리,가음정사거리,bus_stop,platform
35.1120361,128.8384582,630220,가주동시내버스회차지,가주동시내버스회차지,bus_stop,platform
35.33541892,128.7017388,106819,가촌,가촌,bus_stop,platform
35.33533196,128.7016911,106820,가촌,가촌,bus_stop,platform
35.33629113,128.6976921,106818,가촌마을,가촌마을,bus_stop,platform
35.33627111,128.6978382,106817,가촌마을,가촌마을,bus_stop,platform
35.16815686,128.5709774,300624,가포고등학교,가포고등학교,bus_stop,platform
35.16797798,128.5710493,300623,가포고등학교,가포고등학교,bus_stop,platform
35.16196803,128.5752334,300619,가포동,가포동,bus_stop,platform
35.16260617,128.5755382,300620,가포동,가포동,bus_stop,platform
35.15484182,128.5819064,300615,가포본동,가포본동,bus_stop,platform
35.15627128,128.5801042,300616,가포본동,가포본동,bus_stop,platform
35.15180381,128.5867603,300614,가포송신소,가포송신소,bus_stop,platform
35.15148958,128.5867968,300613,가포송신소,가포송신소,bus_stop,platform
35.16573253,128.573579,300622,가포유원지,가포유원지,bus_stop,platform
35.16568175,128.5733887,300621,가포유원지,가포유원지,bus_stop,platform
35.15874478,128.5768516,300618,가포초등학교,가포초등학교,bus_stop,platform
35.1585557,128.576837,300617,가포초등학교,가포초등학교,bus_stop,platform
35.36340332,128.675862,103706,갈전,갈전,bus_stop,platform
35.36320356,128.6788298,103727,갈전리,갈전리,bus_stop,platform
35.36310782,128.6788137,103728,갈전리,갈전리,bus_stop,platform
35.30248347,128.6204405,100709,갈전마을,갈전마을,bus_stop,platform
35.30258261,128.6205108,100710,갈전마을,갈전마을,bus_stop,platform
35.36653344,128.6809755,100703,갈전운동장,갈전운동장,bus_stop,platform
35.36643926,128.6804893,100707,갈전운동장,갈전운동장,bus_stop,platform
35.30733699,128.5997989,119404,감계리,감계리,bus_stop,platform
35.30754373,128.5997304,119403,감계리,감계리,bus_stop,platform
35.30317206,128.6010192,119324,감계입구,감계입구,bus_stop,platform
35.30291628,128.6008376,119323,감계입구,감계입구,bus_stop,platform
35.30050134,128.5865042,103108,감계중학교,감계중학교,bus_stop,platform
35.30221691,128.5938615,103104,감계휴먼빌,감계휴먼빌,bus_stop,platform
35.30234189,128.592914,103105,감계휴먼빌,감계휴먼빌,bus_stop,platform
35.30757175,128.6007584,119326,감나무골,감나무골,bus_stop,platform
35.30697317,128.6006924,119325,감나무골,감나무골,bus_stop,platform
35.20195738,128.5094787,401306,감나무골,감나무골,bus_stop,platform
35.20186202,128.5095373,401305,감나무골,감나무골,bus_stop,platform
35.20324547,128.5192612,400806,감천,감천,bus_stop,platform
35.20315148,128.5192101,400805,감천,감천,bus_stop,platform
35.21007651,128.5093874,301301,감천교,감천교,bus_stop,platform
35.20997063,128.5093854,301302,감천교,감천교,bus_stop,platform
35.20490733,128.5180788,400804,감천마을회관,감천마을회관,bus_stop,platform
35.20771943,128.5133072,630079,감천입구,감천입구,bus_stop,platform
35.20768427,128.5126003,401014,감천입구,감천입구,bus_stop,platform
35.20633701,128.5154646,400802,감천초등학교,감천초등학교,bus_stop,platform
35.20630965,128.5153104,400801,감천초등학교,감천초등학교,bus_stop,platform
35.18722156,128.7978299,630054,갑오마을,갑오마을,bus_stop,platform
35.18484596,128.7985694,630258,갑오마을4단지,갑오마을4단지,bus_stop,platform
35.18485653,128.7990282,630259,갑오마을4단지,갑오마을4단지,bus_stop,platform
35.16403823,128.6082435,207804,갯마을,갯마을,bus_stop,platform
35.16389239,128.6081833,207803,갯마을,갯마을,bus_stop,platform
35.1620411,128.6034407,207806,갯마을입구,갯마을입구,bus_stop,platform
35.1619774,128.6033248,207805,갯마을입구,갯마을입구,bus_stop,platform
35.14163285,128.3723671,315207,거락마을,거락마을,bus_stop,platform
35.14160386,128.3725061,315208,거락마을,거락마을,bus_stop,platform
35.30485908,128.7144713,630123,거성아파트,거성아파트,bus_stop,platform
35.30471551,128.7152525,630363,거성아파트,거성아파트,bus_stop,platform
35.35620503,128.6131493,119371,거풍힐링빌,거풍힐링빌,bus_stop,platform
35.35613607,128.6132265,119372,거풍힐링빌,거풍힐링빌,bus_stop,platform
35.10351548,128.8373885,500501,검문소,검문소,bus_stop,platform
35.2260625,128.6979892,219102,검찰청,검찰청,bus_stop,platform
35.22574398,128.698655,219103,검찰청,검찰청,bus_stop,platform
35.17934343,128.5582462,300635,경남대남부터미널종점,경남대남부터미널종점,bus_stop,platform
35.17916686,128.5584661,300636,경남대남부터미널종점,경남대남부터미널종점,bus_stop,platform
35.24607943,128.6804102,107506,경남대표도서관,경남대표도서관,bus_stop,platform
35.24646417,128.6799422,107505,경남대표도서관입구,경남대표도서관입구,bus_stop,platform
35.18184305,128.559031,300104,경남대학교,경남대학교,bus_stop,platform
35.18082542,128.5578031,300101,경남대학교,경남대학교,bus_stop,platform
35.1807796,128.5587792,300102,경남대학교,경남대학교,bus_stop,platform
35.20141248,128.5675512,300124,경남데파트,경남데파트,bus_stop,platform
35.20119382,128.5673133,300117,경남데파트,경남데파트,bus_stop,platform
35.20101762,128.5675358,300122,경남데파트,경남데파트,bus_stop,platform
35.23638243,128.6938382,108908,경남도의회,경남도의회,bus_stop,platform
35.23648343,128.6936532,108907,경남도의회,경남도의회,bus_stop,platform
35.23509073,128.6934212,108915,경남도의회,경남도의회,bus_stop,platform
35.23533627,128.6938295,108916,경남도의회,경남도의회,bus_stop,platform
35.23569746,128.6916432,119129,경남도청,경남도청,bus_stop,platform
35.2353186,128.691677,119128,경남도청,경남도청,bus_stop,platform
35.23198006,128.6364375,105901,경남문화재연구원,경남문화재연구원,bus_stop,platform
35.23180144,128.6365369,105902,경남문화재연구원,경남문화재연구원,bus_stop,platform
35.23674134,128.6879168,113305,경남선관위,경남선관위,bus_stop,platform
35.23653639,128.6880188,113306,경남선관위,경남선관위,bus_stop,platform
35.206764,128.6554359,211603,경남스틸,경남스틸,bus_stop,platform
35.20709443,128.6549012,211601,경남스틸,경남스틸,bus_stop,platform
35.20682507,128.6551298,211602,경남스틸,경남스틸,bus_stop,platform
35.23061781,128.5767179,400109,경남은행본점,경남은행본점,bus_stop,platform
35.21649553,128.5606437,406101,경남은행연수원,경남은행연수원,bus_stop,platform
35.25327028,128.6078276,118802,경남테크노파크,경남테크노파크,bus_stop,platform
35.254398,128.6067947,118801,경남테크노파크,경남테크노파크,bus_stop,platform
35.1947319,128.5667974,300116,경동메르빌,경동메르빌,bus_stop,platform
35.19474443,128.5665542,300113,경동메르빌,경동메르빌,bus_stop,platform
35.25903538,128.597436,109402,경상고교,경상고교,bus_stop,platform
35.25968044,128.5982512,102601,경상고등학교,경상고등학교,bus_stop,platform
35.25960264,128.598279,109407,경상고등학교,경상고등학교,bus_stop,platform
35.19964082,128.7089206,208005,경상대병원동문,경상대병원동문,bus_stop,platform
35.19972974,128.7087205,208006,경상대병원동문,경상대병원동문,bus_stop,platform
35.19799537,128.7079399,218834,경상대병원정문,경상대병원정문,bus_stop,platform
35.19798534,128.7078933,218836,경상대병원정문,경상대병원정문,bus_stop,platform
35.25891644,128.5974232,109403,경상아파트,경상아파트,bus_stop,platform
35.08699039,128.7678458,630355,경일글로벌로지스틱스,경일글로벌로지스틱스,bus_stop,platform
35.08557799,128.8414222,523331,경제자유구역청,경제자유구역청,bus_stop,platform
35.08578256,128.8399686,523332,경제자유구역청,경제자유구역청,bus_stop,platform
35.08879126,128.8385725,523329,경제자유구역청사거리,경제자유구역청사거리,bus_stop,platform
35.08909502,128.8385985,523330,경제자유구역청사거리,경제자유구역청사거리,bus_stop,platform
35.21990836,128.6796451,208903,경창상가,경창상가,bus_stop,platform
35.21960268,128.6796226,208904,경창상가,경창상가,bus_stop,platform
35.15925071,128.6841943,516302,경화가압장,경화가압장,bus_stop,platform
35.15940443,128.6840822,516301,경화가압장,경화가압장,bus_stop,platform
35.16091587,128.6810826,516404,경화대동다숲,경화대동다숲,bus_stop,platform
35.16099864,128.6809769,516403,경화대동다숲,경화대동다숲,bus_stop,platform
35.15825456,128.6833189,518115,경화동,경화동,bus_stop,platform
35.15826856,128.6841313,518114,경화동,경화동,bus_stop,platform
35.16096615,128.6849148,516303,경화두산위브아파트,경화두산위브아파트,bus_stop,platform
35.1610408,128.6850883,516304,경화두산위브아파트,경화두산위브아파트,bus_stop,platform
35.15340175,128.6869288,519820,경화성당,경화성당,bus_stop,platform
35.15375018,128.6899291,519821,경화시장,경화시장,bus_stop,platform
35.15357963,128.6912891,519822,경화시장,경화시장,bus_stop,platform
35.15887932,128.6863744,518117,경화역,경화역,bus_stop,platform
35.1587062,128.686471,518116,경화역,경화역,bus_stop,platform
35.15356543,128.6858222,519819,경화우체국,경화우체국,bus_stop,platform
35.15764096,128.6816094,518112,경화육교,경화육교,bus_stop,platform
35.15753982,128.6803154,518113,경화육교,경화육교,bus_stop,platform
35.15961514,128.6799932,516402,경화포스코,경화포스코,bus_stop,platform
35.15954465,128.6797601,516401,경화포스코,경화포스코,bus_stop,platform
35.18792239,128.7939975,630228,계동,계동,bus_stop,platform
35.18777776,128.7941838,630229,계동,계동,bus_stop,platform
35.18332672,128.7949085,630232,계동초등학교,계동초등학교,bus_stop,platform
35.18346908,128.7951216,630233,계동초등학교,계동초등학교,bus_stop,platform
35.12739925,128.3822365,320704,계양,계양,bus_stop,platform
35.12714415,128.3826634,320703,계양,계양,bus_stop,platform
35.20854696,128.6348363,201231,고려기업,고려기업,bus_stop,platform
35.2089801,128.6345049,201232,고려기업,고려기업,bus_stop,platform
35.22224954,128.5871527,421901,고속버스터미널,고속버스터미널,bus_stop,platform
35.22226575,128.587365,421902,고속버스터미널,고속버스터미널,bus_stop,platform
35.29692506,128.6284519,101706,고암마을,고암마을,bus_stop,platform
35.29716073,128.6284036,101707,고암마을,고암마을,bus_stop,platform
35.3060693,128.6554104,104615,고양,고양,bus_stop,platform
35.30595785,128.6555537,104618,고양,고양,bus_stop,platform
35.30524397,128.6547447,106709,고양마을회관,고양마을회관,bus_stop,platform
35.30511756,128.6547145,106710,고양마을회관,고양마을회관,bus_stop,platform
35.31017632,128.6572364,104617,고양이주단지,고양이주단지,bus_stop,platform
35.3105305,128.6575322,104620,고양이주단지,고양이주단지,bus_stop,platform
35.25518428,128.618673,120613,고향의봄도서관,고향의봄도서관,bus_stop,platform
35.2552336,128.618199,120614,고향의봄도서관,고향의봄도서관,bus_stop,platform
35.10256838,128.4795362,306308,고현,고현,bus_stop,platform
35.10255959,128.4794468,306307,고현,고현,bus_stop,platform
35.10063652,128.4792693,306305,고현수협조합,고현수협조합,bus_stop,platform
35.10070069,128.4791641,306306,고현수협조합,고현수협조합,bus_stop,platform
35.30157816,128.6634195,104614,곡목,곡목,bus_stop,platform
35.30147896,128.6633885,104611,곡목,곡목,bus_stop,platform
35.10965797,128.4153449,320711,곡안리,곡안리,bus_stop,platform
35.10947326,128.4145013,320709,곡안리,곡안리,bus_stop,platform
35.10944143,128.414869,320710,곡안리,곡안리,bus_stop,platform
35.2776557,128.5305272,422821,곡촌,곡촌,bus_stop,platform
35.27819347,128.5306193,422822,곡촌,곡촌,bus_stop,platform
35.1254442,128.5770311,630066,골매마을입구,골매마을입구,bus_stop,platform
35.12538367,128.5772458,630067,골매마을입구,골매마을입구,bus_stop,platform
35.25165247,128.5447904,409716,곰티고개,곰티고개,bus_stop,platform
35.25171471,128.5449417,409717,곰티고개,곰티고개,bus_stop,platform
35.36695336,128.4821492,630140,공단사거리,공단사거리,bus_stop,platform
35.36731716,128.4822083,630146,공단사거리,공단사거리,bus_stop,platform
35.22865943,128.6517422,118819,공단회관,공단회관,bus_stop,platform
35.22838243,128.6512692,218804,공단회관,공단회관,bus_stop,platform
35.14997641,128.6562413,519704,공설운동장,공설운동장,bus_stop,platform
35.14962043,128.6566456,519708,공설운동장,공설운동장,bus_stop,platform
35.14981468,128.6560014,519703,공설운동장(드림빌),공설운동장(드림빌),bus_stop,platform
35.11329143,128.8039912,518156,공지곡,공지곡,bus_stop,platform
35.11149303,128.8048512,518153,공지곡,공지곡,bus_stop,platform
35.17980887,128.7941476,630236,관동중학교,관동중학교,bus_stop,platform
35.17952482,128.793315,630237,관동중학교,관동중학교,bus_stop,platform
35.37249944,128.4791962,630145,관리공단,관리공단,bus_stop,platform
35.21782089,128.5034041,401310,광려중학교,광려중학교,bus_stop,platform
35.21761222,128.5034909,301303,광려중학교,광려중학교,bus_stop,platform
35.27916839,128.4167678,630086,광복동,광복동,bus_stop,platform
35.27906156,128.4167886,630095,광복동,광복동,bus_stop,platform
35.10663543,128.4961289,321924,광암마을,광암마을,bus_stop,platform
35.10637652,128.4962032,321925,광암마을,광암마을,bus_stop,platform
35.10474243,128.4982582,322104,광암선창,광암선창,bus_stop,platform
35.104638,128.4982195,322103,광암선창,광암선창,bus_stop,platform
35.10037473,128.742951,505604,괴정.제덕,괴정.제덕,bus_stop,platform
35.100225,128.7429096,505603,괴정.제덕,괴정.제덕,bus_stop,platform
35.10125747,128.7454653,516203,괴정마을,괴정마을,bus_stop,platform
35.10111947,128.7457616,516202,괴정마을,괴정마을,bus_stop,platform
35.16249904,128.4720704,317725,괴정마을,괴정마을,bus_stop,platform
35.16262848,128.4721946,317726,괴정마을,괴정마을,bus_stop,platform
35.2360575,128.5589358,409702,교도소,교도소,bus_stop,platform
35.23595848,128.558855,409701,교도소,교도소,bus_stop,platform
35.23362342,128.561141,407209,교도소입구,교도소입구,bus_stop,platform
35.23341969,128.5612438,407210,교도소입구,교도소입구,bus_stop,platform
35.11860781,128.4971136,301602,교동마을입구,교동마을입구,bus_stop,platform
35.11861242,128.4974822,301601,교동마을입구,교동마을입구,bus_stop,platform
35.11765271,128.501035,301603,교동마을회관,교동마을회관,bus_stop,platform
35.2106736,128.5670669,319502,교방동,교방동,bus_stop,platform
35.21069881,128.5851781,322504,구)가야백화점,구)가야백화점,bus_stop,platform
35.21085365,128.585224,322505,구)가야백화점,구)가야백화점,bus_stop,platform
35.25353844,128.5209052,422809,구미동,구미동,bus_stop,platform
35.25311314,128.5209403,422810,구미동,구미동,bus_stop,platform
35.16976007,128.6579639,518157,구민회관(164),구민회관(164),bus_stop,platform
35.16941513,128.6580322,518158,구민회관(164),구민회관(164),bus_stop,platform
35.07143306,128.5666532,322147,구복,구복,bus_stop,platform
35.07123753,128.5666564,322148,구복,구복,bus_stop,platform
35.06566438,128.5615196,322149,구복연륙교종점,구복연륙교종점,bus_stop,platform
35.35535874,128.6862284,116608,구산마을입구,구산마을입구,bus_stop,platform
35.35536333,128.686121,116609,구산마을입구,구산마을입구,bus_stop,platform
35.11956662,128.5803154,301820,구산면사무소,구산면사무소,bus_stop,platform
35.11960155,128.5801857,301817,구산면사무소,구산면사무소,bus_stop,platform
35.30106844,128.5284192,630129,구성삼거리,구성삼거리,bus_stop,platform
35.24522344,128.5282542,422804,구슬골,구슬골,bus_stop,platform
35.24447614,128.5290676,422803,구슬골,구슬골,bus_stop,platform
35.17808348,128.8021836,630392,구실공원,구실공원,bus_stop,platform
35.24864244,128.5982382,420617,구암2동주민센터,구암2동주민센터,bus_stop,platform
35.24651911,128.5947068,420614,구암고등학교,구암고등학교,bus_stop,platform
35.24629644,128.5939782,420615,구암고등학교,구암고등학교,bus_stop,platform
35.24728401,128.5920785,400123,구암동,구암동,bus_stop,platform
35.24680313,128.5918093,400126,구암동,구암동,bus_stop,platform
35.24644428,128.5911325,400131,구암동,구암동,bus_stop,platform
35.24875251,128.5947137,400125,구암동육교,구암동육교,bus_stop,platform
35.2509249,128.5936417,402509,구암동주민센타,구암동주민센타,bus_stop,platform
35.25074443,128.5936932,402506,구암동주민센타,구암동주민센타,bus_stop,platform
35.24871031,128.5917209,402201,구암동현대상가,구암동현대상가,bus_stop,platform
35.2486822,128.5915992,401905,구암동현대상가,구암동현대상가,bus_stop,platform
35.25683837,128.5967508,401902,구암여중,구암여중,bus_stop,platform
35.25689352,128.5968139,401906,구암여중,구암여중,bus_stop,platform
35.25502295,128.5967409,402002,구암중학교,구암중학교,bus_stop,platform
35.25513564,128.5966805,401903,구암중학교,구암중학교,bus_stop,platform
35.25771784,128.5959526,401901,구암한우아파트,구암한우아파트,bus_stop,platform
35.25777611,128.5960072,401907,구암한우아파트,구암한우아파트,bus_stop,platform
35.10606255,128.435441,308101,국군마산병원,국군마산병원,bus_stop,platform
35.10592609,128.4348966,308102,국군마산병원,국군마산병원,bus_stop,platform
35.16808271,128.5662868,300626,국립마산병원,국립마산병원,bus_stop,platform
35.16795642,128.5662876,300625,국립마산병원,국립마산병원,bus_stop,platform
35.22154643,128.6803582,217401,국민은행,국민은행,bus_stop,platform
35.19809208,128.7120228,208001,국방기술품질원,국방기술품질원,bus_stop,platform
35.19787676,128.7120417,208002,국방기술품질원,국방기술품질원,bus_stop,platform
35.09083148,128.7652884,630356,국제물류,국제물류,bus_stop,platform
35.26291181,128.5214149,422702,국제아파트,국제아파트,bus_stop,platform
35.26282554,128.5212068,422701,국제아파트,국제아파트,bus_stop,platform
35.22228848,128.5710904,407219,국제주유소,국제주유소,bus_stop,platform
35.22081443,128.5707652,407218,국제주유소,국제주유소,bus_stop,platform
35.27715037,128.4030269,630089,군농협,군농협,bus_stop,platform
35.11798143,128.5453282,309201,군령,군령,bus_stop,platform
35.11780732,128.5453375,309202,군령,군령,bus_stop,platform
35.1185428,128.5409056,322119,군령삼거리,군령삼거리,bus_stop,platform
35.11838219,128.5403527,322118,군령삼거리,군령삼거리,bus_stop,platform
35.11836148,128.5407961,322117,군령삼거리,군령삼거리,bus_stop,platform
35.27730647,128.6160901,119310,굴현고개,굴현고개,bus_stop,platform
35.27675083,128.6161063,119309,굴현고개,굴현고개,bus_stop,platform
35.07609092,128.6021612,315301,궁개,궁개,bus_stop,platform
35.07619535,128.6024015,315302,궁개,궁개,bus_stop,platform
35.16363483,128.6130527,202303,귀산,귀산,bus_stop,platform
35.16362791,128.6131945,216003,귀산,귀산,bus_stop,platform
35.25471506,128.6136884,107603,극동아파트,극동아파트,bus_stop,platform
35.25454874,128.6136132,107604,극동아파트,극동아파트,bus_stop,platform
35.11421248,128.445919,302401,근곡마을,근곡마을,bus_stop,platform
35.08301142,128.8128627,523205,글로벌물류센터,글로벌물류센터,bus_stop,platform
35.0833043,128.8127569,523204,글로벌물류센터,글로벌물류센터,bus_stop,platform
35.24635895,128.5860753,402505,금강테니스장,금강테니스장,bus_stop,platform
35.24612714,128.585867,402504,금강테니스장,금강테니스장,bus_stop,platform
35.33319449,128.6669378,104627,금동,금동,bus_stop,platform
35.33312544,128.6670842,104630,금동,금동,bus_stop,platform
35.31021496,128.7352532,630380,금병초등학교,금병초등학교,bus_stop,platform
35.31012637,128.7354602,630381,금병초등학교,금병초등학교,bus_stop,platform
35.14875388,128.4456952,321405,금산1반,금산1반,bus_stop,platform
35.14864435,128.4455914,321406,금산1반,금산1반,bus_stop,platform
35.15139954,128.4461196,321411,금산1반,금산1반,bus_stop,platform
35.15139373,128.4462292,321412,금산1반,금산1반,bus_stop,platform
35.3277582,128.6685011,104657,금산리,금산리,bus_stop,platform
35.32767497,128.6685304,104658,금산리,금산리,bus_stop,platform
35.32344425,128.6637451,104626,금산마을,금산마을,bus_stop,platform
35.32323176,128.6635343,104623,금산마을,금산마을,bus_stop,platform
35.150047,128.447732,321409,금산마을,금산마을,bus_stop,platform
35.150127,128.447689,321410,금산마을,금산마을,bus_stop,platform
35.14601436,128.4504695,321612,금산마을 입구,금산마을 입구,bus_stop,platform
35.14595394,128.4503454,321611,금산마을 입구,금산마을 입구,bus_stop,platform
35.13806051,128.382357,302701,금암 (중촌)마을,금암 (중촌)마을,bus_stop,platform
35.13800448,128.3823394,302702,금암 (중촌)마을,금암 (중촌)마을,bus_stop,platform
35.13687726,128.3743426,315206,금암마을,금암마을,bus_stop,platform
35.13678076,128.3742915,315205,금암마을,금암마을,bus_stop,platform
35.26154856,128.6292549,115313,금호온천,금호온천,bus_stop,platform
35.15376184,128.6709747,504002,금화맨션,금화맨션,bus_stop,platform
35.15385514,128.6708784,504001,금화맨션,금화맨션,bus_stop,platform
35.20134171,128.576882,322011,기업은행앞어시장,기업은행앞어시장,bus_stop,platform
35.2009354,128.5758038,322012,기업은행앞어시장,기업은행앞어시장,bus_stop,platform
35.30170109,128.7463525,630111,기영아파트,기영아파트,bus_stop,platform
35.30182864,128.7463255,630116,기영아파트,기영아파트,bus_stop,platform
35.23981672,128.7000562,108921,길상사입구,길상사입구,bus_stop,platform
35.2399871,128.7000065,108922,길상사입구,길상사입구,bus_stop,platform
35.3119017,128.6051317,119329,까치골,까치골,bus_stop,platform
35.31211771,128.6056242,119330,까치골,까치골,bus_stop,platform
35.24435015,128.6656941,119906,까치아파트,까치아파트,bus_stop,platform
35.24423123,128.6654794,119909,까치아파트,까치아파트,bus_stop,platform
35.24606506,128.6645089,119113,까치아파트입구,까치아파트입구,bus_stop,platform
35.24571563,128.6642455,119114,까치아파트입구,까치아파트입구,bus_stop,platform
35.14399506,128.6695258,509603,나가야입구,나가야입구,bus_stop,platform
35.14395074,128.6696377,509605,나가야입구,나가야입구,bus_stop,platform
35.08309124,128.5953128,310506,난포 소골,난포 소골,bus_stop,platform
35.08315201,128.5954894,310505,난포 소골,난포 소골,bus_stop,platform
35.08155178,128.6027838,315403,난포리,난포리,bus_stop,platform
35.08139368,128.6028852,315404,난포리,난포리,bus_stop,platform
35.1478162,128.583707,300611,날개,날개,bus_stop,platform
35.14771512,128.5838003,300612,날개,날개,bus_stop,platform
35.20382681,128.8186457,630388,남명더라우,남명더라우,bus_stop,platform
35.20302584,128.8176726,630389,남명더라우,남명더라우,bus_stop,platform
35.35455276,128.7116116,630009,남모산,남모산,bus_stop,platform
35.35453594,128.7117577,630010,남모산,남모산,bus_stop,platform
35.35845392,128.7117882,103712,남모산종점,남모산종점,bus_stop,platform
35.35871932,128.7116763,103713,남모산종점,남모산종점,bus_stop,platform
35.10770155,128.7509209,513902,남문동,남문동,bus_stop,platform
35.10806143,128.7509812,513901,남문동,남문동,bus_stop,platform
35.11385483,128.7503564,514015,남문지구(임시),남문지구(임시),bus_stop,platform
35.31798062,128.6346725,106713,남백,남백,bus_stop,platform
35.31790221,128.634713,106714,남백,남백,bus_stop,platform
35.31858143,128.6367994,106708,남백마을종점,남백마을종점,bus_stop,platform
35.31814395,128.6364367,106707,남백종점,남백종점,bus_stop,platform
35.17965249,128.5602734,630062,남부터미널,남부터미널,bus_stop,platform
35.17900816,128.5605351,630076,남부터미널,남부터미널,bus_stop,platform
