경도,위도,ref,name,short_name,name:ko,highway,public_transport
35.88554788,128.5742955,14241,원대시장앞,원대시장,원대시장앞,bus_stop,platform
35.88611579,128.5744031,14240,원대시장건너,원대시장,원대시장건너,bus_stop,platform
35.84922041,128.5314235,14239,우방죽전타운,우방죽전타운,우방죽전타운,bus_stop,platform
35.86125564,128.4553327,14238,우방아파트,우방아파트,우방아파트,bus_stop,platform
36.13067798,128.1810689,14237,용전입구,용전,용전입구,bus_stop,platform
36.1309744,128.1817609,14236,용전,용전,용전,bus_stop,platform
35.91122496,128.3949723,14235,용신정미소(용신1리 모전방면),용신정미소,용신정미소(용신1리 모전방면),bus_stop,platform
35.91109823,128.3947982,14234,"용신정미소(신촌,띠밭방면)",용신정미소,"용신정미소(신촌,띠밭방면)",bus_stop,platform
35.92961907,128.392101,14233,용신공단(도원초등학교분교방면),용신공단,용신공단(도원초등학교분교방면),bus_stop,platform
35.92988403,128.3919744,14232,용신공단(용신2리 용대골방면),용신공단,용신공단(용신2리 용대골방면),bus_stop,platform
35.92269068,128.3916103,14231,용신2리 용대골(용신공단방면),용신2리 용대골,용신2리 용대골(용신공단방면),bus_stop,platform
35.92268743,128.3915157,14230,용신2리 용대골(용신1리 모전방면),용신2리 용대골,용신2리 용대골(용신1리 모전방면),bus_stop,platform
35.93309542,128.392163,14229,용신2리 샛터(제정리방면),용신2리 샛터,용신2리 샛터(제정리방면),bus_stop,platform
35.93296815,128.3923377,14228,용신2리 샛터(도원초등학교분교방면),용신2리 샛터,용신2리 샛터(도원초등학교분교방면),bus_stop,platform
35.9139589,128.3953768,14227,용신1리 모전(용신2리 용대골방면),용신1리 모전,용신1리 모전(용신2리 용대골방면),bus_stop,platform
35.91391197,128.395264,14226,용신1리 모전(용신정미소방면),용신1리 모전,용신1리 모전(용신정미소방면),bus_stop,platform
35.84864933,128.5277609,14225,용산역,용산역,용산역,bus_stop,platform
35.84974538,128.5316021,14224,용산네거리,용산네거리,용산네거리,bus_stop,platform
36.28119586,128.0917728,14223,옥산 출발,옥산,옥산 출발,bus_stop,platform
36.28112833,128.0918679,14222,옥산,옥산,옥산,bus_stop,platform
36.18932689,128.2614527,14221,예2리마을회관건너,예2리마을회관,예2리마을회관건너,bus_stop,platform
36.18941827,128.2614911,14220,예2리마을회관앞,예2리마을회관,예2리마을회관앞,bus_stop,platform
36.19325471,128.2619362,14219,예2리경노당,예2리경노당,예2리경노당,bus_stop,platform
35.85468709,128.4505058,14218,연화리2,연화리,연화리2,bus_stop,platform
35.85402783,128.4499907,14217,연화리1/매곡(종점),연화리,연화리1/매곡(종점),bus_stop,platform
36.18950202,128.2505506,14216,양산(지1동행정복지센터방면),양산,양산(지1동행정복지센터방면),bus_stop,platform
36.18939132,128.2507584,14215,양산(지2동방면),양산,양산(지2동방면),bus_stop,platform
36.1751112,128.2556331,14214,야동인2리,야동인2리,야동인2리,bus_stop,platform
36.17208426,128.2550082,14213,야동(야동인2리방면),야동,야동(야동인2리방면),bus_stop,platform
36.17522732,128.2555883,14212,야동(아포읍방면),야동,야동(아포읍방면),bus_stop,platform
36.15869946,128.2630854,14211,아포한마음아파트앞,아포한마음아파트,아포한마음아파트앞,bus_stop,platform
36.15881109,128.2630024,14210,아포한마음아파트건너,아포한마음아파트,아포한마음아파트건너,bus_stop,platform
36.15946618,128.2478695,14209,아포초등학교,아포초등학교,아포초등학교,bus_stop,platform
36.1596198,128.2532752,14208,아포읍사무소건너,아포읍사무소,아포읍사무소건너,bus_stop,platform
36.15971822,128.2534196,14207,아포읍사무소앞,아포읍사무소,아포읍사무소앞,bus_stop,platform
36.15931145,128.2572825,14206,아포역(아포한마음아파트방면),아포,아포역(아포한마음아파트방면),bus_stop,platform
36.15970063,128.2577681,14205,아포역(아포파출소앞),아포,아포역(아포파출소앞),bus_stop,platform
36.15951766,128.2576374,14204,아포역(아포파출소건너),아포,아포역(아포파출소건너),bus_stop,platform
36.15941922,128.2572937,14203,아포역(아포읍사무소방면),아포,아포역(아포읍사무소방면),bus_stop,platform
36.16665956,128.2410417,14202,아포농공단지입구(의1리방면),아포농공단지,아포농공단지입구(의1리방면),bus_stop,platform
36.16680738,128.2408138,14201,아포농공단지입구(경북과학기술고등학교방면),아포농공단지,아포농공단지입구(경북과학기술고등학교방면),bus_stop,platform
36.15883415,128.2446836,14200,경북과학기술고등학교건너,경북과학기술고등학교,경북과학기술고등학교건너,bus_stop,platform
36.15896983,128.2443639,14199,경북과학기술고등학교앞,경북과학기술고등학교,경북과학기술고등학교앞,bus_stop,platform
36.16682793,128.2545811,14198,아포공단관리사무소앞,아포공단관리사무소,아포공단관리사무소앞,bus_stop,platform
36.16689542,128.2545499,14197,아포공단관리사무소건너,아포공단관리사무소,아포공단관리사무소건너,bus_stop,platform
36.11937541,128.1288742,14196,아랫시장건너,아랫시장,아랫시장건너,bus_stop,platform
36.11947072,128.1290695,14195,아랫시장앞,아랫시장,아랫시장앞,bus_stop,platform
36.12437415,128.1695675,14194,신촌(용전방면),신촌,신촌(용전방면),bus_stop,platform
36.12508927,128.1698246,14193,신촌(무실3거리방면),신촌,신촌(무실3거리방면),bus_stop,platform
35.85180831,128.4962921,14192,신당초등학교,신당초등학교,신당초등학교,bus_stop,platform
36.24330078,128.4834782,14191,신계리(소보정류장방면),신계리,신계리(소보정류장방면),bus_stop,platform
36.24340471,128.4832672,14190,신계리(도산리우무실방면),신계리,신계리(도산리우무실방면),bus_stop,platform
36.15394199,128.2052198,14189,시내이(초산방면),시내이,시내이(초산방면),bus_stop,platform
36.15397847,128.2055418,14188,시내이(대신방면),시내이,시내이(대신방면),bus_stop,platform
36.22681735,128.4825748,14187,송산리,송산리,송산리,bus_stop,platform
35.88257977,128.3802276,14186,소학리(하산리방면),소학리,소학리(하산리방면),bus_stop,platform
35.88276632,128.3804954,14185,소학리(광영검문소방면),소학리,소학리(광영검문소방면),bus_stop,platform
35.89044678,128.3777739,14184,소학1리 복지회관건너,소학1리 복지회관,소학1리 복지회관건너,bus_stop,platform
35.89075192,128.3778948,14183,소학1리 복지회관앞,소학1리 복지회관,소학1리 복지회관앞,bus_stop,platform
36.2551605,128.4756322,14182,소보출발,소보,소보출발,bus_stop,platform
36.25551268,128.4770683,14181,소보정류장,소보,소보정류장,bus_stop,platform
35.91689239,128.2854749,14180,성주터미널출발,성주터미널,성주터미널출발,bus_stop,platform
35.92073929,128.286871,14179,성주군민종합회관,성주군민종합회관,성주군민종합회관,bus_stop,platform
35.92801584,128.2953216,14178,성일웨딩,성일웨딩,성일웨딩,bus_stop,platform
35.92870084,128.2958997,14177,성일예식장,성일예식장,성일예식장,bus_stop,platform
36.11657923,128.1369252,14176,성의중고앞,성의중고,성의중고앞,bus_stop,platform
36.11672276,128.1363653,14175,성의중고건너,성의중고,성의중고건너,bus_stop,platform
35.84920994,128.5279508,14174,성서홈플러스,성서홈플러스,성서홈플러스,bus_stop,platform
35.85055554,128.5141806,14173,성서초등학교건너,성서초등학교,성서초등학교건너,bus_stop,platform
35.851117,128.5130498,14172,성서초등학교앞,성서초등학교,성서초등학교앞,bus_stop,platform
35.85125948,128.4950186,14171,성서주공1단지,성서주공1단지,성서주공1단지,bus_stop,platform
35.85167707,128.5008573,14170,성서산업단지,성서산업단지,성서산업단지,bus_stop,platform
35.85171188,128.5049473,14169,성서공단역(2번출구),성서,성서공단역(2번출구),bus_stop,platform
35.852086,128.5056811,14168,성서공단역(1번출구),성서,성서공단역(1번출구),bus_stop,platform
36.12067708,128.1203089,14167,성내동,성내동,성내동,bus_stop,platform
36.1209813,128.1199257,14166,성남교,성남교,성남교,bus_stop,platform
35.95295909,128.3270695,14165,석제공단입구,석제공단,석제공단입구,bus_stop,platform
36.15142733,128.1917286,14164,서원입구(대신방면),서원,서원입구(대신방면),bus_stop,platform
36.15150541,128.1918709,14163,서원입구(초곡리방면),서원,서원입구(초곡리방면),bus_stop,platform
35.87416005,128.571351,14162,서부시장앞,서부시장,서부시장앞,bus_stop,platform
35.87466216,128.571021,14161,서부시장건너,서부시장,서부시장건너,bus_stop,platform
35.87081883,128.5789447,14160,큰장네거리3,서문시장,큰장네거리3,bus_stop,platform
35.87040194,128.5789813,14159,큰장네거리4,서문시장,큰장네거리4,bus_stop,platform
35.890017,128.5594358,14158,서대구 고속터미널,서대구 고속터미널,서대구 고속터미널,bus_stop,platform
36.18218787,128.2624356,14157,서당(구암방면),서당,서당(구암방면),bus_stop,platform
36.18236077,128.2624302,14156,서당(구암방면),서당,서당(구암방면),bus_stop,platform
36.18227604,128.2626216,14155,서당(백모교방면),서당,서당(백모교방면),bus_stop,platform
35.85298257,128.5453072,14154,서남시장건너,서남시장,서남시장건너,bus_stop,platform
35.85356941,128.5455321,14153,서남시장앞,서남시장,서남시장앞,bus_stop,platform
36.23410979,128.4923447,14152,서경리,서경리,서경리,bus_stop,platform
36.18251935,128.2728345,14151,새터(외예리방면),새터,새터(외예리방면),bus_stop,platform
36.18260123,128.2728334,14150,새터(구암방면),새터,새터(구암방면),bus_stop,platform
35.85288534,128.4774572,14149,삼성한국형아파트,삼성한국형아파트,삼성한국형아파트,bus_stop,platform
35.85298982,128.4740556,14148,삼성명가타운앞,삼성명가타운,삼성명가타운앞,bus_stop,platform
35.85342987,128.4744495,14147,삼성명가타운건너,삼성명가타운,삼성명가타운건너,bus_stop,platform
35.93157545,128.299677,14146,삼산2리(학산입구방면),삼산2리,삼산2리(학산입구방면),bus_stop,platform
35.93232041,128.300107,14145,삼산2리(성주터미널방면),삼산2리,삼산2리(성주터미널방면),bus_stop,platform
35.99434019,128.3120831,14144,삼광사(각산방면),삼광사,삼광사(각산방면),bus_stop,platform
35.99441193,128.3126145,14143,삼광사(지방리 모방방면),삼광사,삼광사(지방리 모방방면),bus_stop,platform
36.11937541,128.1246156,14142,삼각로타리(중앙시장방면),삼각로타리,삼각로타리(중앙시장방면),bus_stop,platform
36.11948679,128.1238468,14141,삼각로타리(성남교방면),삼각로타리,삼각로타리(성남교방면),bus_stop,platform
36.28203411,128.1246418,14140,산현4리(안곡방면),산현4리,산현4리(안곡방면),bus_stop,platform
36.28202499,128.1248324,14139,산현4리(옥산공단입구방면),산현4리,산현4리(옥산공단입구방면),bus_stop,platform
36.15559496,128.2194644,14138,뽕밭(작동방면),뽕밭,뽕밭(작동방면),bus_stop,platform
36.15566306,128.2194312,14137,뽕밭(초산방면),뽕밭,뽕밭(초산방면),bus_stop,platform
35.88871086,128.5603324,14136,비산7동우체국,비산7동우체국,비산7동우체국,bus_stop,platform
35.85195447,128.4407129,14135,부곡리건너,부곡리,부곡리건너,bus_stop,platform
35.85223709,128.4406149,14134,부곡리,부곡리,부곡리,bus_stop,platform
35.85078639,128.5183827,14133,보람타운,보람타운,보람타운,bus_stop,platform
36.18087211,128.259581,14132,백모교(서당방면),백모교,백모교(서당방면),bus_stop,platform
36.1809298,128.2594233,14131,백모교(야동방면),백모교,백모교(야동방면),bus_stop,platform
36.1810733,128.2596374,14130,백모교(야동방면),백모교,백모교(야동방면),bus_stop,platform
35.86089842,128.5684222,14129,반고개(반고개역2번출구방면),반고개,반고개(반고개역2번출구방면),bus_stop,platform
35.86113714,128.5675302,14128,반고개(내당역4번출구방면),반고개,반고개(내당역4번출구방면),bus_stop,platform
35.86425554,128.4379358,14127,문양역,문양역,문양역,bus_stop,platform
35.86719725,128.4243516,14126,문양리 용두골,문양리 용두골,문양리 용두골,bus_stop,platform
35.86702508,128.4242504,14125,문양리 입구,문양리,문양리 입구,bus_stop,platform
35.85739105,128.435429,14124,문양리,문양리,문양리,bus_stop,platform
35.87937487,128.4236826,14123,문양3리 장귀미,문양3리 장귀미,문양3리 장귀미,bus_stop,platform
36.11876475,128.1469208,14122,문성중학교앞,문성중학교,문성중학교앞,bus_stop,platform
36.11882792,128.1473089,14121,문성중학교건너,문성중학교,문성중학교건너,bus_stop,platform
36.11584285,128.1551789,14120,무실삼거리,무실삼거리,무실삼거리,bus_stop,platform
36.11598354,128.1543637,14119,무실3거리(한마음타운방면),무실삼거리,무실3거리(한마음타운방면),bus_stop,platform
35.895343,128.4216199,14118,묘2리점마,묘2리점마,묘2리점마,bus_stop,platform
35.89515939,128.4215329,14117,묘2리전마,묘2리전마,묘2리전마,bus_stop,platform
35.89862081,128.4220505,14116,묘2리(묘1리방면),묘2리,묘2리(묘1리방면),bus_stop,platform
35.8986928,128.4219488,14115,묘2리(고려정밀),묘2리,묘2리(고려정밀),bus_stop,platform
35.90526032,128.4131648,14114,묘1리 파회(더벙골방면),묘1리 파회,묘1리 파회(더벙골방면),bus_stop,platform
35.90518757,128.4131216,14113,묘1리 파회(육신사입구방면),묘1리 파회,묘1리 파회(육신사입구방면),bus_stop,platform
35.91006974,128.5486923,14112,매천중고등학교건너,매천중고등학교,매천중고등학교건너,bus_stop,platform
35.91007126,128.5482147,14111,매천중고등학교앞,매천중고등학교,매천중고등학교앞,bus_stop,platform
35.86245345,128.4585091,14110,매곡네거리(강창1차삼산타운A앞),매곡네거리,매곡네거리(강창1차삼산타운A앞),bus_stop,platform
35.86248659,128.4600551,14109,매곡네거리(세종유치원앞),매곡네거리,매곡네거리(세종유치원앞),bus_stop,platform
36.08242708,128.5988739,14108,매곡2리마을회관건너,매곡2리마을회관,매곡2리마을회관건너,bus_stop,platform
36.08217059,128.5991093,14107,매곡2리마을회관앞,매곡2리마을회관,매곡2리마을회관앞,bus_stop,platform
36.08020189,128.5999288,14106,매곡2리 독골(용수리방면),매곡2리 독골,매곡2리 독골(용수리방면),bus_stop,platform
36.08000265,128.6002368,14105,매곡2리 독골(매곡2리방면),매곡2리 독골,매곡2리 독골(매곡2리방면),bus_stop,platform
36.08369963,128.5968483,14104,매곡2리(매곡2리 독골방면),매곡2리,매곡2리(매곡2리 독골방면),bus_stop,platform
36.08382355,128.5968381,14103,매곡2리(매곡1리경로회관방면),매곡2리,매곡2리(매곡1리경로회관방면),bus_stop,platform
36.08649227,128.5935319,14102,매곡1리경로회관(매곡2리방면),매곡1리경로회관,매곡1리경로회관(매곡2리방면),bus_stop,platform
36.08640177,128.5937061,14101,매곡1리경로회관(매곡1리정미소방면),매곡1리경로회관,매곡1리경로회관(매곡1리정미소방면),bus_stop,platform
36.08927308,128.5908527,14100,매곡1리 정미소,매곡1리 정미소,매곡1리 정미소,bus_stop,platform
36.15693522,128.2244771,14099,말바우(제석입구방면),말바우,말바우(제석입구방면),bus_stop,platform
36.15711304,128.2247225,14098,말바우(작동방면),말바우,말바우(작동방면),bus_stop,platform
35.88949139,128.5623255,14097,만평네거리,만평네거리,만평네거리,bus_stop,platform
35.91583511,128.5482501,14096,두성파크아파트,두성파크아파트,두성파크아파트,bus_stop,platform
35.92401224,128.5444297,14095,두성타운건너,두성타운,두성타운건너,bus_stop,platform
35.92398516,128.5440774,14094,두성타운앞,두성타운,두성타운앞,bus_stop,platform
35.85681148,128.5552837,14093,두류역 달성고등학교건너,두류역 달서고등학교,두류역 달성고등학교건너,bus_stop,platform
35.857142,128.5548469,14092,두류역 달성고등학교앞,두류역 달성고등학교,두류역 달성고등학교앞,bus_stop,platform
35.9594109,128.5530717,14091,동호동(영진주유소방면),동호동,동호동(영진주유소방면),bus_stop,platform
35.95982187,128.5522955,14090,동호동(칠곡경대병원방면),동호동,동호동(칠곡경대병원방면),bus_stop,platform
35.86852724,128.5823941,14089,동산병원앞,동산병원,동산병원앞,bus_stop,platform
35.86749747,128.5821328,14088,동산병원건너,동산병원,동산병원건너,bus_stop,platform
35.87904512,128.423516,14087,동곡리,동곡리,동곡리,bus_stop,platform
35.87789,128.4169114,14086,동곡초등학교건너,동곡네거리,동곡초등학교건너,bus_stop,platform
35.87837122,128.4158567,14085,동곡네거리(동곡초등학교건너방면),동곡네거리,동곡네거리(동곡초등학교건너방면),bus_stop,platform
35.87742713,128.4180728,14084,동곡초등학교앞,동곡네거리,동곡초등학교앞,bus_stop,platform
35.89999236,128.3852803,14083,도흥3리 마을회관(도흥1리복지회관방면),도흥3리 마을회관,도흥3리 마을회관(도흥1리복지회관방면),bus_stop,platform
35.90030221,128.3855831,14082,도흥3리 마을회관(방천길방면),도흥3리 마을회관,도흥3리 마을회관(방천길방면),bus_stop,platform
35.90157625,128.3887047,14081,도흥1리 복지회관,도흥1리 복지회관,도흥1리 복지회관,bus_stop,platform
35.90177396,128.3893541,14080,도흥,도흥,도흥,bus_stop,platform
35.9330174,128.3925321,14079,도원초등학교분교앞,도원초등학교분교,도원초등학교분교앞,bus_stop,platform
35.93309027,128.3924709,14078,도원초등학교분교건너,도원초등학교분교,도원초등학교분교건너,bus_stop,platform
35.89569734,128.3818128,14077,도원초등학교건너,도원초등학교,도원초등학교건너,bus_stop,platform
35.89584661,128.3818178,14076,도원초등학교앞,도원초등학교,도원초등학교앞,bus_stop,platform
36.23806775,128.4641407,14075,도산리우무실(내의1리방면),도산리우무실,도산리우무실(내의1리방면),bus_stop,platform
36.23813052,128.4640508,14074,도산리우무실(도산2리마을회관방면),도산리우무실,도산리우무실(도산2리마을회관방면),bus_stop,platform
35.85611532,128.4670132,14073,대실역 청아람건너,다사,대실역 청아람건너,bus_stop,platform
35.85601965,128.4675002,14072,대실역 청아람,다사,대실역 청아람,bus_stop,platform
36.15256484,128.1946263,14071,대신(시내이방면),대신,대신(시내이방면),bus_stop,platform
36.15284004,128.1950169,14070,대신(서원입구방면),대신,대신(서원입구방면),bus_stop,platform
35.89805343,128.5488428,14069,대백인터빌앞,대백인터빌,대백인터빌앞,bus_stop,platform
35.89829975,128.5482504,14068,대백인터빌건너,대백인터빌,대백인터빌건너,bus_stop,platform
35.87221166,128.5739626,14067,대구제일고교앞,대구제일고교,대구제일고교앞,bus_stop,platform
35.87212319,128.5751549,14066,대구제일고교건너,대구제일고교,대구제일고교건너,bus_stop,platform
35.93552261,128.5490818,14065,대구은행칠곡점건너,대구은행칠곡점,대구은행칠곡점건너,bus_stop,platform
35.9364997,128.5488246,14064,대구은행칠곡점앞,대구은행칠곡점,대구은행칠곡점앞,bus_stop,platform
35.87793835,128.5714443,14063,대구은행 북비산지점,대구은행 북비산지점,대구은행 북비산지점,bus_stop,platform
35.85835999,128.4646782,14062,대구은행 다사점,대구은행 다사점,대구은행 다사점,bus_stop,platform
35.92602889,128.5429719,14061,대구보건전문대학,대구보건전문대학,대구보건전문대학,bus_stop,platform
35.92706116,128.5426916,14060,대구보건대학,대구보건대학,대구보건대학,bus_stop,platform
35.91292506,128.5487207,14059,대구병원앞,대구병원,대구병원앞,bus_stop,platform
35.91398649,128.5482777,14058,대구병원건너,대구병원,대구병원건너,bus_stop,platform
35.88096687,128.5717237,14057,대구농협 북비산지점,대구농협 북비산지점,대구농협 북비산지점,bus_stop,platform
35.88438159,128.5559145,14056,대구 북부 출발,대구북부,대구 북부 출발,bus_stop,platform
35.88418806,128.5563303,14055,대구 북부 종점,대구 북부,대구 북부 종점,bus_stop,platform
35.88434131,128.4221295,14054,달서중고등학교앞,달서중고등학교,달서중고등학교앞,bus_stop,platform
35.88440084,128.4219945,14053,달서중고등학교건너,달서중고등학교,달서중고등학교건너,bus_stop,platform
36.26538606,128.433862,14052,달산2리(달산1리방면),달산2리,달산2리(달산1리방면),bus_stop,platform
36.26544798,128.4341106,14051,달산2리(땅재방면),달산2리,달산2리(땅재방면),bus_stop,platform
36.26703599,128.4686614,14050,달산1리(군위농협옆방면),달산1리,달산1리(군위농협옆방면),bus_stop,platform
36.26712669,128.4686887,14049,달산1리(달산2리방면),달산1리,달산1리(달산2리방면),bus_stop,platform
35.86056859,128.453641,14048,다사읍사무소,다사읍사무소,다사읍사무소,bus_stop,platform
35.8605372,128.4626356,14047,다사고등학교,다사고등학교,다사고등학교,bus_stop,platform
35.9544532,128.5548843,14046,농촌진흥원입구,농촌진흥원,농촌진흥원입구,bus_stop,platform
35.85507765,128.5494728,14045,네당4동축협,네당4동축협,네당4동축협,bus_stop,platform
35.8633397,128.5761826,14044,남산그린타운,남산그린타운,남산그린타운,bus_stop,platform
36.36296964,128.2980442,14043,낙동정류장,낙동정류장,낙동정류장,bus_stop,platform
36.36287848,128.2981467,14042,낙동 출발,낙동,낙동 출발,bus_stop,platform
36.12287866,128.1178823,14041,김천시외버스터미널(종점),김천터미널,김천시외버스터미널(종점),bus_stop,platform
36.1230641,128.1182139,14040,김천시외버스터미널 종점,김천터미널,김천시외버스터미널 종점,bus_stop,platform
36.11408951,128.1806557,14039,김천(구미)역구미행,KTX역(구미행),김천(구미)역구미행,bus_stop,platform
36.15478557,128.2744588,14038,금계(하송방면),금계,금계(하송방면),bus_stop,platform
36.15489417,128.2742229,14037,금계(구미방면),금계,금계(구미방면),bus_stop,platform
36.18340245,128.2659596,14036,구암(새터방면),구암,구암(새터방면),bus_stop,platform
36.18373588,128.2660692,14035,구암(서당방면),구암,구암(서당방면),bus_stop,platform
35.85155916,128.5415997,14034,구병원앞,구병원,구병원앞,bus_stop,platform
35.85222816,128.5420449,14033,구병원건너,구병원,구병원건너,bus_stop,platform
36.15971026,128.2464714,14032,교전,교전,교전,bus_stop,platform
35.88221465,128.373144,14031,광명검문소(소학1리복지회관방면),광영검문소,광명검문소(소학1리복지회관방면),bus_stop,platform
35.8821234,128.3730608,14030,광영검문소(소학리방면),광영검문소,광영검문소(소학리방면),bus_stop,platform
36.18358062,128.2317121,14029,공쌍골(지2동방면),공쌍골,공쌍골(지2동방면),bus_stop,platform
36.18344893,128.2314074,14028,공쌍골(의1리방면),공쌍골,공쌍골(의1리방면),bus_stop,platform
36.28445347,128.0936202,14027,공성농협,공성농협,공성농협,bus_stop,platform
36.28594238,128.1151807,14026,평천1리,공성농공단지,평천1리,bus_stop,platform
36.28595493,128.1154554,14025,옥산공단입구,공성농공단지,옥산공단입구,bus_stop,platform
36.09695416,128.5817289,14024,고매초등학교,고매초등학교,고매초등학교,bus_stop,platform
36.08911822,128.5908629,14023,고곡초등학교,고곡초등학교,고곡초등학교,bus_stop,platform
36.09705822,128.581506,14022,고곡보건지소(고곡초등학교방면),고곡보건지소,고곡보건지소(고곡초등학교방면),bus_stop,platform
36.09849594,128.5811304,14021,고곡보건지소(고곡2리방면),고곡보건지소,고곡보건지소(고곡2리방면),bus_stop,platform
36.1044259,128.5786581,14020,고곡2리(고곡보건지소방면),고곡2리,고곡2리(고곡보건지소방면),bus_stop,platform
36.10433179,128.5789373,14019,고곡2리(고곡1리방면),고곡2리,고곡2리(고곡1리방면),bus_stop,platform
36.11039769,128.5770124,14018,고곡1리(고곡2리방면),고곡1리,고곡1리(고곡2리방면),bus_stop,platform
36.11037473,128.5770967,14017,고곡1리(군위유통센터앞방면),고곡1리,고곡1리(군위유통센터앞방면),bus_stop,platform
35.85221704,128.4848096,14016,계명대학교정문건너,계명대학교,계명대학교정문건너,bus_stop,platform
35.85266202,128.4851754,14015,계명대학교정문앞,계명대학교,계명대학교정문앞,bus_stop,platform
35.85165396,128.4884148,14014,계명대역(2번출구),계명대역,계명대역(2번출구),bus_stop,platform
35.85190926,128.4905472,14013,계명대역(1번출구),계명대역,계명대역(1번출구),bus_stop,platform
35.86075304,128.4621576,14012,강창훼미리아파트,강창훼미리아파트,강창훼미리아파트,bus_stop,platform
35.8621135,128.4604046,14011,강창하이츠,강창하이츠,강창하이츠,bus_stop,platform
35.85334661,128.4772324,14010,강창역,강창역,강창역,bus_stop,platform
35.85460412,128.4690023,14009,강창교,강창교,강창교,bus_stop,platform
36.11786483,128.1331809,14008,감천3거리(아랫시장방면),감천3거리,감천3거리(아랫시장방면),bus_stop,platform
36.11765481,128.133778,14007,감천3거리(성의중고방면),감천3거리,감천3거리(성의중고방면),bus_stop,platform
35.85443126,128.5490926,14006,감삼네거리,감삼네거리,감삼네거리,bus_stop,platform
35.88622127,128.4212461,14005,감문리 삼실(왜관북부정류장방면),감문리 삼실,감문리 삼실(왜관북부정류장방면),bus_stop,platform
35.88628577,128.4211274,14004,감문리 삼실(문양역방면),감문리 삼실,감문리 삼실(문양역방면),bus_stop,platform
35.89109468,128.4239536,14003,감문리(왜관북부정류장방면),감문리,감문리(왜관북부정류장방면),bus_stop,platform
35.89074841,128.4240208,14002,감문리(문양역방면),감문리,감문리(문양역방면),bus_stop,platform
35.93321288,128.3045862,14001,가야장례식장2,가야장례식장,가야장례식장2,bus_stop,platform
35.93285058,128.3040708,12600,가야요양병원,가야요양병원,가야요양병원,bus_stop,platform
36.03867417,128.3615363,12642,복성4리(옥만이),복성4리(옥만이),복성4리(옥만이),bus_stop,platform
36.06112763,128.3381722,12641,인평2리마을회관앞,인평2리마을회관앞,인평2리마을회관앞,bus_stop,platform
36.06142177,128.3432002,12640,북삼농협앞,북삼농협앞,북삼농협앞,bus_stop,platform
36.06121478,128.3434622,12639,북삼농협건너,북삼농협건너,북삼농협건너,bus_stop,platform
36.06065676,128.3377454,12638,인평2리마을회관건너,인평2리마을회관건너,인평2리마을회관건너,bus_stop,platform
36.06754256,128.4074796,12637,효성해링턴앞,효성해링턴앞,효성해링턴앞,bus_stop,platform
36.06716502,128.4076041,12541,효성해링턴건너,효성해링턴건너,효성해링턴건너,bus_stop,platform
36.07841638,128.4005643,12535,남광하우스토리건너,남광하우스토리건너,남광하우스토리건너,bus_stop,platform
36.07119817,128.3952337,12534,한솔입구맞은편,한솔입구맞은편,한솔입구맞은편,bus_stop,platform
36.07098838,128.3947953,12532,한솔입구(남율동산마을건너방면),한솔입구,한솔입구(남율동산마을건너방면),bus_stop,platform
36.10168025,128.5409643,12531,탑곡지 앞,탑곡지 앞,탑곡지 앞,bus_stop,platform
36.10410682,128.5202662,12530,농협창고 앞,농협창고 앞,농협창고 앞,bus_stop,platform
35.99291058,128.5411331,12529,대추동  입구,대추동  입구,대추동  입구,bus_stop,platform
35.99191424,128.5424106,12528,대추동  맞은편,대추동 맞은편,대추동  맞은편,bus_stop,platform
35.95959349,128.4759532,12527,송정리원곡,송정리원곡,송정리원곡,bus_stop,platform
35.94291843,128.4946563,12526,덕산리마을회관,덕산리마을회관,덕산리마을회관,bus_stop,platform
36.08518076,128.5382155,12525,천평,GS칼텍스,천평,bus_stop,platform
36.03963141,128.4865468,12524,황학,황학,황학,bus_stop,platform
36.03635175,128.4853553,12523,황학산장입구,황학산장입구,황학산장입구,bus_stop,platform
36.03627125,128.4850748,12522,황학산장,황학산장,황학산장,bus_stop,platform
36.02069137,128.4814051,12521,황학교회,황학교회,황학교회,bus_stop,platform
36.02054577,128.4813925,12520,황학교회건너,황학교회건너,황학교회건너,bus_stop,platform
36.06372808,128.3339211,12519,화진금봉타운,화진금봉타운,화진금봉타운,bus_stop,platform
36.10541535,128.5505531,12518,화성철강건너,화성철강건너,화성철강건너,bus_stop,platform
36.1064416,128.5513113,12517,화성철강앞,화성철강앞,화성철강앞,bus_stop,platform
36.04113375,128.5206379,12516,현대공원,현대공원,현대공원,bus_stop,platform
35.96677547,128.3585909,12515,행정리,행정리,행정리,bus_stop,platform
35.97081529,128.3833257,12514,행정2리나오테,행정2리나오테,행정2리나오테,bus_stop,platform
35.97093413,128.3831475,12513,행정2리나오테입구,행정2리나오테입구,행정2리나오테입구,bus_stop,platform
35.97073812,128.3646676,12512,행정1리,행정1리,행정1리,bus_stop,platform
35.96704212,128.3589597,12511,행정1리입구,행정1리입구,행정1리입구,bus_stop,platform
35.99403692,128.4361855,12510,해운고택건너,해운고택건너,해운고택건너,bus_stop,platform
35.99410565,128.4364724,12509,해은고택입구,해운고택입구,해은고택입구,bus_stop,platform
35.98065438,128.360551,12508,한솔,한솔,한솔,bus_stop,platform
35.98056012,128.3607919,12507,한솔입구(소암마을입구방면),한솔입구,한솔입구(소암마을입구방면),bus_stop,platform
35.96072576,128.4103456,12506,한성테크,한성테크,한성테크,bus_stop,platform
