위도,경도,highway,bus,public_transport,name,ref,source,source:date
35.51228998,129.0957661,bus_stop,yes,platform,삼성SDI,30136,공공데이터포털,2020-07-27
35.50698788,129.0921933,bus_stop,yes,platform,방기초등학교,30137,공공데이터포털,2020-07-27
35.50686071,129.0922415,bus_stop,yes,platform,방기초등학교,30138,공공데이터포털,2020-07-27
35.50559909,129.0903554,bus_stop,yes,platform,방기,30139,공공데이터포털,2020-07-27
35.50545487,129.0894909,bus_stop,yes,platform,방기,30140,공공데이터포털,2020-07-27
35.49158,129.08698,bus_stop,yes,platform,통도사,30141,공공데이터포털,2020-07-27
35.49152,129.08698,bus_stop,yes,platform,통도사삼거리,30142,공공데이터포털,2020-07-27
35.56086296,129.1213506,bus_stop,yes,platform,서울산보람병원,30143,공공데이터포털,2020-07-27
35.56103563,129.1210034,bus_stop,yes,platform,서울산보람병원,30144,공공데이터포털,2020-07-27
35.53883093,129.1056829,bus_stop,yes,platform,부일맨션,30145,공공데이터포털,2020-07-27
35.53879398,129.1057348,bus_stop,yes,platform,부일맨션,30146,공공데이터포털,2020-07-27
35.52454646,129.0826445,bus_stop,yes,platform,장제회관,30147,공공데이터포털,2020-07-27
35.53164906,129.0906121,bus_stop,yes,platform,가천회관,30148,공공데이터포털,2020-07-27
35.53184403,129.0906008,bus_stop,yes,platform,가천회관,30149,공공데이터포털,2020-07-27
35.5245567,129.0825731,bus_stop,yes,platform,장제회관,30150,공공데이터포털,2020-07-27
35.59066009,129.0864541,bus_stop,yes,platform,니프코,30151,공공데이터포털,2020-07-27
35.59128838,129.0857322,bus_stop,yes,platform,니프코,30152,공공데이터포털,2020-07-27
35.59517313,129.0832201,bus_stop,yes,platform,에코캡,30153,공공데이터포털,2020-07-27
35.59537957,129.0827961,bus_stop,yes,platform,에코캡,30154,공공데이터포털,2020-07-27
35.5996845,129.078637,bus_stop,yes,platform,신영공업,30155,공공데이터포털,2020-07-27
35.59911603,129.0790331,bus_stop,yes,platform,신영공업,30156,공공데이터포털,2020-07-27
35.52273934,129.0957724,bus_stop,yes,platform,가천,30157,공공데이터포털,2020-07-27
35.52284318,129.0960355,bus_stop,yes,platform,가천,30158,공공데이터포털,2020-07-27
35.54525128,129.1169849,bus_stop,yes,platform,벌장마을회관,30160,공공데이터포털,2020-07-27
35.54548874,129.1170703,bus_stop,yes,platform,벌장마을회관,30161,공공데이터포털,2020-07-27
35.61790422,129.03941,bus_stop,yes,platform,석남사,30201,공공데이터포털,2020-07-27
35.61774519,129.0393944,bus_stop,yes,platform,석남사,30202,공공데이터포털,2020-07-27
35.61640245,129.0463359,bus_stop,yes,platform,행정,30203,공공데이터포털,2020-07-27
35.61649701,129.0462683,bus_stop,yes,platform,행정,30204,공공데이터포털,2020-07-27
35.61722891,129.0561633,bus_stop,yes,platform,소야정,30205,공공데이터포털,2020-07-27
35.61733969,129.0560475,bus_stop,yes,platform,소야정,30206,공공데이터포털,2020-07-27
35.61612275,129.0672323,bus_stop,yes,platform,궁근정,30207,공공데이터포털,2020-07-27
35.61621258,129.067275,bus_stop,yes,platform,궁근정,30208,공공데이터포털,2020-07-27
35.61395638,129.0707914,bus_stop,yes,platform,신기,30209,공공데이터포털,2020-07-27
35.61398449,129.0709381,bus_stop,yes,platform,신기,30210,공공데이터포털,2020-07-27
35.61214898,129.0735292,bus_stop,yes,platform,장성,30211,공공데이터포털,2020-07-27
35.61233438,129.0734923,bus_stop,yes,platform,장성,30212,공공데이터포털,2020-07-27
35.61093114,129.0748495,bus_stop,yes,platform,상북농공단지,30213,공공데이터포털,2020-07-27
35.61122985,129.0747583,bus_stop,yes,platform,상북농공단지,30214,공공데이터포털,2020-07-27
35.60081781,129.0814496,bus_stop,yes,platform,양등입구,30215,공공데이터포털,2020-07-27
35.6007074,129.0816076,bus_stop,yes,platform,양등입구,30216,공공데이터포털,2020-07-27
35.59696156,129.085629,bus_stop,yes,platform,궁평,30217,공공데이터포털,2020-07-27
35.59710202,129.0856743,bus_stop,yes,platform,궁평,30218,공공데이터포털,2020-07-27
35.59103213,129.0892525,bus_stop,yes,platform,상북면주민센터,30219,공공데이터포털,2020-07-27
35.5911235,129.0893238,bus_stop,yes,platform,상북면주민센터,30220,공공데이터포털,2020-07-27
35.58784004,129.0931419,bus_stop,yes,platform,경의고등학교,30221,공공데이터포털,2020-07-27
35.58821754,129.0928735,bus_stop,yes,platform,경의고등학교,30222,공공데이터포털,2020-07-27
35.58571395,129.0962647,bus_stop,yes,platform,향산,30223,공공데이터포털,2020-07-27
35.58581823,129.0964444,bus_stop,yes,platform,향산,30224,공공데이터포털,2020-07-27
35.58212255,129.0989063,bus_stop,yes,platform,향산초등학교,30225,공공데이터포털,2020-07-27
35.58274613,129.098866,bus_stop,yes,platform,향산초등학교,30226,공공데이터포털,2020-07-27
35.57759664,129.1008882,bus_stop,yes,platform,면허시험장,30227,공공데이터포털,2020-07-27
35.57806251,129.1002767,bus_stop,yes,platform,면허시험장,30228,공공데이터포털,2020-07-27
35.57562265,129.1041007,bus_stop,yes,platform,능산,30229,공공데이터포털,2020-07-27
35.57581903,129.1040259,bus_stop,yes,platform,능산,30230,공공데이터포털,2020-07-27
35.57217085,129.1072409,bus_stop,yes,platform,청구골든,30231,공공데이터포털,2020-07-27
35.57209659,129.1073984,bus_stop,yes,platform,청구골든,30232,공공데이터포털,2020-07-27
35.57084352,129.10768,bus_stop,yes,platform,천전입구,30233,공공데이터포털,2020-07-27
35.57082821,129.1078856,bus_stop,yes,platform,천전입구,30234,공공데이터포털,2020-07-27
35.62092516,129.0490925,bus_stop,yes,platform,가지산온천,30235,공공데이터포털,2020-07-27
35.5687902,129.1085788,bus_stop,yes,platform,경동청구,30237,공공데이터포털,2020-07-27
35.56952832,129.1083787,bus_stop,yes,platform,경동청구,30238,공공데이터포털,2020-07-27
35.56336227,129.1225718,bus_stop,yes,platform,남천교,30239,공공데이터포털,2020-07-27
35.56342966,129.1230047,bus_stop,yes,platform,남천교,30240,공공데이터포털,2020-07-27
35.56288638,129.1242815,bus_stop,yes,platform,언양알프스시장,30241,공공데이터포털,2020-07-27
35.56295136,129.1247858,bus_stop,yes,platform,축협,30242,공공데이터포털,2020-07-27
35.63216748,129.0550487,bus_stop,yes,platform,삽재,30243,공공데이터포털,2020-07-27
35.632183,129.055152,bus_stop,yes,platform,삽재,30244,공공데이터포털,2020-07-27
35.61844529,129.0715922,bus_stop,yes,platform,동호그린코아,30246,공공데이터포털,2020-07-27
35.61835516,129.0717899,bus_stop,yes,platform,동호그린코아,30247,공공데이터포털,2020-07-27
35.61817608,129.068561,bus_stop,yes,platform,궁근정새동네,30248,공공데이터포털,2020-07-27
35.61801583,129.0684359,bus_stop,yes,platform,궁근정새동네,30249,공공데이터포털,2020-07-27
35.6121024,129.0409018,bus_stop,yes,platform,살티,30251,공공데이터포털,2020-07-27
35.61223877,129.0408965,bus_stop,yes,platform,살티,30252,공공데이터포털,2020-07-27
35.59524705,129.0314326,bus_stop,yes,platform,배내입구,30253,공공데이터포털,2020-07-27
35.5956069,129.0316165,bus_stop,yes,platform,배내입구,30254,공공데이터포털,2020-07-27
35.54369004,129.0133297,bus_stop,yes,platform,이천마을입구,30256,공공데이터포털,2020-07-27
35.56665368,129.0227503,bus_stop,yes,platform,주암마을입구,30257,공공데이터포털,2020-07-27
35.56641714,129.0224146,bus_stop,yes,platform,주암마을입구,30258,공공데이터포털,2020-07-27
35.54430416,129.0133298,bus_stop,yes,platform,이천마을입구,30259,공공데이터포털,2020-07-27
35.54678966,129.0125645,bus_stop,yes,platform,철구소,30260,공공데이터포털,2020-07-27
35.54047139,129.0127953,bus_stop,yes,platform,이천분교,30261,공공데이터포털,2020-07-27
35.54154647,129.0127482,bus_stop,yes,platform,이천분교,30262,공공데이터포털,2020-07-27
35.55076385,129.0147555,bus_stop,yes,platform,신불산자연휴양림앞,30263,공공데이터포털,2020-07-27
35.55103062,129.0148641,bus_stop,yes,platform,신불산자연휴양림앞,30264,공공데이터포털,2020-07-27
35.52332577,129.0084412,bus_stop,yes,platform,백련마을,30265,공공데이터포털,2020-07-27
35.52338227,129.0083626,bus_stop,yes,platform,백련마을,30266,공공데이터포털,2020-07-27
35.53607168,129.0109613,bus_stop,yes,platform,당산,30267,공공데이터포털,2020-07-27
35.53616215,129.0108965,bus_stop,yes,platform,당산,30268,공공데이터포털,2020-07-27
35.54572944,129.012614,bus_stop,yes,platform,철구소,30269,공공데이터포털,2020-07-27
35.56073538,129.0207476,bus_stop,yes,platform,내리정마을,30270,공공데이터포털,2020-07-27
35.56074912,129.0209893,bus_stop,yes,platform,내리정마을,30271,공공데이터포털,2020-07-27
35.53137861,129.010027,bus_stop,yes,platform,죽전마을,30272,공공데이터포털,2020-07-27
35.53136734,129.0101883,bus_stop,yes,platform,죽전마을,30273,공공데이터포털,2020-07-27
35.57921954,129.0280281,bus_stop,yes,platform,배내정상,30274,공공데이터포털,2020-07-27
35.57922629,129.0281312,bus_stop,yes,platform,배내정상,30275,공공데이터포털,2020-07-27
35.70971379,129.1955573,bus_stop,yes,platform,활천입구,30301,공공데이터포털,2020-07-27
35.70968338,129.1956808,bus_stop,yes,platform,활천입구,30302,공공데이터포털,2020-07-27
35.69415072,129.1939363,bus_stop,yes,platform,가정마을,30303,공공데이터포털,2020-07-27
35.69190254,129.1938139,bus_stop,yes,platform,가정마을,30304,공공데이터포털,2020-07-27
35.67415462,129.1768057,bus_stop,yes,platform,미호,30305,공공데이터포털,2020-07-27
35.6743803,129.1769908,bus_stop,yes,platform,미호입구(하동),30306,공공데이터포털,2020-07-27
35.66809851,129.1741373,bus_stop,yes,platform,두서농공단지,30307,공공데이터포털,2020-07-27
35.66819067,129.1745138,bus_stop,yes,platform,두서농공단지,30308,공공데이터포털,2020-07-27
35.66517404,129.1732792,bus_stop,yes,platform,유촌입구,30309,공공데이터포털,2020-07-27
35.66502875,129.1735983,bus_stop,yes,platform,유촌입구,30310,공공데이터포털,2020-07-27
35.66247574,129.1722583,bus_stop,yes,platform,전읍,30311,공공데이터포털,2020-07-27
35.66276203,129.1727247,bus_stop,yes,platform,전읍,30312,공공데이터포털,2020-07-27
35.65625881,129.1686507,bus_stop,yes,platform,두광중학교,30313,공공데이터포털,2020-07-27
35.65639347,129.1690079,bus_stop,yes,platform,두광중학교,30314,공공데이터포털,2020-07-27
35.64336137,129.1592178,bus_stop,yes,platform,인보,30315,공공데이터포털,2020-07-27
35.64292062,129.1605444,bus_stop,yes,platform,인보,30316,공공데이터포털,2020-07-27
35.63864457,129.1580513,bus_stop,yes,platform,서하,30317,공공데이터포털,2020-07-27
35.63872259,129.1582143,bus_stop,yes,platform,서하,30318,공공데이터포털,2020-07-27
35.63502572,129.1582962,bus_stop,yes,platform,대정,30319,공공데이터포털,2020-07-27
35.63510134,129.1583915,bus_stop,yes,platform,대정,30320,공공데이터포털,2020-07-27
35.63075562,129.1576867,bus_stop,yes,platform,방말,30321,공공데이터포털,2020-07-27
35.63129949,129.158126,bus_stop,yes,platform,방말,30322,공공데이터포털,2020-07-27
35.61690732,129.1492874,bus_stop,yes,platform,구량천전,30323,공공데이터포털,2020-07-27
35.61688605,129.1495324,bus_stop,yes,platform,구량천전,30324,공공데이터포털,2020-07-27
35.61392052,129.1472984,bus_stop,yes,platform,반구대입구,30325,공공데이터포털,2020-07-27
35.61405701,129.1476028,bus_stop,yes,platform,반구대입구,30326,공공데이터포털,2020-07-27
35.61020783,129.1458965,bus_stop,yes,platform,진현,30327,공공데이터포털,2020-07-27
35.61082576,129.1465908,bus_stop,yes,platform,진현,30328,공공데이터포털,2020-07-27
35.60695837,129.1442076,bus_stop,yes,platform,옥동,30329,공공데이터포털,2020-07-27
35.60805581,129.1449458,bus_stop,yes,platform,옥동,30330,공공데이터포털,2020-07-27
35.6049992,129.1418893,bus_stop,yes,platform,고하,30331,공공데이터포털,2020-07-27
35.60497572,129.1421962,bus_stop,yes,platform,고하입구,30332,공공데이터포털,2020-07-27
35.60275323,129.1399626,bus_stop,yes,platform,반곡초등학교,30333,공공데이터포털,2020-07-27
35.60298257,129.140402,bus_stop,yes,platform,반곡초등학교,30334,공공데이터포털,2020-07-27
35.59955436,129.1375152,bus_stop,yes,platform,다개입구,30335,공공데이터포털,2020-07-27
35.60041246,129.1384611,bus_stop,yes,platform,다개입구,30336,공공데이터포털,2020-07-27
35.59639017,129.1353693,bus_stop,yes,platform,고속도휴게소,30337,공공데이터포털,2020-07-27
35.59712384,129.1360452,bus_stop,yes,platform,고속도휴게소,30338,공공데이터포털,2020-07-27
35.5936503,129.1343201,bus_stop,yes,platform,정거리,30339,공공데이터포털,2020-07-27
35.59412602,129.1346789,bus_stop,yes,platform,정거리,30340,공공데이터포털,2020-07-27
35.58767849,129.1333563,bus_stop,yes,platform,신화(태기)입구,30341,공공데이터포털,2020-07-27
35.58852268,129.133718,bus_stop,yes,platform,신화(태기)입구,30342,공공데이터포털,2020-07-27
35.58047812,129.132137,bus_stop,yes,platform,고동골,30343,공공데이터포털,2020-07-27
35.58177534,129.1326284,bus_stop,yes,platform,고동골,30344,공공데이터포털,2020-07-27
35.57576338,129.1310231,bus_stop,yes,platform,신흥마을,30345,공공데이터포털,2020-07-27
35.57550252,129.1311646,bus_stop,yes,platform,신흥마을,30346,공공데이터포털,2020-07-27
35.56302983,129.127018,bus_stop,yes,platform,구언양버스터미널,30347,공공데이터포털,2020-07-27
35.56318761,129.1273734,bus_stop,yes,platform,구언양버스터미널,30348,공공데이터포털,2020-07-27
35.62279199,129.1525472,bus_stop,yes,platform,고사골입구,30349,공공데이터포털,2020-07-27
35.62270828,129.152756,bus_stop,yes,platform,고사골입구,30350,공공데이터포털,2020-07-27
35.71236267,129.1962847,bus_stop,yes,platform,계명마을,30351,공공데이터포털,2020-07-27
35.71229562,129.1963522,bus_stop,yes,platform,계명마을,30352,공공데이터포털,2020-07-27
35.61741272,129.1501577,bus_stop,yes,platform,대곡박물관입구,30353,공공데이터포털,2020-07-27
35.61730727,129.1501006,bus_stop,yes,platform,대곡박물관입구,30354,공공데이터포털,2020-07-27
35.61701896,129.1542206,bus_stop,yes,platform,대현마을회관,30355,공공데이터포털,2020-07-27
35.61696667,129.1542507,bus_stop,yes,platform,대현마을회관,30356,공공데이터포털,2020-07-27
35.61880606,129.168435,bus_stop,yes,platform,대곡박물관,30357,공공데이터포털,2020-07-27
35.61870669,129.1684489,bus_stop,yes,platform,대곡박물관,30358,공공데이터포털,2020-07-27
35.61273609,129.1500804,bus_stop,yes,platform,진현마을,30360,공공데이터포털,2020-07-27
35.61280002,129.1500959,bus_stop,yes,platform,진현마을,30361,공공데이터포털,2020-07-27
35.60859985,129.1700785,bus_stop,yes,platform,울산암각화박물관,30362,공공데이터포털,2020-07-27
35.70346117,129.1952984,bus_stop,yes,platform,KCC산업단지입구,30363,공공데이터포털,2020-07-27
35.700663,129.1953033,bus_stop,yes,platform,도성암,30364,공공데이터포털,2020-07-27
35.64656418,129.1615072,bus_stop,yes,platform,두서면주민센터,30365,공공데이터포털,2020-07-27
35.64543851,129.1609069,bus_stop,yes,platform,두서면주민센터,30366,공공데이터포털,2020-07-27
35.61840063,129.1643337,bus_stop,yes,platform,장천마을,30367,공공데이터포털,2020-07-27
35.61835167,129.1644169,bus_stop,yes,platform,장천마을,30368,공공데이터포털,2020-07-27
35.59547355,129.1331541,bus_stop,yes,platform,정거리마을,30370,공공데이터포털,2020-07-27
35.59559327,129.1333035,bus_stop,yes,platform,정거리마을,30371,공공데이터포털,2020-07-27
35.60260367,129.1292995,bus_stop,yes,platform,고중마을,30372,공공데이터포털,2020-07-27
35.6027157,129.1295363,bus_stop,yes,platform,고중마을,30373,공공데이터포털,2020-07-27
35.58842153,129.1312068,bus_stop,yes,platform,관정마을,30374,공공데이터포털,2020-07-27
35.58850057,129.1311092,bus_stop,yes,platform,관정마을,30375,공공데이터포털,2020-07-27
35.58833285,129.1271874,bus_stop,yes,platform,신화마을,30376,공공데이터포털,2020-07-27
35.58845535,129.1271036,bus_stop,yes,platform,신화마을,30377,공공데이터포털,2020-07-27
35.59808141,129.1317468,bus_stop,yes,platform,평리마을,30378,공공데이터포털,2020-07-27
35.59805526,129.1319351,bus_stop,yes,platform,평리마을,30379,공공데이터포털,2020-07-27
35.61263147,129.1572897,bus_stop,yes,platform,암각화입구주차장,30380,공공데이터포털,2020-07-27
35.61250896,129.1579493,bus_stop,yes,platform,암각화입구주차장,30381,공공데이터포털,2020-07-27
35.64300415,129.153297,bus_stop,yes,platform,노서마을,30383,공공데이터포털,2020-07-27
35.64309828,129.1532609,bus_stop,yes,platform,노서마을,30384,공공데이터포털,2020-07-27
35.65047336,129.1367141,bus_stop,yes,platform,하선필,30385,공공데이터포털,2020-07-27
35.65054485,129.1367478,bus_stop,yes,platform,하선필,30386,공공데이터포털,2020-07-27
35.65118024,129.1329297,bus_stop,yes,platform,중선필,30387,공공데이터포털,2020-07-27
35.65126066,129.1329042,bus_stop,yes,platform,중선필,30388,공공데이터포털,2020-07-27
35.65859282,129.1245838,bus_stop,yes,platform,선필삼거리,30389,공공데이터포털,2020-07-27
35.65862005,129.1246601,bus_stop,yes,platform,선필삼거리,30390,공공데이터포털,2020-07-27
35.66389849,129.1245533,bus_stop,yes,platform,상선필,30391,공공데이터포털,2020-07-27
35.66384838,129.1246486,bus_stop,yes,platform,상선필,30392,공공데이터포털,2020-07-27
35.60577687,129.1262235,bus_stop,yes,platform,다개사입구,30393,공공데이터포털,2020-07-27
35.56260369,129.130319,bus_stop,yes,platform,언양임시시외터미널앞,30401,공공데이터포털,2020-07-27
35.56269614,129.1303999,bus_stop,yes,platform,언양임시시외터미널앞,30402,공공데이터포털,2020-07-27
35.5624683,129.1299952,bus_stop,yes,platform,언양임시시외터미널,30403,공공데이터포털,2020-07-27
35.56234675,129.1298886,bus_stop,yes,platform,언양임시시외터미널,30404,공공데이터포털,2020-07-27
35.56099925,129.1327004,bus_stop,yes,platform,언양고등학교,30405,공공데이터포털,2020-07-27
35.56088633,129.1330172,bus_stop,yes,platform,언양고등학교,30406,공공데이터포털,2020-07-27
35.55920315,129.1331663,bus_stop,yes,platform,어음하리,30407,공공데이터포털,2020-07-27
35.55953929,129.1330605,bus_stop,yes,platform,어음하리,30408,공공데이터포털,2020-07-27
35.55806197,129.1372864,bus_stop,yes,platform,울주도서관,30409,공공데이터포털,2020-07-27
35.55818294,129.1372412,bus_stop,yes,platform,울주도서관,30410,공공데이터포털,2020-07-27
35.55631399,129.1405209,bus_stop,yes,platform,언양자동차학원,30411,공공데이터포털,2020-07-27
35.55690811,129.139635,bus_stop,yes,platform,언양자동차학원,30412,공공데이터포털,2020-07-27
35.5498089,129.1488595,bus_stop,yes,platform,장촌상리,30413,공공데이터포털,2020-07-27
35.54991595,129.1486843,bus_stop,yes,platform,장촌상리,30414,공공데이터포털,2020-07-27
35.54906503,129.1517433,bus_stop,yes,platform,장촌,30415,공공데이터포털,2020-07-27
35.54909473,129.1522251,bus_stop,yes,platform,장촌,30416,공공데이터포털,2020-07-27
35.54966837,129.1627777,bus_stop,yes,platform,공촌,30417,공공데이터포털,2020-07-27
35.54981326,129.1628891,bus_stop,yes,platform,공촌,30418,공공데이터포털,2020-07-27
35.54943591,129.1671048,bus_stop,yes,platform,대방아파트,30419,공공데이터포털,2020-07-27
35.54947836,129.1668189,bus_stop,yes,platform,대방아파트,30420,공공데이터포털,2020-07-27
35.55017819,129.1701166,bus_stop,yes,platform,반송,30421,공공데이터포털,2020-07-27
35.5502914,129.1700852,bus_stop,yes,platform,반송,30422,공공데이터포털,2020-07-27
35.55275391,129.1760039,bus_stop,yes,platform,효성앞,30423,공공데이터포털,2020-07-27
35.55252331,129.1752382,bus_stop,yes,platform,효성앞,30424,공공데이터포털,2020-07-27
35.55426414,129.1784586,bus_stop,yes,platform,반천,30425,공공데이터포털,2020-07-27
35.55414267,129.1781369,bus_stop,yes,platform,반천,30426,공공데이터포털,2020-07-27
35.5567091,129.1819434,bus_stop,yes,platform,반천초등학교,30427,공공데이터포털,2020-07-27
35.5563506,129.1813385,bus_stop,yes,platform,반천초등학교,30428,공공데이터포털,2020-07-27
35.558953,129.1839233,bus_stop,yes,platform,미연,30429,공공데이터포털,2020-07-27
35.55944369,129.1842939,bus_stop,yes,platform,미연,30430,공공데이터포털,2020-07-27
35.56265612,129.1869001,bus_stop,yes,platform,반천현대아파트입구,30431,공공데이터포털,2020-07-27
35.56290849,129.1876169,bus_stop,yes,platform,반천현대아파트입구,30432,공공데이터포털,2020-07-27
35.56448562,129.1940838,bus_stop,yes,platform,무동,30433,공공데이터포털,2020-07-27
35.56342137,129.1900024,bus_stop,yes,platform,무동,30434,공공데이터포털,2020-07-27
35.55892478,129.1899969,bus_stop,yes,platform,반천현대아파트,30435,공공데이터포털,2020-07-27
35.55896478,129.1284936,bus_stop,yes,platform,우성스마트시티뷰,30436,공공데이터포털,2020-07-27
35.66347703,129.1720079,bus_stop,yes,platform,대리마을,30437,공공데이터포털,2020-07-27
35.66342908,129.1719427,bus_stop,yes,platform,대리마을,30438,공공데이터포털,2020-07-27
35.66748978,129.1682221,bus_stop,yes,platform,관음사입구,30439,공공데이터포털,2020-07-27
35.66730021,129.1682213,bus_stop,yes,platform,관음사입구,30440,공공데이터포털,2020-07-27
35.67039513,129.1687671,bus_stop,yes,platform,제실입구,30441,공공데이터포털,2020-07-27
35.67038683,129.1686676,bus_stop,yes,platform,제실입구,30442,공공데이터포털,2020-07-27
35.67577595,129.1659208,bus_stop,yes,platform,상동고개,30443,공공데이터포털,2020-07-27
35.67574184,129.1658411,bus_stop,yes,platform,상동고개,30444,공공데이터포털,2020-07-27
35.68587283,129.1631903,bus_stop,yes,platform,상동회관,30445,공공데이터포털,2020-07-27
35.68598605,129.1632581,bus_stop,yes,platform,상동회관,30446,공공데이터포털,2020-07-27
35.67920387,129.1721301,bus_stop,yes,platform,미호중동,30447,공공데이터포털,2020-07-27
35.67931371,129.1720942,bus_stop,yes,platform,미호중동,30448,공공데이터포털,2020-07-27
35.5493495,129.1604744,bus_stop,yes,platform,반천산업단지입구,30449,공공데이터포털,2020-07-27
35.54929282,129.1609228,bus_stop,yes,platform,반천산업단지입구,30450,공공데이터포털,2020-07-27
35.55704908,129.151063,bus_stop,yes,platform,(주)로파,30451,공공데이터포털,2020-07-27
35.56120824,129.1446301,bus_stop,yes,platform,(주)동영코엘스,30453,공공데이터포털,2020-07-27
35.56558494,129.1450311,bus_stop,yes,platform,(주)SLT,30455,공공데이터포털,2020-07-27
35.56223368,129.1535568,bus_stop,yes,platform,(주)탑아이엔디,30457,공공데이터포털,2020-07-27
35.55920009,129.1896481,bus_stop,yes,platform,반천현대아파트,30458,공공데이터포털,2020-07-27
35.5533488,129.1786778,bus_stop,yes,platform,반천마을,30461,공공데이터포털,2020-07-27
35.55332004,129.17893,bus_stop,yes,platform,반천마을,30462,공공데이터포털,2020-07-27
35.55091664,129.1816793,bus_stop,yes,platform,예비군훈련장입구,30463,공공데이터포털,2020-07-27
35.55101179,129.1817663,bus_stop,yes,platform,예비군훈련장입구,30464,공공데이터포털,2020-07-27
35.55816212,129.1314772,bus_stop,yes,platform,동문굿모닝힐,30465,공공데이터포털,2020-07-27
35.55744448,129.1307671,bus_stop,yes,platform,동문굿모닝힐,30466,공공데이터포털,2020-07-27
35.55945624,129.1294374,bus_stop,yes,platform,우성스마트시티뷰,30467,공공데이터포털,2020-07-27
35.53551013,129.2538728,bus_stop,yes,platform,무거실버복지관,30490,공공데이터포털,2020-07-27
35.36942133,129.1480967,bus_stop,yes,platform,덕계시장앞,30500,공공데이터포털,2020-07-27
35.53272503,129.2494523,bus_stop,yes,platform,울산구치소입구,30501,공공데이터포털,2020-07-27
35.52961471,129.246955,bus_stop,yes,platform,율리공영차고지종점,30503,공공데이터포털,2020-07-27
35.52952037,129.2468634,bus_stop,yes,platform,율리공영차고지,30504,공공데이터포털,2020-07-27
35.52555348,129.2448777,bus_stop,yes,platform,영해마을,30507,공공데이터포털,2020-07-27
35.5255588,129.2451332,bus_stop,yes,platform,영해마을,30508,공공데이터포털,2020-07-27
35.51987754,129.2422714,bus_stop,yes,platform,문수초등학교앞,30509,공공데이터포털,2020-07-27
35.51981177,129.2424851,bus_stop,yes,platform,문수초등학교앞,30510,공공데이터포털,2020-07-27
35.50957585,129.236593,bus_stop,yes,platform,율현마을,30511,공공데이터포털,2020-07-27
35.50919311,129.2367832,bus_stop,yes,platform,율현마을,30512,공공데이터포털,2020-07-27
35.48410884,129.217036,bus_stop,yes,platform,대복입구울산예고,30513,공공데이터포털,2020-07-27
35.48420333,129.2173677,bus_stop,yes,platform,대복입구울산예고,30514,공공데이터포털,2020-07-27
35.48124738,129.2185595,bus_stop,yes,platform,신진자동차학원앞,30515,공공데이터포털,2020-07-27
35.48077583,129.2192745,bus_stop,yes,platform,신진자동차학원앞,30516,공공데이터포털,2020-07-27
35.47500669,129.2195041,bus_stop,yes,platform,오복마을,30517,공공데이터포털,2020-07-27
35.47418177,129.2194499,bus_stop,yes,platform,오복마을,30518,공공데이터포털,2020-07-27
35.46422266,129.2086445,bus_stop,yes,platform,웅촌,30519,공공데이터포털,2020-07-27
35.46405392,129.2087556,bus_stop,yes,platform,웅촌,30520,공공데이터포털,2020-07-27
35.45631487,129.2055141,bus_stop,yes,platform,대진,30521,공공데이터포털,2020-07-27
35.45587463,129.2057094,bus_stop,yes,platform,대진,30522,공공데이터포털,2020-07-27
35.45019676,129.2011749,bus_stop,yes,platform,하대마을,30523,공공데이터포털,2020-07-27
35.44940972,129.2010394,bus_stop,yes,platform,하대마을,30524,공공데이터포털,2020-07-27
35.4445001,129.1973961,bus_stop,yes,platform,중대마을,30525,공공데이터포털,2020-07-27
35.44449523,129.1976564,bus_stop,yes,platform,중대마을,30526,공공데이터포털,2020-07-27
35.43917218,129.1920494,bus_stop,yes,platform,상대마을,30527,공공데이터포털,2020-07-27
35.43868361,129.1919924,bus_stop,yes,platform,상대마을,30528,공공데이터포털,2020-07-27
35.43671569,129.1904834,bus_stop,yes,platform,울산컨트리클럽앞,30529,공공데이터포털,2020-07-27
35.43651219,129.1906486,bus_stop,yes,platform,울산컨트리클럽앞,30530,공공데이터포털,2020-07-27
35.43350458,129.1899219,bus_stop,yes,platform,웅비공업지구,30531,공공데이터포털,2020-07-27
35.43429955,129.1903285,bus_stop,yes,platform,웅비공업지구,30532,공공데이터포털,2020-07-27
35.43046849,129.1867724,bus_stop,yes,platform,한창제지 앞,30533,공공데이터포털,2020-07-27
35.43068259,129.187636,bus_stop,yes,platform,한창제지 앞,30534,공공데이터포털,2020-07-27
35.4273076,129.1832399,bus_stop,yes,platform,용당마을,30535,공공데이터포털,2020-07-27
35.42734062,129.1835393,bus_stop,yes,platform,용당마을,30536,공공데이터포털,2020-07-27
35.42496813,129.1812987,bus_stop,yes,platform,편들마을,30537,공공데이터포털,2020-07-27
35.4249914,129.1815923,bus_stop,yes,platform,편들마을,30538,공공데이터포털,2020-07-27
35.41948343,129.1758315,bus_stop,yes,platform,북부마을,30539,공공데이터포털,2020-07-27
35.41995342,129.1764926,bus_stop,yes,platform,북부마을,30540,공공데이터포털,2020-07-27
35.41545646,129.171662,bus_stop,yes,platform,서창동행정복지센터,30541,공공데이터포털,2020-07-27
35.4169777,129.1734346,bus_stop,yes,platform,서창동행정복지센터,30542,공공데이터포털,2020-07-27
35.41480244,129.1711794,bus_stop,yes,platform,농협은행웅상지점,30544,공공데이터포털,2020-07-27
35.41323523,129.1691025,bus_stop,yes,platform,개운중.효암고,30545,공공데이터포털,2020-07-27
35.41282995,129.1689035,bus_stop,yes,platform,개운중.효암고,30546,공공데이터포털,2020-07-27
