위도,경도,name,public_transport,bus,addr:subdistrict,highway,source
35.922977,126.639059,신장원마을,platform,yes,옥서면,bus_stop,공공데이터포털
35.898992,126.637325,신하제,platform,yes,옥서면,bus_stop,공공데이터포털
35.938844,126.775435,신흥,platform,yes,개정면,bus_stop,공공데이터포털
35.956606,126.868878,양주,platform,yes,임피면,bus_stop,공공데이터포털
35.952599,126.541145,열병합사거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.973598,126.719775,군산고등학교,platform,yes,동흥남동,bus_stop,공공데이터포털
35.969254,126.737596,군산교육문화회관사거리,platform,yes,조촌동,bus_stop,공공데이터포털
35.973452,126.700687,군산상고,platform,yes,문화동,bus_stop,공공데이터포털
35.960962,126.678385,군산종합사회복지관,platform,yes,산북동,bus_stop,공공데이터포털
35.978699,126.749306,군장주유소,platform,yes,조촌동,bus_stop,공공데이터포털
35.914058,126.739001,금성마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.97199,126.699811,보람더하임아파트,platform,yes,나운동,bus_stop,공공데이터포털
35.89661,126.741021,옥삼마을,platform,yes,회현면,bus_stop,공공데이터포털
35.940343,126.703923,옥정,platform,yes,옥구읍,bus_stop,공공데이터포털
35.937889,126.695695,옥정마을,platform,yes,미룡동,bus_stop,공공데이터포털
36.034059,126.833863,외곤,platform,yes,나포면,bus_stop,공공데이터포털
35.927408,126.72948,외류,platform,yes,옥산면,bus_stop,공공데이터포털
36.010623,126.760004,요동,platform,yes,성산면,bus_stop,공공데이터포털
35.946593,126.718289,원당,platform,yes,옥산면,bus_stop,공공데이터포털
36.011242,126.796673,남전,platform,yes,성산면,bus_stop,공공데이터포털
36.014359,126.866424,내흥,platform,yes,서수면,bus_stop,공공데이터포털
35.94174,126.633876,당매,platform,yes,옥서면,bus_stop,공공데이터포털
35.973155,126.876884,대령,platform,yes,임피면,bus_stop,공공데이터포털
35.948039,126.822039,석화,platform,yes,대야면,bus_stop,공공데이터포털
35.971315,126.71078,선거관리위원회,platform,yes,서흥남동,bus_stop,공공데이터포털
35.985604,126.691981,성원상떼빌아파트,platform,yes,소룡동,bus_stop,공공데이터포털
35.992477,126.870616,성자,platform,yes,서수면,bus_stop,공공데이터포털
35.983698,126.686111,세명공업사,platform,yes,소룡동,bus_stop,공공데이터포털
35.980795,126.676918,소룡제일아파트,platform,yes,소룡동,bus_stop,공공데이터포털
35.965363,126.710613,수송코아루,platform,yes,나운동,bus_stop,공공데이터포털
35.908839,126.752537,원당마을,platform,yes,회현면,bus_stop,공공데이터포털
35.912805,126.765261,원학당마을,platform,yes,회현면,bus_stop,공공데이터포털
36.006364,126.823616,원주곡삼벌마을,platform,yes,나포면,bus_stop,공공데이터포털
36.00216,126.898505,원화등,platform,yes,서수면,bus_stop,공공데이터포털
35.968045,126.719763,아리울초등학교,platform,yes,수송동,bus_stop,공공데이터포털
35.959489,126.704754,은파파출소,platform,yes,지곡동,bus_stop,공공데이터포털
35.955816,126.710416,의료원,platform,yes,지곡동,bus_stop,공공데이터포털
35.966564,126.734947,시청사거리,platform,yes,조촌동,bus_stop,공공데이터포털
35.990318,126.789246,식천,platform,yes,성산면,bus_stop,공공데이터포털
35.975472,126.676406,신도시아파트,platform,yes,산북동,bus_stop,공공데이터포털
35.967087,126.570852,대우기숙사,platform,yes,오식도동,bus_stop,공공데이터포털
35.956212,126.831589,덕곡마을,platform,yes,대야면,bus_stop,공공데이터포털
35.965076,126.586024,두산인프라코어,platform,yes,소룡동,bus_stop,공공데이터포털
35.963604,126.705634,롯데시네마,platform,yes,나운동,bus_stop,공공데이터포털
36.006118,126.873231,마룡,platform,yes,서수면,bus_stop,공공데이터포털
35.983247,126.70863,명산사거리,platform,yes,금광동,bus_stop,공공데이터포털
36.029552,126.830113,나포문화,platform,yes,나포면,bus_stop,공공데이터포털
35.943444,126.689577,미룡3주공아파트,platform,yes,미룡동,bus_stop,공공데이터포털
35.950722,126.685391,미룡초등학교,platform,yes,미룡동,bus_stop,공공데이터포털
35.98433,126.828927,미산,platform,yes,임피면,bus_stop,공공데이터포털
35.956182,126.795428,발산농협,platform,yes,개정면,bus_stop,공공데이터포털
35.962174,126.742521,사정건널목,platform,yes,사정동,bus_stop,공공데이터포털
35.913509,126.660059,사호촌,platform,yes,옥구읍,bus_stop,공공데이터포털
35.982777,126.817844,산곡마을,platform,yes,성산면,bus_stop,공공데이터포털
35.972958,126.653796,산북주유소,platform,yes,소룡동,bus_stop,공공데이터포털
35.916733,126.665329,상산,platform,yes,옥구읍,bus_stop,공공데이터포털
36.00562,126.775596,상흥마을,platform,yes,성산면,bus_stop,공공데이터포털
35.98203,126.877818,서수삼거리,platform,yes,서수면,bus_stop,공공데이터포털
35.97406,126.841388,서원,platform,yes,임피면,bus_stop,공공데이터포털
35.984467,126.851439,임피,platform,yes,임피면,bus_stop,공공데이터포털
35.978377,126.820291,작촌,platform,yes,성산면,bus_stop,공공데이터포털
35.908121,126.787977,증석마을,platform,yes,회현면,bus_stop,공공데이터포털
35.942182,126.654487,창원마을,platform,yes,개사동,bus_stop,공공데이터포털
35.962222,126.697069,청솔아파트,platform,yes,나운동,bus_stop,공공데이터포털
35.963534,126.819696,초산,platform,yes,대야면,bus_stop,공공데이터포털
35.976247,126.724364,시외버스터미널,platform,yes,경장동,bus_stop,공공데이터포털
36.001367,126.882143,하장곤,platform,yes,서수면,bus_stop,공공데이터포털
35.945555,126.811573,대야홈마트,platform,yes,대야면,bus_stop,공공데이터포털
35.988648,126.880465,호산,platform,yes,서수면,bus_stop,공공데이터포털
35.981618,126.73036,화력발전소,platform,yes,경암동,bus_stop,공공데이터포털
35.893701,126.627793,하제,platform,yes,옥서면,bus_stop,공공데이터포털
35.896876,126.71377,김제촌,platform,yes,옥구읍,bus_stop,공공데이터포털
35.932084,126.675086,개사마을경로당,platform,yes,개사동,bus_stop,공공데이터포털
35.917755,126.68987,원오곡,platform,yes,옥구읍,bus_stop,공공데이터포털
35.914168,126.751932,회현초등학교,platform,yes,회현면,bus_stop,공공데이터포털
35.96611,126.78007,와룡,platform,yes,개정면,bus_stop,공공데이터포털
35.972993,126.784548,와룡,platform,yes,개정면,bus_stop,공공데이터포털
35.966407,126.797028,원발산,platform,yes,개정면,bus_stop,공공데이터포털
35.971055,126.639407,대한통운주유소,platform,yes,소룡동,bus_stop,공공데이터포털
35.91898,126.773575,풍신,platform,yes,회현면,bus_stop,공공데이터포털
35.983136,126.808185,고봉재정상,platform,yes,성산면,bus_stop,공공데이터포털
35.998183,126.869978,행운가든(수서저수지),platform,yes,서수면,bus_stop,공공데이터포털
35.949239,126.768214,접산,platform,yes,옥산면,bus_stop,공공데이터포털
35.947128,126.727754,석교마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.966854,126.846602,봉황공원,platform,yes,임피면,bus_stop,공공데이터포털
36.06275,126.920133,함라중학교,platform,yes,함라면,bus_stop,공공데이터포털
36.018366,126.814713,외곡,platform,yes,나포면,bus_stop,공공데이터포털
36.029455,126.829956,문화,platform,yes,나포면,bus_stop,공공데이터포털
36.028676,126.710422,송내리,platform,yes,마서면,bus_stop,공공데이터포털
35.953329,126.54202,열병합사거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.796515,126.490706,바람쉼터,platform,yes,옥도면,bus_stop,공공데이터포털
35.969292,126.61779,군산항3부두,platform,yes,소룡동,bus_stop,공공데이터포털
36.014366,126.866506,내흥,platform,yes,서수면,bus_stop,공공데이터포털
36.006187,126.873219,마룡,platform,yes,서수면,bus_stop,공공데이터포털
35.955364,126.568059,에스엔에스사거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.9599,126.63211,옥성마을,platform,yes,산북동,bus_stop,공공데이터포털
35.972186,126.681004,한양정형외과,platform,yes,소룡동,bus_stop,공공데이터포털
35.963133,126.6615,화흥,platform,yes,산북동,bus_stop,공공데이터포털
35.966903,126.75743,정다운요양원,platform,yes,개정동,bus_stop,공공데이터포털
36.006319,126.855494,내무장마을,platform,yes,서수면,bus_stop,공공데이터포털
36.064622,126.924135,간성마을,platform,yes,함라면,bus_stop,공공데이터포털
35.920478,126.710422,개정,platform,yes,옥구읍,bus_stop,공공데이터포털
35.945757,126.562093,거산빌딩삼거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.952908,126.867764,계산,platform,yes,임피면,bus_stop,공공데이터포털
35.934831,126.867067,광산,platform,yes,대야면,bus_stop,공공데이터포털
35.983642,126.742672,구암세풍아파트,platform,yes,구암동,bus_stop,공공데이터포털
35.882134,126.84654,관상리,platform,yes,청하면,bus_stop,공공데이터포털
35.944868,126.557967,조달청비축기지3,platform,yes,오식도동,bus_stop,공공데이터포털
35.896349,126.669108,신어은마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.909803,126.838941,신창,platform,yes,청하면,bus_stop,공공데이터포털
36.024179,126.823812,신촌,platform,yes,나포면,bus_stop,공공데이터포털
35.9053,126.637396,신하제,platform,yes,옥서면,bus_stop,공공데이터포털
35.967449,126.749159,야구장,platform,yes,사정동,bus_stop,공공데이터포털
35.944155,126.873271,야중마을,platform,yes,대야면,bus_stop,공공데이터포털
36.007732,126.773184,양지마을,platform,yes,성산면,bus_stop,공공데이터포털
35.974628,126.702033,군산상고,platform,yes,문화동,bus_stop,공공데이터포털
35.961202,126.674593,근로자종합복지관,platform,yes,산북동,bus_stop,공공데이터포털
35.905538,126.642177,오산촌마을,platform,yes,옥서면,bus_stop,공공데이터포털
35.942873,126.771249,옥석마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.939523,126.701284,옥정중리,platform,yes,옥구읍,bus_stop,공공데이터포털
35.954652,126.82989,외덕,platform,yes,대야면,bus_stop,공공데이터포털
36.027223,126.828335,용호초리,platform,yes,나포면,bus_stop,공공데이터포털
35.991172,126.819753,우곡마을,platform,yes,성산면,bus_stop,공공데이터포털
35.937035,126.758296,우동마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.976664,126.843723,남서원,platform,yes,임피면,bus_stop,공공데이터포털
35.931907,126.732229,내류,platform,yes,옥산면,bus_stop,공공데이터포털
35.974165,126.733249,신한주택,platform,yes,조촌동,bus_stop,공공데이터포털
35.977384,126.78142,송호마을,platform,yes,개정면,bus_stop,공공데이터포털
35.969705,126.717383,수송현대,platform,yes,수송동,bus_stop,공공데이터포털
35.903758,126.749505,월평,platform,yes,회현면,bus_stop,공공데이터포털
35.958794,126.690106,나운3동주민센터,platform,yes,나운동,bus_stop,공공데이터포털
35.954878,126.715422,의료원삼거리,platform,yes,수송동,bus_stop,공공데이터포털
36.011929,126.878155,신관원,platform,yes,서수면,bus_stop,공공데이터포털
35.975392,126.677015,신도시아파트,platform,yes,소룡동,bus_stop,공공데이터포털
35.971964,126.876579,대령마을,platform,yes,임피면,bus_stop,공공데이터포털
35.946082,126.811387,대야면사무소,platform,yes,대야면,bus_stop,공공데이터포털
35.969366,126.548011,대우로지스틱스,platform,yes,오식도동,bus_stop,공공데이터포털
35.928063,126.765819,대위,platform,yes,회현면,bus_stop,공공데이터포털
35.963735,126.693781,나운사거리,platform,yes,나운동,bus_stop,공공데이터포털
36.043385,126.706571,덕암리,platform,yes,마서면,bus_stop,공공데이터포털
35.977476,126.737853,동군산병원,platform,yes,조촌동,bus_stop,공공데이터포털
35.947887,126.815428,동오산,platform,yes,대야면,bus_stop,공공데이터포털
35.921345,126.63446,드림빌아파트,platform,yes,옥서면,bus_stop,공공데이터포털
35.984375,126.708201,명산사거리,platform,yes,월명동,bus_stop,공공데이터포털
35.955248,126.675798,미룡대명,platform,yes,미룡동,bus_stop,공공데이터포털
35.955321,126.672697,미룡대명아파트,platform,yes,산북동,bus_stop,공공데이터포털
35.962283,126.699553,구보건소사거리,platform,yes,나운동,bus_stop,공공데이터포털
35.959314,126.541485,비응1호교,platform,yes,오식도동,bus_stop,공공데이터포털
35.940317,126.534254,비응항,platform,yes,비응도동,bus_stop,공공데이터포털
35.974036,126.82172,산남마을,platform,yes,성산면,bus_stop,공공데이터포털
35.964469,126.67864,하나리움시티아파트,platform,yes,산북동,bus_stop,공공데이터포털
35.92405,126.64235,삼거리,platform,yes,옥서면,bus_stop,공공데이터포털
35.977471,126.710514,삼학대우아파트,platform,yes,삼학동,bus_stop,공공데이터포털
36.00551,126.883859,상장곤보건소,platform,yes,서수면,bus_stop,공공데이터포털
35.982727,126.850059,임피면사무소,platform,yes,임피면,bus_stop,공공데이터포털
35.999477,126.836635,입점,platform,yes,나포면,bus_stop,공공데이터포털
35.978459,126.820428,작촌,platform,yes,성산면,bus_stop,공공데이터포털
35.961838,126.715908,LG서비스센터,platform,yes,수송동,bus_stop,공공데이터포털
35.958473,126.780174,정수,platform,yes,개정면,bus_stop,공공데이터포털
35.97276,126.737515,조촌농협,platform,yes,조촌동,bus_stop,공공데이터포털
35.958721,126.710654,수송동신,platform,yes,지곡동,bus_stop,공공데이터포털
35.973612,126.723549,진포중학교,platform,yes,동흥남동,bus_stop,공공데이터포털
35.983467,126.820856,창오,platform,yes,성산면,bus_stop,공공데이터포털
35.936181,126.859235,탑천교,platform,yes,대야면,bus_stop,공공데이터포털
35.916462,126.770162,풍성,platform,yes,회현면,bus_stop,공공데이터포털
35.9636,126.690722,하이마트,platform,yes,나운동,bus_stop,공공데이터포털
35.971791,126.64928,한국유리,platform,yes,소룡동,bus_stop,공공데이터포털
36.060666,126.911396,함라파출소,platform,yes,함라면,bus_stop,공공데이터포털
35.990709,126.701669,참사랑교회,platform,yes,해망동,bus_stop,공공데이터포털
35.990017,126.871176,호산,platform,yes,서수면,bus_stop,공공데이터포털
35.990021,126.871255,호산,platform,yes,서수면,bus_stop,공공데이터포털
35.974486,126.715725,흥남사거리,platform,yes,서흥남동,bus_stop,공공데이터포털
35.966683,126.6661,십자다리,platform,yes,산북동,bus_stop,공공데이터포털
35.916587,126.643592,구호촌사거리,platform,yes,옥서면,bus_stop,공공데이터포털
35.953432,126.642599,해성,platform,yes,산북동,bus_stop,공공데이터포털
35.932141,126.67514,개사마을경로당,platform,yes,개사동,bus_stop,공공데이터포털
36.00274,126.775442,상흥마을,platform,yes,성산면,bus_stop,공공데이터포털
35.964639,126.763857,동안마을,platform,yes,개정동,bus_stop,공공데이터포털
35.966177,126.779971,와룡,platform,yes,개정면,bus_stop,공공데이터포털
35.960845,126.797362,대방마을,platform,yes,개정면,bus_stop,공공데이터포털
35.971066,126.639717,대한통운주유소,platform,yes,소룡동,bus_stop,공공데이터포털
36.02683,126.85062,불주사,platform,yes,나포면,bus_stop,공공데이터포털
35.895972,126.854507,대신,platform,yes,청하면,bus_stop,공공데이터포털
35.903897,126.749198,월평,platform,yes,회현면,bus_stop,공공데이터포털
36.004095,126.761245,거척,platform,yes,내흥동,bus_stop,공공데이터포털
36.012919,126.81262,신성마을,platform,yes,나포면,bus_stop,공공데이터포털
36.072978,126.93975,와초주유소,platform,yes,성당면,bus_stop,공공데이터포털
35.945606,126.757234,봉동마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.850501,126.499124,야미도입구,platform,yes,옥도면,bus_stop,공공데이터포털
35.959313,126.637072,금성.평화,platform,yes,산북동,bus_stop,공공데이터포털
35.949613,126.541849,기펠이엔씨,platform,yes,오식도동,bus_stop,공공데이터포털
35.937131,126.743176,대려마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.969418,126.684933,동아아파트입구,platform,yes,소룡동,bus_stop,공공데이터포털
35.970009,126.726393,미장현대파인빌2차,platform,yes,미장동,bus_stop,공공데이터포털
35.91978,126.790273,방채,platform,yes,회현면,bus_stop,공공데이터포털
36.005569,126.775445,상흥마을,platform,yes,성산면,bus_stop,공공데이터포털
36.013986,126.878882,서수농공,platform,yes,서수면,bus_stop,공공데이터포털
35.997895,126.896406,신기촌,platform,yes,서수면,bus_stop,공공데이터포털
35.96036,126.694987,아리랑아파트,platform,yes,나운동,bus_stop,공공데이터포털
35.985983,126.866145,오일마을,platform,yes,서수면,bus_stop,공공데이터포털
35.948426,126.816467,대야체육센타,platform,yes,대야면,bus_stop,공공데이터포털
35.936431,126.858814,탑천교,platform,yes,대야면,bus_stop,공공데이터포털
35.99218,126.704399,수산물센터,platform,yes,해망동,bus_stop,공공데이터포털
36.045984,126.854291,혜곡,platform,yes,나포면,bus_stop,공공데이터포털
35.958668,126.861286,술산초등학교,platform,yes,임피면,bus_stop,공공데이터포털
35.941917,126.853305,탑동,platform,yes,대야면,bus_stop,공공데이터포털
35.72905,126.529404,가력휴게소,platform,yes,변산면,bus_stop,공공데이터포털
35.90573,126.70583,가산마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.96385,126.75605,군산간호대학입구,platform,yes,개정동,bus_stop,공공데이터포털
35.937827,126.650011,거사마을,platform,yes,개사동,bus_stop,공공데이터포털
35.970827,126.726007,경문교,platform,yes,미장동,bus_stop,공공데이터포털
35.975654,126.731685,경암동성가병원,platform,yes,경암동,bus_stop,공공데이터포털
36.043926,126.841495,경원산업,platform,yes,나포면,bus_stop,공공데이터포털
35.952987,126.867728,계산,platform,yes,임피면,bus_stop,공공데이터포털
35.919373,126.823871,고산,platform,yes,대야면,bus_stop,공공데이터포털
35.978595,126.669785,공단삼거리,platform,yes,소룡동,bus_stop,공공데이터포털
35.907809,126.662845,광야마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.965915,126.620863,해양경찰서,platform,yes,소룡동,bus_stop,공공데이터포털
35.985983,126.746167,구암주공아파트,platform,yes,구암동,bus_stop,공공데이터포털
35.942872,126.537809,새마금비응공원,platform,yes,비응도동,bus_stop,공공데이터포털
35.902784,126.672832,신어은,platform,yes,옥구읍,bus_stop,공공데이터포털
35.896236,126.669093,신어은마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.910145,126.661718,어은경로당,platform,yes,옥구읍,bus_stop,공공데이터포털
35.948244,126.586744,엑스포삼거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.933602,126.724897,한림마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.970575,126.737959,군산교육문화회관,platform,yes,조촌동,bus_stop,공공데이터포털
35.976728,126.703817,군산중학교,platform,yes,문화동,bus_stop,공공데이터포털
35.969539,126.617878,군산항3부두,platform,yes,소룡동,bus_stop,공공데이터포털
36.000933,126.787524,군장대학교,platform,yes,성산면,bus_stop,공공데이터포털
35.965038,126.702476,신한은행,platform,yes,나운동,bus_stop,공공데이터포털
35.918511,126.686769,오산,platform,yes,옥구읍,bus_stop,공공데이터포털
35.905541,126.638999,신오산촌마을,platform,yes,옥서면,bus_stop,공공데이터포털
35.926367,126.647067,옥서치안센타,platform,yes,옥서면,bus_stop,공공데이터포털
35.937863,126.695811,옥정마을,platform,yes,미룡동,bus_stop,공공데이터포털
35.93946,126.701233,옥정중리,platform,yes,옥구읍,bus_stop,공공데이터포털
36.026602,126.830542,용호초리,platform,yes,나포면,bus_stop,공공데이터포털
35.991233,126.819614,우곡마을,platform,yes,성산면,bus_stop,공공데이터포털
35.937031,126.758151,우동마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.926671,126.686677,우치산마을,platform,yes,옥구읍,bus_stop,공공데이터포털
35.961212,126.833437,내덕,platform,yes,대야면,bus_stop,공공데이터포털
36.016232,126.800227,서포,platform,yes,나포면,bus_stop,공공데이터포털
35.925194,126.807615,소차,platform,yes,대야면,bus_stop,공공데이터포털
35.903846,126.749514,월평,platform,yes,회현면,bus_stop,공공데이터포털
35.956395,126.71589,의료원삼거리,platform,yes,수송동,bus_stop,공공데이터포털
35.96689,126.695346,시민회관,platform,yes,나운동,bus_stop,공공데이터포털
35.948756,126.80403,신동화마을,platform,yes,개정면,bus_stop,공공데이터포털
35.954353,126.555279,대륜중공업,platform,yes,오식도동,bus_stop,공공데이터포털
36.038829,126.705108,대치,platform,yes,마서면,bus_stop,공공데이터포털
36.043299,126.706769,덕암리,platform,yes,마서면,bus_stop,공공데이터포털
35.99426,126.797546,도암,platform,yes,성산면,bus_stop,공공데이터포털
36.004422,126.914403,마포,platform,yes,서수면,bus_stop,공공데이터포털
35.955247,126.678133,미룡대명아파트삼거리,platform,yes,미룡동,bus_stop,공공데이터포털
35.951471,126.685954,미룡초등학교,platform,yes,미룡동,bus_stop,공공데이터포털
35.984427,126.828949,미산,platform,yes,임피면,bus_stop,공공데이터포털
35.956789,126.65783,미성사거리,platform,yes,산북동,bus_stop,공공데이터포털
35.979816,126.718115,미원동,platform,yes,중앙로3가,bus_stop,공공데이터포털
35.987685,126.712248,민방위대피소앞,platform,yes,중앙로1가,bus_stop,공공데이터포털
35.923411,126.64361,보건소,platform,yes,옥서면,bus_stop,공공데이터포털
35.978507,126.715474,흥남주민센터,platform,yes,미원동,bus_stop,공공데이터포털
35.949303,126.747645,봉서마을,platform,yes,옥산면,bus_stop,공공데이터포털
35.982592,126.817644,산곡마을,platform,yes,성산면,bus_stop,공공데이터포털
35.965218,126.678874,하나리움시티아파트,platform,yes,산북동,bus_stop,공공데이터포털
35.960134,126.744643,삼수마을,platform,yes,사정동,bus_stop,공공데이터포털
35.984082,126.849302,임피우체국,platform,yes,임피면,bus_stop,공공데이터포털
35.949196,126.768138,접산,platform,yes,옥산면,bus_stop,공공데이터포털
35.945183,126.556219,조달청비축기지삼거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.975536,126.738386,조촌동사거리,platform,yes,조촌동,bus_stop,공공데이터포털
35.933439,126.702529,척동,platform,yes,옥구읍,bus_stop,공공데이터포털
35.916891,126.653431,칠호촌,platform,yes,옥구읍,bus_stop,공공데이터포털
35.920105,126.771248,풍신,platform,yes,회현면,bus_stop,공공데이터포털
35.943604,126.808581,한신아파트,platform,yes,대야면,bus_stop,공공데이터포털
36.060723,126.911528,함라파출소,platform,yes,함라면,bus_stop,공공데이터포털
36.078561,126.957662,함열,platform,yes,함열읍,bus_stop,공공데이터포털
35.98563,126.765693,호덕교차로,platform,yes,개정면,bus_stop,공공데이터포털
35.966319,126.862538,호원대,platform,yes,임피면,bus_stop,공공데이터포털
36.003178,126.827357,후죽,platform,yes,나포면,bus_stop,공공데이터포털
35.973599,126.716666,흥남사거리,platform,yes,서흥남동,bus_stop,공공데이터포털
35.916541,126.669908,둔산,platform,yes,옥구읍,bus_stop,공공데이터포털
35.932242,126.677062,개사리,platform,yes,개사동,bus_stop,공공데이터포털
35.969398,126.782339,와룡,platform,yes,개정면,bus_stop,공공데이터포털
35.973992,126.584246,군산항5부두,platform,yes,소룡동,bus_stop,공공데이터포털
35.977797,126.86183,도축장,platform,yes,서수면,bus_stop,공공데이터포털
35.907047,126.850191,동지산,platform,yes,청하면,bus_stop,공공데이터포털
35.911907,126.800321,구복,platform,yes,회현면,bus_stop,공공데이터포털
35.903863,126.749302,월평,platform,yes,회현면,bus_stop,공공데이터포털
36.013273,126.759878,금강호휴게소,platform,yes,성산면,bus_stop,공공데이터포털
35.962005,126.856653,공창마을,platform,yes,임피면,bus_stop,공공데이터포털
35.942039,126.853339,탑동,platform,yes,대야면,bus_stop,공공데이터포털
35.951174,126.594099,내초도,platform,yes,내초동,bus_stop,공공데이터포털
35.821148,126.47708,신시도입구,platform,yes,옥도면,bus_stop,공공데이터포털
35.924616,126.697874,광월,platform,yes,옥구읍,bus_stop,공공데이터포털
35.962307,126.586806,교통공원사거리,platform,yes,소룡동,bus_stop,공공데이터포털
35.940676,126.759751,구성,platform,yes,옥산면,bus_stop,공공데이터포털
35.938233,126.820304,남우,platform,yes,대야면,bus_stop,공공데이터포털
35.916891,126.65013,신성산,platform,yes,옥서면,bus_stop,공공데이터포털
36.073599,126.942229,영광승리교회,platform,yes,성당면,bus_stop,공공데이터포털
35.922753,126.643747,옥서,platform,yes,옥서면,bus_stop,공공데이터포털
35.927375,126.779352,표산마을,platform,yes,회현면,bus_stop,공공데이터포털
36.079219,126.958954,함열,platform,yes,함열읍,bus_stop,공공데이터포털
36.057378,126.908491,행동,platform,yes,함라면,bus_stop,공공데이터포털
36.041803,126.83995,강정,platform,yes,나포면,bus_stop,공공데이터포털
35.971305,126.760797,군산간호대기숙사,platform,yes,개정동,bus_stop,공공데이터포털
35.971892,126.726188,경장사거리,platform,yes,미장동,bus_stop,공공데이터포털
35.913901,126.806587,경창,platform,yes,대야면,bus_stop,공공데이터포털
35.935199,126.866033,광산,platform,yes,대야면,bus_stop,공공데이터포털
36.059955,126.878992,구룡목,platform,yes,웅포면,bus_stop,공공데이터포털
35.940847,126.759661,구성,platform,yes,옥산면,bus_stop,공공데이터포털
35.985293,126.744756,구암주민센터,platform,yes,구암동,bus_stop,공공데이터포털
35.899216,126.674799,신어은,platform,yes,옥구읍,bus_stop,공공데이터포털
35.903078,126.687264,신장,platform,yes,옥구읍,bus_stop,공공데이터포털
36.000851,126.86755,신장,platform,yes,서수면,bus_stop,공공데이터포털
35.952685,126.797203,신정산,platform,yes,개정면,bus_stop,공공데이터포털
35.925132,126.704573,신흥,platform,yes,옥구읍,bus_stop,공공데이터포털
35.966179,126.617539,쌍용상회,platform,yes,소룡동,bus_stop,공공데이터포털
35.968893,126.719539,수송아이파크,platform,yes,수송동,bus_stop,공공데이터포털
35.954718,126.568597,에스앤에스사거리,platform,yes,오식도동,bus_stop,공공데이터포털
35.989957,126.711949,근대역사박물관,platform,yes,장미동,bus_stop,공공데이터포털
35.90646,126.73002,구평,platform,yes,회현면,bus_stop,공공데이터포털
35.981348,126.73032,군산경찰서,platform,yes,경암동,bus_stop,공공데이터포털
35.926193,126.615963,군산공항,platform,yes,옥서면,bus_stop,공공데이터포털
35.927122,126.617417,군산공항,platform,yes,옥서면,bus_stop,공공데이터포털
35.977885,126.704445,군산중사거리,platform,yes,문화동,bus_stop,공공데이터포털
35.918632,126.686792,오산,platform,yes,옥구읍,bus_stop,공공데이터포털
35.926497,126.646932,옥서치안센타,platform,yes,옥서면,bus_stop,공공데이터포털
35.940278,126.703869,옥정,platform,yes,옥구읍,bus_stop,공공데이터포털
36.018273,126.814483,외곡,platform,yes,나포면,bus_stop,공공데이터포털
36.026647,126.830701,용호초리,platform,yes,나포면,bus_stop,공공데이터포털
35.910424,126.713807,우포,platform,yes,옥구읍,bus_stop,공공데이터포털
35.979654,126.714639,남초등학교,platform,yes,미원동,bus_stop,공공데이터포털
35.951258,126.822487,남흥마을,platform,yes,대야면,bus_stop,공공데이터포털
35.908998,126.687009,다기,platform,yes,옥구읍,bus_stop,공공데이터포털
35.998449,126.7755,대동,platform,yes,성산면,bus_stop,공공데이터포털
36.014178,126.81782,대동마을,platform,yes,나포면,bus_stop,공공데이터포털
35.961131,126.659268,서흥,platform,yes,산북동,bus_stop,공공데이터포털
35.930381,126.64176,성남,platform,yes,옥서면,bus_stop,공공데이터포털
36.016424,126.770613,성덕마을,platform,yes,성산면,bus_stop,공공데이터포털
35.992498,126.870693,성자,platform,yes,서수면,bus_stop,공공데이터포털
35.954175,126.681668,원당마을,platform,yes,미룡동,bus_stop,공공데이터포털
35.917834,126.689951,원오곡,platform,yes,옥구읍,bus_stop,공공데이터포털
35.917566,126.712624,원이곡,platform,yes,옥구읍,bus_stop,공공데이터포털
35.97685,126.724013,시외버스터미널,platform,yes,대명동,bus_stop,공공데이터포털
36.011876,126.87822,신관원,platform,yes,서수면,bus_stop,공공데이터포털
35.942062,126.827125,신동마을,platform,yes,대야면,bus_stop,공공데이터포털
35.998229,126.819158,대명,platform,yes,성산면,bus_stop,공공데이터포털
35.934052,126.824824,대야농협미곡처리장,platform,yes,대야면,bus_stop,공공데이터포털
35.970556,126.586154,대우출고사무소,platform,yes,소룡동,bus_stop,공공데이터포털
35.956399,126.791248,대황,platform,yes,개정면,bus_stop,공공데이터포털
35.963512,126.738879,동초교,platform,yes,조촌동,bus_stop,공공데이터포털
36.062083,126.707226,마서면사무소,platform,yes,마서면,bus_stop,공공데이터포털
