위도,경도,name,name:en,name:ko,highway,public_transport
37.804582,127.994069,2리입구,2Riipgu,2리입구,bus_stop,platform
37.804727,127.994213,2리입구,2Riipgu,2리입구,bus_stop,platform
37.804754,127.99428,2리입구,2Riipgu,2리입구,bus_stop,platform
37.730718,128.165173,가곡,Gagok,가곡,bus_stop,platform
37.730783,128.165262,가곡,Gagok,가곡,bus_stop,platform
37.587274,127.864697,가두둑,Gaduduk,가두둑,bus_stop,platform
37.587156,127.86477,가두둑,Gaduduk,가두둑,bus_stop,platform
37.780901,128.176994,가루개,Garugae,가루개,bus_stop,platform
37.780988,128.177029,가루개,Garugae,가루개,bus_stop,platform
37.861881,127.986917,가리산종점,Garisanjongjeom,가리산종점,bus_stop,platform
37.861871,127.987031,가리산종점,Garisanjongjeom,가리산종점,bus_stop,platform
37.766047,128.294014,가진포,Gajinpo,가진포,bus_stop,platform
37.546101,127.70201,가현리,Gahyeon-ri,가현리,bus_stop,platform
37.546124,127.701861,가현리,Gahyeon-ri,가현리,bus_stop,platform
37.645545,127.846523,갈골(상),Galgol(Sang),갈골(상),bus_stop,platform
37.645668,127.846517,갈골(상),Galgol(Sang),갈골(상),bus_stop,platform
37.647617,127.841627,갈골(하),Galgol(Ha),갈골(하),bus_stop,platform
37.647543,127.841569,갈골(하),Galgol(Ha),갈골(하),bus_stop,platform
37.732052,127.871988,갈공승강장,Galgongseunggangjang,갈공승강장,bus_stop,platform
37.731935,127.87203,갈공승강장,Galgongseunggangjang,갈공승강장,bus_stop,platform
37.692774,127.905462,갈마곡2리,Galmagok2Ri,갈마곡2리,bus_stop,platform
37.692602,127.905504,갈마곡2리,Galmagok2Ri,갈마곡2리,bus_stop,platform
37.698425,127.89654,갈마곡리,Galmagok-ri,갈마곡리,bus_stop,platform
37.705298,128.190227,감두동,Gamdudong,감두동,bus_stop,platform
37.705343,128.190353,감두동,Gamdudong,감두동,bus_stop,platform
37.607469,127.767769,강원생활과학고앞,Gangwonsaenghwalgwahakgoap,강원생활과학고앞,bus_stop,platform
37.608026,127.767755,강원생활과학고앞,Gangwonsaenghwalgwahakgoap,강원생활과학고앞,bus_stop,platform
37.727906,127.868952,강재구공원,Gangjaegugongwon,강재구공원,bus_stop,platform
37.727894,127.868846,강재구공원,Gangjaegugongwon,강재구공원,bus_stop,platform
37.65945,127.930789,개운리,Gaeun-ri,개운리,bus_stop,platform
37.659378,127.930557,개운리,Gaeun-ri,개운리,bus_stop,platform
37.762344,127.976299,건검리(상),Geongeomni(Sang),건검리(상),bus_stop,platform
37.762183,127.976148,건검리(상),Geongeomni(Sang),건검리(상),bus_stop,platform
37.76499,127.973548,건검리(하),Geongeomni(Ha),건검리(하),bus_stop,platform
37.765171,127.973477,건검리(하),Geongeomni(Ha),건검리(하),bus_stop,platform
37.680933,127.867525,검문소,Geommunso,검문소,bus_stop,platform
37.681016,127.867223,검문소,Geommunso,검문소,bus_stop,platform
37.706377,128.206682,검산1리,Geomsan1Ri,검산1리,bus_stop,platform
37.706481,128.206642,검산1리,Geomsan1Ri,검산1리,bus_stop,platform
37.713259,128.234288,검산2리종점,Geomsan2Rijongjeom,검산2리종점,bus_stop,platform
37.713254,128.234216,검산2리종점,Geomsan2Rijongjeom,검산2리종점,bus_stop,platform
37.721319,128.236114,검산리,Geomsan-ri,검산리,bus_stop,platform
37.704834,128.220115,검산보건진료소,Geomsanbogeonjillyoso,검산보건진료소,bus_stop,platform
37.70473,128.220075,검산보건진료소,Geomsanbogeonjillyoso,검산보건진료소,bus_stop,platform
37.69672,127.918617,검율리,Geomyul-ri,검율리,bus_stop,platform
37.696705,127.918843,검율리,Geomyul-ri,검율리,bus_stop,platform
37.695363,127.91429,검율승강장,Geomyulseunggangjang,검율승강장,bus_stop,platform
37.695258,127.914324,검율승강장,Geomyulseunggangjang,검율승강장,bus_stop,platform
37.717143,127.920791,결운1리,Gyeorun1Ri,결운1리,bus_stop,platform
37.716309,127.919592,결운1리,Gyeorun1Ri,결운1리,bus_stop,platform
37.71703,127.92088,결운1리,Gyeorun1Ri,결운1리,bus_stop,platform
37.722363,127.926483,결운2리,Gyeorun2Ri,결운2리,bus_stop,platform
37.722447,127.926393,결운2리,Gyeorun2Ri,결운2리,bus_stop,platform
37.729253,127.931535,결운승강장,Gyeorunseunggangjang,결운승강장,bus_stop,platform
37.729149,127.9316,결운승강장,Gyeorunseunggangjang,결운승강장,bus_stop,platform
37.719453,127.923321,결운승강장,Gyeorunseunggangjang,결운승강장,bus_stop,platform
37.71938,127.923421,결운승강장,Gyeorunseunggangjang,결운승강장,bus_stop,platform
37.888504,128.096202,고개,Gogae,고개,bus_stop,platform
37.888379,128.096292,고개,Gogae,고개,bus_stop,platform
37.695196,128.100224,고개,Gogae,고개,bus_stop,platform
37.695158,128.100399,고개,Gogae,고개,bus_stop,platform
37.75983,127.97688,고개,Gogae,고개,bus_stop,platform
37.760256,127.976927,고개,Gogae,고개,bus_stop,platform
37.687017,127.970277,고개밑,Gogaemit,고개밑,bus_stop,platform
37.687016,127.970179,고개밑,Gogaemit,고개밑,bus_stop,platform
37.858528,128.101272,고개밑,Gogaemit,고개밑,bus_stop,platform
37.858553,128.101093,고개밑,Gogaemit,고개밑,bus_stop,platform
37.684762,127.969323,고개정상,Gogaejeongsang,고개정상,bus_stop,platform
37.684645,127.969301,고개정상,Gogaejeongsang,고개정상,bus_stop,platform
37.676609,127.763139,고드래미,Godeuraemi,고드래미,bus_stop,platform
37.676691,127.763197,고드래미,Godeuraemi,고드래미,bus_stop,platform
37.595832,127.815244,고음실,Goeumsil,고음실,bus_stop,platform
37.595777,127.815384,고음실,Goeumsil,고음실,bus_stop,platform
37.698004,127.853977,공병대앞정류장,Gongbyeongdaeapjeongnyujang,공병대앞정류장,bus_stop,platform
37.697987,127.853847,공병대앞정류장,Gongbyeongdaeapjeongnyujang,공병대앞정류장,bus_stop,platform
37.685257,128.026354,공작동,Gongjakdong,공작동,bus_stop,platform
37.685179,128.026448,공작동,Gongjakdong,공작동,bus_stop,platform
37.690174,128.03541,공작산종점,Gongjaksanjongjeom,공작산종점,bus_stop,platform
37.69027,128.035348,공작산종점,Gongjaksanjongjeom,공작산종점,bus_stop,platform
37.64566,127.92597,공주터입구,Gongjuteoipgu,공주터입구,bus_stop,platform
37.645811,127.925736,공주터입구,Gongjuteoipgu,공주터입구,bus_stop,platform
37.645513,127.925777,공주터입구,Gongjuteoipgu,공주터입구,bus_stop,platform
37.63262,127.923649,공주터종점,Gongjuteojongjeom,공주터종점,bus_stop,platform
37.639632,127.92366,공주터회관,Gongjuteohoegwan,공주터회관,bus_stop,platform
37.639612,127.923725,공주터회관,Gongjuteohoegwan,공주터회관,bus_stop,platform
37.861702,128.103572,광암리종점,Gwangamnijongjeom,광암리종점,bus_stop,platform
37.824903,128.451474,광원,Gwangwon,광원,bus_stop,platform
37.824788,128.451513,광원,Gwangwon,광원,bus_stop,platform
37.828803,128.446032,광원리,Gwangwolli,광원리,bus_stop,platform
37.828909,128.446064,광원리,Gwangwolli,광원리,bus_stop,platform
37.834792,128.421466,광원리,Gwangwolli,광원리,bus_stop,platform
37.834865,128.421329,광원리,Gwangwolli,광원리,bus_stop,platform
37.735009,128.361093,괸돌,Goendol,괸돌,bus_stop,platform
37.734905,128.361133,괸돌,Goendol,괸돌,bus_stop,platform
37.771903,127.968765,교회앞,Gyohoeap,교회앞,bus_stop,platform
37.919865,128.030969,교회앞,Gyohoeap,교회앞,bus_stop,platform
37.919881,128.031049,교회앞,Gyohoeap,교회앞,bus_stop,platform
37.754803,127.939694,구성포,Guseongpo,구성포,bus_stop,platform
37.754669,127.939579,구성포,Guseongpo,구성포,bus_stop,platform
37.758224,127.941393,구성포교,Guseongpogyo,구성포교,bus_stop,platform
37.758005,127.941249,구성포교,Guseongpogyo,구성포교,bus_stop,platform
37.747139,127.946665,구성포리.신내,Guseongpori.Sinnae,구성포리.신내,bus_stop,platform
37.747139,127.946528,구성포리.신내,Guseongpori.Sinnae,구성포리.신내,bus_stop,platform
37.690095,127.968819,구종점,Gujongjeom,구종점,bus_stop,platform
37.689926,127.968888,구종점,Gujongjeom,구종점,bus_stop,platform
37.695356,127.857984,군악대,Gunakdae,군악대,bus_stop,platform
37.756311,128.018063,군업,Guneop,군업,bus_stop,platform
37.754776,128.006079,군업,Guneop,군업,bus_stop,platform
37.754668,128.00609,군업,Guneop,군업,bus_stop,platform
37.756211,128.018063,군업,Guneop,군업,bus_stop,platform
37.751819,128.036764,군업1리,Guneop1Ri,군업1리,bus_stop,platform
37.751855,128.036878,군업1리,Guneop1Ri,군업1리,bus_stop,platform
37.755699,127.997442,군업2리,Guneop2Ri,군업2리,bus_stop,platform
37.755614,127.997389,군업2리,Guneop2Ri,군업2리,bus_stop,platform
37.755865,128.025902,군업2리.말골,Guneop2Ri.Malgol,군업2리.말골,bus_stop,platform
37.755742,128.025871,군업2리.말골,Guneop2Ri.Malgol,군업2리.말골,bus_stop,platform
37.617749,127.670127,굴업리,Gureop-ri,굴업리,bus_stop,platform
37.617847,127.67019,굴업리,Gureop-ri,굴업리,bus_stop,platform
37.73248,127.954179,굴운리,Gurun-ri,굴운리,bus_stop,platform
37.736289,127.947822,굴운마을회관,Gurunmaeulhoegwan,굴운마을회관,bus_stop,platform
37.73631,127.947917,굴운마을회관,Gurunmaeulhoegwan,굴운마을회관,bus_stop,platform
37.732493,127.95408,굴운저수지,Gurunjeosuji,굴운저수지,bus_stop,platform
37.708989,127.797692,굴지리종점,Guljirijongjeom,굴지리종점,bus_stop,platform
37.709093,127.797774,굴지리종점,Guljirijongjeom,굴지리종점,bus_stop,platform
37.643765,127.891753,금룡사,Geumnyongsa,금룡사,bus_stop,platform
37.643648,127.89204,금룡사,Geumnyongsa,금룡사,bus_stop,platform
37.79043,127.909419,기와잡마을상,Giwajammaeulsang,기와잡마을상,bus_stop,platform
37.790379,127.909171,기와잡마을상,Giwajammaeulsang,기와잡마을상,bus_stop,platform
37.786565,127.911996,기와집마을,Giwajimmaeul,기와집마을,bus_stop,platform
37.786395,127.911917,기와집마을,Giwajimmaeul,기와집마을,bus_stop,platform
37.798029,127.910094,기와집마을작은도시미,Giwajimmaeuljageundosimi,기와집마을작은도시미,bus_stop,platform
37.797939,127.909929,기와집마을작은도시미,Giwajimmaeuljageundosimi,기와집마을작은도시미,bus_stop,platform
37.604421,127.753274,길골승강장,Gilgolseunggangjang,길골승강장,bus_stop,platform
37.604408,127.753135,길골승강장,Gilgolseunggangjang,길골승강장,bus_stop,platform
37.789421,128.13293,깨들,Kkaedeul,깨들,bus_stop,platform
37.78947,128.132735,깨들,Kkaedeul,깨들,bus_stop,platform
37.675831,127.953268,꽃골승강장.속초2리,Kkotgolseunggangjang.Sokcho2Ri,꽃골승강장.속초2리,bus_stop,platform
37.675939,127.953284,꽃골승강장.속초2리,Kkotgolseunggangjang.Sokcho2Ri,꽃골승강장.속초2리,bus_stop,platform
37.753789,128.000871,나분들,Nabundeul,나분들,bus_stop,platform
37.753689,128.000816,나분들,Nabundeul,나분들,bus_stop,platform
37.583153,127.879121,난터골,Nanteogol,난터골,bus_stop,platform
37.58303,127.87926,난터골,Nanteogol,난터골,bus_stop,platform
37.673298,127.772642,남노일,Namnoil,남노일,bus_stop,platform
37.673171,127.772696,남노일,Namnoil,남노일,bus_stop,platform
37.774258,128.390443,내면시외버스터미널,Naemyeonsioebeoseuteomineol,내면시외버스터미널,bus_stop,platform
37.774208,128.390577,내면시외버스터미널,Naemyeonsioebeoseuteomineol,내면시외버스터미널,bus_stop,platform
37.75538,127.971079,내삼포리,Naesampo-ri,내삼포리,bus_stop,platform
37.755272,127.971091,내삼포리,Naesampo-ri,내삼포리,bus_stop,platform
37.817783,128.093329,내촌중학교,Naechon Middle School,내촌중학교,bus_stop,platform
37.81767,128.093193,내촌중학교,Naechon Middle School,내촌중학교,bus_stop,platform
37.750606,128.049076,노루터,Noruteo,노루터,bus_stop,platform
37.750726,128.049051,노루터,Noruteo,노루터,bus_stop,platform
37.673648,127.743099,노일리,Noil-ri,노일리,bus_stop,platform
37.673722,127.743099,노일리,Noil-ri,노일리,bus_stop,platform
37.66913,128.013268,노장.노천분교,Nojang.Nocheonbungyo,노장.노천분교,bus_stop,platform
37.669024,128.013292,노장.노천분교,Nojang.Nocheonbungyo,노장.노천분교,bus_stop,platform
37.670756,128.019719,노장승강장.노천1리,Nojangseunggangjang.Nocheon1Ri,노장승강장.노천1리,bus_stop,platform
37.670648,128.019733,노장승강장.노천1리,Nojangseunggangjang.Nocheon1Ri,노장승강장.노천1리,bus_stop,platform
37.674466,128.004136,노천1교앞,Nocheon1Gyoap,노천1교앞,bus_stop,platform
37.67442,128.00394,노천1교앞,Nocheon1Gyoap,노천1교앞,bus_stop,platform
37.665432,128.048406,노천2리,Nocheon 2(i)-ri,노천2리,bus_stop,platform
37.665368,128.0482,노천2리,Nocheon 2(i)-ri,노천2리,bus_stop,platform
37.672699,128.001839,노천리,Nocheon-ri,노천리,bus_stop,platform
37.668614,128.01034,노천승강장.노천1리,Nocheonseunggangjang.Nocheon1Ri,노천승강장.노천1리,bus_stop,platform
37.668722,128.010333,노천승강장.노천1리,Nocheonseunggangjang.Nocheon1Ri,노천승강장.노천1리,bus_stop,platform
37.673606,128.00802,노천신촌,Nocheonsinchon,노천신촌,bus_stop,platform
37.673647,128.00811,노천신촌,Nocheonsinchon,노천신촌,bus_stop,platform
37.670515,127.999268,노현승강장.노천1리,Nohyeonseunggangjang.Nocheon1Ri,노현승강장.노천1리,bus_stop,platform
37.670613,127.999324,노현승강장.노천1리,Nohyeonseunggangjang.Nocheon1Ri,노현승강장.노천1리,bus_stop,platform
37.765114,127.927689,논틀말,Nonteulmal,논틀말,bus_stop,platform
37.765241,127.927944,논틀말,Nonteulmal,논틀말,bus_stop,platform
37.765566,127.923019,논틀보건소,Nonteulbogeonso,논틀보건소,bus_stop,platform
37.765688,127.922898,논틀보건소,Nonteulbogeonso,논틀보건소,bus_stop,platform
37.65635,127.825071,농공단지,Nonggongdanji,농공단지,bus_stop,platform
37.881253,128.102668,농산물집하장,Nongsanmuljipajang,농산물집하장,bus_stop,platform
37.881051,128.102915,농산물집하장,Nongsanmuljipajang,농산물집하장,bus_stop,platform
37.884138,128.100596,농장,Nongjang,농장,bus_stop,platform
37.884234,128.100679,농장,Nongjang,농장,bus_stop,platform
37.816207,127.960461,농장입구,Nongjangipgu,농장입구,bus_stop,platform
37.816287,127.960368,농장입구,Nongjangipgu,농장입구,bus_stop,platform
37.677776,127.934007,농협앞,Nonghyeobap,농협앞,bus_stop,platform
37.67783,127.934254,농협앞,Nonghyeobap,농협앞,bus_stop,platform
37.606367,127.87416,높은터종점,Nopeunteojongjeom,높은터종점,bus_stop,platform
37.606332,127.874081,높은터종점,Nopeunteojongjeom,높은터종점,bus_stop,platform
37.752855,128.180877,눌언동종점,Nureondongjongjeom,눌언동종점,bus_stop,platform
37.746791,127.951962,느티나무쉼터,Neutinamuswimteo,느티나무쉼터,bus_stop,platform
37.746876,127.952069,느티나무쉼터,Neutinamuswimteo,느티나무쉼터,bus_stop,platform
37.69811,127.866619,능안마을,Neunganmaeul,능안마을,bus_stop,platform
37.713115,127.844575,능평리,Neungpyeong-ri,능평리,bus_stop,platform
37.720838,127.837692,능평리,Neungpyeong-ri,능평리,bus_stop,platform
37.717683,127.839548,능평리,Neungpyeong-ri,능평리,bus_stop,platform
37.717744,127.839656,능평리,Neungpyeong-ri,능평리,bus_stop,platform
37.713107,127.844832,능평리,Neungpyeong-ri,능평리,bus_stop,platform
37.72088,127.837818,능평리,Neungpyeong-ri,능평리,bus_stop,platform
37.72718,127.837022,능평휴게소,Neungpyeonghyugeso,능평휴게소,bus_stop,platform
37.727251,127.837217,능평휴게소,Neungpyeonghyugeso,능평휴게소,bus_stop,platform
37.561113,127.715954,다대2리,Dadae2Ri,다대2리,bus_stop,platform
37.561048,127.716089,다대2리,Dadae2Ri,다대2리,bus_stop,platform
37.793242,127.906526,다리,Dari,다리,bus_stop,platform
37.793208,127.906671,다리,Dari,다리,bus_stop,platform
37.738344,128.028571,답련밭,Damnyeonbat,답련밭,bus_stop,platform
37.738254,128.028674,답련밭,Damnyeonbat,답련밭,bus_stop,platform
37.817403,128.06676,답풍리,Dappung-ri,답풍리,bus_stop,platform
37.817311,128.066774,답풍리,Dappung-ri,답풍리,bus_stop,platform
37.814383,128.061547,답풍리부대앞,Dappungnibudaeap,답풍리부대앞,bus_stop,platform
37.814355,128.061649,답풍리부대앞,Dappungnibudaeap,답풍리부대앞,bus_stop,platform
37.721347,128.03788,당무,Dangmu,당무,bus_stop,platform
37.721519,128.037983,당무,Dangmu,당무,bus_stop,platform
37.645092,127.647703,대곡(하귀량),Daegok(Hagwiryang),대곡(하귀량),bus_stop,platform
37.645189,127.647722,대곡(하귀량),Daegok(Hagwiryang),대곡(하귀량),bus_stop,platform
37.646556,127.651119,대곡2리종점,Daegok2Rijongjeom,대곡2리종점,bus_stop,platform
37.792953,127.865553,대룡승강장,Daeryongseunggangjang,대룡승강장,bus_stop,platform
37.792998,127.865409,대룡승강장,Daeryongseunggangjang,대룡승강장,bus_stop,platform
37.643949,127.680279,대명스키장,Daemyeongseukijang,대명스키장,bus_stop,platform
37.643983,127.680201,대명스키장,Daemyeongseukijang,대명스키장,bus_stop,platform
37.823091,127.892895,덕밭재입구,Deokbatjaeipgu,덕밭재입구,bus_stop,platform
37.823146,127.892954,덕밭재입구,Deokbatjaeipgu,덕밭재입구,bus_stop,platform
37.823967,127.873622,덕밭재종점,Deokbatjaejongjeom,덕밭재종점,bus_stop,platform
37.696624,127.924638,덕치리,Deokchi-ri,덕치리,bus_stop,platform
37.695042,127.92701,덕치리,Deokchi-ri,덕치리,bus_stop,platform
37.69506,127.927145,덕치리,Deokchi-ri,덕치리,bus_stop,platform
37.699969,127.926404,덕치리,Deokchi-ri,덕치리,bus_stop,platform
37.696731,127.924619,덕치리,Deokchi-ri,덕치리,bus_stop,platform
37.699893,127.926502,덕치리,Deokchi-ri,덕치리,bus_stop,platform
37.817728,128.078472,도관1리.떼소,Dogwan1Ri.Tteso,도관1리.떼소,bus_stop,platform
37.817673,128.078392,도관1리.떼소,Dogwan1Ri.Tteso,도관1리.떼소,bus_stop,platform
37.815884,128.087291,도관리,Dogwan-ri,도관리,bus_stop,platform
37.815776,128.087319,도관리,Dogwan-ri,도관리,bus_stop,platform
37.823538,128.096115,도관리회관,Dogwallihoegwan,도관리회관,bus_stop,platform
37.82351,128.096024,도관리회관,Dogwallihoegwan,도관리회관,bus_stop,platform
37.70565,128.061605,도광터종점,Dogwangteojongjeom,도광터종점,bus_stop,platform
37.751183,127.886914,돌모루승강장,Dolmoruseunggangjang,돌모루승강장,bus_stop,platform
37.751247,127.886763,돌모루승강장,Dolmoruseunggangjang,돌모루승강장,bus_stop,platform
37.747495,127.885538,돌모루입구,Dolmoruipgu,돌모루입구,bus_stop,platform
37.747389,127.885596,돌모루입구,Dolmoruipgu,돌모루입구,bus_stop,platform
37.674288,127.579096,동막(아랫말),Dongmak(Araenmal),동막(아랫말),bus_stop,platform
37.674253,127.579224,동막(아랫말),Dongmak(Araenmal),동막(아랫말),bus_stop,platform
37.682261,127.586174,동막(점말),Dongmak(Jeommal),동막(점말),bus_stop,platform
37.682174,127.586422,동막(점말),Dongmak(Jeommal),동막(점말),bus_stop,platform
37.662597,127.568509,동막리,Dongmak-ri,동막리,bus_stop,platform
37.662514,127.568558,동막리,Dongmak-ri,동막리,bus_stop,platform
37.66857,127.57632,동막리(느티나무),Dongmak-ri(Neutinamu),동막리(느티나무),bus_stop,platform
37.668518,127.576441,동막리(느티나무),Dongmak-ri(Neutinamu),동막리(느티나무),bus_stop,platform
37.677747,127.938024,동면터미널,Dongmyeonteomineol,동면터미널,bus_stop,platform
37.677798,127.938115,동면터미널,Dongmyeonteomineol,동면터미널,bus_stop,platform
37.697191,127.976808,동봉사종점,Dongbongsajongjeom,동봉사종점,bus_stop,platform
37.57406,127.816049,동은승강장,Dongeunseunggangjang,동은승강장,bus_stop,platform
37.574533,127.816387,동은승강장,Dongeunseunggangjang,동은승강장,bus_stop,platform
37.78382,128.147676,동창농협,Dongchangnonghyeop,동창농협,bus_stop,platform
37.783979,128.147667,동창농협,Dongchangnonghyeop,동창농협,bus_stop,platform
37.786168,128.139261,동창입구,Dongchangipgu,동창입구,bus_stop,platform
37.786241,128.139324,동창입구,Dongchangipgu,동창입구,bus_stop,platform
37.784901,128.144301,동창초교,Dongchangchogyo,동창초교,bus_stop,platform
37.785016,128.144235,동창초교,Dongchangchogyo,동창초교,bus_stop,platform
37.652903,127.819023,동해주유소,Donghaejuyuso,동해주유소,bus_stop,platform
37.712914,127.917196,두루봉승강장,Durubongseunggangjang,두루봉승강장,bus_stop,platform
37.713412,127.917684,두루봉승강장,Durubongseunggangjang,두루봉승강장,bus_stop,platform
37.682487,127.657648,두미리,Dumi-ri,두미리,bus_stop,platform
37.682557,127.657563,두미리,Dumi-ri,두미리,bus_stop,platform
37.681209,127.662477,두미리종점,Dumirijongjeom,두미리종점,bus_stop,platform
37.681203,127.662372,두미리종점,Dumirijongjeom,두미리종점,bus_stop,platform
37.811684,127.959864,뒷말,Dwinmal,뒷말,bus_stop,platform
37.811673,127.959967,뒷말,Dwinmal,뒷말,bus_stop,platform
37.893218,128.087087,마을,Maeul,마을,bus_stop,platform
37.893259,128.087268,마을,Maeul,마을,bus_stop,platform
37.787973,127.974026,마을회관,Maeulhoegwan,마을회관,bus_stop,platform
37.810738,128.001789,마을회관,Maeulhoegwan,마을회관,bus_stop,platform
37.787666,127.973921,마을회관,Maeulhoegwan,마을회관,bus_stop,platform
37.810738,128.001719,마을회관,Maeulhoegwan,마을회관,bus_stop,platform
37.651176,127.935182,마을회관,Maeulhoegwan,마을회관,bus_stop,platform
37.65126,127.935252,마을회관,Maeulhoegwan,마을회관,bus_stop,platform
37.80105,128.129641,망전,Mangjeon,망전,bus_stop,platform
37.800947,128.129761,망전,Mangjeon,망전,bus_stop,platform
37.590408,127.845731,매산초교,Maesanchogyo,매산초교,bus_stop,platform
37.590528,127.845501,매산초교,Maesanchogyo,매산초교,bus_stop,platform
37.639225,127.855824,먹실,Meoksil,먹실,bus_stop,platform
37.63917,127.855749,먹실,Meoksil,먹실,bus_stop,platform
37.632422,127.784679,며느리고개중간,Myeoneurigogaejunggan,며느리고개중간,bus_stop,platform
37.846609,128.492458,명개,Myeonggae,명개,bus_stop,platform
37.846501,128.49246,명개,Myeonggae,명개,bus_stop,platform
37.850121,128.513226,명개리,Myeonggae-ri,명개리,bus_stop,platform
37.850033,128.513143,명개리,Myeonggae-ri,명개리,bus_stop,platform
37.629051,127.768749,명동리,Myeong-dong-ri,명동리,bus_stop,platform
37.629164,127.768683,명동리,Myeong-dong-ri,명동리,bus_stop,platform
37.62125,127.769256,명동리입구,Myeongdongniipgu,명동리입구,bus_stop,platform
37.621087,127.769167,명동리입구,Myeongdongniipgu,명동리입구,bus_stop,platform
37.686746,127.605198,모곡리,Mogok-ri,모곡리,bus_stop,platform
37.686636,127.60517,모곡리,Mogok-ri,모곡리,bus_stop,platform
37.711404,128.234059,모둘자리,Moduljari,모둘자리,bus_stop,platform
37.711485,128.234185,모둘자리,Moduljari,모둘자리,bus_stop,platform
37.840832,128.523061,목맥동,Mongmaekdong,목맥동,bus_stop,platform
37.840759,128.522957,목맥동,Mongmaekdong,목맥동,bus_stop,platform
37.84799,128.496287,목맥동입구,Mongmaekdongipgu,목맥동입구,bus_stop,platform
37.84808,128.496279,목맥동입구,Mongmaekdongipgu,목맥동입구,bus_stop,platform
37.673801,127.971879,목장입구,Mokjangipgu,목장입구,bus_stop,platform
37.673705,127.971849,목장입구,Mokjangipgu,목장입구,bus_stop,platform
37.681655,127.872564,무궁화공원,Mugunghwagongwon,무궁화공원,bus_stop,platform
37.681605,127.872711,무궁화공원,Mugunghwagongwon,무궁화공원,bus_stop,platform
37.742225,127.878069,무쇠막승강장,Musoemakseunggangjang,무쇠막승강장,bus_stop,platform
37.742136,127.878024,무쇠막승강장,Musoemakseunggangjang,무쇠막승강장,bus_stop,platform
37.775406,127.919134,무수터,Musuteo,무수터,bus_stop,platform
37.775489,127.919228,무수터,Musuteo,무수터,bus_stop,platform
37.776204,127.912298,무수터주유소,Musuteojuyuso,무수터주유소,bus_stop,platform
37.776273,127.912425,무수터주유소,Musuteojuyuso,무수터주유소,bus_stop,platform
37.689596,128.092278,물골가든,Mulgolgadeun,물골가든,bus_stop,platform
37.689657,128.092167,물골가든,Mulgolgadeun,물골가든,bus_stop,platform
37.684646,128.077795,물골종점,Mulgoljongjeom,물골종점,bus_stop,platform
37.684769,128.077729,물골종점,Mulgoljongjeom,물골종점,bus_stop,platform
37.696094,127.943071,민박촌,Minbakchon,민박촌,bus_stop,platform
37.696012,127.943092,민박촌,Minbakchon,민박촌,bus_stop,platform
37.694586,127.667869,반곡,Bangok,반곡,bus_stop,platform
37.693904,127.66713,반곡,Bangok,반곡,bus_stop,platform
37.693301,127.670639,반곡교,Bangokgyo,반곡교,bus_stop,platform
37.693503,127.67019,반곡교,Bangokgyo,반곡교,bus_stop,platform
37.695113,127.673768,반곡망단이,Bangongmangdani,반곡망단이,bus_stop,platform
37.695206,127.673798,반곡망단이,Bangongmangdani,반곡망단이,bus_stop,platform
37.690344,127.66563,반곡초교,Bangokchogyo,반곡초교,bus_stop,platform
37.690315,127.665714,반곡초교,Bangokchogyo,반곡초교,bus_stop,platform
37.688491,127.688339,밤나무골,Bamnamugol,밤나무골,bus_stop,platform
37.688535,127.688217,밤나무골,Bamnamugol,밤나무골,bus_stop,platform
37.689264,127.689231,밤나무골유원지,Bamnamugoryuwonji,밤나무골유원지,bus_stop,platform
37.689261,127.689357,밤나무골유원지,Bamnamugoryuwonji,밤나무골유원지,bus_stop,platform
37.822204,128.268304,방내,Bangnae,방내,bus_stop,platform
37.822226,128.268438,방내,Bangnae,방내,bus_stop,platform
37.786152,128.27688,방내3리,Bangnae3Ri,방내3리,bus_stop,platform
37.645866,127.908878,방량리,Bangnyang-ri,방량리,bus_stop,platform
37.645873,127.908968,방량리,Bangnyang-ri,방량리,bus_stop,platform
37.649918,127.924425,방량리입구,Bangnyangniipgu,방량리입구,bus_stop,platform
37.64989,127.924338,방량리입구,Bangnyangniipgu,방량리입구,bus_stop,platform
37.641842,127.904608,방량리종점,Bangnyangnijongjeom,방량리종점,bus_stop,platform
37.649671,127.913257,방량리회관,Bangnyangnihoegwan,방량리회관,bus_stop,platform
37.649904,127.913618,방량리회관,Bangnyangnihoegwan,방량리회관,bus_stop,platform
37.676753,127.918078,방앗간,Bangatgan,방앗간,bus_stop,platform
37.676721,127.91802,방앗간,Bangatgan,방앗간,bus_stop,platform
37.669503,128.007912,배나무거리승강장.노천1리,Baenamugeoriseunggangjang.Nocheon1Ri,배나무거리승강장.노천1리,bus_stop,platform
37.669425,128.007818,배나무거리승강장.노천1리,Baenamugeoriseunggangjang.Nocheon1Ri,배나무거리승강장.노천1리,bus_stop,platform
37.783545,127.996148,백락사,Baengnaksa,백락사,bus_stop,platform
37.783509,127.996044,백락사,Baengnaksa,백락사,bus_stop,platform
37.599578,127.716251,백양치,Baegyangchi,백양치,bus_stop,platform
37.599789,127.716339,백양치,Baegyangchi,백양치,bus_stop,platform
37.76342,127.954913,백이동,Baegidong,백이동,bus_stop,platform
37.763521,127.954698,백이동,Baegidong,백이동,bus_stop,platform
37.725092,128.153117,벼건조장,Byeogeonjojang,벼건조장,bus_stop,platform
37.725215,128.153201,벼건조장,Byeogeonjojang,벼건조장,bus_stop,platform
