위도,경도,name,name:ko,highway,public_transport
37.185193,128.213159,도화리,도화리,bus_stop,platform
37.185085,128.213282,도화리,도화리,bus_stop,platform
37.195247,128.242486,포전리,포전리,bus_stop,platform
37.195382,128.242655,포전리,포전리,bus_stop,platform
37.198183,128.243374,포전리,포전리,bus_stop,platform
37.202861,128.242837,포전리,포전리,bus_stop,platform
37.208204,128.243372,송한리,송한리,bus_stop,platform
37.212472,128.2404,송한리,송한리,bus_stop,platform
37.220282,128.237586,송한리,송한리,bus_stop,platform
37.214643,128.231765,송한리,송한리,bus_stop,platform
37.217007,128.190127,오미리(오미리 방향),오미리(오미리 방향),bus_stop,platform
37.217007,128.190127,오미리(송학방향),오미리(송학방향),bus_stop,platform
37.240086,128.199969,오미리,오미리,bus_stop,platform
37.237797,128.200019,오미리,오미리,bus_stop,platform
37.229488,128.189483,오미리,오미리,bus_stop,platform
37.240896,128.200557,오미리,오미리,bus_stop,platform
37.236788,128.205269,오미리,오미리,bus_stop,platform
37.219689,128.191982,오미리,오미리,bus_stop,platform
37.219689,128.191982,오미리,오미리,bus_stop,platform
37.23871,128.198455,오미리,오미리,bus_stop,platform
37.234495,128.207426,오미리,오미리,bus_stop,platform
37.200236,128.299052,입석리,입석리,bus_stop,platform
37.20037,128.29929,입석리,입석리,bus_stop,platform
37.146281,128.223596,장락동,장락동,bus_stop,platform
37.147417,128.223172,장락동,장락동,bus_stop,platform
37.149587,128.22382,장락동,장락동,bus_stop,platform
37.152464,128.222996,장락동,장락동,bus_stop,platform
37.155162,128.22557,장락동,장락동,bus_stop,platform
37.155577,128.225482,장락동,장락동,bus_stop,platform
37.157839,128.225387,장락동,장락동,bus_stop,platform
37.160286,128.222658,장락동,장락동,bus_stop,platform
37.150745,128.221775,장락동,장락동,bus_stop,platform
37.150477,128.220524,장락동,장락동,bus_stop,platform
37.15132,128.222812,장락동,장락동,bus_stop,platform
37.151008,128.225322,장락동,장락동,bus_stop,platform
37.151994,128.22376,장락동,장락동,bus_stop,platform
37.144532,128.224098,장락동,장락동,bus_stop,platform
37.146387,128.224745,장락동,장락동,bus_stop,platform
37.150069,128.226647,장락동,장락동,bus_stop,platform
37.143686,128.227923,장락동,장락동,bus_stop,platform
37.149866,128.228707,장락동,장락동,bus_stop,platform
37.138229,128.22113,교 동,교 동,bus_stop,platform
37.138724,128.221784,교 동,교 동,bus_stop,platform
36.901162,128.158747,월롱리,월롱리,bus_stop,platform
36.901162,128.158747,월롱리,월롱리,bus_stop,platform
36.901624,128.150164,삼전리,삼전리,bus_stop,platform
36.912779,128.119716,수산2리,수산2리,bus_stop,platform
36.912779,128.119716,수산2리,수산2리,bus_stop,platform
36.911338,128.164334,성내리,성내리,bus_stop,platform
36.907051,128.168343,도전리 성내,도전리 성내,bus_stop,platform
36.907051,128.168343,도전리 성내,도전리 성내,bus_stop,platform
36.91277,128.16314,경제사업장 입구,경제사업장 입구,bus_stop,platform
36.91284,128.16325,경제사업장 입구,경제사업장 입구,bus_stop,platform
37.132213,128.21948,동현동,동현동,bus_stop,platform
37.1305,128.219937,동현동,동현동,bus_stop,platform
37.134514,128.217349,동현동,동현동,bus_stop,platform
36.885544,128.07896,송계리,송계리,bus_stop,platform
36.884634,128.078802,송계리,송계리,bus_stop,platform
36.886319,128.0795,송계리,송계리,bus_stop,platform
36.886057,128.080128,송계리,송계리,bus_stop,platform
36.880703,128.081457,송계리,송계리,bus_stop,platform
36.876196,128.082619,송계리,송계리,bus_stop,platform
36.846711,128.092173,송계리,송계리,bus_stop,platform
36.845828,128.092509,송계리,송계리,bus_stop,platform
36.847784,128.091906,팔랑소,팔랑소,bus_stop,platform
36.92277,128.093995,상탄지리 월악주유소,상탄지리 월악주유소,bus_stop,platform
36.8867,128.07901,월악산 관리사무소,월악산 관리사무소,bus_stop,platform
36.88669,128.07886,월악산 관리사무소,월악산 관리사무소,bus_stop,platform
36.999043,128.168086,물태리 청풍농협,물태리 청풍농협,bus_stop,platform
36.999043,128.168086,물태리 느티나무 횟집,물태리 느티나무 횟집,bus_stop,platform
36.999043,128.168086,물태리 청풍주유소,물태리 청풍주유소,bus_stop,platform
36.994698,128.163066,물태리 삼거리,물태리 삼거리,bus_stop,platform
37.004046,128.173378,물태리 문화재단지,물태리 문화재단지,bus_stop,platform
36.995222,128.162157,신리 삼거리,신리 삼거리,bus_stop,platform
36.99649,128.157126,신리 예촌식당,신리 예촌식당,bus_stop,platform
36.996401,128.156396,신리 예촌식당,신리 예촌식당,bus_stop,platform
36.999926,128.155606,신리마을,신리마을,bus_stop,platform
36.987728,128.159265,신리,신리,bus_stop,platform
36.999514,128.13901,대류리,대류리,bus_stop,platform
36.999679,128.136258,대류리,대류리,bus_stop,platform
37.00506,128.182471,도화리,도화리,bus_stop,platform
37.016318,128.180509,교리,교리,bus_stop,platform
37.016318,128.180509,교리,교리,bus_stop,platform
36.988844,128.160694,신리,신리,bus_stop,platform
36.987728,128.159265,신리,신리,bus_stop,platform
37.00281,128.133465,도곡리(모노레일 앞),도곡리(모노레일 앞),bus_stop,platform
37.03659,128.129613,황석리(황골),황석리(황골),bus_stop,platform
37.03659,128.129613,황석리(황골),황석리(황골),bus_stop,platform
36.978818,128.118888,상용곡,상용곡,bus_stop,platform
36.97871,128.118978,상용곡,상용곡,bus_stop,platform
37.017145,128.127355,계산리,계산리,bus_stop,platform
37.131793,128.124386,봉양도서관,봉양도서관,bus_stop,platform
37.137651,128.123855,주포리,주포리,bus_stop,platform
37.132719,128.126357,봉양 중앙아파트,봉양 중앙아파트,bus_stop,platform
37.130531,128.13251,장평,장평,bus_stop,platform
37.133524,128.147271,구미,구미,bus_stop,platform
37.130793,128.147164,고모동,고모동,bus_stop,platform
37.157634,128.16424,미당1리(제천방향),미당1리(제천방향),bus_stop,platform
37.157627,128.162315,미당1리(봉양방향),미당1리(봉양방향),bus_stop,platform
37.156516,128.157944,왕미초등학교(제천방향),왕미초등학교(제천방향),bus_stop,platform
37.156516,128.157944,왕미초등학교(봉양방향),왕미초등학교(봉양방향),bus_stop,platform
37.155168,128.155318,미당리(절골)(제천방향),미당리(절골)(제천방향),bus_stop,platform
37.155464,128.155836,미당리(절골)(봉양방향),미당리(절골)(봉양방향),bus_stop,platform
37.164266,128.170414,미당2리,미당2리,bus_stop,platform
37.152439,128.13927,명도1리,명도1리,bus_stop,platform
37.154113,128.148336,명도리(미실),명도리(미실),bus_stop,platform
37.156945,128.139661,명도1리 회관,명도1리 회관,bus_stop,platform
37.153933,128.148313,하이테크밸리,하이테크밸리,bus_stop,platform
37.15114,128.132873,명도2리,명도2리,bus_stop,platform
37.144744,128.122483,오산,오산,bus_stop,platform
37.147682,128.122476,봉양리,봉양리,bus_stop,platform
37.148214,128.122533,봉양리,봉양리,bus_stop,platform
37.148117,128.128477,국화실,국화실,bus_stop,platform
37.151509,128.125376,동막,동막,bus_stop,platform
37.156228,128.128412,국화실,국화실,bus_stop,platform
37.156945,128.139661,명도2리(마장벌),명도2리(마장벌),bus_stop,platform
37.16543,128.127009,매화동,매화동,bus_stop,platform
37.191687,128.144175,밤나무골,밤나무골,bus_stop,platform
37.194592,128.162699,문바위,문바위,bus_stop,platform
37.145552,128.133617,안골,안골,bus_stop,platform
37.199801,128.097395,학산리,학산리,bus_stop,platform
37.184998,128.103739,학산리(제천방향),학산리(제천방향),bus_stop,platform
37.185043,128.103841,학산리(원주방향),학산리(원주방향),bus_stop,platform
37.193935,128.096621,학산(산사동),학산(산사동),bus_stop,platform
37.189347,128.097224,학산,학산,bus_stop,platform
37.181795,128.108882,학전,학전,bus_stop,platform
37.177478,128.08758,옥전,옥전,bus_stop,platform
37.16968,128.112299,벌대암,벌대암,bus_stop,platform
37.166466,128.108893,용대암,용대암,bus_stop,platform
37.163548,128.107797,탁사정,탁사정,bus_stop,platform
37.160482,128.109346,베론성지 입구,베론성지 입구,bus_stop,platform
37.15953,128.083877,베론성지 ,베론성지 ,bus_stop,platform
37.157802,128.113767,구학,구학,bus_stop,platform
37.139877,128.114967,디지털고등학교,디지털고등학교,bus_stop,platform
37.141735,128.113292,팔송,팔송,bus_stop,platform
37.146057,128.116507,팔송,팔송,bus_stop,platform
37.132937,128.116464,다리목,다리목,bus_stop,platform
37.134337,128.102532,송수골,송수골,bus_stop,platform
37.13275,128.093605,송수골,송수골,bus_stop,platform
37.12159,128.108344,벼루박달,벼루박달,bus_stop,platform
37.115189,128.111047,새둑,새둑,bus_stop,platform
37.111879,128.12271,연박2리(도장골),연박2리(도장골),bus_stop,platform
37.129377,128.084788,원박리,원박리,bus_stop,platform
37.133729,128.08512,원박리,원박리,bus_stop,platform
37.136103,128.080564,박달재터널,박달재터널,bus_stop,platform
37.123773,128.08342,덕고개,덕고개,bus_stop,platform
37.119262,128.078666,삼성동,삼성동,bus_stop,platform
37.107434,128.08527,공전,공전,bus_stop,platform
37.108596,128.085496,공전(마을회관),공전(마을회관),bus_stop,platform
37.115066,128.073385,공전2리,공전2리,bus_stop,platform
37.102094,128.079492,공전3리,공전3리,bus_stop,platform
37.089518,128.108354,구곡삼거리,구곡삼거리,bus_stop,platform
37.103984,128.105236,요골,요골,bus_stop,platform
37.084395,128.102712,구곡(아랫담),구곡(아랫담),bus_stop,platform
37.079692,128.102064,구곡리,구곡리,bus_stop,platform
37.099625,128.079737,구곡3리,구곡3리,bus_stop,platform
37.092051,128.085601,구곡3리(굴탄마을),구곡3리(굴탄마을),bus_stop,platform
37.088923,128.117555,음마곡,음마곡,bus_stop,platform
37.08904,128.117532,마곡보건진료소,마곡보건진료소,bus_stop,platform
37.086871,128.140003,솔티,솔티,bus_stop,platform
37.091142,128.147683,삼거리(본동),삼거리(본동),bus_stop,platform
37.106908,128.157863,삼거리(두무동),삼거리(두무동),bus_stop,platform
37.099334,128.154618,갈경지,갈경지,bus_stop,platform
37.104937,128.133759,삼거리(논골),삼거리(논골),bus_stop,platform
37.11777,128.155297,제비랑,제비랑,bus_stop,platform
37.132344,128.123442,봉양농협,봉양농협,bus_stop,platform
37.128784,128.139575,장평리(고산동),장평리(고산동),bus_stop,platform
37.157816,128.169194,덕포,덕포,bus_stop,platform
37.106028,128.085234,공전3리 입구(시내방면),공전3리 입구(시내방면),bus_stop,platform
37.030273,128.177631,성내리,성내리,bus_stop,platform
37.034105,128.175987,성내리,성내리,bus_stop,platform
37.069736,128.157177,구룡리,구룡리,bus_stop,platform
37.066302,128.164412,구룡리,구룡리,bus_stop,platform
37.065225,128.167795,구룡리,구룡리,bus_stop,platform
37.064541,128.167523,구룡리,구룡리,bus_stop,platform
37.070401,128.15872,구룡리,구룡리,bus_stop,platform
37.06409,128.167252,구룡리,구룡리,bus_stop,platform
37.072413,128.228551,대장리,대장리,bus_stop,platform
37.072502,128.22466,대장리,대장리,bus_stop,platform
37.064951,128.135903,활산리,활산리,bus_stop,platform
37.065941,128.120015,활산리,활산리,bus_stop,platform
37.066443,128.131171,활산리 활산마을,활산리 활산마을,bus_stop,platform
37.072416,128.147995,사곡리,사곡리,bus_stop,platform
37.072382,128.153033,사곡리,사곡리,bus_stop,platform
37.067666,128.148773,사곡리,사곡리,bus_stop,platform
37.056167,128.16231,월굴리,월굴리,bus_stop,platform
37.05624,128.161816,월굴리,월굴리,bus_stop,platform
37.042314,128.176625,월굴리,월굴리,bus_stop,platform
37.054791,128.190877,중전리,중전리,bus_stop,platform
37.063165,128.189212,중전리,중전리,bus_stop,platform
37.061081,128.190792,중전리,중전리,bus_stop,platform
37.086504,128.172038,월림리,월림리,bus_stop,platform
37.073794,128.186696,월림리,월림리,bus_stop,platform
37.074538,128.188925,월림리,월림리,bus_stop,platform
37.073255,128.179734,월림리,월림리,bus_stop,platform
37.072622,128.181003,월림리,월림리,bus_stop,platform
37.079205,128.17192,월림리,월림리,bus_stop,platform
37.072408,128.185231,월림리,월림리,bus_stop,platform
37.074339,128.189228,월림리,월림리,bus_stop,platform
37.073294,128.194781,양화리 ,양화리 ,bus_stop,platform
37.077633,128.203014,양화리,양화리,bus_stop,platform
37.077785,128.203532,금성테크노빌 앞,금성테크노빌 앞,bus_stop,platform
37.080909,128.205149,양화리,양화리,bus_stop,platform
37.07543,128.199679,양화테크노빌 앞,양화테크노빌 앞,bus_stop,platform
37.07554,128.198813,양화리,양화리,bus_stop,platform
37.078182,128.21352,양화리(길마재),양화리(길마재),bus_stop,platform
37.05763,128.18737,중전리,중전리,bus_stop,platform
37.07609,128.17631,월림리,월림리,bus_stop,platform
37.061081,128.190792,중전리(중포전삼거리),중전리(중포전삼거리),bus_stop,platform
37.138012,128.023251,평동리(시외버스승하차장),평동리(시외버스승하차장),bus_stop,platform
37.137552,128.023071,평동리,평동리,bus_stop,platform
37.142032,128.017939,백운중학교,백운중학교,bus_stop,platform
37.153973,128.014227,방학1리(중퉁말),방학1리(중퉁말),bus_stop,platform
37.171814,128.021359,방학2리 큰골 종점,방학2리 큰골 종점,bus_stop,platform
37.164318,128.014297,방학2리 음실,방학2리 음실,bus_stop,platform
37.161093,128.001911,도곡1리 우경,도곡1리 우경,bus_stop,platform
37.167626,127.994074,도곡1리 도장골,도곡1리 도장골,bus_stop,platform
37.170888,127.990369,화당1리 화당교,화당1리 화당교,bus_stop,platform
37.213506,127.960912,덕동 원덕동,덕동 원덕동,bus_stop,platform
37.202545,128.001755,운학1리 중촌,운학1리 중촌,bus_stop,platform
37.208547,128.000257,"운학1리 신촌,새터말","운학1리 신촌,새터말",bus_stop,platform
37.22766,127.997676,운학2리 차도리,운학2리 차도리,bus_stop,platform
37.127539,128.030754,모정1리 왕당,모정1리 왕당,bus_stop,platform
37.135584,128.036543,모정2리 회관,모정2리 회관,bus_stop,platform
37.115851,128.030862,애련1리 경로당(길현),애련1리 경로당(길현),bus_stop,platform
37.123333,128.021209,응평리 등마루가든,응평리 등마루가든,bus_stop,platform
37.156821,128.009285,매촌연립,매촌연립,bus_stop,platform
37.131346,127.997542,재현리(오천마을입구),재현리(오천마을입구),bus_stop,platform
37.114494,128.00668,대월종점,대월종점,bus_stop,platform
37.102253,128.053447,애련2리(한치),애련2리(한치),bus_stop,platform
37.121514,127.994043,소월리(터널관리소앞),소월리(터널관리소앞),bus_stop,platform
37.13711,128.025637,백운면행정복지센터,백운면행정복지센터,bus_stop,platform
37.188568,127.992349,덕동리 덕동교옆,덕동리 덕동교옆,bus_stop,platform
37.221784,127.998476,운학2리 용산골교 옆,운학2리 용산골교 옆,bus_stop,platform
37.2164,128.004,운학리,운학리,bus_stop,platform
37.119685,128.009584,대월 안말입구,대월 안말입구,bus_stop,platform
37.141403,127.999028,가정리,가정리,bus_stop,platform
37.124029,127.99958,소월,소월,bus_stop,platform
37.16266,127.987848,도곡리,도곡리,bus_stop,platform
37.169491,127.987869,화당리,화당리,bus_stop,platform
37.174592,127.952598,화당리,화당리,bus_stop,platform
37.170346,127.980741,화당리,화당리,bus_stop,platform
37.164706,127.99672,도곡1리(시내방면),도곡1리(시내방면),bus_stop,platform
37.171813,127.97216,화당리,화당리,bus_stop,platform
37.173841,128.196156,세명대입구 좌측편,세명대입구 좌측편,bus_stop,platform
37.173841,128.196156,세명대입구 우측편,세명대입구 우측편,bus_stop,platform
37.180459,128.204935,모산동 솔밭 입구,모산동 솔밭 입구,bus_stop,platform
37.179957,128.208346,모산동 세명대사 거리,모산동 세명대사 거리,bus_stop,platform
37.176907,128.210545,안모산,안모산,bus_stop,platform
37.175139,128.211677,의림지 광장화장실 앞,의림지 광장화장실 앞,bus_stop,platform
37.172021,128.212018,제1 의림지 입구,제1 의림지 입구,bus_stop,platform
37.166777,128.211553,밖모산 경로당 앞,밖모산 경로당 앞,bus_stop,platform
37.163532,128.211814,홍광초진입로앞,홍광초진입로앞,bus_stop,platform
37.163741,128.211229,홍광초 진입로 건너편,홍광초 진입로 건너편,bus_stop,platform
37.160497,128.210758,제천소방서 (양평해장국) 건너편,제천소방서 (양평해장국) 건너편,bus_stop,platform
37.160523,128.211704,제천소방서 (양평해장국)앞,제천소방서 (양평해장국)앞,bus_stop,platform
37.16045,128.212087,제천소방서(모산로즈웰입구),제천소방서(모산로즈웰입구),bus_stop,platform
37.159625,128.215034,고암동 부강아파트 앞,고암동 부강아파트 앞,bus_stop,platform
37.160115,128.222906,장락동 롯데캐슬 앞,장락동 롯데캐슬 앞,bus_stop,platform
37.160017,128.217028,고암동 홍인 아파트 입구,고암동 홍인 아파트 입구,bus_stop,platform
37.159238,128.219255,고암동 두진 아파트 입구,고암동 두진 아파트 입구,bus_stop,platform
37.156277,128.217175,고암동 금용아파트 옆,고암동 금용아파트 옆,bus_stop,platform
37.15801,128.230353,고암삼거리 CU편의정,고암삼거리 CU편의정,bus_stop,platform
37.157757,128.230262,고암삼거리 동마지업사,고암삼거리 동마지업사,bus_stop,platform
37.162733,128.234376,명지병원입구,명지병원입구,bus_stop,platform
37.162714,128.234803,명지병원입구,명지병원입구,bus_stop,platform
37.162937,128.244825,고암 테크노빌 앞,고암 테크노빌 앞,bus_stop,platform
37.166309,128.221021,고암동 무덤실 마을 앞,고암동 무덤실 마을 앞,bus_stop,platform
37.165622,128.231682,고암동 둔전골 마을입구,고암동 둔전골 마을입구,bus_stop,platform
37.173825,128.234883,고암동 보궁장례식장 입구,고암동 보궁장례식장 입구,bus_stop,platform
37.142534,128.212667,"시외버스터미널,우리은행","시외버스터미널,우리은행",bus_stop,platform
37.144227,128.21338,청전동 롯데슈퍼,청전동 롯데슈퍼,bus_stop,platform
37.141519,128.211133,모아산부인과 앞,모아산부인과 앞,bus_stop,platform
37.14211,128.212947,시외버스터미널.우리은행,시외버스터미널.우리은행,bus_stop,platform
37.13923,128.210777,중앙공원,중앙공원,bus_stop,platform
37.139535,128.21187,하나은행 앞,하나은행 앞,bus_stop,platform
37.13814,128.210853,중앙우체국,중앙우체국,bus_stop,platform
37.136625,128.211299,중앙시장,중앙시장,bus_stop,platform
37.136004,128.210926,신중앙시장,신중앙시장,bus_stop,platform
37.136203,128.21078,중앙시장 아놀드파마 앞,중앙시장 아놀드파마 앞,bus_stop,platform
37.13729,128.207294,명동 1통,명동 1통,bus_stop,platform
37.135338,128.205184,제천여고 앞,제천여고 앞,bus_stop,platform
37.133467,128.20331,남부터미널(삼우이엔지앞),남부터미널(삼우이엔지앞),bus_stop,platform
37.135827,128.209181,명동사거리,명동사거리,bus_stop,platform
37.134791,128.209077,화산교차로,화산교차로,bus_stop,platform
37.137915,128.205427,서부시장(맞은편 김밥천국앞),서부시장(맞은편 김밥천국앞),bus_stop,platform
37.133081,128.202589,남부시외버스정류소(삼우이엔지앞),남부시외버스정류소(삼우이엔지앞),bus_stop,platform
37.133467,128.20331,남부시외버스정류소,남부시외버스정류소,bus_stop,platform
37.132193,128.200043,북성연립,북성연립,bus_stop,platform
37.132119,128.206728,제천지역자활센터,제천지역자활센터,bus_stop,platform
37.130196,128.203482,남당초등학교,남당초등학교,bus_stop,platform
37.126312,128.203134,기관차승무사무소입구(영천관식당옆),기관차승무사무소입구(영천관식당옆),bus_stop,platform
37.125124,128.202556,강저주공1단지 입구(강저파출소 옆),강저주공1단지 입구(강저파출소 옆),bus_stop,platform
37.123833,128.209271,강저 리슈빌 아파트 입구,강저 리슈빌 아파트 입구,bus_stop,platform
37.124939,128.205077,휴먼시아1차아파트(마트 맞은편),휴먼시아1차아파트(마트 맞은편),bus_stop,platform
37.131615,128.195359,코아루아파트 입구,코아루아파트 입구,bus_stop,platform
37.130255,128.189503,제천시청(훼밀리마트앞),제천시청(훼밀리마트앞),bus_stop,platform
37.131414,128.191589,제천시청 정문 앞,제천시청 정문 앞,bus_stop,platform
37.12974,128.190335,제천시청(타이어가게앞),제천시청(타이어가게앞),bus_stop,platform
37.130342,128.185576,천남동(천남1통 마을앞 ),천남동(천남1통 마을앞 ),bus_stop,platform
37.130377,128.186487,천남동(천남1통 마을건너편),천남동(천남1통 마을건너편),bus_stop,platform
37.1295,128.176457,조차장(조차장 입구),조차장(조차장 입구),bus_stop,platform
37.129785,128.166498,신동(1통 건너편),신동(1통 건너편),bus_stop,platform
37.128344,128.159461,신동(신동대교 입구),신동(신동대교 입구),bus_stop,platform
37.129293,128.157617,신동1통세거리입구건너편,신동1통세거리입구건너편,bus_stop,platform
37.125542,128.159117,돌머루(신동2통 화신토건),돌머루(신동2통 화신토건),bus_stop,platform
37.125324,128.206867,휴먼시아4단지 앞(시내방면),휴먼시아4단지 앞(시내방면),bus_stop,platform
37.13323,128.229287,제천상고 후문,제천상고 후문,bus_stop,platform
37.129479,128.225663,신백 극동아파트,신백 극동아파트,bus_stop,platform
37.129171,128.226933,신백동(극동아파트),신백동(극동아파트),bus_stop,platform
37.135927,128.228113,신백동(덕일한마음아파트),신백동(덕일한마음아파트),bus_stop,platform
37.131104,128.224396,신백성당(맞은편),신백성당(맞은편),bus_stop,platform
37.127826,128.223283,신백동(도림계터),신백동(도림계터),bus_stop,platform
37.131393,128.233243,신백동(동중학교),신백동(동중학교),bus_stop,platform
37.131982,128.231545,신백동(동중학교),신백동(동중학교),bus_stop,platform
37.135004,128.225375,신백동(덕일한마음아파트),신백동(덕일한마음아파트),bus_stop,platform
37.127889,128.223463,신백동행정복지센터,신백동행정복지센터,bus_stop,platform
37.132697,128.225616,신백동(신백동사거리),신백동(신백동사거리),bus_stop,platform
37.13506,128.22909,신백동(덕일한마음아파트 후문),신백동(덕일한마음아파트 후문),bus_stop,platform
37.133655,128.228466,제천상고,제천상고,bus_stop,platform
37.129952,128.228343,신백체육공원,신백체육공원,bus_stop,platform
37.115607,128.254068,고명1통(증계),고명1통(증계),bus_stop,platform
37.120753,128.227246,고명3통(강제테크노빌),고명3통(강제테크노빌),bus_stop,platform
37.110312,128.239288,고명3통(고명역),고명3통(고명역),bus_stop,platform
37.110945,128.238108,고명4통(고명역),고명4통(고명역),bus_stop,platform
37.114515,128.233337,고명3통(뱅골),고명3통(뱅골),bus_stop,platform
37.120716,128.232546,고명3통(산업고등학교),고명3통(산업고등학교),bus_stop,platform
37.118526,128.241373,고명4통(세거리),고명4통(세거리),bus_stop,platform
37.120407,128.238363,고명5통(세거리),고명5통(세거리),bus_stop,platform
37.123541,128.225589,고명5통(숲안),고명5통(숲안),bus_stop,platform
37.118384,128.249092,한천문화마을,한천문화마을,bus_stop,platform
37.099246,128.247881,대랑동(대랑동),대랑동(대랑동),bus_stop,platform
37.099246,128.247881,대랑동(대랑리),대랑동(대랑리),bus_stop,platform
37.104312,128.243071,대랑동(송현),대랑동(송현),bus_stop,platform
37.147848,128.24651,흑석1통(서문리),흑석1통(서문리),bus_stop,platform
37.133443,128.244392,흑석2통(흑석동),흑석2통(흑석동),bus_stop,platform
37.135868,128.243848,흑석2통(당골),흑석2통(당골),bus_stop,platform
37.129175,128.279661,두학1통(장치미),두학1통(장치미),bus_stop,platform
37.133653,128.255727,두학3통(중말),두학3통(중말),bus_stop,platform
37.132356,128.251637,두학3통(중말),두학3통(중말),bus_stop,platform
37.132184,128.252052,두학3통(중말),두학3통(중말),bus_stop,platform
37.131955,128.240572,두학5통(알미),두학5통(알미),bus_stop,platform
37.125105,128.285858,자작동(화랑터),자작동(화랑터),bus_stop,platform
37.13263,128.207957,교육지원청사거리,교육지원청사거리,bus_stop,platform
37.130676,128.207006,남부신협,남부신협,bus_stop,platform
37.128803,128.206168,제천역,제천역,bus_stop,platform
37.12892,128.206146,제천역,제천역,bus_stop,platform
37.128479,128.206009,역전택시승강장,역전택시승강장,bus_stop,platform
37.127834,128.213863,화산동 평화주유소 앞,화산동 평화주유소 앞,bus_stop,platform
37.120304,128.201835,강제주공3단지입구,강제주공3단지입구,bus_stop,platform
37.120304,128.201835,강제주공3단지입구,강제주공3단지입구,bus_stop,platform
37.12202,128.199802,강저휴먼시아 3단지 공원,강저휴먼시아 3단지 공원,bus_stop,platform
37.121046,128.199777,강저휴먼시아 3단지 아파트앞,강저휴먼시아 3단지 아파트앞,bus_stop,platform
37.121734,128.203223,강저택지,강저택지,bus_stop,platform
37.121734,128.203223,강저택지,강저택지,bus_stop,platform
37.121734,128.203223,휴먼시아2차아파트,휴먼시아2차아파트,bus_stop,platform
37.121046,128.199777,휴먼시아3차아파트,휴먼시아3차아파트,bus_stop,platform
37.120753,128.227246,제천산업고입구,제천산업고입구,bus_stop,platform
37.111685,128.219297,한국폴리텍다솜학교,한국폴리텍다솜학교,bus_stop,platform
37.112059,128.201801,성보나벤뚜라,성보나벤뚜라,bus_stop,platform
37.109881,128.200063,방초골,방초골,bus_stop,platform
37.104098,128.198731,산곡,산곡,bus_stop,platform
37.100836,128.1987,중터,중터,bus_stop,platform
37.10048,128.195616,중터마을,중터마을,bus_stop,platform
37.120498,128.198785,강저코아루 파크 아파트,강저코아루 파크 아파트,bus_stop,platform
37.121824,128.198305,강저롯데캐슬 프리미어 아파트,강저롯데캐슬 프리미어 아파트,bus_stop,platform
37.137303,128.199798,하소동 188,하소동 188,bus_stop,platform
37.147581,128.196898,용두도 원뜰,용두도 원뜰,bus_stop,platform
37.145444,128.197793,하소4단지,하소4단지,bus_stop,platform
37.145444,128.197793,하소4단지,하소4단지,bus_stop,platform
37.144181,128.198251,하소3단지아파트,하소3단지아파트,bus_stop,platform
37.146238,128.197255,하소주고4단지,하소주고4단지,bus_stop,platform
37.137913,128.195837,청구아파트,청구아파트,bus_stop,platform
37.144181,128.198251,하소2단지아파트,하소2단지아파트,bus_stop,platform
37.142413,128.199744,의림여중 앞,의림여중 앞,bus_stop,platform
37.139494,128.199353,하소주공1단지아파트,하소주공1단지아파트,bus_stop,platform
37.171591,128.194483,세명대 정문,세명대 정문,bus_stop,platform
37.169564,128.194275,중담부락(부영 아파트 앞),중담부락(부영 아파트 앞),bus_stop,platform
37.164554,128.193936,대원대사거리,대원대사거리,bus_stop,platform
37.161345,128.194547,상진마을,상진마을,bus_stop,platform
37.157095,128.192949,하진마을(우),하진마을(우),bus_stop,platform
37.150158,128.191434,하진(골프연습장앞),하진(골프연습장앞),bus_stop,platform
37.157258,128.174687,질고개,질고개,bus_stop,platform
37.156431,128.173695,"현진에버빌,고추시장(좌)","현진에버빌,고추시장(좌)",bus_stop,platform
37.155156,128.170021,드림 코아루 아파트 정문,드림 코아루 아파트 정문,bus_stop,platform
37.155946,128.172478,현진에버빌 아파트 정문,현진에버빌 아파트 정문,bus_stop,platform
37.149053,128.171921,바이오밸리(유유제약앞),바이오밸리(유유제약앞),bus_stop,platform
37.149393,128.167059,왕바위공원,왕바위공원,bus_stop,platform
37.174038,128.191618,대원대학교 정문,대원대학교 정문,bus_stop,platform
37.141427,128.196443,하소체육공원(의림여중),하소체육공원(의림여중),bus_stop,platform
37.136122,128.195022,하소힐스테이트,하소힐스테이트,bus_stop,platform
37.173841,128.196156,세명대 학술관,세명대 학술관,bus_stop,platform
37.173841,128.196156,세명대 한의과 대학,세명대 한의과 대학,bus_stop,platform
36.960023,128.155209,고명리 매실,고명리 매실,bus_stop,platform
36.951974,128.148804,고명리,고명리,bus_stop,platform
36.951974,128.148804,고명리(본동),고명리(본동),bus_stop,platform
36.939806,128.164374,오티,오티,bus_stop,platform
36.944977,128.159085,오티,오티,bus_stop,platform
36.933759,128.182861,수산,수산,bus_stop,platform
36.932707,128.197912,방골,방골,bus_stop,platform
36.932887,128.198283,수산리 방골,수산리 방골,bus_stop,platform
36.933658,128.215729,원대리,원대리,bus_stop,platform
36.930349,128.231222,괴곡리 벌말입구,괴곡리 벌말입구,bus_stop,platform
36.942121,128.224735,괴곡,괴곡,bus_stop,platform
36.965074,128.238729,백운동,백운동,bus_stop,platform
36.962312,128.249332,상천리 초경동,상천리 초경동,bus_stop,platform
36.966295,128.227109,하천리 진경동,하천리 진경동,bus_stop,platform
