위도,경도,public_transport,highway,name,operator,source,source:date
37.79138,127.64599,platform,bus_stop,남산면행복센터,춘천시,공공데이터포털,2019-11-27
37.87063,127.726,platform,bus_stop,남부시장,춘천시,공공데이터포털,2019-11-27
37.87011,127.72748,platform,bus_stop,남부시장,춘천시,공공데이터포털,2019-11-27
37.73167,127.6011,platform,bus_stop,남면행정복지센터,춘천시,공공데이터포털,2019-11-27
37.73124,127.60058,platform,bus_stop,발산1리,춘천시,공공데이터포털,2019-11-27
37.81936,127.71677,platform,bus_stop,김유정문학촌,춘천시,공공데이터포털,2019-11-27
37.81942,127.7167,platform,bus_stop,김유정문학촌,춘천시,공공데이터포털,2019-11-27
37.89559,127.68604,platform,bus_stop,금산3리,춘천시,공공데이터포털,2019-11-27
37.8955,127.68621,platform,bus_stop,금산3리,춘천시,공공데이터포털,2019-11-27
37.90197,127.69688,platform,bus_stop,금산2리,춘천시,공공데이터포털,2019-11-27
37.90201,127.69716,platform,bus_stop,금산2리,춘천시,공공데이터포털,2019-11-27
37.89627,127.69073,platform,bus_stop,금산3리,춘천시,공공데이터포털,2019-11-27
37.89604,127.6906,platform,bus_stop,강원정보문화진흥원,춘천시,공공데이터포털,2019-11-27
37.91126,127.70376,platform,bus_stop,과수원마을입구,춘천시,공공데이터포털,2019-11-27
37.81467,127.71089,platform,bus_stop,금병초교,춘천시,공공데이터포털,2019-11-27
37.88816,127.72462,platform,bus_stop,근화초교,춘천시,공공데이터포털,2019-11-27
37.8833,127.71447,platform,bus_stop,춘천역육교앞,춘천시,공공데이터포털,2019-11-27
37.87522,127.71487,platform,bus_stop,근화사거리,춘천시,공공데이터포털,2019-11-27
37.88146,127.71345,platform,bus_stop,청와A,춘천시,공공데이터포털,2019-11-27
37.86683,127.7563,platform,bus_stop,그랜드A,춘천시,공공데이터포털,2019-11-27
37.75663,127.74291,platform,bus_stop,군자공원묘지,춘천시,공공데이터포털,2019-11-27
37.75206,127.73297,platform,bus_stop,군자3리,춘천시,공공데이터포털,2019-11-27
37.75196,127.73296,platform,bus_stop,군자3리,춘천시,공공데이터포털,2019-11-27
37.75439,127.73849,platform,bus_stop,군자3리,춘천시,공공데이터포털,2019-11-27
37.7565,127.74292,platform,bus_stop,군자공원묘지,춘천시,공공데이터포털,2019-11-27
37.74859,127.72208,platform,bus_stop,군자1리,춘천시,공공데이터포털,2019-11-27
37.74853,127.72219,platform,bus_stop,군자1리,춘천시,공공데이터포털,2019-11-27
37.77074,127.76431,platform,bus_stop,국립춘천병원,춘천시,공공데이터포털,2019-11-27
37.77084,127.76413,platform,bus_stop,국립춘천병원,춘천시,공공데이터포털,2019-11-27
37.79722,127.61643,platform,bus_stop,구곡폭포종점,춘천시,공공데이터포털,2019-11-27
37.81012,127.63638,platform,bus_stop,구곡폭포입구,춘천시,공공데이터포털,2019-11-27
37.80991,127.63626,platform,bus_stop,구곡폭포입구,춘천시,공공데이터포털,2019-11-27
37.8778,127.73812,platform,bus_stop,교동초교입구,춘천시,공공데이터포털,2019-11-27
37.87737,127.73766,platform,bus_stop,교동초교입구,춘천시,공공데이터포털,2019-11-27
37.73037,127.70113,platform,bus_stop,광판초교,춘천시,공공데이터포털,2019-11-27
37.73011,127.70079,platform,bus_stop,광판초교,춘천시,공공데이터포털,2019-11-27
37.72606,127.69867,platform,bus_stop,광판중학교입구,춘천시,공공데이터포털,2019-11-27
37.72607,127.69877,platform,bus_stop,광판중학교입구,춘천시,공공데이터포털,2019-11-27
37.72263,127.69957,platform,bus_stop,광판중학교,춘천시,공공데이터포털,2019-11-27
37.7226,127.69945,platform,bus_stop,광판중학교,춘천시,공공데이터포털,2019-11-27
37.74434,127.71288,platform,bus_stop,광판2리,춘천시,공공데이터포털,2019-11-27
37.74294,127.71022,platform,bus_stop,광판2리,춘천시,공공데이터포털,2019-11-27
37.73997,127.70906,platform,bus_stop,광판2리,춘천시,공공데이터포털,2019-11-27
37.74427,127.71305,platform,bus_stop,광판2리,춘천시,공공데이터포털,2019-11-27
37.74003,127.70895,platform,bus_stop,광판2리,춘천시,공공데이터포털,2019-11-27
37.73276,127.70654,platform,bus_stop,광판1리,춘천시,공공데이터포털,2019-11-27
37.73299,127.70678,platform,bus_stop,광판,춘천시,공공데이터포털,2019-11-27
38.01469,127.62701,platform,bus_stop,신포리,춘천시,공공데이터포털,2019-11-27
37.72331,127.51239,platform,bus_stop,관천리종점,춘천시,공공데이터포털,2019-11-27
37.72944,127.52201,platform,bus_stop,관천리,춘천시,공공데이터포털,2019-11-27
37.72932,127.5221,platform,bus_stop,관천리,춘천시,공공데이터포털,2019-11-27
37.87404,127.74135,platform,bus_stop,춘천청소년수련관,춘천시,공공데이터포털,2019-11-27
37.87437,127.74098,platform,bus_stop,춘천청소년수련관,춘천시,공공데이터포털,2019-11-27
37.8583,127.734,platform,bus_stop,과선교,춘천시,공공데이터포털,2019-11-27
37.8569,127.7362,platform,bus_stop,과선교,춘천시,공공데이터포털,2019-11-27
37.8574,127.7351,platform,bus_stop,과선교,춘천시,공공데이터포털,2019-11-27
37.8583,127.7341,platform,bus_stop,과선교,춘천시,공공데이터포털,2019-11-27
37.87421,127.71474,platform,bus_stop,공지천사거리,춘천시,공공데이터포털,2019-11-27
37.87431,127.7146,platform,bus_stop,공지사거리,춘천시,공공데이터포털,2019-11-27
37.88508,127.74676,platform,bus_stop,신성교회,춘천시,공공데이터포털,2019-11-27
37.88621,127.74578,platform,bus_stop,농협후석로지점,춘천시,공공데이터포털,2019-11-27
37.85901,127.85333,platform,bus_stop,곡골,춘천시,공공데이터포털,2019-11-27
37.85901,127.8531,platform,bus_stop,곡골,춘천시,공공데이터포털,2019-11-27
37.96446,127.67705,platform,bus_stop,고탄입구,춘천시,공공데이터포털,2019-11-27
37.96437,127.67634,platform,bus_stop,고탄입구,춘천시,공공데이터포털,2019-11-27
37.98815,127.70443,platform,bus_stop,구고탄농협,춘천시,공공데이터포털,2019-11-27
37.9912,127.7206,platform,bus_stop,고탄,춘천시,공공데이터포털,2019-11-27
37.99096,127.7202,platform,bus_stop,고탄,춘천시,공공데이터포털,2019-11-27
37.98817,127.70512,platform,bus_stop,고탄,춘천시,공공데이터포털,2019-11-27
37.84043,127.73428,platform,bus_stop,고창말,춘천시,공공데이터포털,2019-11-27
37.84044,127.73442,platform,bus_stop,고창말,춘천시,공공데이터포털,2019-11-27
37.84553,127.78867,platform,bus_stop,고은리종점,춘천시,공공데이터포털,2019-11-27
37.84982,127.77281,platform,bus_stop,고은리입구,춘천시,공공데이터포털,2019-11-27
37.84905,127.7745,platform,bus_stop,고은리입구,춘천시,공공데이터포털,2019-11-27
37.84579,127.78508,platform,bus_stop,고은리,춘천시,공공데이터포털,2019-11-27
37.84585,127.78513,platform,bus_stop,고은리,춘천시,공공데이터포털,2019-11-27
37.84856,127.77766,platform,bus_stop,고은2리,춘천시,공공데이터포털,2019-11-27
37.84863,127.77768,platform,bus_stop,고은2리,춘천시,공공데이터포털,2019-11-27
37.8466,127.78208,platform,bus_stop,고은1리,춘천시,공공데이터포털,2019-11-27
37.84667,127.78205,platform,bus_stop,고은1리,춘천시,공공데이터포털,2019-11-27
37.99267,127.72459,platform,bus_stop,고성2리선돌입구,춘천시,공공데이터포털,2019-11-27
37.99944,127.73653,platform,bus_stop,고성2리,춘천시,공공데이터포털,2019-11-27
37.99471,127.73516,platform,bus_stop,고성2리용화산입구,춘천시,공공데이터포털,2019-11-27
37.99216,127.73335,platform,bus_stop,고성2리매산교앞,춘천시,공공데이터포털,2019-11-27
37.98897,127.71325,platform,bus_stop,고탄리(성탄교앞),춘천시,공공데이터포털,2019-11-27
37.83593,127.58463,platform,bus_stop,안보1리,춘천시,공공데이터포털,2019-11-27
37.83576,127.58439,platform,bus_stop,안보1리,춘천시,공공데이터포털,2019-11-27
37.84269,127.55039,platform,bus_stop,경강역,춘천시,공공데이터포털,2019-11-27
37.84259,127.55039,platform,bus_stop,경강역,춘천시,공공데이터포털,2019-11-27
37.85597,127.75209,platform,bus_stop,거두리부영A,춘천시,공공데이터포털,2019-11-27
37.85614,127.75486,platform,bus_stop,성우오스타A,춘천시,공공데이터포털,2019-11-27
37.8613,127.76251,platform,bus_stop,거두1리마을회관,춘천시,공공데이터포털,2019-11-27
37.8612,127.76257,platform,bus_stop,거두1리마을회관,춘천시,공공데이터포털,2019-11-27
37.86109,127.78736,platform,bus_stop,거두2리마을회관,춘천시,공공데이터포털,2019-11-27
37.8604,127.78333,platform,bus_stop,거두2리,춘천시,공공데이터포털,2019-11-27
37.86041,127.77795,platform,bus_stop,거두2리,춘천시,공공데이터포털,2019-11-27
37.86028,127.77811,platform,bus_stop,거두2리,춘천시,공공데이터포털,2019-11-27
37.86037,127.78344,platform,bus_stop,거두2리,춘천시,공공데이터포털,2019-11-27
37.86198,127.76712,platform,bus_stop,거두1리,춘천시,공공데이터포털,2019-11-27
37.86204,127.76727,platform,bus_stop,거두1리,춘천시,공공데이터포털,2019-11-27
37.83781,127.57602,platform,bus_stop,탑동마을,춘천시,공공데이터포털,2019-11-27
37.81838,127.63423,platform,bus_stop,강촌입구,춘천시,공공데이터포털,2019-11-27
37.8186,127.6343,platform,bus_stop,강촌입구,춘천시,공공데이터포털,2019-11-27
37.82031,127.6308,platform,bus_stop,강촌입구,춘천시,공공데이터포털,2019-11-27
37.81361,127.63361,platform,bus_stop,강촌유원지,춘천시,공공데이터포털,2019-11-27
37.81345,127.6336,platform,bus_stop,강촌유원지,춘천시,공공데이터포털,2019-11-27
37.8156,127.6327,platform,bus_stop,(구)강촌역,춘천시,공공데이터포털,2019-11-27
37.8154,127.6326,platform,bus_stop,(구)강촌역,춘천시,공공데이터포털,2019-11-27
37.8066,127.63165,platform,bus_stop,강촌리,춘천시,공공데이터포털,2019-11-27
37.79905,127.6188,platform,bus_stop,강촌리,춘천시,공공데이터포털,2019-11-27
37.80284,127.62137,platform,bus_stop,강촌리,춘천시,공공데이터포털,2019-11-27
37.80666,127.63184,platform,bus_stop,강촌리,춘천시,공공데이터포털,2019-11-27
37.82571,127.62263,platform,bus_stop,강촌검문소,춘천시,공공데이터포털,2019-11-27
37.82565,127.6222,platform,bus_stop,강촌검문소,춘천시,공공데이터포털,2019-11-27
37.80521,127.62947,platform,bus_stop,강촌1리4반,춘천시,공공데이터포털,2019-11-27
37.80516,127.62958,platform,bus_stop,강촌1리4반,춘천시,공공데이터포털,2019-11-27
37.91229,127.73925,platform,bus_stop,폴리텍2캠퍼스,춘천시,공공데이터포털,2019-11-27
37.85951,127.76004,platform,bus_stop,거두1리,춘천시,공공데이터포털,2019-11-27
37.85953,127.75984,platform,bus_stop,거두1리,춘천시,공공데이터포털,2019-11-27
37.88255,127.72851,platform,bus_stop,강원일보,춘천시,공공데이터포털,2019-11-27
37.87276,127.74417,platform,bus_stop,강원대후문,춘천시,공공데이터포털,2019-11-27
37.87289,127.74425,platform,bus_stop,강원대후문,춘천시,공공데이터포털,2019-11-27
37.87476,127.74313,platform,bus_stop,강원대학병원,춘천시,공공데이터포털,2019-11-27
37.87471,127.74292,platform,bus_stop,강원대학병원,춘천시,공공데이터포털,2019-11-27
37.86416,127.73627,platform,bus_stop,춘천사회혁신센터,춘천시,공공데이터포털,2019-11-27
37.86554,127.73507,platform,bus_stop,병무청앞,춘천시,공공데이터포털,2019-11-27
37.89171,127.75348,platform,bus_stop,동면농협장학지점,춘천시,공공데이터포털,2019-11-27
37.89177,127.75317,platform,bus_stop,동면농협장학지점,춘천시,공공데이터포털,2019-11-27
37.89509,127.75584,platform,bus_stop,강원중학교,춘천시,공공데이터포털,2019-11-27
37.8951,127.75593,platform,bus_stop,강원고교,춘천시,공공데이터포털,2019-11-27
37.90538,127.70055,platform,bus_stop,애니고등학교,춘천시,공공데이터포털,2019-11-27
37.90526,127.70064,platform,bus_stop,애니고등학교,춘천시,공공데이터포털,2019-11-27
37.86586,127.72006,platform,bus_stop,춘천우체국,춘천시,공공데이터포털,2019-11-27
37.90126,127.79139,platform,bus_stop,감정2리마을회관,춘천시,공공데이터포털,2019-11-27
37.90167,127.80645,platform,bus_stop,감정2리3반,춘천시,공공데이터포털,2019-11-27
37.90233,127.79235,platform,bus_stop,감정2리,춘천시,공공데이터포털,2019-11-27
37.90243,127.79245,platform,bus_stop,감정2리,춘천시,공공데이터포털,2019-11-27
37.89637,127.78992,platform,bus_stop,감정1리마을회관,춘천시,공공데이터포털,2019-11-27
37.7373,127.5748,platform,bus_stop,가정중학교,춘천시,공공데이터포털,2019-11-27
37.73722,127.57466,platform,bus_stop,가정진료소,춘천시,공공데이터포털,2019-11-27
37.76332,127.57733,platform,bus_stop,가정리종점,춘천시,공공데이터포털,2019-11-27
37.76066,127.5676,platform,bus_stop,가정3리,춘천시,공공데이터포털,2019-11-27
37.76075,127.56749,platform,bus_stop,가정3리,춘천시,공공데이터포털,2019-11-27
37.74812,127.57312,platform,bus_stop,가정2리,춘천시,공공데이터포털,2019-11-27
37.75332,127.57185,platform,bus_stop,가정2리,춘천시,공공데이터포털,2019-11-27
37.75324,127.57176,platform,bus_stop,가정2리,춘천시,공공데이터포털,2019-11-27
37.748,127.5732,platform,bus_stop,가정2리,춘천시,공공데이터포털,2019-11-27
37.7319,127.57926,platform,bus_stop,가정1리,춘천시,공공데이터포털,2019-11-27
37.73177,127.57901,platform,bus_stop,가정1리,춘천시,공공데이터포털,2019-11-27
37.7368,127.61976,platform,bus_stop,가재골,춘천시,공공데이터포털,2019-11-27
37.73675,127.61987,platform,bus_stop,가재골,춘천시,공공데이터포털,2019-11-27
37.87559,127.73537,platform,bus_stop,팔호광장,춘천시,공공데이터포털,2019-11-27
37.87525,127.73498,platform,bus_stop,팔호광장,춘천시,공공데이터포털,2019-11-27
37.85241,127.71502,platform,bus_stop,88공원,춘천시,공공데이터포털,2019-11-27
37.94124,127.71221,platform,bus_stop,(구)102보충대,춘천시,공공데이터포털,2019-11-27
37.94078,127.7124,platform,bus_stop,(구)102보충대,춘천시,공공데이터포털,2019-11-27
37.87927,127.75044,platform,bus_stop,신한은행후평동지점,춘천시,공공데이터포털,2019-11-27
37.87954,127.75001,platform,bus_stop,충인교회,춘천시,공공데이터포털,2019-11-27
37.87824,127.73954,platform,bus_stop,(구)보훈청,춘천시,공공데이터포털,2019-11-27
37.77616,127.63149,platform,bus_stop,창촌3리약수터,춘천시,공공데이터포털,2019-11-27
37.77609,127.6314,platform,bus_stop,창촌3리약수터,춘천시,공공데이터포털,2019-11-27
37.7715,127.64103,platform,bus_stop,창촌3리,춘천시,공공데이터포털,2019-11-27
37.77154,127.64081,platform,bus_stop,창촌3리,춘천시,공공데이터포털,2019-11-27
37.78727,127.6482,platform,bus_stop,창촌3거리,춘천시,공공데이터포털,2019-11-27
37.78712,127.64813,platform,bus_stop,창촌3거리,춘천시,공공데이터포털,2019-11-27
37.78957,127.64702,platform,bus_stop,창촌1리,춘천시,공공데이터포털,2019-11-27
37.78945,127.64689,platform,bus_stop,창촌1리,춘천시,공공데이터포털,2019-11-27
37.86895,127.75254,platform,bus_stop,청구/진흥A,춘천시,공공데이터포털,2019-11-27
37.8691,127.75274,platform,bus_stop,청구/진흥A,춘천시,공공데이터포털,2019-11-27
38.04482,127.64553,platform,bus_stop,현지사,춘천시,공공데이터포털,2019-11-27
38.0452,127.64509,platform,bus_stop,현지사,춘천시,공공데이터포털,2019-11-27
38.03368,127.64075,platform,bus_stop,지촌3리,춘천시,공공데이터포털,2019-11-27
38.03365,127.64059,platform,bus_stop,지촌3리,춘천시,공공데이터포털,2019-11-27
38.05061,127.64283,platform,bus_stop,지촌2리,춘천시,공공데이터포털,2019-11-27
38.05049,127.64272,platform,bus_stop,지촌2리,춘천시,공공데이터포털,2019-11-27
37.87721,127.75193,platform,bus_stop,우미린후문,춘천시,공공데이터포털,2019-11-27
37.87803,127.7511,platform,bus_stop,한국국토정보공사,춘천시,공공데이터포털,2019-11-27
37.98085,127.60766,platform,bus_stop,지암초교,춘천시,공공데이터포털,2019-11-27
37.98079,127.60775,platform,bus_stop,지암초교,춘천시,공공데이터포털,2019-11-27
37.98174,127.609,platform,bus_stop,지암산천마을,춘천시,공공데이터포털,2019-11-27
37.98194,127.60916,platform,bus_stop,지암산천마을,춘천시,공공데이터포털,2019-11-27
37.97533,127.59526,platform,bus_stop,지암리종점,춘천시,공공데이터포털,2019-11-27
37.97935,127.62237,platform,bus_stop,지암리,춘천시,공공데이터포털,2019-11-27
37.97705,127.63584,platform,bus_stop,지암리,춘천시,공공데이터포털,2019-11-27
37.97718,127.63574,platform,bus_stop,지암리,춘천시,공공데이터포털,2019-11-27
37.97928,127.6222,platform,bus_stop,지암리,춘천시,공공데이터포털,2019-11-27
37.95017,127.7308,platform,bus_stop,지내리,춘천시,공공데이터포털,2019-11-27
37.9501,127.73064,platform,bus_stop,지내리,춘천시,공공데이터포털,2019-11-27
37.94821,127.7308,platform,bus_stop,지내3리,춘천시,공공데이터포털,2019-11-27
37.94822,127.73063,platform,bus_stop,지내3리,춘천시,공공데이터포털,2019-11-27
37.9598,127.72107,platform,bus_stop,지내2리마을회관,춘천시,공공데이터포털,2019-11-27
37.95769,127.72318,platform,bus_stop,지내2리,춘천시,공공데이터포털,2019-11-27
37.9172,127.78467,platform,bus_stop,지내2리,춘천시,공공데이터포털,2019-11-27
37.91725,127.78461,platform,bus_stop,지내2리,춘천시,공공데이터포털,2019-11-27
37.9671,127.73283,platform,bus_stop,지내1리종점,춘천시,공공데이터포털,2019-11-27
37.96167,127.73038,platform,bus_stop,지내1리마을회관,춘천시,공공데이터포털,2019-11-27
37.96199,127.73034,platform,bus_stop,지내1리마을회관,춘천시,공공데이터포털,2019-11-27
37.95776,127.73072,platform,bus_stop,지내보건소,춘천시,공공데이터포털,2019-11-27
37.95788,127.73036,platform,bus_stop,지내보건소,춘천시,공공데이터포털,2019-11-27
37.91172,127.78176,platform,bus_stop,지내1리,춘천시,공공데이터포털,2019-11-27
37.82799,127.72608,platform,bus_stop,증3리,춘천시,공공데이터포털,2019-11-27
37.82637,127.72411,platform,bus_stop,증3리,춘천시,공공데이터포털,2019-11-27
37.82607,127.72408,platform,bus_stop,증3리,춘천시,공공데이터포털,2019-11-27
37.831,127.72726,platform,bus_stop,증3리,춘천시,공공데이터포털,2019-11-27
37.81127,127.70964,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.80756,127.70987,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.8053,127.71193,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.8026,127.70994,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.80254,127.71,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.80301,127.7115,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.80539,127.71204,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.80759,127.70999,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.81137,127.70976,platform,bus_stop,증2리,춘천시,공공데이터포털,2019-11-27
37.81427,127.70917,platform,bus_stop,증1리,춘천시,공공데이터포털,2019-11-27
37.85456,127.73726,platform,bus_stop,중앙하이츠1차,춘천시,공공데이터포털,2019-11-27
37.8558,127.735,platform,bus_stop,중앙하이츠,춘천시,공공데이터포털,2019-11-27
37.8559,127.735,platform,bus_stop,중앙하이츠,춘천시,공공데이터포털,2019-11-27
37.85445,127.73673,platform,bus_stop,중앙하이츠1차,춘천시,공공데이터포털,2019-11-27
37.87749,127.7242,platform,bus_stop,중앙시장환승센터,춘천시,공공데이터포털,2019-11-27
37.87835,127.72499,platform,bus_stop,중앙시장/중앙초교,춘천시,공공데이터포털,2019-11-27
37.8785,127.72548,platform,bus_stop,중앙시장,춘천시,공공데이터포털,2019-11-27
37.87193,127.69696,platform,bus_stop,중도선착장,춘천시,공공데이터포털,2019-11-27
37.87178,127.69724,platform,bus_stop,중도선착장,춘천시,공공데이터포털,2019-11-27
37.8881,127.7172,platform,bus_stop,중도배터,춘천시,공공데이터포털,2019-11-27
37.87749,127.74849,platform,bus_stop,일성트루엘A,춘천시,공공데이터포털,2019-11-27
37.86824,127.7228,platform,bus_stop,KBS방송국,춘천시,공공데이터포털,2019-11-27
37.86765,127.72272,platform,bus_stop,KBS방송국,춘천시,공공데이터포털,2019-11-27
37.75984,127.77329,platform,bus_stop,조양4리,춘천시,공공데이터포털,2019-11-27
37.75584,127.78372,platform,bus_stop,조양4리,춘천시,공공데이터포털,2019-11-27
37.75576,127.78467,platform,bus_stop,조양4리,춘천시,공공데이터포털,2019-11-27
37.75766,127.77867,platform,bus_stop,신세계주유소,춘천시,공공데이터포털,2019-11-27
37.74393,127.83153,platform,bus_stop,조양3리,춘천시,공공데이터포털,2019-11-27
37.75602,127.81144,platform,bus_stop,조양1리,춘천시,공공데이터포털,2019-11-27
37.87307,127.71386,platform,bus_stop,조각공원,춘천시,공공데이터포털,2019-11-27
37.83387,127.7293,platform,bus_stop,정족2리입구,춘천시,공공데이터포털,2019-11-27
37.83375,127.72904,platform,bus_stop,정족2리입구,춘천시,공공데이터포털,2019-11-27
37.83393,127.72937,platform,bus_stop,정족2리입구,춘천시,공공데이터포털,2019-11-27
37.8337,127.72879,platform,bus_stop,정족2리입구,춘천시,공공데이터포털,2019-11-27
37.83161,127.73444,platform,bus_stop,정족2리,춘천시,공공데이터포털,2019-11-27
37.83153,127.73447,platform,bus_stop,정족2리,춘천시,공공데이터포털,2019-11-27
37.84281,127.7315,platform,bus_stop,정족1리입구,춘천시,공공데이터포털,2019-11-27
37.8429,127.7314,platform,bus_stop,정족1리입구,춘천시,공공데이터포털,2019-11-27
37.83221,127.67396,platform,bus_stop,사천왕사,춘천시,공공데이터포털,2019-11-27
37.83233,127.67384,platform,bus_stop,사천왕사,춘천시,공공데이터포털,2019-11-27
37.8889,127.74927,platform,bus_stop,정부합동청사,춘천시,공공데이터포털,2019-11-27
37.88843,127.74957,platform,bus_stop,정부합동청사,춘천시,공공데이터포털,2019-11-27
37.86151,127.70706,platform,bus_stop,정법사,춘천시,공공데이터포털,2019-11-27
37.86142,127.70694,platform,bus_stop,정법사,춘천시,공공데이터포털,2019-11-27
37.78923,127.73145,platform,bus_stop,재취골,춘천시,공공데이터포털,2019-11-27
37.77614,127.63417,platform,bus_stop,기와집골,춘천시,공공데이터포털,2019-11-27
37.77607,127.63417,platform,bus_stop,기와집골,춘천시,공공데이터포털,2019-11-27
37.89842,127.76813,platform,bus_stop,장학1리,춘천시,공공데이터포털,2019-11-27
37.89851,127.76799,platform,bus_stop,장학1리,춘천시,공공데이터포털,2019-11-27
37.88563,127.71608,platform,bus_stop,춘천역육교앞,춘천시,공공데이터포털,2019-11-27
37.85834,127.7076,platform,bus_stop,호반요양병원,춘천시,공공데이터포털,2019-11-27
37.85767,127.70753,platform,bus_stop,호반요양병원,춘천시,공공데이터포털,2019-11-27
37.88109,127.72659,platform,bus_stop,인성병원,춘천시,공공데이터포털,2019-11-27
37.88108,127.72618,platform,bus_stop,소양로우체국,춘천시,공공데이터포털,2019-11-27
37.98567,127.65946,platform,bus_stop,인람종점,춘천시,공공데이터포털,2019-11-27
37.99086,127.65958,platform,bus_stop,인람리,춘천시,공공데이터포털,2019-11-27
37.85032,127.66999,platform,bus_stop,의암치안센터,춘천시,공공데이터포털,2019-11-27
37.85037,127.67014,platform,bus_stop,의암치안센터,춘천시,공공데이터포털,2019-11-27
37.84544,127.69323,platform,bus_stop,송암스포츠타운입구,춘천시,공공데이터포털,2019-11-27
37.84577,127.69232,platform,bus_stop,송암스포츠타운입구,춘천시,공공데이터포털,2019-11-27
37.83186,127.67943,platform,bus_stop,의암리본마을,춘천시,공공데이터포털,2019-11-27
37.83181,127.67937,platform,bus_stop,의암리본마을,춘천시,공공데이터포털,2019-11-27
37.74352,127.57221,platform,bus_stop,의암류인석유적지,춘천시,공공데이터포털,2019-11-27
37.74341,127.5721,platform,bus_stop,의암류인석유적지,춘천시,공공데이터포털,2019-11-27
37.83792,127.67719,platform,bus_stop,의암댐,춘천시,공공데이터포털,2019-11-27
37.83776,127.6771,platform,bus_stop,의암댐,춘천시,공공데이터포털,2019-11-27
37.82721,127.6696,platform,bus_stop,의암교차로,춘천시,공공데이터포털,2019-11-27
37.82685,127.68265,platform,bus_stop,의암,춘천시,공공데이터포털,2019-11-27
37.8267,127.68273,platform,bus_stop,의암,춘천시,공공데이터포털,2019-11-27
37.86153,127.72053,platform,bus_stop,열린공원,춘천시,공공데이터포털,2019-11-27
37.86195,127.71969,platform,bus_stop,은행나무공원,춘천시,공공데이터포털,2019-11-27
37.93048,127.7514,platform,bus_stop,강원테크노파크,춘천시,공공데이터포털,2019-11-27
37.92984,127.76643,platform,bus_stop,율문3리,춘천시,공공데이터포털,2019-11-27
37.93053,127.75169,platform,bus_stop,강원테크노파크,춘천시,공공데이터포털,2019-11-27
37.92571,127.74383,platform,bus_stop,율문1리,춘천시,공공데이터포털,2019-11-27
37.92584,127.74357,platform,bus_stop,율문1리,춘천시,공공데이터포털,2019-11-27
37.93033,127.77003,platform,bus_stop,천전2리,춘천시,공공데이터포털,2019-11-27
37.93046,127.76937,platform,bus_stop,천전2리,춘천시,공공데이터포털,2019-11-27
37.91618,127.72157,platform,bus_stop,육림랜드,춘천시,공공데이터포털,2019-11-27
37.91756,127.72119,platform,bus_stop,육림공원,춘천시,공공데이터포털,2019-11-27
37.87721,127.73044,platform,bus_stop,육림고개,춘천시,공공데이터포털,2019-11-27
37.87717,127.73071,platform,bus_stop,육림고개,춘천시,공공데이터포털,2019-11-27
37.95238,127.77673,platform,bus_stop,유포2리종점,춘천시,공공데이터포털,2019-11-27
37.94932,127.77656,platform,bus_stop,유포리,춘천시,공공데이터포털,2019-11-27
37.94913,127.77662,platform,bus_stop,유포리회관,춘천시,공공데이터포털,2019-11-27
37.93604,127.7517,platform,bus_stop,유포3리입구,춘천시,공공데이터포털,2019-11-27
37.93507,127.7515,platform,bus_stop,유포3리입구,춘천시,공공데이터포털,2019-11-27
37.86189,127.73105,platform,bus_stop,유승한내들,춘천시,공공데이터포털,2019-11-27
37.86192,127.73137,platform,bus_stop,유승한내들,춘천시,공공데이터포털,2019-11-27
37.93267,127.79306,platform,bus_stop,윗샘밭종점,춘천시,공공데이터포털,2019-11-27
37.93244,127.79216,platform,bus_stop,윗샘밭종점,춘천시,공공데이터포털,2019-11-27
37.92441,127.72122,platform,bus_stop,위도입구,춘천시,공공데이터포털,2019-11-27
37.92494,127.721,platform,bus_stop,위도입구,춘천시,공공데이터포털,2019-11-27
37.91704,127.67551,platform,bus_stop,월송3리종점,춘천시,공공데이터포털,2019-11-27
37.91827,127.69654,platform,bus_stop,월송2리입구,춘천시,공공데이터포털,2019-11-27
37.92294,127.68949,platform,bus_stop,월송2리,춘천시,공공데이터포털,2019-11-27
37.93014,127.68734,platform,bus_stop,월송1리,춘천시,공공데이터포털,2019-11-27
37.92262,127.80815,platform,bus_stop,월곡리종점,춘천시,공공데이터포털,2019-11-27
37.91858,127.80165,platform,bus_stop,월곡리,춘천시,공공데이터포털,2019-11-27
37.91855,127.80155,platform,bus_stop,월곡리,춘천시,공공데이터포털,2019-11-27
38.00363,127.63442,platform,bus_stop,원평리,춘천시,공공데이터포털,2019-11-27
38.00193,127.6275,platform,bus_stop,샛강쉼터,춘천시,공공데이터포털,2019-11-27
38.00274,127.63334,platform,bus_stop,원평마을,춘천시,공공데이터포털,2019-11-27
37.99525,127.6444,platform,bus_stop,원평계곡,춘천시,공공데이터포털,2019-11-27
37.99489,127.64426,platform,bus_stop,원평계곡,춘천시,공공데이터포털,2019-11-27
