위도,경도,ref,정류장유형,name,short_name,name:ko,highway,public_transport
34.963277,126.517243,180000097,0,무안역,무안역,무안역,bus_stop,platform
34.922252,126.499645,180000109,0,귀학리,귀학리,귀학리,bus_stop,platform
34.927723,126.501448,180000108,0,몽탄전화국,몽탄전화국,몽탄전화국,bus_stop,platform
34.929739,126.502628,180000107,0,몽탄역,몽탄역,몽탄역,bus_stop,platform
34.933032,126.503603,180000106,0,몽탄농협,몽탄농협,몽탄농협,bus_stop,platform
34.939779,126.504039,180000104,0,호국사,호국사,호국사,bus_stop,platform
34.935046,126.504518,180000105,0,유곡,유곡,유곡,bus_stop,platform
34.948503,126.507115,180000102,0,신학동,신학동,신학동,bus_stop,platform
34.959333,126.509502,180000100,0,차뫼,차뫼,차뫼,bus_stop,platform
34.956543,126.50842,180000101,0,인평,인평,인평,bus_stop,platform
34.891793,126.502933,180000115,0,파군교,파군교,파군교,bus_stop,platform
34.901089,126.50448,180000114,0,회룡정,회룡정,회룡정,bus_stop,platform
34.903438,126.504943,180000113,0,청룡1리(오갈재),청룡1리,청룡1리(오갈재),bus_stop,platform
34.9095,126.505978,180000112,0,몽탄정수장,몽탄정수장,몽탄정수장,bus_stop,platform
34.915007,126.505232,180000111,0,몽강,몽강,몽강,bus_stop,platform
34.917842,126.499564,180000110,0,약곡,약곡,약곡,bus_stop,platform
34.978043,126.500228,180000078,0,성암,성암,성암,bus_stop,platform
34.974964,126.463792,120000052,0,큰골,큰골,큰골,bus_stop,platform
34.969336,126.509622,180000077,0,도덕사,도덕사,도덕사,bus_stop,platform
34.993008,126.471847,180000087,0,금광아파트,금광아파트,금광아파트,bus_stop,platform
34.993445,126.476312,180000088,0,고전리,고전리,고전리,bus_stop,platform
34.991873,126.481099,180000082,0,무안군청,무안군청,무안군청,bus_stop,platform
34.986986,126.477818,180000083,0,무안터미널,무안터미널,무안터미널,bus_stop,platform
34.986997,126.473943,180000084,0,무안장터,무안장터,무안장터,bus_stop,platform
34.990698,126.472733,180000086,0,승달문예회관,승달문예회관,승달문예회관,bus_stop,platform
34.969225,126.50987,180000096,0,도덕사,도덕사,도덕사,bus_stop,platform
34.991663,126.488654,180000094,0,무안병원,무안병원,무안병원,bus_stop,platform
34.977908,126.500307,180000095,0,성암,성암,성암,bus_stop,platform
34.994578,126.483525,180000092,0,용산마을,용산마을,용산마을,bus_stop,platform
34.98407,126.473972,160000005,0,무안전화국,무안전화국,무안전화국,bus_stop,platform
34.977888,126.466957,200000004,0,무안농업기술센터,무안농업기술센터,무안농업기술센터,bus_stop,platform
34.980247,126.469647,120000064,0,초당대학교,초당대학교,초당대학교,bus_stop,platform
34.98407,126.473972,120000063,0,무안전화국,무안전화국,무안전화국,bus_stop,platform
34.975207,126.463808,120000066,0,큰골,큰골,큰골,bus_stop,platform
34.994447,126.483245,120000060,0,용산,용산,용산,bus_stop,platform
34.987164,126.477618,120000062,0,무안터미널,무안터미널,무안터미널,bus_stop,platform
34.998382,126.487173,120000059,0,무안교통(종점),무안교통(종점),무안교통(종점),bus_stop,platform
34.990404,126.480564,120000057,0,무안군청,무안군청,무안군청,bus_stop,platform
34.98316,126.473275,120000055,0,백제고등학교,백제고등학교,백제고등학교,bus_stop,platform
34.980297,126.470046,120000054,0,초당대학교,초당대학교,초당대학교,bus_stop,platform
34.977743,126.467098,120000053,0,무안군농업기술센터,무안농업기술센터,무안군농업기술센터,bus_stop,platform
34.991696,126.488769,180000079,0,무안병원,무안병원,무안병원,bus_stop,platform
34.998545,126.487193,324000004,0,무안교통,무안교통,무안교통,bus_stop,platform
34.81267,126.456828,102000102,0,아이파크·전남개발공사,아이파크개발공사,아이파크·전남개발공사,bus_stop,platform
34.83597,126.466162,180000137,0,죽림,죽림,죽림,bus_stop,platform
34.834635,126.471402,180000136,0,계두,계두,계두,bus_stop,platform
34.836107,126.472782,180000135,0,이동,이동,이동,bus_stop,platform
34.83093,126.461107,180000139,0,무내미,무내미,무내미,bus_stop,platform
34.834828,126.464098,110800057,0,덕치,덕치,덕치,bus_stop,platform
34.845448,126.47868,110800051,0,송산,송산,송산,bus_stop,platform
34.843438,126.477507,110800052,0,해원아파트,해원아파트,해원아파트,bus_stop,platform
34.836091,126.472917,110800054,0,이동,이동,이동,bus_stop,platform
34.845588,126.478768,110800044,0,송산,송산,송산,bus_stop,platform
34.840827,126.476911,110800042,0,월계,월계,월계,bus_stop,platform
34.843509,126.477744,110800043,0,해원아파트,해원아파트,해원아파트,bus_stop,platform
34.839803,126.475277,110800041,0,극배,극배,극배,bus_stop,platform
34.822182,126.445143,110800062,0,삼향농협,삼향농협,삼향농협,bus_stop,platform
34.821495,126.442968,110800063,0,삼향읍사무소,삼향읍사무소,삼향읍사무소,bus_stop,platform
34.825626,126.450039,110800060,0,대안동,대안동,대안동,bus_stop,platform
34.824472,126.448455,110800061,0,과동,과동,과동,bus_stop,platform
34.821181,126.438963,110800030,0,삼향우체국,삼향우체국,삼향우체국,bus_stop,platform
34.834845,126.464158,110800037,0,덕치,덕치,덕치,bus_stop,platform
34.834583,126.47141,110800039,0,계두,계두,계두,bus_stop,platform
34.828238,126.454307,110800035,0,용강,용강,용강,bus_stop,platform
34.847041,126.425878,120000028,0,전남예술고입구,전남예술고입구,전남예술고입구,bus_stop,platform
34.81469,126.468983,103001049,0,전남교육청,전남교육청,전남교육청,bus_stop,platform
34.809691,126.471756,103001044,0,남악시장,남악시장,남악시장,bus_stop,platform
34.809922,126.468782,103001043,0,남악고,남악고,남악고,bus_stop,platform
34.812037,126.476665,103001047,0,신동아파밀리에,신동아피밀리에,신동아파밀리에,bus_stop,platform
34.809966,126.475642,103001046,0,경남아너스빌,경남아너스빌,경남아너스빌,bus_stop,platform
34.814627,126.462245,103001050,0,전남도청,전남도청,전남도청,bus_stop,platform
34.805179,126.461841,103001039,0,전남도립도서관,전남도립도서관,전남도립도서관,bus_stop,platform
34.812583,126.457102,103001032,0,아이파크·전남개발공사,아이파크개발공사,아이파크·전남개발공사,bus_stop,platform
34.810457,126.460378,106000052,0,회룡마을,회룡마을,회룡마을,bus_stop,platform
34.851003,126.427175,120000029,0,삼성물류센터,삼성물류센터,삼성물류센터,bus_stop,platform
34.87564,126.425147,120000034,0,원지산,원지산,원지산,bus_stop,platform
34.866992,126.425053,120000032,0,덕산,덕산,덕산,bus_stop,platform
34.868852,126.422827,120000033,0,지산군부대,지산군부대,지산군부대,bus_stop,platform
34.854692,126.42796,120000030,0,왕산,왕산,왕산,bus_stop,platform
34.857133,126.42745,120000031,0,평산,평산,평산,bus_stop,platform
34.824278,126.448517,180000030,0,상용,상용,상용,bus_stop,platform
34.830941,126.461279,180000033,0,무내미,무내미,무내미,bus_stop,platform
34.828449,126.454635,180000032,0,용강,용강,용강,bus_stop,platform
34.835863,126.466262,180000035,0,죽림,죽림,죽림,bus_stop,platform
34.840773,126.477016,180000039,0,월계,월계,월계,bus_stop,platform
34.839745,126.475387,180000038,0,극배,극배,극배,bus_stop,platform
34.82169,126.444683,180000029,0,종월촌,종월촌,종월촌,bus_stop,platform
34.821313,126.442993,180000028,0,삼향읍사무소,삼향읍사무소,삼향읍사무소,bus_stop,platform
34.825578,126.450342,180000031,0,대안동,대안동,대안동,bus_stop,platform
34.84642,126.438653,200000005,0,유교리,유교리,유교리,bus_stop,platform
34.846443,126.438683,200000008,0,유교리,유교리,유교리,bus_stop,platform
34.850515,126.441072,200000007,0,진성원,진성원,진성원,bus_stop,platform
34.850346,126.441021,200000006,0,진성원,진성원,진성원,bus_stop,platform
34.81065,126.466689,200000050,0,남악리젠시빌,남악리젠시빌,남악리젠시빌,bus_stop,platform
34.812309,126.465693,100101054,0,남악호수,남악호수,남악호수,bus_stop,platform
34.810962,126.46866,100101055,0,남악고등학교,남악고등학교,남악고등학교,bus_stop,platform
34.814222,126.4619,100101053,0,전남도청,전남도청,전남도청,bus_stop,platform
34.815517,126.480703,100101058,0,삼향안동마을,삼향안동마을,삼향안동마을,bus_stop,platform
34.812733,126.471323,100101056,0,남악부영ⓐ,남악부영ⓐ,남악부영ⓐ,bus_stop,platform
34.823573,126.484825,100101060,0,용포1구후정,용포1구후정,용포1구후정,bus_stop,platform
34.824897,126.48407,100101061,0,용포1구후정,용포1구후정,용포1구후정,bus_stop,platform
34.828455,126.478635,100101062,0,용포2리용계,용포2리용계,용포2리용계,bus_stop,platform
34.830087,126.470465,100101063,0,용포3리원용포,용포3리원용포,용포3리원용포,bus_stop,platform
34.829358,126.475187,100101064,0,용포2리용계,용포2리용계,용포2리용계,bus_stop,platform
34.829245,126.476309,100101065,0,용포2리용계,용포2리용계,용포2리용계,bus_stop,platform
34.825963,126.482522,100101067,0,용포1구후정,용포1구후정,용포1구후정,bus_stop,platform
34.823278,126.450445,100101043,0,상용마을,상용마을,상용마을,bus_stop,platform
34.855198,126.445061,100102047,0,군산동(종점),군산동(종점),군산동(종점),bus_stop,platform
34.843148,126.433022,100102043,0,삼향초등학교,삼향초등학교,삼향초등학교,bus_stop,platform
34.845458,126.429753,100102042,0,전남예술고등학교,전남예술고등학교,전남예술고등학교,bus_stop,platform
34.843207,126.434742,100102044,0,유교삼거리,유교삼거리,유교삼거리,bus_stop,platform
34.845447,126.42969,100102052,0,전남예술고등학교,전남예술고등학교,전남예술고등학교,bus_stop,platform
34.843245,126.432948,100102051,0,삼향초등학교,삼향초등학교,삼향초등학교,bus_stop,platform
34.843278,126.434657,100102050,0,유교삼거리,유교삼거리,유교삼거리,bus_stop,platform
34.812277,126.466153,100101075,0,남악소방서,남악소방서,남악소방서,bus_stop,platform
34.811082,126.468777,100101074,0,남악고등학교,남악고등학교,남악고등학교,bus_stop,platform
34.814264,126.472732,100101071,0,무안남악부영,무안남악부영,무안남악부영,bus_stop,platform
34.815566,126.480588,100101070,0,삼향안동마을,삼향안동마을,삼향안동마을,bus_stop,platform
34.811082,126.470218,100101073,0,남악중학교,남악중학교,남악중학교,bus_stop,platform
34.812727,126.471042,100101072,0,남악근화베아체ⓐ,남악근화베아체ⓐ,남악근화베아체ⓐ,bus_stop,platform
34.823352,126.450532,100101089,0,상용마을,상용마을,상용마을,bus_stop,platform
34.81511,126.45513,100101087,0,남악출장소,남악출장소,남악출장소,bus_stop,platform
34.812872,126.455262,100101083,0,주공오룡마을,주공오룡마을,주공오룡마을,bus_stop,platform
34.803022,126.441207,102000095,0,카누경기장,카누경기장,카누경기장,bus_stop,platform
34.803408,126.441525,102000027,0,카누경기장,카누경기장,카누경기장,bus_stop,platform
34.846895,126.425628,120000090,0,전남예술고입구,전남예술고입구,전남예술고입구,bus_stop,platform
34.850995,126.426945,120000089,0,삼성물류센터,삼성물류센터,삼성물류센터,bus_stop,platform
34.87927,126.42658,120000084,0,원지산,원지산,원지산,bus_stop,platform
34.868708,126.422622,120000086,0,지산군부대,지산군부대,지산군부대,bus_stop,platform
34.875705,126.424935,120000085,0,지산,지산,지산,bus_stop,platform
34.85444,126.427738,120000088,0,왕산,왕산,왕산,bus_stop,platform
34.856375,126.427388,120000087,0,평산,평산,평산,bus_stop,platform
34.811606,126.471014,200000056,0,남악부영ⓐ,남악부영ⓐ,남악부영ⓐ,bus_stop,platform
34.812111,126.472303,200000060,1,남악부영,남악부영,남악부영,bus_stop,platform
34.811895,126.471864,200000061,1,남악부영,남악부영,남악부영,bus_stop,platform
34.810457,126.479999,200000062,1,남악제일풍경채ⓐ,남악제일풍경채ⓐ,남악제일풍경채ⓐ,bus_stop,platform
34.810411,126.479803,200000063,1,남악골드디움ⓐ,남악골드디움ⓐ,남악골드디움ⓐ,bus_stop,platform
34.807523,126.466142,324000008,0,남악모아엘가ⓐ,남악모아엘가ⓐ,남악모아엘가ⓐ,bus_stop,platform
34.809664,126.468794,324000009,1,남악고,남악고,남악고,bus_stop,platform
34.810958,126.475652,324000014,1,남악성당,남악성당,남악성당,bus_stop,platform
34.810768,126.475512,324000015,1,남악성당,남악성당,남악성당,bus_stop,platform
34.810104,126.475383,324000016,1,경남아너스빌,경남아너스빌,경남아너스빌,bus_stop,platform
34.807394,126.465742,324000017,0,남악모아엘가ⓐ,남악모아엘가ⓐ,남악모아엘가ⓐ,bus_stop,platform
34.805602,126.465032,324000018,0,남악중앙시장,남악중앙시장,남악중앙시장,bus_stop,platform
34.805175,126.464465,324000019,0,남악중앙시장,남악중앙시장,남악중앙시장,bus_stop,platform
34.805574,126.461687,324000020,0,전남도립도서관,전남도립도서관,전남도립도서관,bus_stop,platform
34.808051,126.474242,324000021,0,오룡중학교,오룡중학교,오룡중학교,bus_stop,platform
34.807665,126.471755,324000022,0,남악베아채비올레,남악베아채비올레,남악베아채비올레,bus_stop,platform
34.807877,126.470172,324000023,0,남악세영리첼,남악세영리첼,남악세영리첼,bus_stop,platform
34.808668,126.470988,324000024,0,남악세영리첼,남악세영리첼,남악세영리첼,bus_stop,platform
34.812628,126.469566,324000025,0,남악근화베아채,남악근화베아채,남악근화베아채,bus_stop,platform
34.812447,126.469421,324000026,0,남악근화베아채,남악근화베아채,남악근화베아채,bus_stop,platform
34.812985,126.463569,324000027,0,남악중앙공원,남악중앙공원,남악중앙공원,bus_stop,platform
34.812814,126.463555,324000028,0,남악중앙공원,남악중앙공원,남악중앙공원,bus_stop,platform
34.80963,126.461348,339000001,0,남악복합주민센터,남악복합주민센터,남악복합주민센터,bus_stop,platform
34.809863,126.461252,339000002,0,남악복합주민센터,남악복합주민센터,남악복합주민센터,bus_stop,platform
34.834145,126.477587,324900001,1,삼향계두,삼향계두,삼향계두,bus_stop,platform
34.83845,126.480153,324000033,1,삼향월계,삼향월계,삼향월계,bus_stop,platform
34.83881,126.480138,324000034,1,삼향월계,삼향월계,삼향월계,bus_stop,platform
34.83384,126.47718,329000001,1,삼향계두,삼향계두,삼향계두,bus_stop,platform
34.812954,126.458879,102000103,0,남악현대I파크ⓐ,남악현대I파크ⓐ,남악현대I파크ⓐ,bus_stop,platform
34.812769,126.458893,102000104,0,남악현대I파크ⓐ,남악현대I파크ⓐ,남악현대I파크ⓐ,bus_stop,platform
34.812203,126.480378,200000064,0,남악제일풍경채ⓐ후문,제일풍경채후문,남악제일풍경채ⓐ후문,bus_stop,platform
34.812051,126.480511,200000065,0,남악제일풍경채ⓐ후문,제일풍경채후문,남악제일풍경채ⓐ후문,bus_stop,platform
34.817877,126.483545,100101068,0,삼향안동,삼향안동,삼향안동,bus_stop,platform
34.817832,126.483638,100101069,0,삼향안동,삼향안동,삼향안동,bus_stop,platform
34.808844,126.474461,103001045,0,남악오룡중학교,남악오룡중학교,남악오룡중학교,bus_stop,platform
34.814602,126.45946,102000117,0,도청사거리,도청사거리,도청사거리,bus_stop,platform
34.814233,126.469103,102000118,0,전남교육청,전남교육청,전남교육청,bus_stop,platform
34.84974,126.487829,180000130,0,연소동입구,연소동입구,연소동입구,bus_stop,platform
34.879723,126.501045,180000117,0,진사동,진사동,진사동,bus_stop,platform
34.874185,126.501253,180000119,0,원광암,원광암,원광암,bus_stop,platform
34.880311,126.501348,180000056,0,상신기리,상신기리,상신기리,bus_stop,platform
34.874529,126.50144,180000054,0,원광암,원광암,원광암,bus_stop,platform
34.87659,126.501135,180000055,0,청운동,청운동,청운동,bus_stop,platform
34.87187,126.500608,180000053,0,등림,등림,등림,bus_stop,platform
34.849338,126.487145,180000043,0,감돈리입구,감돈리입구,감돈리입구,bus_stop,platform
34.884053,126.502577,180000116,0,농공단지,농공단지,농공단지,bus_stop,platform
34.871771,126.500481,180000120,0,등림,등림,등림,bus_stop,platform
34.849581,126.487667,339000003,0,연소동입구,연소동입구,연소동입구,bus_stop,platform
34.969188,126.457623,120000051,0,청천리,청천리,청천리,bus_stop,platform
34.9649,126.454553,120000050,0,화설당,화설당,화설당,bus_stop,platform
34.90032,126.433252,120000080,0,청계고개,청계고개,청계고개,bus_stop,platform
34.889635,126.43011,120000082,0,구암삼거리,구암삼거리,구암삼거리,bus_stop,platform
34.894998,126.432253,120000081,0,법천사입구,법천사입구,법천사입구,bus_stop,platform
34.956483,126.44675,120000069,0,청계북초등학교,청계북초등학교,청계북초등학교,bus_stop,platform
34.964542,126.454202,120000068,0,화설당,화설당,화설당,bus_stop,platform
34.96887,126.45717,120000067,0,청천리,청천리,청천리,bus_stop,platform
34.9072,126.430963,120000038,0,목포대학교,목포대학교,목포대학교,bus_stop,platform
34.91103,126.429637,120000039,0,청계면사무소,청계면사무소,청계면사무소,bus_stop,platform
34.889627,126.430383,120000035,0,구암삼거리,구암삼거리,구암삼거리,bus_stop,platform
34.894683,126.432405,120000036,0,법천사입구,법천사입구,법천사입구,bus_stop,platform
34.900728,126.433273,120000037,0,청계고개,청계고개,청계고개,bus_stop,platform
34.929824,126.430919,120000044,0,초원농장,초원농장,초원농장,bus_stop,platform
34.924755,126.427637,120000043,0,한국폴리텍대학,한국폴리텍대학,한국폴리텍대학,bus_stop,platform
34.92162,126.42645,120000042,0,상마삼거리,상마삼거리,상마삼거리,bus_stop,platform
34.917297,126.427533,120000041,0,월암마을,월암마을,월암마을,bus_stop,platform
34.887548,126.429305,120000083,0,장부다리,장부다리,장부다리,bus_stop,platform
34.956635,126.447218,120000049,0,청계북초등학교,청계북초등학교,청계북초등학교,bus_stop,platform
34.943335,126.441918,120000047,0,청계농공단지,청계농공단지,청계농공단지,bus_stop,platform
34.949173,126.443558,120000048,0,태봉리,태봉리,태봉리,bus_stop,platform
34.932138,126.432488,120000045,0,대성동,대성동,대성동,bus_stop,platform
34.939517,126.439263,120000046,0,서씨묘역입구,서씨묘역입구,서씨묘역입구,bus_stop,platform
34.929669,126.430636,120000074,0,초원농장,초원농장,초원농장,bus_stop,platform
34.924028,126.426922,120000075,0,한국폴리텍대학,한국폴리텍대학,한국폴리텍대학,bus_stop,platform
34.91988,126.42642,120000076,0,상마삼거리,상마삼거리,상마삼거리,bus_stop,platform
34.91365,126.428527,120000077,0,청계중학교,청계중학교,청계중학교,bus_stop,platform
34.94824,126.44315,120000070,0,태봉리,태봉리,태봉리,bus_stop,platform
34.94328,126.441675,120000071,0,청계농공단지,청계농공단지,청계농공단지,bus_stop,platform
34.93942,126.43892,120000072,0,서씨묘역입구,서씨묘역입구,서씨묘역입구,bus_stop,platform
34.932548,126.43264,120000073,0,대성동,대성동,대성동,bus_stop,platform
34.90715,126.430703,120000079,0,목포대학교,목포대학교,목포대학교,bus_stop,platform
34.910928,126.429438,120000078,0,청계,청계,청계,bus_stop,platform
34.914673,126.428432,120000040,0,청계중학교,청계중학교,청계중학교,bus_stop,platform
34.849363,126.239627,200000029,0,대촌,대촌,대촌,bus_stop,platform
34.844383,126.349497,113000046,0,하장천,하장천,하장천,bus_stop,platform
34.84633,126.347735,200000055,0,상장천,상장천,상장천,bus_stop,platform
34.846703,126.347047,200000030,0,상장천,상장천,상장천,bus_stop,platform
34.839422,126.354428,115000082,0,압해동교,압해동교,압해동교,bus_stop,platform
34.84253,126.264188,115000064,0,수락,수락,수락,bus_stop,platform
34.842343,126.2523,115000063,0,분재공원,분재공원,분재공원,bus_stop,platform
34.858227,126.254592,115000061,0,장밖,장밖,장밖,bus_stop,platform
34.852818,126.263277,115000066,0,송공산등산로입구,송공산등산로입구,송공산등산로입구,bus_stop,platform
34.844177,126.265043,115000065,0,수락리,수락리,수락리,bus_stop,platform
34.858357,126.29323,115000072,0,소무골,소무골,소무골,bus_stop,platform
34.865177,126.306503,115000075,0,동서,동서,동서,bus_stop,platform
34.858728,126.30091,115000074,0,신안군농업기술센터,신안농업기술센터,신안군농업기술센터,bus_stop,platform
34.86022,126.333805,115000079,0,용강,용강,용강,bus_stop,platform
34.86071,126.28562,115000070,0,조천,조천,조천,bus_stop,platform
34.854117,126.340348,115000047,0,신기,신기,신기,bus_stop,platform
34.863048,126.317828,115000049,0,신안군군립도서관,신안군군립도서관,신안군군립도서관,bus_stop,platform
34.833445,126.350272,115000043,0,신안군의회,신안군의회,신안군의회,bus_stop,platform
34.839477,126.354492,115000044,0,압해동교,압해동교,압해동교,bus_stop,platform
34.831149,126.350682,115000042,0,신안군청정문,신안군청정문,신안군청정문,bus_stop,platform
34.857263,126.297463,115000054,0,광립,광립,광립,bus_stop,platform
34.865227,126.306438,115000052,0,동서,동서,동서,bus_stop,platform
34.864948,126.314053,115000050,0,중앙,중앙,중앙,bus_stop,platform
34.833457,126.350228,113000092,0,신안군의회,신안군의회,신안군의회,bus_stop,platform
34.84436,126.34942,113000088,0,하장천,하장천,하장천,bus_stop,platform
34.854083,126.34029,113000086,0,신기,신기,신기,bus_stop,platform
34.8601,126.333803,113000085,0,용강,용강,용강,bus_stop,platform
34.864888,126.314045,113000083,0,중앙,중앙,중앙,bus_stop,platform
34.862933,126.317833,113000084,0,신안군립도서관,신안군립도서관,신안군립도서관,bus_stop,platform
34.858753,126.30105,113000080,0,신안군농업기술센터,신안농업기술센터,신안군농업기술센터,bus_stop,platform
34.862032,126.277155,113000075,0,미곡종합처리장,미곡종합처리장,미곡종합처리장,bus_stop,platform
34.86167,126.272165,113000074,0,반월,반월,반월,bus_stop,platform
34.86069,126.285628,113000076,0,조천,조천,조천,bus_stop,platform
34.857213,126.297587,113000079,0,광립,광립,광립,bus_stop,platform
34.849547,126.244832,113000071,0,상촌,상촌,상촌,bus_stop,platform
34.858593,126.265208,113000073,0,송공산입구,송공산입구,송공산입구,bus_stop,platform
34.849917,126.232179,113000064,0,솔꼬지,솔꼬지,솔꼬지,bus_stop,platform
34.84959,126.244712,113000063,0,상촌,상촌,상촌,bus_stop,platform
34.849727,126.232225,113000068,0,솔꼬지,솔꼬지,솔꼬지,bus_stop,platform
34.848287,126.226957,113000067,0,송공항,송공항,송공항,bus_stop,platform
34.858672,126.26522,113000061,0,송공산입구,송공산입구,송공산입구,bus_stop,platform
34.858288,126.254552,113000062,0,장밖,장밖,장밖,bus_stop,platform
34.861698,126.272023,113000060,0,반월,반월,반월,bus_stop,platform
34.858415,126.293287,113000056,0,소무골,소무골,소무골,bus_stop,platform
34.862083,126.277213,113000059,0,미곡종합처리장,미곡종합처리장,미곡종합처리장,bus_stop,platform
34.849052,126.240708,200000028,0,대촌,대촌,대촌,bus_stop,platform
35.016574,126.714226,327000019,1,나주시청,나주시청,나주시청,bus_stop,platform
35.021073,126.713553,327000020,1,문화예술회관,문화예술회관,문화예술회관,bus_stop,platform
35.023844,126.713186,327000021,1,송월부영아파트,송원부영아파트,송월부영아파트,bus_stop,platform
35.026643,126.711767,327000022,1,소방삼거리,소방삼거리,소방삼거리,bus_stop,platform
35.026767,126.711284,327000034,1,소방삼거리,소방삼거리,소방삼거리,bus_stop,platform
35.023792,126.712842,327000035,1,부영아파트,부영아파트,부영아파트,bus_stop,platform
35.022716,126.713098,327000036,1,문화예술회관,문화예술회관,문화예술회관,bus_stop,platform
35.021063,126.713295,327000037,1,문화예술회관,문화예술회관,문화예술회관,bus_stop,platform
35.016982,126.713888,327000038,1,나주시청,나주시청,나주시청,bus_stop,platform
35.01448,126.71395,327000039,1,나주교육청,나주교육청,나주교육청,bus_stop,platform
35.005875,126.710816,327000016,1,영강삼거리,영산대교,영강삼거리,bus_stop,platform
35.00643,126.710794,327000017,1,영강사거리,영산대교,영강사거리,bus_stop,platform
35.008583,126.711847,327000018,1,대덕아파트,대덕아파트,대덕아파트,bus_stop,platform
35.008658,126.711567,327000040,1,대덕아파트,대덕아파트,대덕아파트,bus_stop,platform
35.006459,126.710487,327000041,1,영강사거리,영강사거리,영강사거리,bus_stop,platform
35.028693,126.710081,327000023,1,나주고후문,나주고후문,나주고후문,bus_stop,platform
35.03095,126.709813,327000024,1,백민원,백민원,백민원,bus_stop,platform
35.028561,126.709929,327000033,1,나주고후문,나주고후문,나주고후문,bus_stop,platform
35.035796,126.716646,327000025,1,천주교사거리/성북육교,천주교사거리,천주교사거리/성북육교,bus_stop,platform
35.035792,126.716706,327000026,1,성북육교,성북육교,성북육교,bus_stop,platform
35.035722,126.719908,327000027,1,나주경찰서/중앙병원,나주경찰서,나주경찰서/중앙병원,bus_stop,platform
35.034313,126.721566,327000028,1,나주터미널,나주터미널,나주터미널,bus_stop,platform
35.033447,126.721569,327000029,1,나주터미널,나주터미널,나주터미널,bus_stop,platform
35.033566,126.721167,327000030,1,나주터미널,나주터미널,나주터미널,bus_stop,platform
35.035915,126.720432,327000031,1,나주경찰서/성북아파트,나주경찰서,나주경찰서/성북아파트,bus_stop,platform
35.035963,126.716693,327000032,1,천주교사거리,천주교사거리,천주교사거리,bus_stop,platform
34.803097,126.382469,324000048,0,대성동LH아파트,대성동LH아파트,대성동LH아파트,bus_stop,platform
34.999609,126.713627,327000015,1,노인복지회관,노인복지회관,노인복지회관,bus_stop,platform
34.99958,126.713386,327000042,1,노인복지회관,노인복지회관,노인복지회관,bus_stop,platform
34.99208,126.709606,327000011,1,풍물시장,풍물시장,풍물시장,bus_stop,platform
34.992849,126.710705,327000012,1,제일병원,제일병원,제일병원,bus_stop,platform
34.993952,126.712437,327000013,1,영산포터미널,영산포터미널,영산포터미널,bus_stop,platform
34.996741,126.714235,327000014,1,남교동,남교동,남교동,bus_stop,platform
34.997059,126.713908,327000043,1,남교동,남교동,남교동,bus_stop,platform
34.994327,126.712636,327000044,1,영산포터미널,영산포터미널,영산포터미널,bus_stop,platform
34.992811,126.70967,327000045,1,풍물시장,영산교방면,풍물시장,bus_stop,platform
34.992711,126.70954,327000046,1,풍물시장,풍물시장,풍물시장,bus_stop,platform
34.991391,126.708292,327000047,1,풍물시장,풍물시장,풍물시장,bus_stop,platform
34.724092,126.564684,150000061,0,비례부락,비례부락,비례부락,bus_stop,platform
34.724719,126.569329,150000058,0,독천터미널,독천터미널,독천터미널,bus_stop,platform
34.729072,126.538237,150000054,0,원서창,원서창,원서창,bus_stop,platform
34.729173,126.532702,150000053,0,서창초등학교,서창초등학교,서창초등학교,bus_stop,platform
34.735882,126.509917,150000050,0,매자리,매자리,매자리,bus_stop,platform
34.724201,126.564781,150000059,0,비례부락,비례부락,비례부락,bus_stop,platform
34.761708,126.452455,150000080,0,원당중공업,원당중공업,원당중공업,bus_stop,platform
34.764152,126.451075,150000081,0,보원엠앤피,보원엠앤피,보원엠앤피,bus_stop,platform
34.778993,126.45335,150000086,0,영산호휴게소,영산호휴게소,영산호휴게소,bus_stop,platform
34.768897,126.448248,150000084,0,미포조선,미포조선,미포조선,bus_stop,platform
34.775801,126.452152,150000085,0,염업조합,염업조합,염업조합,bus_stop,platform
34.76714,126.465318,130001099,0,동양자동차학원,동양자동차학원,동양자동차학원,bus_stop,platform
34.764502,126.470433,130001098,0,보리밭사잇길,보리밭사잇길,보리밭사잇길,bus_stop,platform
34.763467,126.472358,130001097,0,대촌,대촌,대촌,bus_stop,platform
34.760013,126.475543,130001096,0,중촌,중촌,중촌,bus_stop,platform
34.756063,126.475623,130001095,0,영암신호정,영암신호정,영암신호정,bus_stop,platform
34.748948,126.475842,130001093,0,종원아파트,종원아파트,종원아파트,bus_stop,platform
34.746087,126.477388,130001092,0,삼호터미널,삼호터미널,삼호터미널,bus_stop,platform
34.745377,126.47342,130001091,0,중앙촌,중앙촌,중앙촌,bus_stop,platform
34.745167,126.381015,130002068,0,한마음회관,한마음회관,한마음회관,bus_stop,platform
34.744157,126.383438,130002067,0,현대삼호아파트2차,현대삼호2차,현대삼호아파트2차,bus_stop,platform
34.762696,126.395368,130002064,0,용당사거리,용당사거리,용당사거리,bus_stop,platform
34.753591,126.388274,130002065,0,모밀항,모밀항,모밀항,bus_stop,platform
34.758212,126.400688,130002062,0,산음,산음,산음,bus_stop,platform
34.760026,126.398327,130002063,0,아산,아산,아산,bus_stop,platform
34.751052,126.411472,130002060,0,가내항,가내항,가내항,bus_stop,platform
34.753527,126.408568,130002061,0,상촌,상촌,상촌,bus_stop,platform
