위도,경도,ref,name,name:ko,highway,public_transport
35.14569667,128.2679006,6039,금야,금야,bus_stop,platform
35.17204127,128.094622,19012,금호석류/은빛한보아파트,금호석류/은빛한보아파트,bus_stop,platform
35.17152048,128.0946313,19013,금호석류/은빛한보아파트,금호석류/은빛한보아파트,bus_stop,platform
35.20728711,128.1513852,11079,금호지,금호지,bus_stop,platform
35.20723484,128.1512172,11055,금호지,금호지,bus_stop,platform
35.23065309,128.0747111,12080,기동,기동,bus_stop,platform
35.23203495,128.0759216,12081,기동,기동,bus_stop,platform
35.32977163,128.1262658,13088,기전,기전,bus_stop,platform
35.32987342,128.1262232,13068,기전,기전,bus_stop,platform
35.33429834,128.1301231,13045,기전1,기전1,bus_stop,platform
35.33427008,128.1300127,13044,기전1,기전1,bus_stop,platform
35.33330847,128.1294769,13090,기전회관,기전회관,bus_stop,platform
35.33309235,128.1294574,13089,기전회관,기전회관,bus_stop,platform
35.14864407,128.3249442,7011,길성,길성,bus_stop,platform
35.14731422,128.3266149,7062,길성리,길성리,bus_stop,platform
35.17578647,128.1236245,37032,김시민대교입구,김시민대교입구,bus_stop,platform
35.17593089,128.1216561,37033,김시민대교입구,김시민대교입구,bus_stop,platform
35.17463365,128.1339297,49031,나래공원,나래공원,bus_stop,platform
35.17465883,128.1343691,49032,나래공원,나래공원,bus_stop,platform
35.21316951,128.0458353,14102,나부리,나부리,bus_stop,platform
35.21324783,128.0459773,14103,나부리,나부리,bus_stop,platform
35.21038013,128.0506016,44026,나부리경로당,나부리경로당,bus_stop,platform
35.21038992,128.0502054,44025,나부리경로당,나부리경로당,bus_stop,platform
35.18909317,128.0725414,25009,나불천복개도로교차로,나불천복개도로교차로,bus_stop,platform
35.1890279,128.0727876,25010,나불천복개도로교차로,나불천복개도로교차로,bus_stop,platform
35.230302,128.1982487,10074,남강노인복지센터,남강노인복지센터,bus_stop,platform
35.23029628,128.1981443,10075,남강노인복지센터,남강노인복지센터,bus_stop,platform
35.18263343,128.1075508,35026,남강초등학교,남강초등학교,bus_stop,platform
35.18244891,128.1075236,35025,남강초등학교,남강초등학교,bus_stop,platform
35.18327995,128.1105209,35027,남강초등학교앞,남강초등학교앞,bus_stop,platform
35.18168484,128.0998835,35044,남강카누빌,남강카누빌,bus_stop,platform
35.20467205,128.2376366,8060,남마성,남마성,bus_stop,platform
35.20453643,128.2376785,8059,남마성,남마성,bus_stop,platform
35.20417305,128.2364157,8048,남마성경로회관,남마성경로회관,bus_stop,platform
35.20406362,128.2365403,8047,남마성경로회관,남마성경로회관,bus_stop,platform
35.14680705,128.262766,6042,남산,남산,bus_stop,platform
35.14678347,128.2626504,7057,남산,남산,bus_stop,platform
35.14457701,128.2734684,7059,남산삼거리,남산삼거리,bus_stop,platform
35.14783921,128.2605846,7056,남산회관,남산회관,bus_stop,platform
35.14783522,128.2607519,6043,남산회관,남산회관,bus_stop,platform
35.26803611,128.0501208,14072,남성,남성,bus_stop,platform
35.26804149,128.0500192,14071,남성,남성,bus_stop,platform
35.23565868,128.1602421,11042,남성,남성,bus_stop,platform
35.23478394,128.1619378,11043,남성회관,남성회관,bus_stop,platform
35.1481298,128.2584246,6045,남영화학,남영화학,bus_stop,platform
35.14806124,128.2583001,7055,남영화학,남영화학,bus_stop,platform
35.12470903,128.1441636,3069,내계,내계,bus_stop,platform
35.15890627,128.0699912,2005,내동교차로,내동교차로,bus_stop,platform
35.15915281,128.0696295,2006,내동교차로,내동교차로,bus_stop,platform
35.160404,128.0690477,2003,내동면사무소,내동면사무소,bus_stop,platform
35.16064636,128.0691606,2004,내동면사무소,내동면사무소,bus_stop,platform
35.1634555,128.0677047,2001,내동초등학교/남강휴먼빌,내동초등학교/남강휴먼빌,bus_stop,platform
35.16335927,128.0673742,2002,내동초등학교/남강휴먼빌,내동초등학교/남강휴먼빌,bus_stop,platform
35.30568352,128.0789817,13015,내리실,내리실,bus_stop,platform
35.30575187,128.0788974,13016,내리실,내리실,bus_stop,platform
35.29108515,128.0059062,14030,내율,내율,bus_stop,platform
35.29095995,128.0059915,14029,내율,내율,bus_stop,platform
35.32054824,128.0902501,13072,내인,내인,bus_stop,platform
35.32057879,128.0903605,13073,내인,내인,bus_stop,platform
35.16668718,128.2571327,5014,내촌,내촌,bus_stop,platform
35.16226483,127.9884301,15036,내촌,내촌,bus_stop,platform
35.16671147,128.2569629,5015,내촌,내촌,bus_stop,platform
35.16221416,127.9882895,15035,내촌,내촌,bus_stop,platform
35.1668116,127.9832138,15040,내촌1,내촌1,bus_stop,platform
35.16666872,127.9836045,15039,내촌1,내촌1,bus_stop,platform
35.16059352,127.9889065,15034,내촌삼거리,내촌삼거리,bus_stop,platform
35.16054473,127.9888099,15033,내촌삼거리,내촌삼거리,bus_stop,platform
35.26313602,128.0024916,14124,내팔미,내팔미,bus_stop,platform
