위도,경도,name,name:ko,note,highway,public_transport
35.46045278,128.7692083,동촌,동촌,"대흥동1,대흥동2",bus_stop,platform
35.46013056,128.7695361,동촌,동촌,"대흥동1,대흥동2",bus_stop,platform
35.51993888,128.8871556,동화,동화,"고례1,고례2,고례3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.51990556,128.8872944,동화,동화,"고례1,고례2,고례3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.55706944,128.6165556,두곡,두곡,두곡,bus_stop,platform
35.55698333,128.6165611,두곡,두곡,두곡,bus_stop,platform
35.3747215,128.7102013,디지털프라자,디지털프라자,"상촌,수산1,수산2,오산",bus_stop,platform
35.37481156,128.7102059,디지털프라자,디지털프라자,"상촌,수산1,수산2,오산",bus_stop,platform
35.37499378,128.7157856,롯데리아,롯데리아,"상촌,수산1,수산2,오산",bus_stop,platform
35.37491413,128.7158417,롯데리아,롯데리아,"상촌,수산1,수산2,오산",bus_stop,platform
35.48901389,128.738775,롯데아파트,롯데아파트,"1서가정,1초동,2청운,2초동,4-1청운,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천2,청운,청운.,초동2,초동공단,초동면소,초동면소.,화봉1",bus_stop,platform
35.48886944,128.7387889,롯데아파트,롯데아파트,"10롯데,1서가정,2초동,2초동.,4-1롯데,7롯데,9롯데,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천1,초동3,초동공단,초동공단.,화봉1",bus_stop,platform
35.50066944,128.6022806,마곡,마곡,"1서가정,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6",bus_stop,platform
35.40432778,128.7735583,마산,마산,"수산1,수산2,해동1",bus_stop,platform
35.40422024,128.773581,마산,마산,"수산1,수산2,해동1",bus_stop,platform
35.47114722,128.7602778,마암터널,마암터널,"1초동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4번,4초동,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,9롯데,9번,감물리1,국전1,남산2,대흥동1,수산1,얼음골1,초동면소,초동면소.,표충사1",bus_stop,platform
35.47076389,128.7606694,마암터널,마암터널,"7-1번,7롯데,7번,7삼랑,7지동,9번,남산2,대흥동1,수산1",bus_stop,platform
35.48809444,128.7100278,마흘,마흘,"1서가정,1초동,2초동,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천2,초동2,초동공단,초동면소,초동면소.,화봉1",bus_stop,platform
35.488025,128.7100611,마흘,마흘,"1서가정,2초동,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천1,초동2,초동3,초동공단,초동공단.,화봉1",bus_stop,platform
35.58546388,128.8051722,매화,매화,"신곡1,신곡3,신곡4,신곡5,신곡6,신곡7",bus_stop,platform
35.58543889,128.8053472,매화,매화,"신곡1,신곡3,신곡4,신곡5,신곡6,신곡7",bus_stop,platform
35.49098611,128.7460028,맥도날드,맥도날드,"10롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4번,4초동,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,9롯데,9번,감물리1,국전1,대흥동1,수산1,얼음골1,표충사1",bus_stop,platform
35.47256944,128.7770528,멍에실입구,멍에실입구,"4부산대,6용성,가곡,부산대1,부산대1-2,부산대2,부산대3,부산대4,부산대4-1,부산대6,부산대7,부산대7-1,삼랑1,삼랑2,삼랑3-1,삼랑4,삼랑4-1,삼랑7,용성0,용성2,용성7,칠성1-2,칠성2",bus_stop,platform
35.47248056,128.7770361,멍에실입구,멍에실입구,"1-2가곡,1-2부산대,1가곡,1부산대,1용성,1칠성,1칠성.,2가곡,2부산대,2용성,2칠성,3-1부산대,4-1용성,4부산대,4퇴로2,6부산대,6상동2,7롯데,7삼랑,가곡,용성,용성1,칠성",bus_stop,platform
35.3534,128.7669722,명례,명례,"수산1,수산2,오산",bus_stop,platform
35.35332407,128.7669397,명례,명례,"상촌,수산1,수산2,오산",bus_stop,platform
35.41314167,128.7397472,명성,명성,"남산1,남산2",bus_stop,platform
35.41311944,128.73965,명성,명성,"남산1,남산2",bus_stop,platform
35.50772778,128.6270611,모곡,모곡,"영신2,영신3",bus_stop,platform
35.50772778,128.6272194,모곡,모곡,"영신2,영신3,화봉1",bus_stop,platform
35.56766389,128.7989472,모정,모정,"신곡3,신곡4,신곡5,신곡6",bus_stop,platform
35.56765556,128.7988639,모정,모정,"도곡1,도곡2,신곡3,신곡4,신곡5,신곡6",bus_stop,platform
35.57071944,128.7935222,모정입구,모정입구,"신곡1,신곡3,신곡4,신곡5,신곡6,신곡7",bus_stop,platform
35.57068611,128.7936333,모정입구,모정입구,"신곡1,신곡7",bus_stop,platform
35.51020438,128.7532794,목화아파트,목화아파트,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,4-2번,9롯데,9번,가곡,화봉1",bus_stop,platform
35.51018611,128.7535389,목화아파트,목화아파트,"2가곡,2번,2부산대,2용성,2청운,2초동,2칠성,5금동,5밀성고,5번,청운.,초동공단.,초동면소",bus_stop,platform
35.49745833,128.8866694,무릉,무릉,"국전,국전1,국전2,국전3,국전4",bus_stop,platform
35.49739167,128.8866417,무릉,무릉,"국전,국전1,국전2,국전3,국전4",bus_stop,platform
35.47002777,128.6517444,무안정류소,무안정류소,"1서가정,1초동,2초동,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,서가정7,서가정7,초동2,초동공단,초동면소,초동면소.",bus_stop,platform
35.47005278,128.6518667,무안정류소,무안정류소,"1서가정,2초동,구기3,구기3,대촌1,대촌1,대촌2,대촌2,두곡,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,서가정7,소태,소태,영신2,영신2,영신3,영신3,조천,조천,조천1,조천2,초동2,초동3,초동공단,초동공단.,화봉1",bus_stop,platform
35.53976944,128.7199972,무연,무연,"4대항4,4퇴로4,4퇴로7",bus_stop,platform
35.53988889,128.7199417,무연,무연,"4대항5,4대항9,4퇴로3",bus_stop,platform
35.49820556,128.7515194,문화탕,문화탕,"10롯데,1서가정,2가곡,2번,2부산대,2용성,2청운,2초동,2초동,2초동.,2칠성,3금곡,3번,4-1롯데,4-1번,4-1청운,4-1청운,4구기,4대항2,4대항4,4대항5,4대항6,4대항8,4퇴로1,4퇴로3,4퇴로6,4퇴로8,5금동,5밀성고,5번,6-1번,감물리,감물리1,국전1,국전4,도곡2,신곡1,신곡5,신곡6,얼음골,얼음골1,옥산1,표충사,표충사1",bus_stop,platform
35.49849167,128.7516722,문화탕,문화탕,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-2번,7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,가곡,화봉1",bus_stop,platform
35.50442222,128.7447861,미리벌관,미리벌관,"1-2가곡,1-2금동,1-2번,1-2부산대,7-1번,7롯데,7번,7삼랑,7지동",bus_stop,platform
35.50438888,128.7445556,미리벌관,미리벌관,"4-1롯데,4-1번,4-1번.,4-1용성,4-1청운",bus_stop,platform
35.48121423,128.748898,미리벌초교,미리벌초교,"10롯데,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번",bus_stop,platform
35.4810126,128.7491305,미리벌초교,미리벌초교,"4-2번,7롯데,7번,7삼랑,7지동",bus_stop,platform
35.40256389,128.8137861,미전,미전,7롯데,bus_stop,platform
35.40445556,128.8121083,미전,미전,7삼랑,bus_stop,platform
35.40260555,128.813875,미전,미전,"삼랑1,삼랑2,삼랑3-1,삼랑4,삼랑4-1,삼랑7",bus_stop,platform
35.50085,128.7525472,밀성고등학교,밀성고등학교,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-2번,7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,가곡,화봉1",bus_stop,platform
35.50046389,128.7524306,밀성고등학교,밀성고등학교,"10롯데,1서가정,2가곡,2번,2부산대,2용성,2청운,2초동,2초동,2초동.,2칠성,3금곡,3번,4-1롯데,4-1번,4-1청운,4-1청운,4구기,4대항2,4대항4,4대항5,4대항6,4대항8,4퇴로1,4퇴로3,4퇴로6,4퇴로8,5금동,5밀성고,5번,6-1번,감물리,감물리1,국전1,국전4,도곡2,신곡1,신곡5,신곡6,얼음골,얼음골1,옥산1,표충사,표충사1",bus_stop,platform
35.50311111,128.7508444,밀성제일고,밀성제일고,"10롯데,1서가정,2가곡,2번,2부산대,2용성,2청운,2초동,2초동,2초동.,2칠성,4-1롯데,4-1번,4-1청운,4-1청운,4구기,4대항2,4대항4,4대항5,4대항6,4대항8,4퇴로1,4퇴로3,4퇴로6,4퇴로8,5금동,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,도곡1,도곡4,상동,신곡1,신곡3,신곡4,신곡5,신곡7,옥산2,청운.,초동공단.,초동면소",bus_stop,platform
35.50345,128.7514028,밀성제일고,밀성제일고,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,3-1번,3-1부산대,3상동,4-2번,5시청,6번,6부산대,6상동,6상동1,6상동2,7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,가곡,초동공단.,초동면소,화봉1",bus_stop,platform
35.50334722,128.7529056,밀성초등학교,밀성초등학교,"10롯데,1서가정,2가곡,2번,2부산대,2용성,2청운,2초동,2초동,2초동.,2칠성,3금곡,3번,4-1롯데,4-1번,4-1청운,4-1청운,4구기,4대항2,4대항4,4대항5,4대항6,4대항8,4퇴로1,4퇴로3,4퇴로6,4퇴로8,5금동,5밀성고,5번,6-1번,감물리,감물리1,국전1,국전4,도곡2,신곡1,신곡5,신곡6,얼음골,얼음골1,옥산1,표충사,표충사1",bus_stop,platform
35.50281111,128.7529083,밀성초등학교,밀성초등학교,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-2번,7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,가곡,화봉1",bus_stop,platform
35.46806389,128.7614972,밀양경찰서,밀양경찰서,"1초동,2금동,5밀성고,5번,5시청,7-1번,금동1,금동1-2,금동2,금동4,금동7-1,남산1,남산2,대흥동1,대흥동2,삼랑진,수산1,수산2,초동면소,초동면소.,해동1",bus_stop,platform
35.46811111,128.7611306,밀양경찰서,밀양경찰서,"1-2금동,1금동,5금동,5밀성고,5번,5시청,7-1번,남산1,남산2,대흥동1,대흥동2,삼랑진,수산1,수산2,초동3,초동공단.,해동1",bus_stop,platform
35.49268889,128.7463861,밀양고교,밀양고교,"10롯데,4-1번,4-1번.,4-1용성,4-2번,9롯데,9번,서가정5,영신3",bus_stop,platform
35.49273611,128.7465583,밀양고교,밀양고교,"4-2번,7-1번,9롯데,9번,서가정5,영신3",bus_stop,platform
35.51265278,128.7400028,밀양구치소,밀양구치소,"4대항4,4퇴로4,4퇴로7",bus_stop,platform
35.51255556,128.7399472,밀양구치소,밀양구치소,"4대항5,4대항9,4퇴로3,7지동",bus_stop,platform
35.48729444,128.7489194,밀양병원,밀양병원,"7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,남산2,대흥동1,수산1",bus_stop,platform
35.49995556,128.7582889,밀양소방서,밀양소방서,"감물리5,고례3,국전3,도곡2,발례2,신곡6,얼음골3,표충사3",bus_stop,platform
35.49989722,128.7578278,밀양소방서,밀양소방서,"감물리4,고례2,국전2,도곡1,발례1,신곡3,신곡4,얼음골2,엄광2,옥산2,표충사2",bus_stop,platform
35.48522222,128.756,밀양시보건소,밀양시보건소,"10롯데,4-2번",bus_stop,platform
35.48510556,128.7561417,밀양시보건소,밀양시보건소,4-2번,bus_stop,platform
35.48324444,128.7589611,밀양여중,밀양여중,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,2가곡,2금동,2번,2부산대,2용성,2청운,2초동,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-2번,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,7-1번,7롯데,7번,7삼랑,7지동,가곡,수산2,화봉1",bus_stop,platform
35.48302778,128.7589833,밀양여중,밀양여중,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1칠성,1칠성.,2가곡,2번,2부산대,2용성,2초동,2초동.,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4부산대,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5시청,6-1번,6번,6부산대,6상동,6상동2,6엄광,6활성,9롯데,가곡,감물리1,국전1,수산2,얼음골1,용성1,표충사1,화봉1",bus_stop,platform
35.47370833,128.7707278,밀양역,밀양역,"1-2가곡,1-2금동,1-2금동,1-2번,1-2부산대,1가곡,1금동,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,2가곡,2번,2부산대,2용성,2청운,2초동,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4번,4초동,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5시청,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6용성,6활성,6활성1,7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,가곡,남산1,대흥동2,부산대1,부산대1-2,부산대2,부산대3,부산대4,부산대4-1,부산대6,부산대7,부산대7-1,삼랑1,삼랑2,삼랑3-1,삼랑4,삼랑4-1,삼랑7,삼랑진,수산2,용성0,용성2,용성7,칠성1-2,칠성2,해동1,화봉1",bus_stop,platform
35.4734,128.7709667,밀양역,밀양역,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1칠성,1칠성.,2가곡,2금동,2번,2부산대,2용성,2초동,2초동.,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4부산대,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5번,5시청,6-1번,6번,6부산대,6상동,6상동2,6엄광,6활성,7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,가곡,금동1,금동1-2,금동2,금동4,금동7-1,남산1,대흥동2,삼랑진,용성,용성1,칠성,해동1,화봉1",bus_stop,platform
35.47306389,128.7726111,밀양역(종점),밀양역(종점),"1-2가곡,1-2금동,1-2번,1-2번,1-2부산대,1가곡,1금동,1번,1번,1부산대,1서가정,1서가정,1용성,1초동,1칠성,2가곡,2번,2번,2부산대,2용성,2청운,2초동,2칠성,3-1번,3-1번,3금곡,3금곡,3번,3번,3상동,4-1롯데,4-1번,4-1번,4-1번.,4-1번.,4-1용성,4-1청운,4-1청운,4-2번,4구기,4대항1,4대항1,4대항2,4대항2,4대항3,4대항3,4대항4,4대항4,4대항5,4대항5,4대항6,4대항6,4대항7,4대항7,4대항8,4대항8,4대항9,4번,4부산대,4초동,4퇴로1,4퇴로1,4퇴로2,4퇴로3,4퇴로3,4퇴로4,4퇴로4,4퇴로5,4퇴로6,4퇴로6,4퇴로7,4퇴로8,4퇴로8,5번,5번,5시청,6-1번,6-1번,6번,6번,6부산대,6상동,6상동,6상동1,6상동2,6엄광,6엄광,6활성,6활성1,7-1번,7-1번,7롯데,7번,7번,7삼랑,7지동,7지동,9롯데,9번,9번,공차-운행종료,공차-정비,남산1,남산1,대흥동2,삼랑7,삼랑진,삼랑진,해동1,해동1,화봉1,화봉1",bus_stop,platform
35.48983883,128.7465396,밀양제2교,밀양제2교,"4-2번,7-1번,9롯데,9번,남산2,대흥동1,수산1",bus_stop,platform
35.48885091,128.7542257,밀양초등학교,밀양초등학교,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,2가곡,2금동,2번,2부산대,2용성,2청운,2초동,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,7-1번,7롯데,7번,7삼랑,7지동,가곡,수산2,화봉1",bus_stop,platform
35.48831032,128.754528,밀양초등학교,밀양초등학교,"1-2가곡,1-2금동,1-2번,1-2부산대,10롯데,1가곡,1금동,1번,1부산대,1서가정,1용성,1칠성,1칠성.,2가곡,2번,2부산대,2용성,2초동,2초동.,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4부산대,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5시청,6-1번,6번,6부산대,6상동,6상동2,6엄광,6활성,가곡,감물리1,국전1,수산2,얼음골1,용성1,표충사1,화봉1",bus_stop,platform
35.49514297,128.7522358,밀양택시,밀양택시,"1-2가곡,1-2금동,1-2번,1-2부산대,10롯데,1가곡,1금동,1번,1부산대,1용성,1칠성,1칠성.,3-1번,3-1부산대,3상동,4-1번.,4-1용성,4대항1,4대항3,4대항7,4대항9,4부산대,4퇴로2,4퇴로4,4퇴로5,4퇴로7,5금동,5밀성고,5번,5시청,6번,6부산대,6상동,6상동2,6엄광,6활성,가곡,감물리1,감물리5,고례3,국전1,국전3,도곡2,발례2,신곡6,얼음골1,얼음골3,용성1,표충사1,표충사3,화봉1",bus_stop,platform
35.50401944,128.7545583,밀양향교,밀양향교,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-2번,5시청,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,9롯데,9번,가곡,감물리2,감물리3,감물리5,고례1,고례3,국전,국전3,발례,발례2,상동,신곡7,얼음골3,엄광1,옥산,표충사3,화봉1",bus_stop,platform
35.47825278,128.76385,밀주초등학교,밀주초등학교,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1칠성,1칠성.,2가곡,2번,2부산대,2용성,2초동,2초동.,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4부산대,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5시청,6-1번,6번,6부산대,6상동,6상동2,6엄광,6활성,가곡,용성1,화봉1",bus_stop,platform
35.53329722,128.8485111,박산,박산,"발례,발례1,발례2,얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.53334166,128.8485528,박산,박산,"발례,발례1,발례2,얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.56876667,128.8901611,발례종점,발례종점,"발례1,발례2",bus_stop,platform
35.56781389,128.8841222,발음,발음,"발례,발례1,발례2",bus_stop,platform
35.5679,128.8840806,발음,발음,"발례1,발례2",bus_stop,platform
35.59915556,128.9338306,백동골,백동골,"얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.59908333,128.9337694,백동골,백동골,"얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.37204803,128.7455846,백산,백산,"상촌,수산1,수산2,오산",bus_stop,platform
35.37204901,128.7456726,백산,백산,"상촌,수산1,수산2,오산",bus_stop,platform
35.49411111,128.6997722,백안,백안,"1서가정,2초동,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천1,초동2,초동3,초동공단,초동공단.,화봉1",bus_stop,platform
35.49419722,128.6998056,백안,백안,"1서가정,1초동,2초동,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천2,초동2,초동공단,초동면소,초동면소.,화봉1",bus_stop,platform
35.51697777,128.91065,범도,범도,"고례1,고례2,고례3",bus_stop,platform
35.51691389,128.9106528,범도,범도,"고례1,고례2,고례3",bus_stop,platform
35.51167056,128.7611973,범북,범북,"3-1번,3-1부산대,3금곡,3번,3상동,6-1번,6번,6부산대,6상동,6상동1,6상동2,6활성,6활성1,감물리,감물리1,감물리2,감물리3,감물리4,감물리5,고례1,고례2,고례3,국전,국전1,국전2,국전3,국전4,도곡1,도곡2,도곡4,발례,발례1,발례2,상동,신곡1,신곡3,신곡4,신곡5,신곡6,신곡7,얼음골,얼음골1,얼음골2,얼음골3,옥산,옥산1,옥산2,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.51186389,128.7610944,범북,범북,"3-1번,3-1부산대,3금곡,3번,3상동,6-1번,6번,6부산대,6상동,6상동1,6상동2,6활성,6활성1,감물리,감물리1,감물리2,감물리3,감물리4,감물리5,고례1,고례2,고례3,국전,국전1,국전2,국전3,국전4,도곡1,도곡2,도곡4,발례,발례1,발례2,상동,신곡1,신곡3,신곡4,신곡5,신곡6,신곡7,얼음골,얼음골1,얼음골2,얼음골3,엄광2,옥산,옥산1,옥산2,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.51230556,128.7638861,범북,범북,"3-1번,3-1부산대,3금곡,3번,3상동,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,상동,엄광1,엄광2",bus_stop,platform
35.512475,128.7637222,범북,범북,"3-1번,3-1부산대,3번,6엄광,엄광1",bus_stop,platform
35.48101667,128.8481667,법흥,법흥,"감물리2,감물리3,감물리4,감물리5",bus_stop,platform
35.48097131,128.8483055,법흥,법흥,"감물리,감물리1,감물리2,감물리4,감물리5",bus_stop,platform
35.50766666,128.8337361,본촌,본촌,"3금곡,감물리,감물리1,감물리2,감물리3,감물리4,감물리5,고례1,고례2,고례3,국전,국전1,국전2,국전3,국전4,발례,발례1,발례2,얼음골,얼음골1,얼음골2,얼음골3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.50760556,128.8338694,본촌,본촌,"3금곡,감물리,감물리1,감물리2,감물리3,감물리4,감물리5,고례1,고례2,고례3,국전,국전1,국전2,국전3,국전4,발례,발례1,발례2,얼음골,얼음골1,얼음골2,얼음골3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.52661666,128.7200833,봉계삼거리,봉계삼거리,"4구기,4대항1,4대항2,4대항3,4대항6,4대항7,4대항8,4퇴로1,4퇴로2,4퇴로3,4퇴로5,4퇴로6,4퇴로8,구기1,조천1",bus_stop,platform
35.52646389,128.7201889,봉계삼거리,봉계삼거리,"2청운,4-1청운,4구기,4대항1,4대항2,4대항3,4대항4,4대항6,4대항7,4대항8,4퇴로1,4퇴로2,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,구기1,조천2,청운,청운.",bus_stop,platform
35.45272778,128.6920778,봉황,봉황,"2초동,초동2,초동3,초동공단,초동공단.",bus_stop,platform
35.45268055,128.6918444,봉황,봉황,"1초동,2초동,초동2,초동공단,초동면소,초동면소.",bus_stop,platform
35.51133889,128.7289028,부북농협,부북농협,"2청운,4-1청운,4구기,4대항1,4대항2,4대항3,4대항4,4대항6,4대항7,4대항8,4부산대,4퇴로1,4퇴로2,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,7-1번,7롯데,7번,7삼랑,7지동,구기1,청운,청운.",bus_stop,platform
35.51155833,128.7291972,부북농협,부북농협,"4구기,4대항1,4대항2,4대항3,4대항5,4대항6,4대항7,4대항8,4대항9,4퇴로1,4퇴로2,4퇴로3,4퇴로5,4퇴로6,4퇴로8,7롯데,구기1",bus_stop,platform
35.45376667,128.8066806,부산대학교밀양캠퍼스,부산대학교밀양캠퍼스,"1-2부산대,1부산대,1용성,1칠성,1칠성.,2부산대,2용성,2칠성,3-1부산대,4-1용성,4부산대,4퇴로2,6부산대,6상동2,6용성,7롯데,7삼랑,부산대1,부산대1-2,부산대2,부산대3,부산대4,부산대4-1,부산대6,부산대7,부산대7-1,삼랑1,삼랑2,삼랑3-1,삼랑4,삼랑4-1,삼랑7,용성,용성0,용성1,용성2,용성7,칠성,칠성1-2,칠성2",bus_stop,platform
35.48049167,128.7620556,부전아파트,부전아파트,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1칠성,1칠성.,2가곡,2번,2부산대,2용성,2초동,2초동.,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4부산대,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5시청,6-1번,6번,6부산대,6상동,6상동2,6엄광,6활성,9롯데,가곡,감물리1,국전1,수산2,얼음골1,용성1,표충사1,화봉1",bus_stop,platform
35.49578889,128.7511861,북성사거리,북성사거리,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1용성,1칠성,1칠성.,3-1번,3-1부산대,3상동,4-1번.,4-1용성,4-2번,4대항1,4대항3,4대항7,4대항9,4부산대,4퇴로2,4퇴로4,4퇴로5,4퇴로7,5시청,6번,6부산대,6상동,6상동2,6엄광,6활성,7-1번,9롯데,9번,가곡,감물리5,고례3,국전3,도곡2,서가정5,수산2,신곡6,얼음골3,영신3,용성1,표충사3,화봉1",bus_stop,platform
35.49591111,128.7510083,북성사거리,북성사거리,"2가곡,2금동,2번,2부산대,2용성,2청운,2청운,2초동,2초동,2칠성,4-1번,4-1번.,4-1용성,4-1청운,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,감물리,감물리4,고례2,국전2,국전4,도곡1,도곡2,도곡4,발례1,서가정5,수산2,신곡1,신곡3,신곡4,신곡5,신곡6,얼음골,얼음골2,엄광2,영신3,옥산1,옥산2,표충사,표충사2",bus_stop,platform
35.50034722,128.7461278,북성지구대,북성지구대,10롯데,bus_stop,platform
35.41068333,128.7510889,사당동,사당동,"남산1,남산2",bus_stop,platform
35.41086389,128.7511306,사당동,사당동,"남산1,남산2",bus_stop,platform
35.51516111,128.8816139,사연,사연,"고례1,고례2,고례3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.5151,128.8817889,사연,사연,"고례1,고례2,고례3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
