위도,경도,name,addr:full,start_date,source:date,sells:tobacco,branch
33.2646821624,126.5615923032,CU 서귀포동홍점,제주특별자치도 서귀포시 중산간동로 8004 ,2006-11-02,2020-06-25,yes,서귀포동홍점
33.4076668956,126.8203892067,CU 서귀포모구리점,제주특별자치도 서귀포시 성산읍 서성일로 269,2017-05-04,2020-06-25,yes,서귀포모구리점
33.2450302045,126.5224051685,CU 서귀포법환길점,제주특별자치도 서귀포시 이어도로 1041-1,2018-07-23,2020-06-25,yes,서귀포법환길점
33.2400501327,126.5627582037,CU 서귀포부두점,제주특별자치도 서귀포시 칠십리로 61 ,2012-03-16,2020-06-25,yes,서귀포부두점
33.253148016,126.522288039,CU 서귀포부영점,제주특별자치도 서귀포시 서호남로 91,2016-05-27,2020-06-25,yes,서귀포부영점
33.2529197719,126.5746486096,CU 서귀포세기점,제주특별자치도 서귀포시 태평로 549 ,2010-06-16,2020-06-25,yes,서귀포세기점
33.2446511049,126.5645422509,CU 서귀포송산점,제주특별자치도 서귀포시 태평로 414 ,2005-10-06,2020-06-25,yes,서귀포송산점
33.2503676918,126.4932055497,CU 서귀포염돈길점,제주특별자치도 서귀포시 일주서로 138 ,2017-05-30,2020-06-25,yes,서귀포염돈길점
33.2498457176,126.5628339059,CU 서귀포올레시장점,제주특별자치도 서귀포시 중정로61번길 22 ,2012-07-11,2020-06-25,yes,서귀포올레시장점
33.2426439766,126.5670973315,CU 서귀포자구리점,제주특별자치도 서귀포시 솔동산로21번길 31 ,2016-07-01,2020-06-25,yes,서귀포자구리점
33.2474735714,126.5620774144,CU 서귀포점,제주특별자치도 서귀포시 중정로 52 ,2017-11-24,2020-06-25,yes,서귀포점
33.2447821851,126.5618161444,CU 서귀포태평로점,제주특별자치도 서귀포시 태평로 385,2019-04-17,2020-06-25,yes,서귀포태평로점
33.2569317168,126.6172896128,CU 서귀포하효중암점,제주특별자치도 서귀포시 효돈순환로 252 ,2017-03-30,2020-06-25,yes,서귀포하효중암점
33.2570239827,126.5746458931,CU 서귀포현대점,제주특별자치도 서귀포시 동홍남로 59,2017-07-17,2020-06-25,yes,서귀포현대점
33.25752293,126.5308710371,CU 서귀포호근길점,제주특별자치도 서귀포시 호근서호로 94,2017-07-10,2020-06-25,yes,서귀포호근길점
33.2611819894,126.6202245753,CU 서귀포효돈중앙점,제주특별자치도 서귀포시 과원동로 3,2016-11-28,2020-06-25,yes,서귀포효돈중앙점
33.3068515324,126.7995328141,CU 서귀표선세화점,제주특별자치도 서귀포시 표선면 세화로 1,2019-06-03,2020-06-25,yes,서귀표선세화점
33.2576914033,126.4612043617,CU 서귀하원동점,제주특별자치도 서귀포시 하원로 39-2 ,2017-03-24,2020-06-25,yes,서귀하원동점
33.2610730546,126.5245716279,CU 서귀호근로점,제주특별자치도 서귀포시 중산간동로 8351 ,2016-09-02,2020-06-25,yes,서귀호근로점
33.2538908382,126.5241383539,CU 서귀호근사거리점,제주특별자치도 서귀포시 서호호근로 75 ,2017-04-10,2020-06-25,yes,서귀호근사거리점
33.2551555047,126.5580126707,CU 서귀홍중로점,제주특별자치도 서귀포시 홍중로27번길 1,2019-12-27,2020-06-25,yes,서귀홍중로점
33.2524026412,126.5546741437,CU 선반네점,제주특별자치도 서귀포시 일주동로 8738 ,2018-08-09,2020-06-25,yes,선반네점
33.4480058918,126.9162598244,CU 성산골든튤립점,제주특별자치도 서귀포시 성산읍 일출로 31,2017-12-01,2020-06-25,yes,성산골든튤립점
33.450646718,126.9123551741,CU 성산동서로점,제주특별자치도 서귀포시 성산읍 고성동서로45번길 2,2017-10-13,2020-06-25,yes,성산동서로점
33.4390795956,126.8769298395,CU 성산수산점,제주특별자치도 서귀포시 성산읍 서성일로 908,2020-05-28,2020-06-25,yes,성산수산점
33.472839,126.901268,CU 성산시흥점,제주특별자치도 서귀포시 성산읍 일주동로 3954,2020-06-18,2020-06-25,yes,성산시흥점
33.3801853198,126.876256287,CU 성산신산점,제주특별자치도 서귀포시 성산읍 일주동로 5115,2011-07-05,2020-06-25,yes,성산신산점
33.4364846633,126.9183270192,CU 성산신양점,제주특별자치도 서귀포시 성산읍 신양로 81,2016-08-25,2020-06-25,yes,성산신양점
33.462681501,126.9361032016,CU 성산일출봉점,제주특별자치도 서귀포시 성산읍 일출로 284-13,2019-11-05,2020-06-25,yes,성산일출봉점
33.4681919762,126.9291711895,CU 성산코지점,제주특별자치도 서귀포시 성산읍 한도로 200,2018-02-01,2020-06-25,yes,성산코지점
33.4729265517,126.9345077581,CU 성산포항여객터미널점,제주특별자치도 서귀포시 성산읍 성산등용로 130-21,2017-10-13,2020-06-25,yes,성산포항여객터미널점
33.2901166175,126.3224948202,CU 소인국테마파크점,제주특별자치도 서귀포시 안덕면 중산간서로 1878,2019-02-11,2020-06-25,yes,소인국테마파크점
33.2529525928,126.5073256381,CU 신서귀로점,제주특별자치도 서귀포시 김정문화로27번길 9-6 ,2018-07-23,2020-06-25,yes,신서귀로점
33.2512699094,126.3335383979,CU 안덕큰길점,제주특별자치도 서귀포시 안덕면 일주서로 1723,2015-08-05,2020-06-25,yes,안덕큰길점
33.2434436837,126.3860495285,CU 예래반딧불이점,제주특별자치도 서귀포시 하예로 1-3 ,2017-03-09,2020-06-25,yes,예래반딧불이점
33.2687608598,126.5857041848,CU 제주516도로점,제주특별자치도 서귀포시 516로 176 ,2016-05-30,2020-06-25,yes,제주516도로점
33.3117540564,126.7167970466,CU 제주남원의귀점,제주특별자치도 서귀포시 남원읍 한신로 247-3,2016-10-05,2020-06-25,yes,제주남원의귀점
33.3250909291,126.8430141633,CU 제주당케점,제주특별자치도 서귀포시 표선면 민속해안로 587,2010-12-29,2020-06-25,yes,제주당케점
33.2277267644,126.2523011609,CU 제주대정 주공점,제주특별자치도 서귀포시 대정읍 하모중앙로 6,2020-03-19,2020-06-25,yes,제주대정 주공점
33.4490765535,126.9155919636,CU 제주동남점,제주특별자치도 서귀포시 성산읍 동류암로 48,2003-05-09,2020-06-25,yes,제주동남점
33.2418365167,126.4224687006,CU 제주부영리조트점,제주특별자치도 서귀포시 중문관광로 216,2018-11-09,2020-06-25,yes,제주부영리조트점
33.2509709878,126.5114831654,CU 제주서호점,제주특별자치도 서귀포시 김정문화로 63 ,2011-06-03,2020-06-25,yes,제주서호점
33.4364002861,126.9217037882,CU 제주섭지코지점,제주특별자치도 서귀포시 성산읍 신양로 114,2017-11-28,2020-06-25,yes,제주섭지코지점
33.4352486468,126.8656396231,CU 제주성산로드점,제주특별자치도 서귀포시 성산읍 서성일로 793,2017-09-28,2020-06-25,yes,제주성산로드점
33.4472547077,126.914729016,CU 제주성산점,제주특별자치도 서귀포시 성산읍 일출로 18,2017-02-16,2020-06-25,yes,제주성산점
33.3013847764,126.3175245722,CU 제주신화빌라스점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,2017-05-11,2020-06-25,yes,제주신화빌라스점
33.2505114377,126.2840243266,CU 제주안성점,제주특별자치도 서귀포시 대정읍 평화로 6,2018-05-03,2020-06-25,yes,제주안성점
33.2749100704,126.6687294729,CU 제주위미점,제주특별자치도 서귀포시 남원읍 태위로 200,2012-04-09,2020-06-25,yes,제주위미점
33.2803250072,126.2770184237,CU 제주이노에듀타운점,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382,2016-09-02,2020-06-25,yes,제주이노에듀타운점
33.2858992517,126.5636461635,CU 제주큐브리조트점,제주특별자치도 서귀포시 솔오름로105번길 24 ,2020-04-07,2020-06-25,yes,제주큐브리조트점
33.3296686815,126.8301343644,CU 제주표선중앙점,제주특별자치도 서귀포시 표선면 표선중앙로 34 ,2015-10-28,2020-06-25,yes,제주표선중앙점
33.2464829217,126.335334483,CU 제주화순점,제주특별자치도 서귀포시 안덕면 화순로 103,2008-09-24,2020-06-25,yes,제주화순점
33.2470395143,126.4292460949,CU 중문오션힐스점,제주특별자치도 서귀포시 중문관광로301번길 3,2018-09-19,2020-06-25,yes,중문오션힐스점
33.2631261223,126.6214782944,CU 효돈점,제주특별자치도 서귀포시 일주동로 8092 ,2019-07-15,2020-06-25,yes,효돈점
33.2458239052,126.5657682706,CU 디아일랜드호텔점,제주특별자치도 서귀포시 태평로431번길 3 ,2013-12-11,2020-06-25,yes,디아일랜드호텔점
33.2366331125,126.5000913473,CU 서귀강정이어도로점,제주특별자치도 서귀포시 이어도로 793 ,2016-07-11,2020-06-25,yes,서귀강정이어도로점
33.2524867293,126.558026107,CU 서귀걸매점,제주특별자치도 서귀포시 일주동로 8709 ,2019-10-08,2020-06-25,yes,서귀걸매점
33.2564680789,126.5052926712,CU 서귀김정문화로점,제주특별자치도 서귀포시 신서로 69,2016-11-04,2020-06-25,yes,서귀김정문화로점
33.2799083934,126.7215415288,CU 서귀남원태위로점,제주특별자치도 서귀포시 남원읍 태위로 703,2016-03-04,2020-06-25,yes,서귀남원태위로점
33.2367518838,126.3878859067,CU 서귀논짓물점,제주특별자치도 서귀포시 논짓물로 15-10 ,2015-05-28,2020-06-25,yes,서귀논짓물점
33.2573167258,126.50739129,CU 서귀대신중점,제주특별자치도 서귀포시 신중로13번길 17 ,2016-01-28,2020-06-25,yes,서귀대신중점
33.2233976939,126.2520805378,CU 서귀대정태화점,제주특별자치도 서귀포시 대정읍 하모중앙로 54,2017-07-14,2020-06-25,yes,서귀대정태화점
33.3180867358,126.3457925154,CU 서귀동광로점,제주특별자치도 서귀포시 안덕면 동광로 257,2016-10-10,2020-06-25,yes,서귀동광로점
33.2373428885,126.5126361808,CU 서귀법환점,제주특별자치도 서귀포시 이어도로 916 ,2014-12-30,2020-06-25,yes,서귀법환점
33.2911587055,126.3009725597,CU 서귀서광신화점,제주특별자치도 서귀포시 안덕면 녹차분재로 64,2017-03-03,2020-06-25,yes,서귀서광신화점
33.2643374195,126.5569232275,CU 서귀서홍로점,제주특별자치도 서귀포시 중산간동로 8048-2,2015-12-24,2020-06-25,yes,서귀서홍로점
33.2583868725,126.5135539082,CU 서귀신북로점,제주특별자치도 서귀포시 신서로98번길 74,2019-04-30,2020-06-25,yes,서귀신북로점
33.2468067751,126.5581147878,CU 서귀씨엘호텔점,제주특별자치도 서귀포시 태평로 347,2019-07-08,2020-06-25,yes,서귀씨엘호텔점
33.2620499695,126.5576774483,CU 서귀에코지오빌점,제주특별자치도 서귀포시 중앙로195번길 12 ,2020-03-26,2020-06-25,yes,서귀에코지오빌점
33.2450481942,126.5338004959,CU 서귀여고점,제주특별자치도 서귀포시 태평로 95,2020-05-01,2020-06-25,yes,서귀여고점
33.2449133057,126.5305392489,CU 서귀여고정문점,제주특별자치도 서귀포시 태평로 69 ,2015-06-29,2020-06-25,yes,서귀여고정문점
33.2357123907,126.3703792806,CU 서귀예래점,제주특별자치도 서귀포시 예래로 446 ,2018-07-11,2020-06-25,yes,서귀예래점
33.2438770432,126.5547345484,CU 서귀외돌개점,제주특별자치도 서귀포시 남성중로 131 ,2016-07-26,2020-06-25,yes,서귀외돌개점
33.2489926319,126.5073221055,CU 서귀월드컵로점,제주특별자치도 서귀포시 월드컵로 8 ,2019-08-28,2020-06-25,yes,서귀월드컵로점
33.2427885919,126.4618623432,CU 서귀월평동점,제주특별자치도 서귀포시 이어도로 398,2019-01-16,2020-06-25,yes,서귀월평동점
33.2755047083,126.6866443498,CU 서귀위미동백점,제주특별자치도 서귀포시 남원읍 태위로 369,2017-09-29,2020-06-25,yes,서귀위미동백점
33.2919535226,126.5843878888,CU 서귀포공업단지점,제주특별자치도 서귀포시 토평공단로 112 ,2018-04-04,2020-06-25,yes,서귀포공업단지점
33.2495992125,126.5665951823,CU 서귀포동문점,제주특별자치도 서귀포시 중동로48번길 11 ,2019-01-09,2020-06-25,yes,서귀포동문점
33.2921951735,126.5779709367,CU 서귀포물류센터점,제주특별자치도 서귀포시 토평공단로155번길 45 ,2017-07-03,2020-06-25,yes,서귀포물류센터점
33.2395887829,126.6071592605,CU 서귀포보목포구점,제주특별자치도 서귀포시 보목포로 51-1 ,2017-07-19,2020-06-25,yes,서귀포보목포구점
33.2556563252,126.580786635,CU 서귀포비석거리점,제주특별자치도 서귀포시 일주동로 8493 ,2018-10-30,2020-06-25,yes,서귀포비석거리점
33.2584344637,126.5100593764,CU 서귀포시청점,제주특별자치도 서귀포시 신북로 39 ,2016-07-08,2020-06-25,yes,서귀포시청점
33.2641498351,126.6119433828,CU 서귀포신효점,제주특별자치도 서귀포시 효돈로123번길 1,2017-05-16,2020-06-25,yes,서귀포신효점
33.2562994472,126.5811312663,CU 서귀포영화점,제주특별자치도 서귀포시 일주동로 8486 ,2015-02-24,2020-06-25,yes,서귀포영화점
33.2513042043,126.5632472967,CU 서귀포중앙점,제주특별자치도 서귀포시 동문로 22 ,2018-10-12,2020-06-25,yes,서귀포중앙점
33.2433717085,126.5596814799,CU 서귀포천지연점,제주특별자치도 서귀포시 남성중로 2-3 ,2012-05-17,2020-06-25,yes,서귀포천지연점
33.2410364373,126.5642769093,CU 서귀포항점,제주특별자치도 서귀포시 칠십리로91번길 12 ,2015-09-08,2020-06-25,yes,서귀포항점
33.2547049,126.5100291,CU 서귀혁신도시점,제주특별자치도 서귀포시 신서귀로 66 ,2012-11-02,2020-06-25,yes,서귀혁신도시점
33.2571677888,126.5275632981,CU 서귀호근중앙점,제주특별자치도 서귀포시 호근서호로 125 ,2019-10-30,2020-06-25,yes,서귀호근중앙점
33.4464750628,126.9087456792,CU 성산고성점,제주특별자치도 서귀포시 성산읍 서성일로1222번길 2,2016-12-22,2020-06-25,yes,성산고성점
33.4627800371,126.9315249301,CU 성산등용로점,제주특별자치도 서귀포시 성산읍 성산등용로17번길 29,2017-01-02,2020-06-25,yes,성산등용로점
33.4074048794,126.8976794304,CU 성산온평점,제주특별자치도 서귀포시 성산읍 온평애향로 2,2018-07-02,2020-06-25,yes,성산온평점
33.3731759411,126.8707771579,CU 성산일주동로점,제주특별자치도 서귀포시 성산읍 일주동로 5210,2018-02-13,2020-06-25,yes,성산일주동로점
33.2788651918,126.274677545,CU 아이파크점,제주특별자치도 서귀포시 대정읍 에듀시티로239번길 8,2019-08-21,2020-06-25,yes,아이파크점
33.4270840485,126.9263486919,CU 오션스타콘도점,제주특별자치도 서귀포시 성산읍 섭지코지로 169,2015-06-02,2020-06-25,yes,오션스타콘도점
33.2595340986,126.406499189,CU 제주더본호텔점,제주특별자치도 서귀포시 색달로 18 ,2016-11-22,2020-06-25,yes,제주더본호텔점
33.2317668,126.3048987,CU 제주산방산점,제주특별자치도 서귀포시 안덕면 사계남로216번길 29,2020-05-01,2020-06-25,yes,제주산방산점
33.249630576,126.5145553131,CU 제주서호혁신점,제주특별자치도 서귀포시 서호남로32번길 39 ,2015-08-10,2020-06-25,yes,제주서호혁신점
33.4661142329,126.9349560893,CU 제주성산일출점,제주특별자치도 서귀포시 성산읍 한도로 257 ,2016-11-16,2020-06-25,yes,제주성산일출점
33.3927534018,126.8009867934,CU 제주성읍점,제주특별자치도 서귀포시 표선면 서성일로 10 ,2016-01-20,2020-06-25,yes,제주성읍점
33.2077073746,126.2911343207,CU 제주송악산점,제주특별자치도 서귀포시 대정읍 형제해안로 306,2016-09-13,2020-06-25,yes,제주송악산점
33.296591382,126.308311506,CU 제주신화아띠점,제주특별자치도 서귀포시 안덕면 신화역사로188번길 151,2017-12-08,2020-06-25,yes,제주신화아띠점
33.254953905,126.4280571244,CU 제주중문 오네뜨점,제주특별자치도 서귀포시 천제연로213번길 44 ,2017-02-15,2020-06-25,yes,제주중문 오네뜨점
33.2518486081,126.4225702491,CU 제주중문길점,제주특별자치도 서귀포시 천제연로 168 ,2010-05-27,2020-06-25,yes,제주중문길점
33.2514479995,126.4319044471,CU 제주중문사거리점,제주특별자치도 서귀포시 1100로 6 ,2015-05-21,2020-06-25,yes,제주중문사거리점
33.2518268353,126.4256566027,CU 제주중문점,제주특별자치도 서귀포시 중문상로 38 ,2012-06-20,2020-06-25,yes,제주중문점
33.316704786,126.828617385,CU 제주표선남촌점,제주특별자치도 서귀포시 표선면 표선동서로 138,2018-09-19,2020-06-25,yes,제주표선남촌점
33.3254155853,126.8293908082,CU 제주표선로얄점,제주특별자치도 서귀포시 표선면 표선관정로 79,2016-10-06,2020-06-25,yes,제주표선로얄점
33.3260292359,126.8324398286,CU 제주표선리점,제주특별자치도 서귀포시 표선면 표선중앙로80번길 1,2014-08-04,2020-06-25,yes,제주표선리점
33.3212300502,126.8305803207,CU 제주표선마을점,제주특별자치도 서귀포시 표선면 표선동서로 192,2016-03-29,2020-06-25,yes,제주표선마을점
33.3240245977,126.8355754353,CU 제주표선은하점,제주특별자치도 서귀포시 표선면 표선백사로 93,2017-10-16,2020-06-25,yes,제주표선은하점
33.3263882807,126.8366493165,CU 제주표선해변길점,제주특별자치도 서귀포시 표선면 표선백사로 123,2014-12-17,2020-06-25,yes,제주표선해변길점
33.2336777527,126.4890403912,CU 제주풍림리조트점,제주특별자치도 서귀포시 이어도로 684,2018-11-16,2020-06-25,yes,제주풍림리조트점
33.2336777527,126.4890403912,CU 제주풍림리조트점,제주특별자치도 서귀포시 이어도로 684 ,2013-11-07,2020-06-25,yes,제주풍림리조트점
33.2630438179,126.4440856723,CU 제주회수사거리점,제주특별자치도 서귀포시 1100로 178 ,1998-11-23,2020-06-25,yes,제주회수사거리점
33.2583796432,126.4079321653,CU 중문일주서로점,제주특별자치도 서귀포시 일주서로 962 ,2015-11-26,2020-06-25,yes,중문일주서로점
33.4624852271,126.9332075583,아라슈퍼,제주특별자치도 서귀포시 성산읍 성산중앙로 30-3,2004-03-09,2020-06-25,yes,
33.2509313788,126.5649188788,아름다운집,제주특별자치도 서귀포시 동문동로 29  ,2003-12-26,2020-06-25,yes,
33.2559668798,126.5237965701,아름수산슈퍼,제주특별자치도 서귀포시 서호로 22  ,1999-04-12,2020-06-25,yes,
33.257145487,126.5078644424,아줌마순대,제주특별자치도 서귀포시 신중로13번길 20  ,2002-02-27,2020-06-25,yes,
33.2485994262,126.4103287885,아트제주 주식회사,제주특별자치도 서귀포시 중문관광로72번길 35,2020-05-19,2020-06-25,yes,
33.2467144156,126.3334399209,안덕농협,제주특별자치도 서귀포시 안덕면 화순로 122,1998-07-24,2020-06-25,yes,
33.2307250174,126.291970001,안덕농협사계점,제주특별자치도 서귀포시 안덕면 사계북로 5 ,2016-12-14,2020-06-25,yes,
33.2211888047,126.2657140768,알뜨르슈퍼,제주특별자치도 서귀포시 대정읍 영서중로 112,2008-09-30,2020-06-25,yes,
33.2365472223,126.4800198501,알점방상회,제주특별자치도 서귀포시 말질로 167 ,2017-07-07,2020-06-25,yes,
33.3929246241,126.7998126767,엄마네가게,제주특별자치도 서귀포시 표선면 성읍정의현로112번길 7,2013-11-19,2020-06-25,yes,
33.2794039706,126.2761586966,에듀시티마트,제주특별자치도 서귀포시 대정읍 글로벌에듀로 396,2019-05-24,2020-06-25,yes,
33.2641035517,126.5601269873,엘마트,제주특별자치도 서귀포시 중산간동로 8019  ,2006-03-10,2020-06-25,yes,
33.250127172,126.5608279918,여인의 향기,제주특별자치도 서귀포시 천지로 28 ,2007-02-15,2020-06-25,yes,
33.2502760141,126.489308663,영농 농수산,제주특별자치도 서귀포시 일주서로 177 ,2010-03-08,2020-06-25,yes,
33.2639148168,126.3818366332,영농수산물편의점,제주특별자치도 서귀포시 일주서로 1229  ,2007-08-01,2020-06-25,yes,
33.2408285403,126.562586946,영자슈퍼`,제주특별자치도 서귀포시 솔동산로10번길 45  ,2003-03-03,2020-06-25,yes,
33.2633827962,126.6216789574,영조슈퍼,제주특별자치도 서귀포시 효돈로 214  ,1999-02-02,2020-06-25,yes,
33.2495230843,126.5654495167,영진상회,제주특별자치도 서귀포시 중정로91번길 14 ,2012-12-14,2020-06-25,yes,
33.2928021832,126.316998785,영진서광,제주특별자치도 서귀포시 안덕면 신화역사로304번길 227-1,2018-03-13,2020-06-25,yes,
33.2927402558,126.5943686625,영천상회,제주특별자치도 서귀포시 516로 465  ,1998-11-21,2020-06-25,yes,
33.2508303408,126.5628461728,영화수첩,제주특별자치도 서귀포시 중정로91번길 41  ,1999-05-26,2020-06-25,yes,
33.2470276061,126.3902607929,예래동새마을금고,제주특별자치도 서귀포시 열리로 80  ,2000-03-21,2020-06-25,yes,
33.2502808979,126.3947408017,예래오마트,제주특별자치도 서귀포시 예래로 141  ,2005-05-18,2020-06-25,yes,
33.247039171,126.3889430317,예래종합건재,제주특별자치도 서귀포시 열리로 90  ,2001-12-29,2020-06-25,yes,
33.2467498219,126.3909795035,예례슈퍼마켓,제주특별자치도 서귀포시 열리로 72  ,1998-11-30,2020-06-25,yes,
33.2523404059,126.5504077893,예찬매점,제주특별자치도 서귀포시 일주동로 8781-7  ,2006-02-17,2020-06-25,yes,
33.2880372602,126.626553863,예촌식당,제주특별자치도 서귀포시 남원읍 신례중앙로 36,2001-12-04,2020-06-25,yes,
33.2832697848,126.6314993335,예촌편의점,제주특별자치도 서귀포시 남원읍 중산간동로 7123,2001-10-30,2020-06-25,yes,
33.36153305,126.7663444119,오뚜기편의점,제주특별자치도 서귀포시 표선면 녹산로 6,2007-11-20,2020-06-25,yes,
33.2482640251,126.5674087118,오라패션,제주특별자치도 서귀포시 명동로 53 ,2017-10-16,2020-06-25,yes,
33.247028703,126.5658309875,오랜지슈퍼,제주특별자치도 서귀포시 태평로431번길 17 ,2002-05-09,2020-06-25,yes,
33.2519029663,126.5622441876,오렌지데이꽃집,제주특별자치도 서귀포시 동문로 10  ,1999-09-20,2020-06-25,yes,
33.2527194803,126.5040260664,오름슈퍼,제주특별자치도 서귀포시 대청로 39 ,2016-07-21,2020-06-25,yes,
33.2834581148,126.7351550572,오성슈퍼,제주특별자치도 서귀포시 남원읍 태위로 838,2001-12-11,2020-06-25,yes,
33.2728058636,126.652293513,오일수산,제주특별자치도 서귀포시 남원읍 태위로 42,2008-12-12,2020-06-25,yes,
33.2523255522,126.5717455143,오일장식품서귀포직매장,제주특별자치도 서귀포시 동홍중앙로 17  ,2004-08-09,2020-06-25,yes,
33.4697350161,126.9222934812,오조어촌계,제주특별자치도 서귀포시 성산읍 한도로 141-13,1998-10-26,2020-06-25,yes,
33.2894777576,126.3521596554,오케이편의점,제주특별자치도 서귀포시 안덕면 한창로 334,2014-11-27,2020-06-25,yes,
33.2373296296,126.5120139606,오현슈퍼,제주특별자치도 서귀포시 이어도로 911  ,1999-11-01,2020-06-25,yes,
33.2455317843,126.5616578887,온천슈퍼,제주특별자치도 서귀포시 태평로371번길 10  ,2000-04-03,2020-06-25,yes,
33.4232134429,126.9137977342,온평 일번지 수퍼,제주특별자치도 서귀포시 성산읍 환해장성로 797,2017-11-21,2020-06-25,yes,
33.4066074807,126.901683708,온평코사마트,제주특별자치도 서귀포시 성산읍 온평애향로 44,2018-06-18,2020-06-25,yes,
33.2482047144,126.5679841623,올래농산,제주특별자치도 서귀포시 정방로 5  ,2010-04-27,2020-06-25,yes,
33.2852437,126.2992445,올래동산슈퍼,제주특별자치도 서귀포시 안덕면 서광남로 142,2007-01-05,2020-06-25,yes,
33.2400218342,126.3356537621,올래슈퍼,제주특별자치도 서귀포시 안덕면 화순해안로 89,2017-12-08,2020-06-25,yes,
33.2384406608,126.513913319,올레마트,제주특별자치도 서귀포시 이어도로 933 ,2013-07-04,2020-06-25,yes,
33.2347494012,126.4926905584,올레요리조트,제주특별자치도 서귀포시 이어도로 720 ,2012-06-21,2020-06-25,yes,
33.2364430977,126.4775484883,올레코사마트,제주특별자치도 서귀포시 이어도로 569 ,2014-01-16,2020-06-25,yes,
33.2480914157,126.5834023818,올레편의점,제주특별자치도 서귀포시 칠십리로 287 ,2014-12-19,2020-06-25,yes,
33.2493793957,126.299288039,올레하우스편의점,제주특별자치도 서귀포시 안덕면 사계북로41번길 188-13,2015-10-27,2020-06-25,yes,
33.2741117844,126.3635477219,올레휴게마트,제주특별자치도 서귀포시 안덕면 한창로 128,2017-02-13,2020-06-25,yes,
33.2425698342,126.3279391434,와이리조트제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,2012-07-11,2020-06-25,yes,
33.3805975699,126.8366726973,와이유엔앤드와이유엔,제주특별자치도 서귀포시 성산읍 중산간동로 4259,2020-04-21,2020-06-25,yes,
33.3239970467,126.8311678119,왕대박복권방,제주특별자치도 서귀포시 표선면 표선관정로 103,2008-01-18,2020-06-25,yes,
33.2489800279,126.561773735,왕대박찬스,제주특별자치도 서귀포시 중앙로 48  ,2002-05-14,2020-06-25,yes,
33.2410139106,126.5468691896,외돌개휴게소,제주특별자치도 서귀포시 남성로 57 ,2014-07-04,2020-06-25,yes,
33.2581788526,126.5603541458,용수갈비,제주특별자치도 서귀포시 중앙로150번길 1  ,1999-12-21,2020-06-25,yes,
33.3282651543,126.7123142864,용환상회,제주특별자치도 서귀포시 남원읍 남조로 571,2018-07-11,2020-06-25,yes,
33.2516764228,126.4834585941,용흥상회,제주특별자치도 서귀포시 용흥로 46 ,2009-10-28,2020-06-25,yes,
33.2505134628,126.483057666,용흥코사마트,제주특별자치도 서귀포시 일주서로 234 ,2008-07-18,2020-06-25,yes,
33.2351006662,126.3720788196,우리동네슈퍼,제주특별자치도 서귀포시 하예하동로16번길 2  ,2010-12-16,2020-06-25,yes,
33.2571803318,126.3497796488,우리동네슈퍼,제주특별자치도 서귀포시 안덕면 일주서로 1558,2002-09-14,2020-06-25,yes,
33.4641051672,126.9344240322,우리마트,제주특별자치도 서귀포시 성산읍 성산중앙로 52,2009-09-17,2020-06-25,yes,
33.249764175,126.4755119571,우리슈퍼,제주특별자치도 서귀포시 도순남로 49  ,2002-11-11,2020-06-25,yes,
33.3081324011,126.8090437485,우수농산물 체험농장,제주특별자치도 서귀포시 표선면 일주동로 6200,2020-02-28,2020-06-25,yes,
33.2809688989,126.3013243018,운하친환경 체험농장,제주특별자치도 서귀포시 안덕면 서광남로 84,2003-10-13,2020-06-25,yes,
33.2495784907,126.571020639,울어멍식당,제주특별자치도 서귀포시 태평로 495  ,2005-02-23,2020-06-25,yes,
33.241748437,126.6024113232,원마트,제주특별자치도 서귀포시 칠십리로 483-1  ,2004-02-19,2020-06-25,yes,
33.2489260809,126.5638686272,원보슈퍼,제주특별자치도 서귀포시 중정로73번길 9  ,2006-04-26,2020-06-25,yes,
33.242563782,126.4323825294,원슈퍼,제주특별자치도 서귀포시 대포로 81  ,1993-05-27,2020-06-25,yes,
33.2460120219,126.3905554135,원정코사마트,제주특별자치도 서귀포시 하예로 61 ,1999-01-09,2020-06-25,yes,
33.2716895888,126.585776222,월드컵주유소,제주특별자치도 서귀포시 516로 206-3  ,2003-10-01,2020-06-25,yes,
33.245466629,126.4614939832,월미상회,제주특별자치도 서귀포시 월평로50번길 7  ,2008-07-29,2020-06-25,yes,
33.2747999914,126.6721003234,위미낚시프라자,제주특별자치도 서귀포시 남원읍 태위로 232,2016-04-21,2020-06-25,yes,
33.289837414,126.630342335,위미농업협동조합 신례지점,제주특별자치도 서귀포시 남원읍 신례로282번길 1,2013-03-25,2020-06-25,yes,
33.2708531306,126.6466082696,위미농협사업소간이지점,제주특별자치도 서귀포시 남원읍 일주동로 7830 ,2015-11-09,2020-06-25,yes,
33.275237144,126.6616180892,위미농협하나로마트,제주특별자치도 서귀포시 남원읍 태위로 133,2013-08-12,2020-06-25,yes,
33.2975240375,126.6094937444,위미농협하례2리간이지소,제주특별자치도 서귀포시 남원읍 하례돈야로 89,2001-03-22,2020-06-25,yes,
33.2749802175,126.6639590678,위미주유소,제주특별자치도 서귀포시 남원읍 태위로 154,2003-10-27,2020-06-25,yes,
33.3860913758,126.8822708681,윈드코리아,제주특별자치도 서귀포시 성산읍 일주동로 5023,2017-10-19,2020-06-25,yes,
