위도,경도,name,tourism,motor_vehicle,tents,caravans,static_caravans,addr:full,capacity:caravans,capacity:tents,power_supply,bbq,hot_water,internet_access,swimming_pool,shower,toilets,washing_machine,source:date
36.5966729,126.90978,예산 느티나무 캠핑장 ,camp_site,,yes,,,충청남도 예산군 신양면 차동송정길 2-71 ,0,50,yes,yes,yes,yes,yes,,,,2019-07-12
36.6374233,126.7999875,예산군 예당관광지야영장 (예당관광지 국민여가캠핑장),camp_site,yes,yes,,,충청남도 예산군 응봉면 예당관광로 123 ,0,27,yes,no,yes,yes,,,,,2019-07-12
38.061803,127.3273369,예손농원캠핑장 ,camp_site,,yes,,,경기도 포천시 영북면 여우고개로 7 ,0,25,yes,yes,yes,no,yes,,,,2019-07-12
35.9264673,127.2579565,예원캠핑장 ,camp_site,,yes,,,전라북도 완주군 동상면 송광수만로 1079-126 ,0,17,yes,yes,yes,no,yes,,,,2019-07-12
36.802707,128.453593,예천군 곤충나라 사과테마파크 오토캠핑장,camp_site,,yes,,,경상북도 예천군 효자면 제촌길 58-2,0,15,yes,no,yes,no,yes,,,,2019-07-12
35.2855577,126.6445768,옛서당캠핑농원 ,camp_site,,yes,,,전라남도 장성군 삼계면 화산길 1 ,0,44,yes,yes,yes,no,yes,,,,2019-07-12
36.1009446,128.8637857,오각놀이공원 ,camp_site,,yes,,,경상북도 영천시 화남면 용구길 21 ,0,,yes,no,yes,no,,,,,2019-07-12
37.7616045,128.0488926,오고집 글램핑 ,camp_site,,yes,,,강원도 홍천군 화촌면 노루터길 135 ,0,21,yes,no,no,no,,,,,2019-07-12
35.7605845,129.0620289,오글오글오토캠핑장 ,camp_site,,yes,,,경상북도 경주시 산내면 문복로 1637-32 ,0,11,yes,yes,yes,yes,yes,,,,2019-07-12
37.5555278,128.5672147,오대산블루베리 야영장 (진부 오대산 관광농원),camp_site,yes,,,,강원도 평창군 진부면 수항리 ,0,34,yes,no,yes,yes,,,,,2019-07-12
35.6686289,128.0542099,오도산 자연휴양림 ,camp_site,,yes,,,경상남도 합천군 봉산면 오도산휴양로 433 ,0,80,yes,no,no,no,,,,,2019-07-12
35.8218166,129.5082435,오류캠핑장 ,camp_site,,yes,yes,yes,경상북도 경주시 감포읍 감포로 ,28,44,yes,no,yes,yes,,,,,2019-07-12
37.5636853,127.7325533,맑은숲캠프,camp_site,yes,yes,,,경기도 양평군 청운면 다대리 산45-2번지 외 4필지 ,0,60,yes,no,yes,yes,,,,,2019-07-12
35.7228219,129.4152301,오베르네펜션&글램핑,camp_site,,yes,,,경상북도 경주시 양남면 석읍리 ,0,,no,no,no,no,,,,,2019-07-12
37.1080592,128.1258432,오산오토캠핑장,camp_site,yes,,,,충청북도 제천시 봉양읍 삼거리 ,0,,no,no,yes,no,yes,,,,2019-07-12
36.4540179,126.6728129,오서산자연휴양림 ,camp_site,,yes,,,충청남도 보령시 청라면 오서산길 531 ,0,,no,no,no,no,,,,,2019-07-12
35.6638116,129.4038837,오션글램피아 ,camp_site,,yes,,,경상북도 경주시 양남면 신대리 ,0,38,yes,yes,yes,yes,yes,,,,2019-07-12
35.5410205,127.3336365,오수애견캠핑장 ,camp_site,,yes,yes,yes,전라북도 임실군 오수면 금암리 ,8,18,yes,yes,yes,no,yes,,,,2019-07-12
34.6695225,126.2604877,오시아노 오토캠핑리조트,camp_site,,yes,,,전라남도 해남군 화원면 화봉리 ,10,180,yes,yes,yes,no,yes,,,,2019-07-12
37.5963371,127.4919486,오카나간캠핑장,camp_site,yes,,,,경기도 가평군 설악면 가일리 258-1 ,0,,no,no,no,no,,,,,2019-07-12
37.5087212,127.5641006,오커빌리지,camp_site,yes,yes,yes,yes,경기도 양평군 용문면 연수리 ,5,10,yes,no,yes,no,yes,,,,2019-07-12
37.3843228,127.8604894,오크캠핑 ,camp_site,yes,,,,강원도 원주시 지정면 월송리 ,0,,no,no,yes,no,yes,,,,2019-07-12
37.6044299,126.4108173,오크힐글램핑 ,camp_site,,yes,,,인천광역시 강화군 화도면 흥왕리 ,0,13,yes,no,yes,yes,,,,,2019-07-12
35.7394654,128.4951827,오투글램핑 ,camp_site,,yes,,,대구광역시 달성군 옥포면 김흥리 ,0,10,yes,no,yes,no,yes,,,,2019-07-12
35.3121138,126.7432341,오투스토리 ,camp_site,,yes,,,전라남도 장성군 황룡면 홍길동로 271(아곡리 46-1) ,0,10,yes,yes,yes,no,,,,,2019-07-12
37.8174819,128.4605077,오투캐빈,camp_site,yes,,,,강원도 홍천군 내면 을수길,0,20,yes,no,yes,yes,,,,,2019-07-12
34.9814589,128.6439094,옥계오토캠핑장(옥계마을영농회조합법인),camp_site,,yes,,,경남 거제시 하청면 칠천로 265-17,0,33,yes,no,yes,no,yes,,,,2019-07-12
35.5793953,128.9698066,옥샘캠핑장 ,camp_site,,yes,,,경상남도 밀양시 산내면 남명리 ,0,,yes,yes,yes,yes,yes,,,,2019-07-12
36.2816583,128.2829633,옥성 자연휴양림 ,camp_site,,yes,,,경상북도 구미시 옥성면 휴양림길 150 ,0,64,no,no,no,no,yes,,,,2019-07-12
36.5992237,127.6942791,옥화 자연휴양림 국민여가캠핑장,camp_site,,yes,,,충청북도 청주시 상당구 미원면 운암옥화길 140 ,0,,yes,no,no,no,yes,,,,2019-07-12
37.7602143,127.3585002,온더락캠핑장 ,camp_site,,yes,,,경기 가평군 상면 수목원로 238-106,0,7,yes,no,yes,yes,yes,,,,2019-07-12
37.8796383,127.0977457,온새미캠핑장,camp_site,,yes,,,경기도 동두천시 천보산로 537 ,0,30,yes,yes,yes,yes,yes,,,,2019-07-12
37.3335076,128.2825981,올리브 그린 펜션 글램핑,camp_site,,yes,,,강원도 영월군 수주면 무릉법흥로 852-24 ,0,10,yes,yes,yes,yes,,,,,2019-07-12
37.5093163,128.1442403,올챙이캠핑장 ,camp_site,yes,,,,강원 횡성군 둔내면 경강로궁종1길 121-7,0,10,yes,no,no,no,,,,,2019-07-12
37.8753319,128.2798607,와라캠핑장 ,camp_site,yes,,,,강원도 인제군 상남면 내린천로 2181,0,11,yes,yes,yes,yes,,,,,2019-07-12
37.5266465,127.6258815,와이글램핑 ,camp_site,,yes,,,경기도 양평군 용문면 중원리 ,0,10,yes,yes,yes,no,yes,,,,2019-07-12
37.7722779,127.5361162,와이와이글램핑 (남이섬힐링 캠핑장 ),camp_site,yes,yes,,,경기 가평군 가평읍 북한강변로 516,0,18,yes,yes,yes,yes,yes,,,,2019-07-12
37.7317102,127.4247901,와이캠핑장 ,camp_site,yes,yes,,,경기도 가평군 청평면 강변로 115 ,0,178,yes,no,yes,yes,yes,,,,2019-07-12
35.8631022,127.2700648,완주소양캠핑장 ,camp_site,,yes,,,전라북도 완주군 소양면 해월리 ,0,55,yes,yes,yes,yes,yes,,,,2019-07-12
37.4594355,126.364195,왕산가족오토캠핑장 ,camp_site,,yes,yes,yes,인천광역시 중구 을왕동 ,23,53,yes,yes,yes,yes,,,,,2019-07-12
37.7300273,127.5612654,왕터주식회사 (이노리조트),camp_site,,,yes,yes,강원도 춘천시 남면 박암리 ,24,24,yes,no,yes,no,yes,,,,2019-07-12
36.9202253,129.3424568,왕피천하늘담야영장,camp_site,,yes,,,경상북도 울진군 근남면 구산리 1290-3,0,,no,no,no,no,,,,,2019-07-12
37.335115,128.195322,요기는캠핑장,camp_site,yes,yes,,,강원도 영월군 무릉도원면 도원운학로 1524-45,0,43,yes,yes,yes,yes,yes,,,,2019-07-12
36.9954153,127.8956385,요카카 관광농원 (요카카 오토캠핑장),camp_site,yes,,,,충청북도 충주시 금가면 강변길 11-37 ,0,32,yes,yes,yes,yes,yes,,,,2019-07-12
37.7538442,127.9504961,용가리쌤 캠핑장 ,camp_site,yes,,,,강원도 홍천군 화촌면 설악로 2692 ,0,30,yes,yes,yes,no,yes,,,,2019-07-12
37.6926822,128.4657671,용골송어와 캠핑 ,camp_site,yes,,,,강원도 평창군 용평면 운두령로 767-17 ,2,32,yes,yes,yes,yes,yes,,,,2019-07-12
38.2332334,128.3490597,용대 자연휴양림 캠핑장,camp_site,yes,,,,강원도 인제군 북면 용대리 ,0,17,no,no,yes,no,,,,,2019-07-12
37.1931003,128.1917657,용두산오토캠핑장 ,camp_site,yes,,,,충청북도 제천시 모산동 ,0,40,yes,yes,yes,no,yes,,,,2019-07-12
36.2633533,126.5479489,용두해수욕장 ,camp_site,,yes,,,충청남도 보령시 남포면 월전리 11,0,,no,no,no,no,,,,,2019-07-12
38.1220058,127.9812056,용머리공원 야영장 ,camp_site,yes,,,,강원도 양구군 양구읍 동수리 ,0,,no,no,no,no,,,,,2019-07-12
37.5170241,127.5196435,용문산 자연휴양림 ,camp_site,yes,,,,경기도 양평군 양평읍 백안3리 ,0,20,no,no,yes,no,,,,,2019-07-12
37.5472919,127.5798267,용문산관광지 야영장,camp_site,yes,yes,,,경기도 양평군 용문산로 684-0 ,0,52,yes,yes,yes,no,,,,,2019-07-12
36.6435034,126.6612376,용봉산글램핑 ,camp_site,,yes,,,충청남도 홍성군 홍북면 상하리 ,0,,yes,no,yes,no,yes,,,,2019-07-12
36.6324341,126.6446032,용봉산캠핑장 ,camp_site,,yes,,,충청남도 홍성군 홍북면 상하리 ,0,75,yes,yes,yes,yes,yes,,,,2019-07-12
37.3154866,127.2651339,용인 미르힐 ,camp_site,yes,,,,경기도 용인시 처인구 초부로 215-7 ,0,40,yes,yes,yes,yes,yes,,,,2019-07-12
37.3150348,127.2695911,용인 자연휴양림 야영장,camp_site,yes,,,,경기도 용인시 처인구 모현면 초부로 220 ,0,25,yes,no,yes,no,,,,,2019-07-12
37.2588591,127.2580518,용인랜드 숲속캠핑장 ,camp_site,yes,yes,,,경기도 용인시 처인구 양지면 대대리 ,0,200,yes,yes,yes,yes,yes,,,,2019-07-12
35.6449079,127.806068,용추그린하우스 ,camp_site,,yes,,,경상남도 함양군 안의면 신안리 ,0,37,yes,yes,yes,yes,yes,,,,2019-07-12
35.6742764,127.7833354,용추돌모리캠핑장,camp_site,,yes,,,경상남도 함양군 안의면 하원리 1565-1번지 ,0,6,yes,yes,yes,yes,yes,,,,2019-07-12
35.7038575,127.7538527,용추자연휴양림야영장,camp_site,,yes,,,경상남도 함양군 안의면 용추휴양림길 166 ,0,,no,no,no,no,,,,,2019-07-12
36.7485134,126.609427,용현 자연휴양림 야영장,camp_site,,yes,,,충청남도 서산시 운산면 용현리 ,0,20,yes,no,yes,no,,,,,2019-07-12
37.7293689,128.2392614,우니메이카 ,camp_site,yes,,,,강원도 홍천군 서석면 검산리 산3-3 ,0,,yes,yes,yes,yes,yes,,,,2019-07-12
38.0884838,127.391479,우리 캠핑장 ,camp_site,,yes,,,경기도 포천시 이동면 도평리 540-10,0,20,yes,yes,yes,yes,yes,,,,2019-07-12
37.2958223,127.0936247,우리꽃 캠핑장(삼막곡 관광농원),camp_site,yes,,,,경기도 용인시 기흥구 보정동 ,0,,yes,yes,yes,yes,yes,,,,2019-07-12
37.2076471,127.309936,용인 자연숲 캠핑장 (구 우리들 캠핑장),camp_site,,yes,,,경기도 용인시 처인구 원삼면 좌항리 ,0,,yes,yes,yes,yes,yes,,,,2019-07-12
3d38.0659809,4d127.3236845,우물동산 관광농원,camp_site,,yes,,,경기도 포천시 영북면 산정리 777-3,0,30,yes,yes,yes,yes,yes,,,,2019-07-12
35.6948473,128.9721717,운문 사계절 캠핑장,camp_site,,yes,yes,yes,경상북도 청도군 운문면 오진리 997,2,20,yes,yes,yes,no,yes,,,,2019-07-12
35.6744938,128.9552361,운문산군립공원 소머리 야영장 ,camp_site,,yes,,,경상북도 청도군 운문면 신원리 ,0,112,yes,no,no,no,,,,,2019-07-12
37.9050312,127.3106141,운악레저타운 ,camp_site,,yes,,,경기도 포천시 화현면 화동로432번길 26 ,0,,yes,no,yes,no,yes,,,,2019-07-12
37.904902,127.3105215,운악승마캠프,camp_site,,yes,,,경기도 포천시 화현면 화현리 704-3,0,,no,no,no,no,,,,,2019-07-12
35.9829185,127.3884379,운일암반일암관광지 야영장,camp_site,,yes,,,전라북도 진안군 주천면 동상주천로 1716 ,0,,no,no,no,no,,,,,2019-07-12
35.8890123,127.4324183,운장산 자연휴양림 ,camp_site,,yes,,,전라북도 진안군 정천면 휴양림길 77 ,0,20,no,no,no,no,,,,,2019-07-12
36.0596168,127.3430567,운주계곡 힐링캠프 ,camp_site,,yes,,,전라북도 완주군 운주면 고당리 ,0,,no,no,no,no,yes,,,,2019-07-12
37.4769006,130.8095695,울릉군국민여가캠핑장 ,camp_site,,yes,,,경상북도 울릉군 서면 울릉순환로 1580 ,0,,no,no,no,no,,,,,2019-07-12
37.016242,127.0593013,울성캠핑낚시터,camp_site,yes,,,,경기도 평택시 지제동 울성길 237-20 ,0,,yes,no,yes,no,,,,,2019-07-12
35.4086279,126.9492665,웅이네캠핑장 ,camp_site,,yes,yes,yes,전라북도 순창군 복흥면 대방리 ,0,58,yes,yes,yes,yes,yes,,,,2019-07-12
34.742005,127.676396,웅천친수공원 야영장,camp_site,,yes,,,전라남도 여수시 웅천동 ,0,70,no,no,no,no,,,,,2019-07-12
36.0658097,126.8754394,웅포관광지 캠핑장 ,camp_site,,yes,,,전라북도 익산시 웅포면 강변로 25 ,0,58,no,no,yes,no,,,,,2019-07-12
35.3977583,128.9389714,원동자연휴양림 ,camp_site,,yes,,,경상남도 양산시 원동면 내포리 ,0,51,yes,yes,yes,yes,,,,,2019-07-12
33.3000893,126.5845331,원앙캠핑장 ,camp_site,,yes,,,제주특별자치도 서귀포시 상효동 ,6,6,yes,no,yes,no,,,,,2019-07-12
35.5307228,129.0097777,아트앤 (원조캠핑장),camp_site,yes,yes,,,울산광역시 울주군 상북면 이천리 ,0,5,yes,no,no,no,,,,,2019-07-12
37.248555,128.1687676,원주두리캠핑장 ,camp_site,yes,,,,강원도 원주시 신림면 황둔리 ,0,70,yes,yes,yes,yes,,,,,2019-07-12
37.2640568,128.2027943,원주참숯가마캠핑장(도도캠프),camp_site,yes,,,,강원도 원주시 신림면 솔치로 88 ,0,80,yes,yes,yes,yes,yes,,,,2019-07-12
37.3004067,128.2217049,월드니스 ,camp_site,,yes,,,강원도 영월군 수주면  도원운학로 475-10 ,0,52,yes,no,yes,no,yes,,,,2019-07-12
36.877357,126.9296182,월선캠핑장 ,camp_site,,yes,,,충청남도 아산시 영인면 월선리 ,0,,yes,yes,no,no,yes,,,,2019-07-12
35.3504375,126.8629648,월성 산아래 글램핑,camp_site,,yes,,,전라남도 장성군 북하면 월성안길16-33,0,7,no,no,no,no,,,,,2019-07-12
36.9139799,128.1097107,월악 한울 오토캠핑장 ,camp_site,,yes,,,충청북도 제천시 덕산면 월악산로 13 ,0,20,yes,yes,yes,no,yes,,,,2019-07-12
36.8831031,128.1503074,월악산광천민박펜션 ,camp_site,,yes,,,충청북도 제천시 덕산면 월악리 ,0,13,yes,yes,no,no,,,,,2019-07-12
36.8445408,128.0925548,월악산국립공원 닷돈재 자동차야영장 ,camp_site,,yes,,,충청북도 제천시 한수면 송계리 ,0,119,yes,no,yes,no,,,,,2019-07-12
36.8674239,128.087888,월악산국립공원 덕주야영장 ,camp_site,yes,,,,충청북도 제천시 한수면 미륵송계로 1647 ,0,200,yes,no,no,no,,,,,2019-07-12
36.8851999,128.0788234,월악산국립공원 송계자동차 야영장 ,camp_site,,yes,,,충청북도 제천시 한수면 미륵송계로 1625 ,0,,yes,no,no,yes,,,,,2019-07-12
36.8580133,128.1620891,월악산국립공원 용하야영장 ,camp_site,yes,,,,충청북도 제천시 덕산면 월악리 ,0,,no,no,no,no,,,,,2019-07-12
36.8731559,128.1504104,월악산억수캠핑장,camp_site,,yes,,,충청북도 제천시 덕산면 월악리 ,0,53,yes,yes,yes,no,yes,,,,2019-07-12
36.86914,128.1548361,월악오토캠핑장 ,camp_site,yes,,,,충청북도 제천시 덕산면 월악산로 761 ,0,,yes,no,no,yes,yes,,,,2019-07-12
36.8686368,128.1547107,월악힐링캠핑장,camp_site,yes,,,,충청북도 제천시 덕산면 월악리 ,0,32,yes,yes,yes,yes,yes,,,,2019-07-12
35.291564,128.3020472,월촌캠핑야영장,camp_site,,yes,,,경상남도 함안군 군북면 월촌3길 71-13,0,,no,no,no,no,,,,,2019-07-12
34.7671729,127.9050428,월포해수욕장야영장 ,camp_site,,yes,,,경상남도 남해군 남면 석교리 ,0,11,no,no,no,no,,,,,2019-07-12
36.8329734,127.012013,웨스턴캠프,camp_site,,yes,,,충청남도 아산시 음봉면 충무로604번길 12 ,0,14,yes,yes,yes,no,,,,,2019-07-12
37.4908373,128.2505391,웰리힐리파크 오토캠핑장 ,camp_site,,yes,,,강원도 횡성군 둔내면 두원리 ,0,57,yes,no,yes,yes,yes,,,,2019-07-12
36.5498161,129.3263126,위정캠핑장 ,camp_site,,yes,,,경상북도 영덕군 창수면 영양창수로 3032-9 ,0,28,yes,yes,yes,no,,,,,2019-07-12
38.0291698,127.3877894,위크온 글램핑 ,camp_site,,yes,,,경기 포천시 이동면 늠바위길 201-3,0,20,yes,yes,yes,yes,yes,,,,2019-07-12
37.8162993,127.3243717,위크팜글램핑 ,camp_site,,yes,,,경기도 가평군 원흥길 52-1 ,0,7,yes,yes,yes,yes,yes,,,,2019-07-12
37.9731741,127.1502573,유식물원 관광농원,camp_site,,yes,,,경기도 포천시 신북면 간자동길 138-100 ,0,,yes,yes,yes,no,yes,,,,2019-07-12
34.7691476,126.8328031,유치 자연휴양림 ,camp_site,yes,yes,,,전라남도 장흥군 유치면 휴양림길 154 ,0,39,yes,yes,yes,no,yes,,,,2019-07-12
36.1964729,127.2919424,유토피아캠핑장 ,camp_site,yes,,,,충청남도 논산시 벌곡면 수락로 669-54 ,0,30,yes,yes,yes,no,yes,,,,2019-07-12
37.8916298,126.8290065,율곡 캠핑장 ,camp_site,yes,,,,경기도 파주시 파평면 장승배기로 390-217 ,0,40,yes,yes,yes,yes,yes,,,,2019-07-12
37.1021777,127.3814475,율곡관광농원 캠핑장 ,camp_site,,yes,,,경기도 안성시 삼죽면 율곡리 356 ,0,,yes,no,yes,no,yes,,,,2019-07-12
37.5925212,127.5129381,융프라우오토캠핑장 ,camp_site,,yes,,,경기도 가평군 설악면 어비산길 201-27 ,0,19,yes,yes,no,yes,yes,,,,2019-07-12
37.2226794,126.8006489,은빛초원 캠핑장 ,camp_site,,yes,,,경기도 화성시 원천동 672-1 ,0,20,yes,yes,yes,yes,yes,,,,2019-07-12
37.9565977,126.8443182,은사시캠핑장 ,camp_site,yes,,,,경기도 파주시 적성면 자장로 115 ,0,20,yes,yes,yes,no,yes,,,,2019-07-12
37.8300198,127.5786232,은하수 글램핑,camp_site,,yes,,,강원도 춘천시 남산면 백양리 ,0,26,yes,yes,yes,yes,yes,,,,2019-07-12
35.991146,128.8011458,은해사권역 은해로운 휴양마을 캠핑장 ,camp_site,,yes,,,경상북도 영천시 청통면 치일리 ,0,14,yes,no,yes,no,yes,,,,2019-07-12
36.4271667,126.6755923,은행마을,camp_site,,yes,,,충청남도 보령시 청라면 오서산길 150-65 ,0,20,yes,yes,no,yes,,,,,2019-07-12
37.8148664,128.4629712,을수민박야영,camp_site,yes,,,,강원도 홍천군 내면 광원리 ,0,35,yes,no,yes,no,,,,,2019-07-12
38.0884166,127.3900304,이동계곡 캠핑장 ,camp_site,,yes,,,경기도 포천시 이동면 도평리 ,0,,no,no,no,no,,,,,2019-07-12
36.0918495,129.4185873,유힐 캠핑장,camp_site,,yes,yes,yes,경상북도 포항시 북구 흥해읍 죽천리 57-6,7,14,yes,yes,yes,yes,yes,,,,2019-07-12
36.4228918,127.1999044,이안숲속오토캠핑장 ,camp_site,,yes,yes,yes,충청남도 공주시 반포면 수목원길 25 ,2,2,yes,no,no,no,yes,,,,2019-07-12
37.8155511,127.3239698,이우캠핑장 ,camp_site,yes,yes,,,경기도 가평군 원흥길 77-42 (주)이우 ,0,19,yes,yes,yes,yes,yes,,,,2019-07-12
37.695407,127.4600518,이지캠핑장 ,camp_site,,yes,,,경기도 가평군 설악면 유명로 2110 ,0,62,yes,yes,yes,yes,yes,,,,2019-07-12
37.2519359,127.4417691,이천캠핑랜드 ,camp_site,yes,yes,,,경기도 이천시 율현동 이섭대천로941번길 49-44 ,0,80,yes,yes,yes,yes,yes,,,,2019-07-12
36.8421876,126.1595539,이태백 야영장 ,camp_site,,yes,,,충청남도 태안군 소원면 송의로 809-68 ,0,13,yes,yes,yes,no,,,,,2019-07-12
37.3865253,127.5491891,이포보오토캠핑장 ,camp_site,,yes,,,경기도 여주군 대신면 여양로 1935-177 ,0,75,yes,yes,yes,no,,,,,2019-07-12
37.3929435,127.5473431,이포보웰빙캠핑장 ,camp_site,,yes,,,경기도 여주군 대신면 여양로 1935-67 ,0,65,no,no,yes,no,,,,,2019-07-12
36.0926338,127.5850191,인삼골오토캠핑장,camp_site,,yes,,,충청남도 금산군 제원면 용화리 ,0,55,yes,no,yes,no,,,,,2019-07-12
37.9739973,128.4349274,인제 연가리 오토캠핑장 ,camp_site,yes,,,,강원도 인제군 기린면 조침령로 1418-7 ,0,29,yes,yes,yes,yes,,,,,2019-07-12
38.0605052,128.1678329,인제나르샤파크 캠핑장 ,camp_site,yes,,,,강원도 인제군 인제읍 남북리 ,0,,no,no,no,no,yes,,,,2019-07-12
38.1164566,128.1787967,인제아리캠핑장 ,camp_site,yes,,yes,yes,강원도 인제군 인제읍 광치령로 306 ,3,33,yes,yes,yes,yes,,,,,2019-07-12
37.9724782,128.0181177,인제자연학교캠핑장 ,camp_site,yes,,,,강원도 인제군 남면 수산리 ,0,20,yes,yes,yes,yes,,,,,2019-07-12
38.0724524,128.3164129,인제캠핑타운 ,camp_site,yes,,,,강원도 인제군 인제읍 가리산리 ,0,40,yes,yes,yes,yes,yes,,,,2019-07-12
37.7083474,126.953516,일영모자농원캠핑장,camp_site,,yes,,,경기도 양주시 장흥면 삼상리 10-17,0,50,yes,yes,yes,yes,yes,,,,2019-07-12
37.7005282,126.9471166,일영무두리캠핑장 ,camp_site,,yes,,,경기도 양주시 장흥면 유원지로 176-77 ,0,30,yes,yes,yes,yes,yes,,,,2019-07-12
35.3092052,129.2591626,임랑카라반파크 ,camp_site,,,yes,yes,부산광역시 기장군 일광면 문동리 72 ,0,,yes,no,yes,yes,,,,,2019-07-12
37.9374128,126.8703798,임진강리조트,camp_site,yes,yes,yes,yes,파주시 파평면 청송로 550,15,35,yes,yes,yes,no,yes,,,,2019-07-12
36.5666883,128.9210806,임하호 수상레저타운캠핑장,camp_site,yes,yes,yes,yes,경상북도 안동시 임동면 중평리 1040,11,67,yes,no,yes,yes,yes,,,,2019-07-12
36.6116423,128.0250224,잉카마야박물관&캠핑장 ,camp_site,,yes,,,경상북도 문경시 가은읍 전곡길 13-10 ,0,23,yes,yes,yes,no,,,,,2019-07-12
37.5351014,128.683981,자개골캠핑장,camp_site,yes,,,,강원도 정선군 여량면 구절리 ,0,,yes,yes,yes,no,,,,,2019-07-12
37.8189368,127.5218127,자라섬캠핑장 ,camp_site,yes,yes,yes,yes,경기도 가평군 가평읍 자라섬로 60 ,40,422,yes,no,yes,no,yes,,,,2019-07-12
37.9403186,128.6461312,자연과우리펜션자동차야영장 ,camp_site,,yes,,,강원도 양양군 현북면 어성전리 ,0,5,yes,no,yes,no,,,,,2019-07-12
38.1081491,127.2526322,자연밸리 관광농원,camp_site,,yes,,,경기도 포천시 관인면 사정리 38 외 3필지,0,,no,no,no,no,,,,,2019-07-12
35.5520704!,128.8623832,자연속캠핑장,camp_site,yes,yes,yes,yes,경상남도 밀양시 산내면 용전리 403-1,0,31,yes,yes,yes,no,yes,,,,2019-07-12
35.3005114,127.1448632,자연애 품 캠핑장,camp_site,,yes,yes,yes,전라남도 곡성군 옥과면 주산리 ,4,71,yes,yes,yes,yes,yes,,,,2019-07-12
35.0969951,126.6617229,자연애스토리 ,camp_site,,yes,,,전남 나주시 문평면 학교평전길 122,0,20,yes,yes,yes,yes,yes,,,,2019-07-12
36.8420634,127.8508729,자연애캠핑장 ,camp_site,,yes,,,충청북도 괴산군 괴산읍 능촌로 390,0,60,yes,yes,yes,no,yes,,,,2019-07-12
37.360788,128.2746199,자연이랑캠프 ,camp_site,yes,,,,강원도 영월군 수주면 무릉법흥로 1174 ,0,24,yes,no,yes,yes,yes,,,,2019-07-12
37.1124848,128.6690664,자연펜션캠핑장 ,camp_site,,yes,,,강원도 영월군 김삿갓면 내리 ,0,,yes,yes,yes,yes,yes,,,,2019-07-12
37.9699307,127.4520459,자우림캠핑장,camp_site,yes,yes,,,경기 가평군 북면 가화로 2697-125,0,15,yes,yes,yes,no,yes,,,,2019-07-12
37.8042877,127.5746284,자유인의 카라반 (자유랜드),camp_site,,yes,,,강원도 춘천시 남산면 백양리 ,0,,no,no,no,no,,,,,2019-07-12
38.1056379,127.309421,자일랜드 ,camp_site,,yes,,,경기도 포천시 영북면 호국로4350번길 154-187 ,0,55,yes,yes,yes,yes,yes,,,,2019-07-12
37.9543715,128.009812,자작나무 펜션캠핑장,camp_site,yes,,,,강원도 인제군 남면 수산리 ,0,38,yes,yes,yes,yes,,,,,2019-07-12
33.2764957,126.7101985,작은바람언덕 ,camp_site,,,yes,yes,제주특별자치도 서귀포시 남원읍 남원리 ,2,2,no,no,no,no,,,,,2019-07-12
35.489783,129.0853552,작은캠프엔하우스 ,camp_site,,yes,,,경남 양산시 하북면 신평강변2길 5 ,0,,no,no,no,no,,,,,2019-07-12
35.5516534,129.0955023,작천정 별빛야영장 ,camp_site,,yes,,,울산광역시 울주군 상북면 등억리 ,0,,yes,no,yes,no,,,,,2019-07-12
36.9714611,127.3823243,잔디팜캠핑장,camp_site,yes,,,,경기도 안성시 금광면 옥정리 ,0,,yes,yes,yes,no,yes,,,,2019-07-12
37.9703631,126.8909971,장남동산농원(캠핑브리지),camp_site,,yes,,,경기도 연천군 장남면 원당리 ,0,30,yes,yes,yes,no,yes,,,,2019-07-12
36.2461343,127.5551606,장령산자연휴양림 야영장,camp_site,yes,,,,충청북도 옥천군 군서면 장령산로 519 ,0,33,no,no,yes,no,yes,,,,2019-07-12
35.6438009,127.5227239,장수누리파크 오토캠핑장,camp_site,,yes,,,전라북도 장수군 장수읍 논개사당길 65,0,19,yes,no,yes,no,,,,,2019-07-12
36.55715,127.022,장승마을 ,camp_site,,yes,yes,yes,충청남도 공주시 사곡면 운암리 ,31,31,yes,yes,yes,no,yes,,,,2019-07-12
35.0096808,128.4495543,장좌리캠핑장 ,camp_site,,yes,,,경상남도 고성군 동해면 장좌리 구절로,0,28,yes,yes,yes,yes,yes,,,,2019-07-12
37.8465243,128.7045774,소금강 장천마을 캠핑장,camp_site,yes,,,,강원도 강릉시 연곡면 진고개로 1502 ,0,70,yes,no,no,no,,,,,2019-07-12
36.2174431,127.3410051,장태산 자연휴양림 ,camp_site,yes,,,,대전광역시 서구 장안동 장안로 461 ,0,,yes,no,yes,no,,,,,2019-07-12
37.3998584,127.8444201,장터추어탕 캠핑장,camp_site,,yes,,,강원도 원주시 지정면 월송리 904-3,0,50,yes,yes,yes,yes,yes,,,,2019-07-12
37.2845337,129.3121934,장호비치캠핑장,camp_site,yes,yes,yes,yes,강원도 삼척시 근덕면 삼척로 2116,8,42,yes,no,yes,yes,,,,,2019-07-12
35.5243828,128.9099824,재약산숲캠핑장 ,camp_site,,yes,,,경상남도 밀양시 단장면 범도리 ,0,,no,no,yes,no,,,,,2019-07-12
37.6724583,126.9104578,전원일기마을 오토캠핑장,camp_site,,yes,,,경기도 양주시 장흥면 삼하리 210-1,0,30,yes,yes,yes,no,yes,,,,2019-07-12
35.8169846,127.1560055,전주 도란도란카라반,camp_site,,yes,,,전라북도 전주시 완산구 간납로 13 ,6,11,no,no,no,no,,,,,2019-07-12
